Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-03 09:30:00-05:00,131.80999755859375,133.42230224609375,130.6300048828125,131.2050018310547,131.2050018310547,330995
2023-01-03 10:30:00-05:00,131.1699981689453,132.72999572753906,131.118896484375,131.9499969482422,131.9499969482422,163531
2023-01-03 11:30:00-05:00,131.8699951171875,131.99000549316406,130.97000122070312,131.5800018310547,131.5800018310547,113149
2023-01-03 12:30:00-05:00,131.57000732421875,132.07000732421875,131.0,131.52999877929688,131.52999877929688,158930
2023-01-03 13:30:00-05:00,131.5,131.5,129.81500244140625,130.27999877929688,130.27999877929688,168686
2023-01-03 14:30:00-05:00,130.27000427246094,131.49000549316406,129.8300018310547,131.10000610351562,131.10000610351562,171415
2023-01-03 15:30:00-05:00,131.1300048828125,131.25,130.77000427246094,131.07000732421875,131.07000732421875,234458
2023-01-04 09:30:00-05:00,131.6999969482422,136.16000366210938,131.6699981689453,135.89999389648438,135.89999389648438,545134
2023-01-04 10:30:00-05:00,135.77999877929688,136.02999877929688,135.16000366210938,135.75,135.75,167155
2023-01-04 11:30:00-05:00,135.77000427246094,136.63999938964844,135.77000427246094,136.21499633789062,136.21499633789062,229507
2023-01-04 12:30:00-05:00,136.25999450683594,137.6199951171875,136.25999450683594,137.33999633789062,137.33999633789062,171680
2023-01-04 13:30:00-05:00,137.3300018310547,138.1699981689453,136.39999389648438,136.4600067138672,136.4600067138672,195897
2023-01-04 14:30:00-05:00,136.42999267578125,136.99000549316406,136.0800018310547,136.2050018310547,136.2050018310547,182749
2023-01-04 15:30:00-05:00,136.17999267578125,137.08999633789062,135.8300018310547,136.99000549316406,136.99000549316406,421519
2023-01-05 09:30:00-05:00,136.5,136.67999267578125,134.36000061035156,136.5449981689453,136.5449981689453,271081
2023-01-05 10:30:00-05:00,136.5,137.25,136.26499938964844,136.5,136.5,167676
2023-01-05 11:30:00-05:00,136.5,137.22000122070312,136.0449981689453,137.0,137.0,101711
2023-01-05 12:30:00-05:00,137.0,137.86000061035156,136.8800048828125,137.7100067138672,137.7100067138672,131953
2023-01-05 13:30:00-05:00,137.80999755859375,138.44000244140625,137.10000610351562,137.18499755859375,137.18499755859375,161705
2023-01-05 14:30:00-05:00,137.25999450683594,137.52000427246094,136.19740295410156,136.38900756835938,136.38900756835938,147236
2023-01-05 15:30:00-05:00,136.30999755859375,137.30999755859375,136.13999938964844,137.00999450683594,137.00999450683594,327039
2023-01-06 09:30:00-05:00,140.61000061035156,144.8300018310547,139.5,143.44200134277344,143.44200134277344,393942
2023-01-06 10:30:00-05:00,143.4600067138672,145.89999389648438,143.41000366210938,144.9600067138672,144.9600067138672,374079
2023-01-06 11:30:00-05:00,145.02000427246094,145.57000732421875,144.42999267578125,144.46499633789062,144.46499633789062,173910
2023-01-06 12:30:00-05:00,144.52999877929688,144.83059692382812,142.8300018310547,143.32000732421875,143.32000732421875,206963
2023-01-06 13:30:00-05:00,143.32000732421875,143.33749389648438,142.55999755859375,143.0399932861328,143.0399932861328,184577
2023-01-06 14:30:00-05:00,143.00999450683594,143.5749969482422,142.9600067138672,143.52000427246094,143.52000427246094,195666
2023-01-06 15:30:00-05:00,143.57000732421875,144.25,143.55999755859375,143.92999267578125,143.92999267578125,363112
2023-01-09 09:30:00-05:00,145.10000610351562,145.62600708007812,143.17999267578125,143.72000122070312,143.72000122070312,289158
2023-01-09 10:30:00-05:00,143.72000122070312,145.25999450683594,143.69000244140625,145.11000061035156,145.11000061035156,197027
2023-01-09 11:30:00-05:00,145.11000061035156,145.61000061035156,144.48789978027344,145.4499969482422,145.4499969482422,137729
2023-01-09 12:30:00-05:00,145.41000366210938,145.4600067138672,143.83999633789062,143.99000549316406,143.99000549316406,133238
2023-01-09 13:30:00-05:00,143.97000122070312,144.0500030517578,143.2100067138672,143.2100067138672,143.2100067138672,191716
2023-01-09 14:30:00-05:00,143.14999389648438,143.41000366210938,142.0,142.07000732421875,142.07000732421875,201229
2023-01-09 15:30:00-05:00,142.0399932861328,142.13999938964844,141.02000427246094,141.0800018310547,141.0800018310547,330998
2023-01-10 09:30:00-05:00,142.1300048828125,143.08999633789062,141.97000122070312,142.92999267578125,142.92999267578125,218174
2023-01-10 10:30:00-05:00,142.97999572753906,144.04989624023438,142.43499755859375,143.77000427246094,143.77000427246094,123458
2023-01-10 11:30:00-05:00,143.8365020751953,144.94500732421875,143.75999450683594,144.6999969482422,144.6999969482422,123182
2023-01-10 12:30:00-05:00,144.74000549316406,147.63519287109375,144.74000549316406,147.39999389648438,147.39999389648438,256389
2023-01-10 13:30:00-05:00,147.38999938964844,148.10000610351562,147.13999938964844,148.0500030517578,148.0500030517578,268693
2023-01-10 14:30:00-05:00,148.0500030517578,149.72999572753906,147.99000549316406,149.72000122070312,149.72000122070312,400575
2023-01-10 15:30:00-05:00,149.72999572753906,151.2899932861328,149.6999969482422,151.16000366210938,151.16000366210938,904747
2023-01-11 09:30:00-05:00,151.14999389648438,153.69000244140625,151.14999389648438,152.89999389648438,152.89999389648438,372890
2023-01-11 10:30:00-05:00,152.8800048828125,153.5500030517578,151.63999938964844,151.85000610351562,151.85000610351562,270588
2023-01-11 11:30:00-05:00,151.8300018310547,152.6199951171875,151.52999877929688,152.4499969482422,152.4499969482422,166846
2023-01-11 12:30:00-05:00,152.4499969482422,153.02999877929688,152.27999877929688,152.8300018310547,152.8300018310547,238525
2023-01-11 13:30:00-05:00,152.83999633789062,153.50999450683594,152.59500122070312,153.1300048828125,153.1300048828125,224656
2023-01-11 14:30:00-05:00,153.125,153.5,152.8800048828125,153.0850067138672,153.0850067138672,202601
2023-01-11 15:30:00-05:00,153.08999633789062,154.55999755859375,152.94000244140625,154.5,154.5,496760
2023-01-12 09:30:00-05:00,155.49000549316406,156.33999633789062,153.7100067138672,153.98500061035156,153.98500061035156,292466
