,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.5423711015436312,1.704814609850581,1.885002516356316,1.406527868141401,1.8924627277747101,1.857291531156498,1.8855121402154686,1.5434110705254285,1.9614871623874626,1.6981861829821285,2.1983870967741934,2.2495864730748023,2.006076531450156,2.2044108637941595,1.6437746189415996,1.834763148079075,1.2216304793117574,1.3583428789614356,1.4363366825893593,1.5190869736324282,1.3594345972627329,1.3963184741627856,1.341817416912074,1.5883739198743128,1.4404924760601916,1.5485814712528245,1.711797307996833,1.7172395273899033,1.9217753120665741,1.9387568555758683,0,0,0,0,0,0,0,0
quickRatio,0.884700199516959,1.0553403431101274,1.241570206341218,0.8039470830622425,1.153506350082827,1.1852478209964876,1.1543656536420646,0.8676594549030626,1.1400466822274091,1.0254734595892239,1.405967741935484,1.407094284138945,1.3442272951223517,1.45885235858689,0.9499914368898784,1.129615814994405,0.720333196777277,0.8004963726613211,0.9995058474715862,0.9834710743801653,0.775858200583352,0.6870703038367709,0.6716449305847707,0.842890809112333,0.7099863201094391,0.7308561385890032,0.8572182633940354,0.8512352309344791,0.9539528432732316,0.9951249238269348,0,0,0,0,0,0,0,0
cashRatio,0.3838076236480101,0.5051466519092418,0.5830397584297936,0.2551507265235307,0.39384318056322476,0.397164043189801,0.3855925389934073,0.2525990446754706,0.316272090696899,0.34422512670045347,0.465,0.4078294431170741,0.5546066677615372,0.6207882376965489,0.31666381229662616,0.3535994032077583,0.19759661340980472,0.20465826651393662,0.454126173612255,0.3612750885478158,0.13865829032981827,0.13661565757374142,0.06352545225073622,0.10133542812254517,0.04810761513907889,0.05774541802661311,0.15386645552916337,0.1302363050483351,0.08238557558945908,0.08348567946374162,0,0,0,0,0,0,0,0
daysOfSalesOutstanding,48.32685734318852,49.24480271531608,54.77721849366145,56.36964774707493,57.06989165267816,57.44164007960325,54.563917765452196,51.36090374578846,49.49483045787373,51.45541122736549,51.093164794007485,49.01016514133261,50.748443477608575,53.03810059248367,48.02821639162611,53.44738778513613,53.45308205732234,53.8179713705296,60.39253410624156,63.30243527863098,63.47048738672545,56.34243423098451,63.09585027505381,64.75317708665943,64.78197190599826,58.95222295952223,64.20061815116605,65.02748885586925,71.35884342463028,77.8944365192582,,,,,,,,
daysOfInventoryOutstanding,101.95403494176372,96.80899175312582,93.17886178861788,88.05497198879551,95.52751468648843,92.01987375789014,82.14926861702128,83.4733146980433,82.24539429683225,87.56736619893208,89.28944851769207,79.45198496144778,83.26042947003108,79.54703113386736,82.1993422527842,81.74165685119749,81.0522496371553,76.01676139100279,69.53253665394656,71.3882606354335,82.95845103578154,87.23454109041033,96.03732787071812,83.70424762765477,93.04250430786904,102.0553613053613,102.03234967279911,104.29922279792746,112.11728738187882,117.58553602576144,,,,,,,,
operatingCycle,150.28089228495224,146.0537944684419,147.95608028227934,144.42461973587044,152.59740633916658,149.46151383749338,136.71318638247348,134.83421844383176,131.740224754706,139.02277742629758,140.38261331169954,128.46215010278038,134.00887294763965,132.58513172635105,130.22755864441032,135.18904463633362,134.50533169447763,129.8347327615324,129.92507076018813,134.69069591406446,146.42893842250697,143.57697532139485,159.13317814577192,148.4574247143142,157.82447621386729,161.00758426488352,166.23296782396517,169.3267116537967,183.4761308065091,195.47997254501965,,,,,,,,
daysOfPayablesOutstanding,60.40947379367721,58.143655227454104,56.29418849744053,47.45681605975724,49.579786596331374,44.36753952877945,57.662234042553195,53.624130533706044,51.93044324192862,53.16590090649448,53.01051960471788,38.214171923787674,43.86016918516376,43.79758857048476,35.493310411839445,43.13506085590891,43.68906343379151,44.16144880069357,42.81180960032135,42.73074851911686,40.59851694915254,31.41444736541319,44.90326618868784,41.56348847718029,36.39517518667433,38.2016317016317,40.33522657118163,36.027202072538856,40.41578654808227,42.99879243257749,,,,,,,,
cashConversionCycle,89.87141849127504,87.9101392409878,91.66189178483882,96.96780367611319,103.01761974283521,105.09397430871394,79.05095233992029,81.21008791012571,79.80978151277736,85.85687651980311,87.37209370698167,90.24797817899271,90.14870376247589,88.78754315586629,94.73424823257088,92.05398378042472,90.81626826068612,85.67328396083883,87.1132611598668,91.9599473949476,105.83042147335443,112.16252795598166,114.22991195708408,106.89393623713389,121.42930102719296,122.80595256325182,125.89774125278353,133.29950958125784,143.06034425842682,152.48118011244216,,,,,,,,
grossProfitMargin,0.4381372520377458,0.4683920237590157,0.48406040268456374,0.46676624346527257,0.4908591484816115,0.49455096819028965,0.5004815835796605,0.4918742154984475,0.4831400647371233,0.4782805869586343,0.47548822899946497,0.47002803012394045,0.48124671817568077,0.4763222765212127,0.47053702164707745,0.4793966151582046,0.48902848667277404,0.5095667784759295,0.5023736944680426,0.49073058358929356,0.47979426891991184,0.4558741215249705,0.4745874192776848,0.434702088255955,0.42047799747020836,0.4306569343065693,0.4310901938746839,0.4264487369985141,0.40347503150076264,0.4684022824536377,0.4771303032485774,0.46859070464767616,0.4720067583134936,0.4790658882402002,0.23769019941404404,0.47512991833704527,0.4690769588467798,0.4516951312770839
operatingProfitMargin,0.11937246194747145,0.20842879366426248,0.22250186428038776,0.1921209858103062,0.21996032351594688,0.2470227753735351,0.23989504799229466,0.2294378014137544,0.2242229973916596,0.2159308088497295,0.21679373996789728,0.2086386815710378,0.2219638436726427,0.2081909786792371,0.2064980806521825,0.25316817921674434,0.24848405531562187,0.23664194264657248,0.2287741742041877,0.20365291794646775,0.18650502081802597,0.14136451271845263,0.18285099258550586,0.1887732294527109,0.1357432927235204,0.17750497677504976,0.17497892666479348,0.1650074294205052,0.14928045626367797,0.13951497860199716,0.14362889865302889,0.14685157421289355,0.1682666461869288,0.1793160967472894,0.1779604952272942,0.16735602927139676,0.16391536851894908,0.14657150140198827
pretaxProfitMargin,0.1867422361155745,0.20376184415217083,0.20851976137211037,0.1777445855115758,0.21364260643979857,0.23843067883880342,0.23424889567903284,0.22537490916297814,0.22079758649948147,0.21256195134592337,0.21237961476725523,0.20367431022255242,0.21585027379791463,0.20032002767806945,0.2021449206537655,0.2499795601340855,0.24538672948566942,0.23541361553361365,0.22762480635650392,0.2005813953488372,0.1839946118050453,0.1359537284657006,0.17782827074862473,0.1839197905357941,0.12995140137141337,0.22826808228268083,0.16872717055352626,0.15534918276374443,0.13880230784534783,0.1405135520684736,0.13851473024562413,0.13830584707646176,0.16173872974425926,0.1725604670558799,0.17786598620168226,0.1659773040619366,0.15670774238549173,0.1398164669895488
netProfitMargin,0.1687750153378714,0.16747277612784614,0.1672880934625901,0.14220811550908638,0.16325347169235466,0.15345737119752345,0.16772393636454216,0.15964193697562265,0.15574620533609881,0.15091833759839332,0.14860888175494916,0.14464219377933876,0.1532143125046883,0.13808761838861738,0.13692666904111758,0.1674433815714169,0.1679972080443223,0.1511314782444371,0.1494178201988906,0.13180122860903906,0.12086700955180014,0.08893587909695877,0.10655345611097823,0.11258701066479342,0.07822381998535384,0.140743198407432,0.1071930317504917,0.07251114413075781,0.08767159625969892,0.09008559201141227,0.08900813945112727,0.08650674662668666,0.10045311420013824,0.10375312760633862,0.10906341555618562,0.09735921094495704,0.09056033480585911,0.08462911037471323
effectiveTaxRate,0.09574468085106383,0.1783731260410883,0.196393980032782,0.19782913165266106,0.23385714285714285,0.35492845786963434,0.28285835814547,0.29048805510772385,0.2886421861656704,0.28055470893020423,0.2897181546213195,0.27756590946774995,0.27662901824500435,0.29965457685664937,0.31088488645262335,0.32117743254292724,0.3063111111111111,0.33995584988962474,0.329967069154775,0.32868471424665024,0.3214642262895175,0.3211344922232388,0.3446536650975118,0.35833333333333334,0.350922131147541,0.3607558139534884,0.3688592839300583,0.3754184600669536,0.3683707596751075,0.35888324873096444,0.35725429017160687,0.3745257452574526,0.3789173789173789,0.3987433542774287,0.38682252922422955,0.4134185303514377,0.422106824925816,0.39471285323609845
returnOnAssets,0.12435690453126681,0.12578602991162474,0.11372085163906726,0.1023309971114445,0.14654794520547945,0.12788585568747202,0.1534674527441804,0.1477168531083807,0.1584956346541303,0.13886736214605067,0.13118431928208762,0.13546938259109312,0.1354622628995888,0.1171743119266055,0.13543664618154774,0.16587025188304852,0.1808490654644501,0.1559498854385024,0.14438864207069732,0.1365340909090909,0.1287755235175158,0.09790497056004381,0.12271037047238673,0.12687104202648244,0.08302126757577899,0.16022057712645416,0.11418736905118228,0.06881477825565818,0.09795494961470065,0.10355005329179306,0,0,0,0,0,0,0,0
returnOnEquity,0.3911306702775897,0.3935265186760601,0.4184347555762804,0.45413892477392426,0.546039199673336,0.42013318342990574,0.49038648281219654,0.4127946703108985,0.378060874208559,0.26619814878299625,0.2528591749644381,0.2777561608300908,0.26080572048777373,0.25015669069257285,0.350237878327766,0.34868477057972247,0.3866854101817452,0.31673267326732674,0.28810946232414725,0.3047558655675333,0.32938428166193895,0.23496549457771937,0.27285254937988057,0.28033073620607407,0.19794474393530997,0.35791427607154913,0.2428389560789306,0.14177803602556652,0.19631719631719632,0.19394963144963145,0,0,0,0,0,0,0,0
returnOnCapitalEmployed,0.11063576302393588,0.19373241843468203,0.18176972281449894,0.17422468041877134,0.2463426305715067,0.2580858085808581,0.2706561247049125,0.271328125,0.28233944046535553,0.25587286964532474,0.23424627836392542,0.23602674307545368,0.24589687123447043,0.21536259115107592,0.26476557743048507,0.3203496792882268,0.40770166774031924,0.3279214402618658,0.3127690100430416,0.2966128774564627,0.2801692420897719,0.22511637119936614,0.3130630630630631,0.293341272204029,0.20876420599979523,0.28903295515937333,0.2601566579634465,0.21235299741849126,0.22758062885451422,0.21940549635445877,0,0,0,0,0,0,0,0
netIncomePerEBT,0.9037859824780976,0.8219044975013882,0.8022649381612278,0.8000700280112045,0.7641428571428571,0.6436142024377318,0.7160073727491847,0.7083394401289755,0.7053800170794193,0.7099969521487351,0.6997323256180129,0.7101641518819433,0.7098175499565595,0.6893350604490501,0.6773688332028192,0.6698282910874898,0.6846222222222222,0.6419827413204897,0.6564215148188803,0.6570959803117309,0.6569051580698835,0.6541628545288197,0.5991930060524546,0.6121527777777778,0.6019467213114754,0.6165697674418604,0.6353039134054954,0.4667623146819703,0.6316292403248925,0.6411167512690356,0.6425897035881435,0.6254742547425475,0.6210826210826211,0.6012566457225713,0.6131774707757705,0.5865814696485623,0.577893175074184,0.6052871467639015
ebtPerEbit,1.5643661282427803,0.9776089021576876,0.9371596145789695,0.9251700680272109,0.9712779242403219,0.9652173913043478,0.97646407309982,0.9822919665994817,0.9847231955150666,0.9843984398439845,0.979639055992596,0.976205891874393,0.9724569111186212,0.9621936019941836,0.9789191261019548,0.9874051348296464,0.9875351123595506,0.9948093431822719,0.9949759720401922,0.9849178561809857,0.9865397242284963,0.9617245930488342,0.972531066056246,0.9742895805142084,0.9573320255026974,1.285981308411215,0.9642713769570453,0.9414678072940117,0.929808973789427,1.007157464212679,0.9643931795386158,0.9418070444104135,0.9612049292560475,0.9623255813953489,0.9994689325544344,0.9917617237008872,0.9560283687943263,0.9539130434782609
