,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.2162195176120463,1.325324421894819,1.393698441796517,1.050528197961197,1.0764799607795073,1.158026622118751,1.2464195954841026,1.3535269380306276,1.1951443129925772,1.2639164044594646,1.2740429505135387,1.206813005766342,1.1462635965531855,1.0727427546148465,0.8395796281325788,0.8649882681209969,0.7738123295511936,0.779338725698879,0.7247420206383489,0.9354943625325238,0.8508329126703685,0.791076832959094,0.8674066378697578,1.1505565319273579,1.2200119207271645,1.3611503674392311,1.74496644295302,1.7772083614295346,1.525413798154387,1.4048384627162762,1.317100977198697,1.4067877629063097,1.2296690970274817,1.297767121234827,1.2768083519761373,1.3183748584371462,1.4981445485068032,1.5318089200815033
quickRatio,0.316761426731222,0.33688652551468434,0.408352428964253,0.23122533706017756,0.281014830248805,0.3699550374095861,0.3847488730203056,0.4161112433547568,0.3704533032424141,0.43017519325641923,0.4341736694677871,0.4134564132383583,0.45031784150303716,0.5172277468600797,0.287178658043654,0.4771386898344854,0.3929497323322447,0.39775791116787285,0.3924166066714663,0.5066673894189072,0.37051993942453304,0.28258322757004783,0.32467603477500134,0.5057850029291154,0.4284011324690806,0.5843697003957038,0.8384633186762324,0.7012811867835469,0.6308773985645232,0.605879650895728,0.6741042345276873,0.8003505417463352,0.7529444756029164,0.550277236625206,0.8235645041014169,0.7051245753114382,0.9494610355186429,0.926873443513697
cashRatio,0.16228401368098433,0.0982047028978437,0.08881759853345554,0.09746999342321605,0.0936021571270989,0.15662265190424568,0.17554952726692463,0.2241926525430453,0.20686919265828588,0.1765140038068601,0.2298919567827131,0.24347046566845956,0.1514055657578754,0.28023598820059,0.10567502021018593,0.22328619443211364,0.20598633042658496,0.19199659429544488,0.15377969762419005,0.2511383347788378,0.11776880363452802,0.030899150639461095,0.05522445185630707,0.24560632688927944,0.16264342124869616,0.31232334652345956,0.5062485535755612,0.5030343897505057,0.30525853229822764,0.3585974582759149,0.44153094462540715,0.4681325685149777,0.4663488502523836,0.27918477446425893,0.5910514541387024,0.48626840317100795,0.7372327266301467,0.726511206701381
daysOfSalesOutstanding,61.949390463607976,66.67581800083485,63.08014374634615,59.45630167583171,51.844314574742654,42.30688924104849,35.73928582757928,33.893345402334724,31.84631233335537,29.03212772589266,26.680946902004948,30.76227540554303,30.77519982583274,30.924049149836705,33.570244134692736,31.558889541627124,31.350967007963593,34.912754125262104,32.37594601292487,34.08160839853422,33.80042168340454,32.336850063576065,35.048420724459774,21.732709120066215,21.37194144673576,24.872598253275108,31.992416560116396,27.49423520368947,27.70297390987046,23.173008884346256,17.26808905380334,25.961144845466332,27.03605725674941,32.56485500098639,33.54763589199387,36.74959296646044,26.826081635150846,23.689131710178938
daysOfInventoryOutstanding,452.01906316356605,485.4206246098298,467.17690271447145,387.9298961064181,280.2424223831145,212.7831094049904,195.16815199900978,210.12577965110611,222.3517302480717,213.77518152535893,200.73298467455277,210.63597472568782,171.20353760391953,109.3127874071454,113.1708770257388,65.36262686790758,58.65386521799473,62.71857686980609,34.428761799000554,43.97729324665944,49.60900239565705,51.78154085858379,56.73064604685212,46.50691738113796,60.28934040280141,80.52738411573664,118.75720917147278,135.95578359211302,87.48543782794974,55.162837778364576,36.26770407975573,45.078201552724806,47.9056209871194,94.59985315712188,67.4518718254217,-2541.2400793650795,81.62225423118473,82.78414396061454
operatingCycle,513.968453627174,552.0964426106647,530.2570464608176,447.3861977822498,332.08673695785717,255.08999864603888,230.90743782658905,244.01912505344083,254.19804258142707,242.80730925125158,227.41393157655773,241.39825013123084,201.97873742975227,140.2368365569821,146.74112116043153,96.9215164095347,90.00483222595832,97.6313309950682,66.80470781192543,78.05890164519366,83.40942407906158,84.11839092215985,91.7790667713119,68.23962650120417,81.66128184953718,105.39998236901175,150.74962573158916,163.4500187958025,115.1884117378202,78.33584666271084,53.53579313355907,71.03934639819114,74.94167824386881,127.16470815810828,100.99950771741558,-2504.490486398619,108.44833586633557,106.47327567079348
daysOfPayablesOutstanding,58.99597502614648,57.03259714184482,73.91131369139922,78.74335927205138,57.85176095226409,58.550863723608444,50.555142963238026,48.0216353181951,50.72773347925787,47.31629087732707,49.95061476603928,54.91954105285769,54.31736203537604,45.80898478952954,127.48758738481094,113.9796262312273,117.24259967880724,130.43726194598338,120.53714602998335,111.73923347778981,110.21637838194246,103.80253392923039,42.084553440702784,34.913971161340605,38.00488663791398,50.371149493160125,60.82477610540629,59.16321925535915,56.34982910508833,94.03705659713053,70.46757164404224,75.18994497625688,80.02481585063222,94.40843297671492,0,0,0,0
cashConversionCycle,454.9724786010275,495.06384546881986,456.3457327694184,368.64283851019843,274.23497600559307,196.53913492243043,180.352294863351,195.99748973524572,203.4703091021692,195.4910183739245,177.46331681051845,186.47870907837316,147.66137539437622,94.42785176745255,19.253533775620596,-17.058109821692597,-27.237767452848914,-32.80593095091518,-53.73243821805792,-33.68033183259615,-26.806954302880882,-19.684143007070546,49.69451333060912,33.325655339863566,43.6563952116232,55.02883287585163,89.92484962618286,104.28679954044334,58.83858263273187,-15.701209934419694,-16.93177851048317,-4.15059857806574,-5.083137606763415,32.75627518139336,100.99950771741558,-2504.490486398619,108.44833586633557,106.47327567079348
grossProfitMargin,0.052576267115061255,0.04843785120251742,-0.0977509542969153,0.05833409527292676,0.19418157366479774,0.18551910227856777,0.14572120417464127,0.1459308737540837,0.15435975408210484,0.15417383373930713,0.1597835932336165,0.18721175529206371,0.19380773178241534,0.1719512016519969,0.17332413928976012,0.1955955232199075,0.18028603933040793,0.15748017139210502,0.14167794574603962,0.12243240566504902,0.15850117442527142,0.1618612323447541,0.14826289433175502,0.1150656113668891,0.09986821953912454,0.1125764192139738,0.05969754419999118,0.04622085575198565,0.05249954387885422,0.10676940011007155,0.09942353564802545,0.09483523231220577,0.08001449537959775,0.059577826001183665,0.05983964155170381,1.0328231846304134,0.15029679946147725,0.1360369609856263
