,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989
debtRatio,0.6868612254292353,0.7331673330143902,0.6449871551991009,0.5818534605034078,0.5076860535495366,0.5206301582708052,0.6000513620880834,0.6047197940270591,0.6692117341815126,0.6496530179892654,0.5907223884478066,0.5955758444079987,0.5591843111440004,0.5581457977043953,0.5697700589666447,0.6059317859981918,0.6548151670269963,0.6450182586752212,0.6698361986818313,0.6869946726116352,0.6514736351621042,0.5968353006899654,0.674508240297714,0.7252604166666666,0.5851871237895839,0.584070796460177,0.5379599441080578,0.657968970380818,0.5766710353866317,0.6607773851590106,0.6707818930041153,0.5,0.8571428571428571
debtEquityRatio,2.193472291544703,2.747667072764857,1.816799489496858,1.3915061002391715,1.0312241958813162,1.0860719906633571,1.500321054275566,1.5298509383706795,2.0230818421737107,1.8543131562336683,1.4433293485257606,1.4726515124601969,1.2685218001092244,1.2631899726303617,1.3243384632834536,1.537631720774646,1.896998664127888,1.8170462972772539,2.028799632205381,2.194833801532199,1.8869540490873054,2.220855583212298,3.9897798742138364,5.018018018018018,2.2700507614213197,1.4042553191489362,1.1643145161290323,2.1597222222222223,1.3622291021671826,1.9684210526315788,2.0375,1.1666666666666667,6.0
longTermDebtToCapitalization,0.5671366255359263,0.6531338448979038,0.5747631749367123,0.4859066761968782,0.4157415331539425,0.410974108257727,0.4899874532453662,0.4705663287970821,0.5653526716985589,0.5497359698845037,0.45220792203667776,0.4685460902990395,0.41792869165250185,0.42148230634758,0.399717231508886,0.4550142888566008,0.4692419526438403,0.5228394063169814,0.5665199937998817,0.5787762359240564,0.5621339052093245,0.6636672683623104,0.7811048012390295,0.8056042031523643,0.6505233280113536,0.4985061886470337,0.45554335894621295,0.5889628924833492,0.4873015873015873,0.5720720720720721,0.5939086294416244,0.4,0.8
totalDebtToCapitalization,0.5858748595946517,0.656434616551462,,,,,,,,,,,,,,,,,,,,0.6636758189874337,0.7829721890462379,0.820097244732577,0.6507711398688176,,0.455842018650576,,,,,,
interestCoverage,6.053603476792061,-1.0328338532286276,0.5191702910672465,3.1154612790127922,1.671063323095478,-1.4058663718024171,-1.7886432867296727,3.33905797830474,2.3953567403161586,1.6729048922380596,2.4005053897578605,2.324600585401549,0.46696260447996457,,,,,,,,,,,,,,,,,,,-0.75,-0.25
cashFlowToDebtRatio,0.26873690118238436,0.08587419373087703,0.21489333069014607,0.2582032552130505,0.19865965927814552,0.10257486583471069,0.2578732042320323,0.31048974943052393,0.23675663489694052,0.22482884178744592,0.319821546385332,0.261827377819127,0.34644780842154943,0.4605918014953079,0.5581945286957549,0.4575545728282903,0.5286797977109395,0.343696620450048,0.35031827572728796,0.38556361029798625,0.4284358873487145,0.20277284505284932,0.11462192198736108,0.0741106719367589,0.22446199945518933,0.3287671232876712,0.19975932611311673,0.18093699515347333,0.14006514657980457,0.4094488188976378,0.10256410256410256,,
companyEquityMultiplier,3.193472291544703,3.747667072764857,2.8167994894968578,2.3915061002391713,2.0312241958813164,2.086071990663357,2.500321054275566,2.5298509383706795,3.0230818421737107,2.8543131562336685,2.4433293485257606,2.472651512460197,2.2685218001092244,2.2631899726303617,2.3243384632834534,2.537631720774646,2.8969986641278878,2.817046297277254,3.028799632205381,3.194833801532199,2.89643962125617,3.7210526599966522,5.915094339622642,6.918918918918919,3.879187817258883,2.404255319148936,2.1643145161290325,3.2824074074074074,2.362229102167183,2.9789473684210526,3.0375,2.3333333333333335,7.0
receivablesTurnover,7.142664206274001,7.049445460374759,9.530721876145108,6.7937247693709075,6.873432272749424,5.631893363340753,9.542029359990956,10.810448764429108,10.198049725325184,8.162243649064152,9.266936625255543,9.803223158431068,7.339640193493068,8.156219752036055,5.194655342255111,5.981848729180891,4.169833193290387,3.913829293890801,5.912848499228852,5.9315559334386005,6.794395417247252,3.474926417504304,4.7272727272727275,3.9093333333333335,4.852739726027397,4.856353591160221,3.4093959731543624,3.648936170212766,2.448717948717949,3.6944444444444446,3.0,3.5,4.9
payablesTurnover,11.271129345955732,13.501710453779989,6.971617280692155,5.793836652825674,2.973315574735875,3.5582224355338368,7.390486254324817,2.2069974958558176,3.085984266593404,2.7644757533528517,0.8394959035742158,0.7243491479318346,0.8424455133583161,0.8381623045004788,0.7156516747131954,0.798902842266142,0.8011959268433035,0.8577798102206471,2.0628562529201058,2.1747892323620768,1.950959488272921,1.742499064721287,2.092050209205021,2.0673758865248226,1.1424148606811146,2.423611111111111,2.3516483516483517,1.9761904761904763,2.0816326530612246,1.8421052631578947,2.238095238095238,0.7,0.5
inventoryTurnover,,,,57.35908378331301,47.898294762484774,30.689383961163585,26.108438450191166,49.06743586871289,64.05220464219741,29.069549630293526,18.578038379530916,10.560397517846312,8.488869058801427,10.5423295026848,13.35610784227628,9.343210547777627,7.628762010640832,7.365510471204188,19.894262541303696,19.07101167315175,10.84167517875383,8.347132616487455,12.195121951219512,17.147058823529413,13.178571428571429,43.625,19.454545454545453,10.375,11.333333333333334,17.5,11.75,,
fixedAssetTurnover,0.6174254377751129,0.30949173966830773,0.42579188905621596,0.36907465890752766,0.2502431011408246,0.14680245567608197,0.1851980014919853,0.25483440492846426,0.26979728682073517,0.2227420108766224,0.226202266151067,0.20792849009063818,0.18180803558010633,0.2678606210484926,0.24259270999126492,0.28626278030955804,0.3010273945673676,0.2227687319269179,0.33418400188818914,0.33535687184752044,0.39784275578972944,0.31650693985459355,0.27078783806484125,0.2214167044253134,0.22520661157024793,0.3831734960767219,0.2874929258630447,0.3035398230088496,0.3095623987034036,0.6018099547511312,0.5274725274725275,0.7777777777777778,0.98
assetTurnover,0.5375625309004255,0.29020768670228925,0.3933417246347508,0.34340586274177354,0.20442599571432504,0.12066126910025443,0.17126067984332244,0.23351873489444117,0.2510249913482318,0.20317860637995105,0.20162091328840967,0.18895312358486346,0.16815437553200302,0.2378313300229769,0.21531813206895145,0.24460719634441916,0.26545863391753777,0.2010190509500403,0.3002044354173217,0.2966480582671713,0.3215197329668172,0.2723861484550144,0.21424774056353005,0.15907118055555555,0.18542266422402512,0.3111504424778761,0.23660922217047042,0.24188998589562766,0.2503276539973788,0.46996466431095407,0.3950617283950617,0.5,0.7
operatingCashFlowPerShare,3.285156169082706,1.1131319575926055,2.749699560430697,4.024397674787038,3.330411969431762,2.0386163018518126,4.109045670086364,5.831229946524064,4.634425759483414,4.058802867698252,3.996943618300323,3.2721929701543915,3.829264662101816,5.457840334577411,4.466837284670111,3.5982612122063067,2.611570468175627,2.2631734461842474,1.5467714472822527,1.3843587192019424,1.709279445427332,1.339411230189969,1.213846163183432,1.1678082294875003,3.088526502612185,1.7283283823926545,0.9346057483883681,0.8489091101060128,0.38924214373571797,0.6936799883461762,0.18622615490477792,0.4117647058823529,0.1111111111111111
freeCashFlowPerShare,1.5557166708786816,-0.6784230216304227,-0.2638222365608743,-0.12523408524968416,-1.5935795276040328,-0.6460593675606211,-2.5351675892036134,-2.8006417112299467,-3.414770814894227,-6.539468484799067,-5.026944251091565,-3.9213508930734218,0.11257879544895608,-0.6171351809206173,-1.1555034737918228,-0.28132235302850994,0.3008703634121627,0.4080191358555379,0.3805878500712662,-0.034091697156696674,0.530636583341393,0.453326394932056,0.618461543218935,-3.5112100766590846,-17.995164731845996,-0.9901881357457917,-3.5188469442333137,-0.9019659294876387,-2.109149290474937,0.08003999865532803,-0.8845742357976951,0.17647058823529413,-0.15555555555555556
cashPerShare,0.8883429381082392,0.0018974781769294825,0.0022018792595878533,0.0022139082182710394,0.001827892497072516,0.001653780521204205,0.002830715972810703,0.002737967914438503,0.002169062192248719,0.0015806210837290113,0.0005821679427956717,0.018154697400461516,0.004963951486596683,0.004982927022949258,0.02794333442287765,0.017861022573535657,0.038081811612869665,0.19505377497390247,0.007778419815863477,0.016912727410573952,0.04457911793040311,0.04491332794060119,0.3461538488165681,0.2854642338747223,0.3635765421764344,0.3870735439733549,0.16890465332319907,0.3713977356713806,0.18104285755149674,0.3068199948454241,0.18622615490477792,0.19607843137254902,0.2222222222222222
payoutRatio,0.0,0.0,-0.011693780272295529,-0.011417244161259126,0.059550467362657816,-0.031995366214795894,-0.037948114364180274,0.04194633517344439,0.2257911200981663,1.9982310413782496,0.4438699893151346,-0.1068896913766008,-0.46721737516242806,0.0711380352324661,0.08276047517229115,0.07680432508727048,0.08852275900586429,0.1460775259880183,0.022674008188620642,0.0,0.000566155239766744,0.038039040067437635,-0.2948717948717949,-0.033105022831050226,-0.1888412017167382,0.2619047619047619,0.20454545454545456,0.15384615384615385,0.21428571428571427,0.42857142857142855,1.0,1.0,1.0
operatingCashFlowSalesRatio,0.22146669724019877,0.15086025381446008,0.2621531342202455,0.2971620988068703,0.34043492042307566,0.2843307647668089,0.5785712835024677,0.467132296746644,0.40580531182102036,0.47332487281797336,0.5359355285944225,0.49406578599100076,0.6520977229068233,0.6234316265126267,0.7426814842737334,0.6154389735907906,0.6077819675832203,0.6650400521348147,0.5035253233385635,0.5589900582579939,0.590625498461889,0.39478156180248136,0.326302729528536,0.3069577080491132,0.5815102328863797,0.43686006825938567,0.32677165354330706,0.32653061224489793,0.225130890052356,0.39097744360902253,0.125,0.3,0.10204081632653061
freeCashFlowOperatingCashFlowRatio,0.47355942634321546,-0.6094722346285544,-0.0959458409047244,-0.031118715238873915,-0.47849321412207474,-0.31691072369712814,-0.6169723562966213,-0.48028318843769485,-0.7368271695595922,-1.611181596633591,-1.2576970633449276,-1.198386198136842,0.029399585921325053,-0.11307314671901277,-0.25868492630287515,-0.07818286011982287,0.11520668007183534,0.1802862862956729,0.24605306151725018,-0.02462634625247271,0.31044460562663007,0.338451988989043,0.5095057034220533,-3.006666666666667,-5.826456310679611,-0.5729166666666666,-3.7650602409638556,-1.0625,-5.4186046511627906,0.11538461538461539,-4.75,0.42857142857142855,-1.4
cashFlowCoverageRatios,0.26873690118238436,0.08587419373087703,,,,,,,,,,,,,,,,,,,,0.20277284505284932,0.11462192198736108,0.0741106719367589,0.22446199945518933,,0.19975932611311673,,,,,,
shortTermCoverageRatios,3.6370925203080495,5.923802804480113,,,,,,,,,,,,,,,,,,,,5293.428571428572,10.52,0.8152173913043478,206.0,,166.0,,,,,,
capitalExpenditureCoverageRatio,-1.8995496358758144,-0.621321684515289,-0.9124538482435234,-0.9698204340790528,-0.6763642811805513,-0.7593529174039794,-0.6184397625017639,-0.6755464142340288,-0.575762526937882,-0.3829683853812497,-0.4429292203261468,-0.45487912944846165,-1.0302901023890785,-0.898413552557335,-0.7944799998020885,-0.9274864561368245,-1.1302074478604662,-1.2199381116621195,-1.3263532868936503,-0.9759655348093064,-1.4502098136854473,-1.5116060865663117,-2.0387596899224807,-0.24958402662229617,-0.1464888888888889,-0.6357615894039735,-0.20986093552465235,-0.48484848484848486,-0.15579710144927536,-1.1304347826086956,-0.17391304347826086,-1.75,-0.4166666666666667
dividendPaidAndCapexCoverageRatio,,,-0.9376369134466366,-0.9891281666248993,-0.6876688624222507,-0.785044985113132,-0.6339707040069879,-0.688518379540764,-0.587652576371172,-0.3889489286607297,-0.45107617070476164,-0.46542679067844406,-1.0775143823379973,-0.923176714599603,-0.8136857707509881,-0.9498638173886192,-1.1701030927835052,-1.264558703205227,-1.3377078891257996,,-1.4503721112416765,-1.5574797192215544,-2.2382978723404254,-0.25787965616045844,-0.14764379143522666,-0.6725043782837128,-0.21227621483375958,-0.4933920704845815,-0.1575091575091575,-1.2093023255813953,-0.18461538461538463,-2.3333333333333335,-0.45454545454545453
dividendPayoutRatio,,,-0.011693780272295529,-0.011417244161259126,0.05955046736265781,-0.031995366214795894,-0.037948114364180274,0.04194633517344439,0.2257911200981663,1.9982310413782494,0.44386998931513455,-0.1068896913766008,-0.467217375162428,0.0711380352324661,0.08276047517229115,0.07680432508727048,0.08852275900586427,0.1460775259880183,0.02267400818862064,,0.000566155239766744,0.03803904006743763,-0.2948717948717949,-0.033105022831050226,-0.1888412017167382,0.2619047619047619,0.20454545454545456,0.15384615384615385,0.21428571428571427,0.4285714285714286,1.0,1.0,1.0
priceBookValueRatio,2.2486266429427952,1.3575559178887782,0.31795250923540397,0.7131469804512011,0.6209754805454263,1.170445339518317,1.7822710906971082,2.189756825085924,5.678734271611943,4.631995387758167,3.8153052072545792,3.362148558230853,2.988176603860524,2.203566084432913,4.335309858565458,3.2635779876146445,5.2385842675159235,2.4039688048172936,2.032491815988211,1.4924845057712182,0.9117354772844909,1.2148771715410107,0.6103687322021305,0.5906383834677778,1.438926437182741,2.7890680851063827,1.223490363704637,1.2979621006944444,1.7100786377708979,2.2357240176753685,3.0205209374999997,1.8333649999999997,16.875
priceToBookRatio,2.2486266429427952,1.3575559178887782,0.31795250923540397,0.7131469804512011,0.6209754805454263,1.170445339518317,1.7822710906971082,2.189756825085924,5.678734271611943,4.631995387758167,3.8153052072545792,3.362148558230853,2.988176603860524,2.203566084432913,4.335309858565458,3.2635779876146445,5.2385842675159235,2.4039688048172936,2.032491815988211,1.4924845057712182,0.9117354772844909,1.2148771715410107,0.6103687322021305,0.5906383834677778,1.438926437182741,2.7890680851063827,1.223490363704637,1.2979621006944444,1.7100786377708979,2.2357240176753685,3.0205209374999997,1.8333649999999997,16.875
priceToSalesRatio,1.3098609946992534,1.2482104463482588,0.2869698731301909,0.8683600787920945,1.4954795177004439,4.650010739497404,4.162174853949043,3.7066299166184016,7.483153974675986,7.987088964248592,7.74482655147047,7.196145085300415,7.833487079278903,4.09388844753418,8.66243862924955,5.257704466814068,6.811908163285487,4.245194813085545,2.2353274800283507,1.5747805803274324,0.9790316732061024,1.1986200454381069,0.4816309102736414,0.5366509732463028,2.0004834730063514,3.7282764505119452,2.3891780330610235,1.6347511005830904,2.891913089005236,1.5969457269109775,2.51710078125,1.5714557142857142,3.4438775510204085
priceEarningsRatio,11.389334520056924,-3.123232880522973,-0.43488376429021314,-1.6576023214681408,10.763092848180678,-12.141052575049677,-6.891638010622334,11.934337276278331,118.4824952866525,839.8268628778649,157.30556102333438,-31.249435082087803,-131.94067198811953,15.646027074341776,32.49140522974901,25.83193273241673,32.887640535352354,32.238490514556275,15.728840944250317,11.938775479313824,12.162374732109438,5.927234696388293,-9.95370547898859,-0.4490469901707077,-12.166030391630901,26.00916666666667,27.584146381704542,21.56613951923077,39.45395714285714,30.341968811308572,60.41041875,36.6673,168.75
priceToFreeCashFlowsRatio,12.489420704751963,-13.575600630217462,-11.40919749312137,-93.90414739368777,-9.180589827227758,-51.60516459328584,-11.659978269636152,-16.52121362560147,-25.026569463241454,-10.473327940826438,-11.490081273023435,-12.153974816226073,408.60270192584073,-58.074796427154496,-45.08856890670535,-109.26966758622528,97.28442398928799,35.40683691147992,18.042265402624377,-114.39735552249907,5.33949804621204,8.970726270217527,2.896973982690709,-0.5814710471390097,-0.5904363843470111,-14.89615909090909,-1.9419239052719999,-4.711929642857143,-2.3706240343347638,35.39896361319333,-4.239327631578948,12.222433333333333,-24.107142857142858
priceToOperatingCashFlowsRatio,5.914482904301417,8.273951652523449,1.0946650475256035,2.9221764224934135,4.392849933966633,16.35423005776763,7.193884267384818,7.934861156964162,18.44025634138672,16.874433233767938,14.451041474676119,14.565155672268087,12.012750242954326,6.566699977084437,11.66373312473318,8.543015136233395,11.207815510506686,6.3833671362472675,4.43935463902249,2.817188887464283,1.6576183652004584,3.036160148831381,1.4760247668462165,1.7482896150646223,3.440151797633495,8.5342578125,7.311460486716867,5.0064252455357146,12.84547441860465,4.084495801522308,20.13680625,5.238185714285714,33.75
priceCashFlowRatio,5.914482904301417,8.273951652523449,1.0946650475256035,2.9221764224934135,4.392849933966633,16.35423005776763,7.193884267384818,7.934861156964162,18.44025634138672,16.874433233767938,14.451041474676119,14.565155672268087,12.012750242954326,6.566699977084437,11.66373312473318,8.543015136233395,11.207815510506686,6.3833671362472675,4.43935463902249,2.817188887464283,1.6576183652004584,3.036160148831381,1.4760247668462165,1.7482896150646223,3.440151797633495,8.5342578125,7.311460486716867,5.0064252455357146,12.84547441860465,4.084495801522308,20.13680625,5.238185714285714,33.75
