,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0,1.2258531691988812,1.3990273682861172,1.1642774645016645,1.7285857285857287,1.3210121148329308,1.3745289716563813,1.5278506853310003,1.0867544055320097,1.4696969696969697,1.5541689016031945,1.5953823242898253,2.0897287858732083,1.9010825048339703,0.9499302043525023,2.3265379724009643,1.906282568085734,1.8885992687577629,1.6903222408048777,1.5779735524087486,1.541246173595339,1.3336344416682684,1.6011853165883847,1.7928291914417849,1.1735544365341206,1.26937207748831,0.9216285348870257,0.8332192470304006,0.6988799717788164,0,0,0,0,0,0,0,0,0
quickRatio,0,0.7995774844380078,0.8500753108575824,0.6776954956179089,1.2021517315634962,0.9147214826739314,0.983461671490725,1.035700398561291,0.7698683917019853,1.0564677119081265,1.1410215149889744,1.2467948359067955,1.5328104317458529,1.2681597417822505,0.7020297947321449,1.6202570089023025,1.2949365844066463,1.3644140440494725,1.3191724719175106,1.089179548156956,1.1314110792929792,1.042898327887757,1.3272925192009193,1.4430045230472124,0.8116426462927592,0.9138992270254795,0.6041400217895884,0.5653110529494665,0.41829085457271364,0,0,0,0,0,0,0,0,0
cashRatio,0,0.2536754203564809,0.29299929496218435,0.19851042869760174,0.6727904374963198,0.4496591198343412,0.4170626035352156,0.44551375522504133,0.3454472451483382,0.42955835183814456,0.4790273556231003,0.6631470512490343,0.8439462641169347,0.6794811284846455,0.41928495694028084,0.6112977620864416,0.6114049749287189,0.5259870895509333,0.7065462159421626,0.4965769466363997,0.38429939764984694,0.5193734384009225,0.8294998689701051,0.9402856126442038,0.32464403542281645,0.4646197156217196,0.1927194353654493,0.20122810549627543,0.0946997089690449,0,0,0,0,0,0,0,0,0
daysOfSalesOutstanding,,104.75266964235267,103.06053839069594,90.62243777862408,92.23066334903913,83.97874191672533,81.97584122212221,74.46046085165868,70.73321743918106,63.527696414587396,62.788319456364974,63.69108352376835,65.7699124631652,64.0505129144532,58.70127097850623,72.57101457053157,62.676438722834746,68.82894170826135,67.24287229666832,67.65662626664017,68.34421123899797,53.60606454407624,66.06640459575408,67.24269961711104,88.66171184825913,80.69972762280455,86.30407263223805,97.58804222478489,117.24017788360528,,,,,,,,,
daysOfInventoryOutstanding,,193.95990591838967,264.95167143873215,246.67573921884266,233.40699844479002,268.0767520015815,229.90565704079648,249.68573810847295,202.7572225038013,217.80566818116992,201.1856562076514,165.6360622743148,210.4714625990564,244.92900871203202,207.63393264579722,216.80250894370175,233.65557591992106,197.30297622474237,259.4478736933528,267.8385854734402,250.77923271307142,179.13757985371726,156.79890061779443,198.0063920882832,239.36741654095889,177.40839674059686,204.27392215378754,230.07057057057057,283.4857715430862,,,,,,,,,
operatingCycle,,298.7125755607423,368.0122098294281,337.2981769974667,325.6376617938291,352.0554939183068,311.8814982629187,324.14619896013164,273.49043994298233,281.3333645957573,263.9739756640164,229.32714579808317,276.2413750622216,308.9795216264852,266.33520362430346,289.37352351423334,296.3320146427558,266.1319179330037,326.6907459900211,335.4952117400804,319.1234439520694,232.7436443977935,222.8653052135485,265.2490917053942,328.02912838921804,258.10812436340143,290.57799478602556,327.65861279535545,400.72594942669144,,,,,,,,,
daysOfPayablesOutstanding,,83.38379280166284,106.95119727171594,108.64494196390748,80.1694401244168,84.82512932028598,87.09163734106704,96.96716429762566,83.47825646224024,83.23882968969663,90.4262483060565,81.03908916908384,89.63240346296551,83.2014363079821,73.76950807702838,87.49588118998305,81.2437614549556,82.083501237695,73.43248860076305,119.51085940712497,113.51642545371008,105.45157855754097,117.5237145497884,98.05674485919316,283.9181478323605,194.11121903836815,192.19918724998413,278.95645645645646,256.94829659318634,,,,,,,,,
cashConversionCycle,,215.3287827590795,261.06101255771216,228.65323503355924,245.46822166941234,267.23036459802086,224.78986092185164,227.17903466250598,190.0121834807421,198.0945349060607,173.5477273579599,148.28805662899933,186.6089715992561,225.77808531850312,192.56569554727508,201.8776423242503,215.08825318780018,184.0484166953087,253.25825738925806,215.9843523329554,205.6070184983593,127.29206584025253,105.34159066376012,167.19234684620108,44.110980556857555,63.99690532503328,98.37880753604142,48.70215633889899,143.7776528335051,,,,,,,,,
grossProfitMargin,0.7677128662223998,0.7417650714729646,0.7765548211476866,0.7884719639776877,0.738146336695757,0.734593136376157,0.7335372088530353,0.7476188328899177,0.7485419767939803,0.7876485629361704,0.7877974110089633,0.7913285158421345,0.8107904316172647,0.8055046711851988,0.7849249190303268,0.771980572624574,0.7739787139124339,0.7627771366923177,0.7673601339308265,0.787395191734552,0.8035206499661476,0.8128481698072342,0.8107473624127709,0.8342180767577403,0.8349320110860904,0.7824387151310228,0.7856287262134866,0.8030692805819214,0.7815848448770922,0.7581210092368731,0.752095730708738,0.7634001082837033,0.754256876492796,0.7541670658109014,0.7216502444897658,0.6930402327240792,0.6859208687237931,0.6822601357549074
operatingProfitMargin,0.2901189149796436,0.22448655291259392,0.2468642776224745,0.22286789578619592,0.25194964916495965,0.09378566150590478,0.16298104334632293,0.1347482551468783,0.13559615815983198,0.23235308115311232,0.20944636647583992,0.2276367529285817,0.29347373894955797,0.2917200952555413,0.2712680341544803,0.25775619180508225,0.2629150468421388,0.24913112056427658,0.2640154713196083,0.2783071726604411,0.30040171518844505,0.32313623565085553,0.32771445931763366,0.33627248098051565,0.30578771869045557,0.2886141636141636,0.27860506901151555,0.29300097578284395,0.31425519994397366,0.1011406608393776,0.18735913608872604,0.3088356008872278,0.296517451267432,0.27895392278953923,0.2572179767550434,0.163291069762336,0.23123857649715085,0.23371858374610163
pretaxProfitMargin,0.23847463684332232,0.21736750663879315,0.2946193530509621,0.2359327045856762,0.15457510883420142,0.0960767424676341,0.15898520881533873,0.139788663590314,0.1529547910846469,0.25480355296347096,0.2392648893529292,0.22026640314578058,0.2827699774657653,0.24536545154790254,-0.06416723917950731,0.20805538411999894,0.2178318781467083,0.18555440994721856,0.21229046247988512,0.25922511424597655,0.3121372150756037,0.3077409573316006,0.3552411113770691,0.32444591068590106,0.2885198337086437,0.05989950220719451,0.27649524950317156,0.26103669534876844,0.29739477554450594,0.1087812286900998,0.19170463574011318,0.3282044116876539,0.3079975344787734,0.3184931506849315,0.27417254343071973,0.163291069762336,0.23553918933448018,0.24356387207240263
netProfitMargin,0.21879795665244173,0.19710506243290582,0.25239407004132064,0.37269652097941264,0.13161913527205496,-0.00892384779177397,0.1289976015568676,0.12066918186054201,0.12186728930035277,0.20269024925258836,0.18088429174371998,0.179017149445165,0.21968712081816605,0.19824143616046894,-0.10167337324565708,0.1584780100356884,0.16969600407877128,0.13516964486900235,0.13061863630131548,0.20352076296443472,0.24445046264951478,0.2408490361706736,0.2815083500579993,0.2720211138769757,0.2271241122466655,-0.04521226636611252,0.20737484006206952,0.33870013897513235,0.2251733314657889,0.07442192052569586,0.11491252249768942,0.229613846341932,0.21713922490176438,0.22499760513459144,0.18699167014767673,0.17665623799330368,0.15003763036232662,0.1582584235308506
