,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
inventoryTurnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fixedAssetTurnover,12.53646810119242,15.499167902849335,20.05737173615906,9.652658767290836,10.091203708955874,11.117836828622291,10.865897166841552,20.993985063065992,37.86582849281565,,0.23743803018133275,0.21860642819365295,0.21524661423720315,0.22316949268904224,0.18938471506237262,0.14395927040061615,0.23656670891280557,0.21851645155897154,0.21583801869375563,0.20491717245415159,0.22184411467015958,0.20440293161701556,0.1973109101590916,0.22099282035552395,0.17172079669836712,0.17732985801010367,0.18157087625344956,0.1924198631847137,0.19490229396771452,0.2246469833119384,0.28506271379703535,0.38290788013318533,0.5582706766917294,,,
assetTurnover,0.19652736209178484,0.24669374620976384,0.2504805795532493,0.25203257240167015,0.2486308443241579,0.252760470578573,0.24357123046374846,0.2235947086959586,0.20065741445198013,0.20773857401963722,0.19614775693692357,0.17342435489097643,0.1659964234887149,0.17568428886946466,0.17066180517672386,0.12337887495911273,0.19107855472305557,0.17829268808155566,0.17613905926024778,0.17372227872217344,0.18042949242727707,0.16777135545192107,0.1605771660633758,0.17102450597901703,0.14217828299832863,0.13262124477869114,0.10975704801283742,0.1794396989427155,0.1721963669118751,0.17425939756036843,0.15600624024961,0.1274002954209749,0.1232876712328767,0.11658841940532082,0.11625051166598445,0.09465524275805794
operatingCashFlowPerShare,14.576747624560157,11.707577337902736,11.863437892671284,11.849829567336709,11.37978722791496,11.238805021636018,10.0324900549511,9.328003901283592,8.333366348170589,7.5377809828684,7.093441473089823,6.473474777500785,6.610063079865524,6.295795492368408,5.983181963127872,5.545671056318296,5.399917290241029,5.064637504302388,4.748564079213299,4.78810617454575,4.403025100155343,3.818995789185656,3.6353754314849414,3.236006635711715,2.9779066696463037,3.1701569327025,2.9988584197614827,3.2886081790318626,3.295303500221533,1.9370860670584626,1.5524999805937503,1.3433332796000022,1.0918918928755783,1.197068990284186,1.4,1.3229999338500034
freeCashFlowPerShare,13.028052540488499,10.733343266817197,10.78870483742333,9.09721846995729,8.726310817738304,9.20894211715225,8.329689228078912,7.991680744959391,7.327505243532976,7.081026254382571,6.6821587084529375,6.014560893431314,6.155573242732748,5.210908896391042,4.409898312291103,4.151905295601009,2.5387292347786734,3.690517538095685,3.689273931347409,3.5018169993089714,2.577573379118633,3.089620418649195,2.331340849352377,1.8587453589516278,1.958647380289702,0.3421365598903798,0.09178790896504821,-0.9202952769763578,-0.7642888790429774,1.239735082917416,1.4647499816906253,1.161333286880002,0.937207208051538,1.197068990284186,1.4,1.3229999338500034
cashPerShare,4.209881142044999,1.476039290749252,2.3509670830297154,2.0763354390724786,2.4962186011416194,1.0612221317110653,0.6038541045402694,1.0897585500229316,0.11168142624096947,0.10107175103481432,0.8193472712590698,3.307324265589749,4.536695612920087,4.0458192667966335,3.260779960080783,3.891734379377977,3.850693279441943,2.8650380174598706,1.636294645353528,0.8383724238852079,0.40345842531272996,0.6800161135855768,0.4364331633784083,0.44962213308288496,0.4210937976149361,0.34716512836422864,1.9537052779869326,0.8369379062347949,0.4873726185201595,4.750331062909522,8.862749889215626,14.438666089120023,15.450270284189433,1.0965517468252086,0.09523809523809523,0.10499999475000026
payoutRatio,0.8134531806520678,1.1836233516772976,1.058015802343124,0.9425194517223826,1.1304450023817498,1.03589905171797,1.0455956328494163,1.0492403452531192,1.0370638878885803,1.021182678241761,0.0,0.0,0.7807639635235634,0.807642625559253,1.3074038051733747,1.760733187697834,0.9965249247906958,1.1815063910893386,1.169040525407467,1.2289905816062094,1.0549708828899966,1.155846079276174,0.7228233496014034,0.7889251560442078,0.9771899087036592,0.8877166246605318,0.981331514789873,0.90448264400019,0.9142857142857143,0.9403973509933775,1.0083333333333333,0.6333333333333333,1.3783783783783783,1.3189655172413792,1.3904761904761904,1.56
operatingCashFlowSalesRatio,0.7446387752998983,0.7008076655501689,0.726298403518589,0.7484725590716993,0.7403628517294928,0.7597339476807513,0.7274652180630945,0.7318734957210609,0.7217569759192147,0.7038039030419947,0.6868618379523567,0.6638770842923092,0.6836982445189599,0.6068118425281291,0.5578177585966744,0.5730084572487343,0.6522841084639304,0.6976936903540609,0.6792934516170688,0.699934161425726,0.645225215510786,0.6634667441338421,0.6785191818351081,0.633297890066323,0.6226329739786426,0.7189128816083395,0.5806066306136844,0.5379222261474497,0.5187445510026155,0.4642857142857143,0.46,0.4492753623188406,0.40404040404040403,0.4395973154362416,0.5176056338028169,0.5431034482758621
freeCashFlowOperatingCashFlowRatio,0.8937557866843846,0.9167860230201939,0.9094079587240157,0.7677088027521668,0.7668254812649221,0.81938801317613,0.8302713665754551,0.8567407163991093,0.8792971456416975,0.9394046166207369,0.942019291172394,0.9291085699963685,0.9312427382853322,0.8276807756394825,0.7370490049387882,0.7486750031577618,0.47014224446859176,0.728683451670649,0.7769241121746884,0.7313574243455848,0.5854096491586418,0.8090138322221117,0.6412930090139533,0.5743947921611176,0.6577262478552887,0.10792417131183304,0.030607616671796282,-0.2798433947966658,-0.2319327731092437,0.64,0.9434782608695652,0.864516129032258,0.8583333333333333,1.0,1.0,1.0
cashFlowCoverageRatios,,,0.5434035762549455,,,,,,,,1.5106825268506756,0.9616364394449849,,,,,4.624536409015884,4.446296372601536,,,,,,,,,,,,,,,,,,
shortTermCoverageRatios,,,1.086807152509891,,,,,,,,3.0213650537013512,1.9232728788899698,2.1446918319717705,,,,6.073260201842913,4.998826427010709,,,,,,,,,,,,,,,,,,
capitalExpenditureCoverageRatio,-9.412277325912713,-12.017211967199614,-11.038497266592637,-4.3049414349227035,-4.2886332753029235,-5.5367310751926135,-5.8917578008106855,-6.980350416842252,-8.284808220288914,-16.502907387202363,-17.24711581180045,-14.106077419354838,-14.543918344942954,-5.803183038404645,-3.80298998209614,-3.978911817624413,-1.8872989770567268,-3.6857316892668877,-4.482779424296584,-3.722418151940336,-2.412019474092023,-5.2359812840633175,-2.7877906623762976,-2.3495953094130395,-2.9216379980466805,-1.1209809388855876,-1.031574022241346,-0.7813455959265034,-0.8117326057298773,-2.7777777777777777,-17.692307692307693,-7.380952380952381,-7.0588235294117645,,,
dividendPaidAndCapexCoverageRatio,1.9289083532400562,1.4222068446030474,1.4546145907275525,1.8182069145563062,1.6890923842557168,1.6851387768785187,1.6087901210723898,1.6558335961218598,1.5567214292322176,1.4589054852828203,,,1.9349828298196043,1.8493936357065288,3.0540270074752836,2.236807160495222,7.853472537448933,2.5190276280926462,2.2778761333241366,2.522252104870967,4.534679476923854,2.0306999640297945,10.584993084370678,16.613717272768238,3.949280633688975,-2.973939511532585,-2.4393164081793937,-1.2519962683617158,-1.2473794549266248,13.0,2.1296296296296298,2.8181818181818183,0.8823529411764706,,,
dividendPayoutRatio,0.8134531806520678,1.1836233516772974,1.058015802343124,0.9425194517223825,1.1304450023817498,1.03589905171797,1.0455956328494163,1.0492403452531192,1.0370638878885803,1.021182678241761,,,0.7807639635235635,0.8076426255592529,1.3074038051733747,1.7607331876978338,0.9965249247906957,1.1815063910893389,1.169040525407467,1.2289905816062094,1.0549708828899966,1.155846079276174,0.7228233496014034,0.7889251560442077,0.9771899087036592,0.8877166246605318,0.981331514789873,0.90448264400019,0.9142857142857143,0.9403973509933775,1.0083333333333333,0.6333333333333334,1.3783783783783783,1.3189655172413792,1.3904761904761904,1.56
priceBookValueRatio,6.739808238644667,4.640605283968007,4.309621683711856,4.010863587806232,3.759669353692966,3.953802686383582,4.774972439279043,3.648943633284726,3.061384731794994,3.241492341145767,2.807621616169537,2.072279295716178,1.493053183004247,1.1943717024047371,1.4887499467835974,1.8714536513700888,1.9161290220257838,1.5346205780654347,1.4093915604018816,0.9023588717783181,1.152839910684848,0.9238299568390574,0.7746383941882844,0.9290647821334,1.1359977851566887,0.9772775183186528,0.5069225171198829,0.5785922119189637,0.750132943366126,0.6613235317303903,0.7482229797979798,0.4517478715831435,0.740455306753329,0.7857750370599135,0.8292831105710814,0.9076725031505987
priceToBookRatio,6.739808238644667,4.640605283968007,4.309621683711856,4.010863587806232,3.759669353692966,3.953802686383582,4.774972439279043,3.648943633284726,3.061384731794994,3.241492341145767,2.807621616169537,2.072279295716178,1.493053183004247,1.1943717024047371,1.4887499467835974,1.8714536513700888,1.9161290220257838,1.5346205780654347,1.4093915604018816,0.9023588717783181,1.152839910684848,0.9238299568390574,0.7746383941882844,0.9290647821334,1.1359977851566887,0.9772775183186528,0.5069225171198829,0.5785922119189637,0.750132943366126,0.6613235317303903,0.7482229797979798,0.4517478715831435,0.740455306753329,0.7857750370599135,0.8292831105710814,0.9076725031505987
priceToSalesRatio,18.41936319137233,13.625179043843712,13.719756290837434,13.280052227805452,12.59551252939422,14.533147009489175,18.385872095146652,15.7578697144905,13.58139135291001,14.3622004605514,13.281278571527743,10.918864503329889,8.189820059511755,5.963257236552787,7.182512731379107,11.1178085599227,8.699670152116243,7.3259637300434495,6.796418915942021,4.460007908473686,5.4000483038118,4.542988799003843,4.222809109635396,4.978208295614024,6.873640207797063,6.604826865461624,3.8963854925934633,2.3104459487689883,2.4596774193548385,2.3968254285714283,2.81481485,2.2993311956521736,3.931643160774411,4.269026124161074,4.806338028169014,6.2089494073275855
priceEarningsRatio,32.21138313366208,29.264620531176316,25.686842755999336,21.377159297522955,23.305423427292357,25.600887082615905,33.39543061819341,30.234897101103737,25.57346312668024,27.93252555219396,28.245895144616203,26.7549370610775,15.972023817406226,11.131063644626465,28.513901302431066,48.916254659996305,20.223821890912873,18.563837215912052,17.66611049713592,11.774192517368498,13.901949725284386,11.580578304655859,9.926597426055542,12.765755013897515,18.11603899266159,14.673177617568333,11.771749708748898,8.074656960800608,10.075892857142858,11.111111258278147,11.728395208333334,6.6105771875,10.51980197072072,10.966980905172413,13.0,14.404762625
priceToFreeCashFlowsRatio,27.67643177515771,21.20681221513724,20.77172463951863,23.111459914294777,22.185779322283814,23.34578747102419,30.440511123183754,25.131133576210015,21.40018906685813,21.72284098011896,20.52630140713247,17.702040612188192,12.863139983506764,11.873168410764151,17.469790785260738,25.915812341385397,28.368522177702303,14.409903150722052,12.877872227462447,8.71261982165849,14.296391636617681,8.463822753810312,9.704715638764275,13.685306530824263,16.784542399427448,85.12682774776137,219.25545779306694,-15.348334771865693,-20.443840579710145,8.066239423076922,6.485748502304148,5.919919869402985,11.336873968446602,9.711219732824427,9.285714285714286,11.43235128968254
priceToOperatingCashFlowsRatio,24.735971053822777,19.44210903165174,18.889971703601976,17.74287122065794,17.012620906047644,19.1292584119147,25.273884769501112,21.530865384003874,18.817125162681016,20.406537102841888,19.336171901937842,16.447117639207807,11.978705701188384,9.827193239519474,12.876091914765238,19.402520886522673,13.337240688881984,10.500257966107904,10.00512944702034,6.372039192070442,8.369245612226896,6.847349681308787,6.223566293607912,7.860768800433987,11.03963409434342,9.1872423410823,6.710887005329402,4.295130107034605,4.741596638655462,5.162393230769231,6.119162717391304,5.11786620967742,9.730816822916667,9.711219732824427,9.285714285714286,11.43235128968254
priceCashFlowRatio,24.735971053822777,19.44210903165174,18.889971703601976,17.74287122065794,17.012620906047644,19.1292584119147,25.273884769501112,21.530865384003874,18.817125162681016,20.406537102841888,19.336171901937842,16.447117639207807,11.978705701188384,9.827193239519474,12.876091914765238,19.402520886522673,13.337240688881984,10.500257966107904,10.00512944702034,6.372039192070442,8.369245612226896,6.847349681308787,6.223566293607912,7.860768800433987,11.03963409434342,9.1872423410823,6.710887005329402,4.295130107034605,4.741596638655462,5.162393230769231,6.119162717391304,5.11786620967742,9.730816822916667,9.711219732824427,9.285714285714286,11.43235128968254
priceEarningsToGrowthRatio,0.41242221369264753,-2.1151656423523475,-1.7450743967567794,0.7972145041893917,-17.712121804742218,2.1103433946480674,2.1204086669624003,4.250162678212301,1.0151889907863978,1.491236444802613,0.701687500434676,-0.8313141158263364,-0.9211263050860303,0.04334869670184563,0.11070102858590886,-0.5869950559199557,0.4764595326842184,2.3947350008526582,2.671999212691806,-0.5629535797366811,1.633479092720914,-1.4765237338436208,0.5610685501683568,0.3090656477048872,-1.1070912717737635,0.9293012491126602,-1.2360337194186333,1.130451974512084,1.1335379464285722,1.0000000132450335,-0.5303274355072465,2.2255609864583312,-2.230198017792791,1.8278301508620671,-2.7299999999999978,-0.6167038998828125
priceSalesRatio,18.41936319137233,13.625179043843712,13.719756290837434,13.280052227805452,12.59551252939422,14.533147009489175,18.385872095146652,15.7578697144905,13.58139135291001,14.3622004605514,13.281278571527743,10.918864503329889,8.189820059511755,5.963257236552787,7.182512731379107,11.1178085599227,8.699670152116243,7.3259637300434495,6.796418915942021,4.460007908473686,5.4000483038118,4.542988799003843,4.222809109635396,4.978208295614024,6.873640207797063,6.604826865461624,3.8963854925934633,2.3104459487689883,2.4596774193548385,2.3968254285714283,2.81481485,2.2993311956521736,3.931643160774411,4.269026124161074,4.806338028169014,6.2089494073275855
dividendYield,0.02525359365279721,0.04044553902266919,0.041189016976250124,0.04409002330967312,0.048505662465583695,0.04046340458340561,0.03130954185929224,0.034702957372221926,0.04055234454369357,0.03655890966012388,,,0.048883220589283814,0.07255754268812788,0.04585145299152406,0.035994848745804754,0.049274807213292464,0.06364559101372677,0.06617418846083833,0.10438003113956947,0.07588654136557925,0.09980901202589143,0.07281682922933103,0.061800117203043584,0.05394059424907936,0.06049927614845065,0.08336326706475387,0.112014993131115,0.09073992024811697,0.08463576046840052,0.08597368313585527,0.09580605677381834,0.1310270271450694,0.12026696578082934,0.10695970695970695,0.10829751524628126
