,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
operatingProfitMargin,0.20124801334955264,0.2012720798300157,0.1913937077258039,0.1867991408782203,0.1613798746769138,0.19103047973876713,0.19372487465770863,0.1917135385684585,0.19315699650238466,0.19383352664599077,0.1893208899304882,0.18516140212533846,0.1792044623257651,0.17252345080348266,0.17234166310730548,0.1710371998851179,0.16978223391172853,0.17084296261067905,0.17716898541340512,0.168183308310991,0.14477636883603637,0.08046411667463993,0.1142214417395246,0.10523758624040423,0.11791914644299856,0.11938024819796389,0.11990546686881298,0.12593330014932802,0.12645888594164456,0.11571334648257725,0.1033622667863913,0.0969437652811736,0.07339586124758077
pretaxProfitMargin,0.1894565238124245,0.18791988973029652,0.1754686344573256,0.1712219322350459,0.14582637655904152,0.17683407973568135,0.17983943850865708,0.17694628823618333,0.17547853036622643,0.17356412058774337,0.1688760037206543,0.16403448890514064,0.15762124287855217,0.15164627985114476,0.15444341658201366,0.1517309139804117,0.1516446143513627,0.1529052780288579,0.16070569138863142,0.15264581721907314,0.12978062194982265,0.05957139462266393,0.09708220231753391,0.09420853172675153,0.1122760492152086,0.11611057442223378,0.11905823597609917,0.12626514020242244,0.12798408488063662,0.11768573307034845,0.10426020153646613,0.08814180929095354,0.057019502754205746
netProfitMargin,0.14949357718909959,0.14835102977972375,0.13718940209390984,0.13631625364777372,0.11919854038966135,0.11763312637826674,0.11668341532780803,0.113890475825878,0.11289801191791765,0.1111207069012072,0.10813433454251886,0.10516249713705224,0.10027832491105745,0.09638638169329294,0.0983650037269808,0.09654634085620872,0.09570292963348691,0.09998788278237933,0.10044340764853801,0.0948492456556321,0.08039568041370686,0.036429900470820446,0.05969398772524392,0.059469439315907105,0.07027660427395233,0.07245299843947388,0.07455631855881566,0.07676566561583983,0.07718832891246684,0.07141683103221565,0.06315474408859623,0.05378973105134474,0.03468810480869436
effectiveTaxRate,0.21093465571494963,0.21056238382941886,0.2181542728807488,0.20386219295408484,0.18259958724681893,0.3347824890196724,0.351180050964232,0.3563556661111765,0.35662777843934673,0.3597714405205573,0.3596820616303254,0.35890008351922525,0.3638019655236298,0.3643999589841218,0.36310005370318715,0.36370026171019604,0.36889991086830237,0.3460761499912966,0.37498537369384327,0.3786318722411696,0.38052631274343557,0.3884665500686349,0.38511914336266917,0.36874677668901495,0.374073056852513,0.376,0.37378277153558054,0.39202803328953134,0.39689119170984455,0.3931564245810056,0.39425837320574164,0.3897364771151179,0.391644908616188
returnOnAssets,0.15905709725334324,0.14950979936276707,0.12014610223939869,0.16342312225259054,0.14309819856253037,0.13832605760330616,0.14430671364302394,0.14319810217999743,0.14229372249382735,0.14748503682990746,0.14848812706892306,0.14463910840973546,0.13251342434498997,0.1235424906527427,0.12204533591827604,0.1239767070180525,0.12577033015443498,0.13450752215943582,0.14471376194389102,0.14063545214111475,0.12310918051142233,0.051136489439184266,0.08028021120844833,0.07452508524111057,0.08293002438048105,0.1035031847133758,0.11158569140416444,0.12484259758949451,0.13195782791066774,0.12476669059583632,0.1260705038836885,0.11030333416896465,0.07095006090133983
returnOnEquity,-0.6865396238901607,-1.2073827728624071,-1.9738239156606607,-0.9436182025158546,-0.8797524262425552,-0.8967303449999545,-0.6942548913645472,-0.6819371220002468,-0.6595797286690503,-0.6024231339776296,-0.6010064436943848,-0.6768875295798544,-0.9993854608705068,-1.5171748938980405,2.793392747521627,1.4773611111111111,1.2124410045833263,1.4603805046968468,3.3035304825751344,1.3848640029109744,0.6212904152645303,0.20263911336873702,0.2696936101592421,0.18492219368484666,0.1750249596805161,0.18136160714285715,0.19316081330868762,0.2027165181831459,0.2202876608629826,0.21911245587493697,0.22438851471109536,0.2109300095877277,0.27541371158392436
returnOnCapitalEmployed,0.48914314342757587,0.412026818928852,0.2969836677832262,0.5055319939084423,0.41934474662361265,0.4629082581874182,0.5270270857894439,0.5762103050737046,0.6148364465574025,0.6511706652260664,0.6240849302713706,0.6129492443943633,0.5261589211184726,0.4503132690292317,0.4105987598765721,0.41895335703495495,0.40858901712074663,0.4008318481835982,0.4768344911551959,0.45777694648112127,0.3965641748361811,0.17900591005633024,0.2227432896854744,0.18965064355135278,0.2025101943547106,0.24878048780487805,0.30367024280067756,0.32795621489269766,0.3511323881421469,0.34307992202729043,0.3511864406779661,0.35833709896068683,0.3015290519877676
netIncomePerEBT,0.7890653442850504,0.7894376161705812,0.7818457271192513,0.7961378070459152,0.8174004127531811,0.6652175109803276,0.648819949035768,0.6436443338888236,0.6433722215606532,0.6402285594794427,0.6403179383696745,0.6410999164807747,0.6361980344763702,0.6356000410158782,0.6368999462968129,0.636299738289804,0.6311000891316976,0.6539204144641009,0.6250146263061568,0.6213681277588303,0.6194736872565645,0.611533449931365,0.6148808566373308,0.631253223310985,0.625926943147487,0.624,0.6262172284644195,0.6079719667104687,0.6031088082901555,0.6068435754189944,0.6057416267942584,0.6102635228848821,0.608355091383812
ebtPerEbit,0.9414081692491185,0.9336609920710525,0.9167941649821999,0.9166098485788559,0.9036218230494307,0.9256851575596771,0.9283239378856967,0.9229723135750167,0.9084761802250327,0.8954287918659882,0.89200934869184,0.8859000149183538,0.8795609262900045,0.8789893730092461,0.8961467227216684,0.887122299022237,0.8931712750946853,0.8950048377310221,0.9070757560283006,0.9076157363774342,0.8964213082095127,0.7403473384731655,0.8499472676848561,0.8951985226223453,0.9521443514644351,0.9726112667289137,0.9929341762737077,1.002635046113307,1.0120608285264814,1.0170454545454546,1.0086872586872586,0.9092055485498108,0.7768762677484787
ebitPerRevenue,0.20124801334955264,0.2012720798300157,0.1913937077258039,0.1867991408782203,0.1613798746769138,0.19103047973876713,0.19372487465770863,0.1917135385684585,0.19315699650238466,0.19383352664599077,0.1893208899304882,0.18516140212533846,0.1792044623257651,0.17252345080348266,0.17234166310730548,0.1710371998851179,0.16978223391172853,0.17084296261067905,0.17716898541340512,0.168183308310991,0.14477636883603637,0.08046411667463993,0.1142214417395246,0.10523758624040423,0.11791914644299856,0.11938024819796389,0.11990546686881298,0.12593330014932802,0.12645888594164456,0.11571334648257725,0.1033622667863913,0.0969437652811736,0.07339586124758077
debtRatio,1.2316794132756288,1.123829660918812,1.060869716536586,1.1731877594315956,1.1626573502885424,1.1542560239815607,1.207858403934888,1.2099872518451131,1.2157339231467261,1.2448196765886221,1.2470657821173547,1.2136826312925475,1.1325949091050065,1.0814293007019962,0.9563092815979573,0.9160823267340437,0.8962668454143401,0.9078955643910369,0.9561942101920351,0.8984481856373622,0.8018492198064806,0.747647487254188,0.7023280931237249,0.5969922065270337,0.5262181143335395,0.42929936305732486,0.4223171382808329,0.38415182586796187,0.40097494615123,0.4305814788226848,0.43815972913762197,0.4770619202807721,0.7423873325213155
debtEquityRatio,-5.316309273497257,-9.07560961226924,-17.428530587931117,-6.774080127152244,-7.147893090758409,-7.48272899941682,-5.810967375239016,-5.762193853261157,-5.635339613788392,-5.084639004242826,-5.047505046753121,-5.6798375420177445,-8.541767679844064,-13.280591769535922,21.888156491225015,10.916440972222222,8.640119439096283,9.857240407460736,21.82803265010823,8.84718989292537,4.046661936043719,2.962710690371739,2.359403346099577,1.4813415923855566,1.110590584440519,0.7522321428571429,0.7310536044362292,0.6237768365707609,0.6693792581377744,0.7561775088250126,0.7798652959943283,0.9122722914669223,2.8817966903073287
longTermDebtToCapitalization,1.6527972283381835,1.2944306145360474,1.1230184473656408,1.490724247693553,1.4361848475502608,1.3910296614078663,1.569900155615302,1.5819730280904372,1.6382667993686033,1.7254328127713947,1.7132845254315463,1.607856669290209,1.3446479763568124,1.188799847939643,0.9073725837172192,0.8276052262296596,0.7981987247951484,0.8264394943842419,0.9160102967545034,0.8053954929779866,0.6341522071049519,0.585867278638363,0.5574684447616074,0.401564124587496,0.2950952793417064,0.15577889447236182,0,0,0.007513148009015778,0.010725866799700674,0.02353755624783662,0.032467532467532464,0.4662460567823344
totalDebtToCapitalization,1.6146682307888442,1.2794839127772666,1.1181935619707233,1.4829464776079615,1.429737991698383,1.3859440501811,1.561868853953351,1.5740155073491555,1.5879599687940464,1.666416922762781,1.6880111111111111,1.5908535453605848,1.337078882385471,1.188799847939643,0.9079633627771073,0.8287776670362612,0.7981987247951484,0.8264394943842419,0.9160102967545034,0.8053954929779866,0.6341522071049519,0.585867278638363,0.5574684447616074,0.401564124587496,0.2950952793417064,0.15577889447236182,0.11673469387755102,0.019335433973073617,0.007885843034171986,0.011219147344801795,0.024213075060532687,0.033364226135310475,0.46925972396486826
interestCoverage,16.54507147698876,14.66733913147434,11.687852301623368,11.530369406867846,10.05120918279558,13.158164749939905,13.731206515074774,12.845301360132593,10.806765509952232,9.480742804284011,9.187098848292743,8.65975147003447,8.167975980437676,8.04403466413138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashFlowToDebtRatio,0.3454189381229126,0.427570024748571,0.32747627546643954,0.4044611113539151,0.4112695770448893,0.30619966732769627,0.31743689264116604,0.32690052136963915,0.3061964863177336,0.33537058517090496,0.3222677575845341,0.3824537796811232,0.40821680618529754,0.3387758993729143,0.40650209164766404,0.43307015202140975,0.443014241660775,0.34808550635120983,0.3415161160893406,0.4514059262563476,0.6187362758336633,0.3745201566835319,0.4104008320665653,0.34605426094787795,0.6734544120344891,0.8946572580645161,1.5227272727272727,13.34074074074074,30.547619047619047,26,15.614285714285714,4.958333333333333,0.5868983957219251
companyEquityMultiplier,-4.316309273497257,-8.07560961226924,-16.428530587931117,-5.774080127152244,-6.147893090758409,-6.48272899941682,-4.810967375239016,-4.762193853261157,-4.635339613788392,-4.084639004242826,-4.047505046753121,-4.6798375420177445,-7.541767679844064,-12.280591769535922,22.888156491225015,11.916440972222222,9.640119439096283,10.857240407460736,22.82803265010823,9.84718989292537,5.046661936043719,3.962710690371739,3.359403346099577,2.4813415923855566,2.1105137854235467,1.7522321428571428,1.7310536044362292,1.623776836570761,1.6693792581377744,1.7561775088250127,1.7798652959943282,1.9122722914669223,3.8817966903073287
receivablesTurnover,32.18990029432387,38.66251136387662,34.62957063825821,38.39461156329391,43.46963228685654,38.786590817609614,36.970508898776416,41.09919635941131,47.16456030144501,53.295482352392824,53.3159597211464,57.38128509488947,58.525444746506416,53.8819735365256,91.55831613817885,103.04302224597501,74.0185782014111,48.28967639921193,82.44639618557304,124.7456453161432,223.9302834076192,252.2609947643979,209.4717757009346,158.93436293436292,73.03828828828829,143.92513368983958,144.68387096774194,186.4020618556701,212.3943661971831,119.29411764705883,169.88135593220338,194.76190476190476,159.92857142857142
payablesTurnover,1.0654992838992585,1.149299525567666,1.1367039774847352,1.1302860154510503,1.1900404411331138,1.2350995696747855,1.2273240208269143,1.2577892576099177,1.2580093256149079,1.332289756570981,1.4254177002398574,1.4345866778815852,1.5005338977826186,1.6048997850615412,1.5928601737116614,1.6601310334062485,1.7708380523949692,1.89529775759591,2.015526950700007,2.2256622071934067,2.575327816832863,2.9659469176271545,3.1384203853955377,2.979139160285186,2.6237928007023705,3.293686082703424,3.262785208497246,3.3556220891550232,3.513179571663921,3.4884634266077565,4.170559094125973,3.981818181818182,3.473639455782313
inventoryTurnover,1.3798464846779108,1.489672105319762,1.3102715187640752,1.2731183462900832,1.3305705091957492,1.3263631975180354,1.3841013944155096,1.4204639010297708,1.445943122830483,1.5402214040196938,1.5874634653268305,1.6031380633524823,1.5841826207736858,1.5403758193102868,1.5137116304336198,1.5470297843511356,1.6298892589283296,1.7539540586347409,1.844690834779078,1.9467232531118575,2.1446331158257146,2.256735055113042,2.232268710550045,1.9973444277241745,1.8550589695841093,2.0883845503242178,2.237992444684296,2.5485093481556342,2.553127806046094,2.7320261437908497,2.9732593340060545,2.342245989304813,2.3118279569892475
fixedAssetTurnover,2.0091180427916804,1.9311446230748892,1.7814340299352776,2.6970708276053816,2.660031528541627,2.7012223711231256,2.8489023248886896,2.9059924144918803,2.8622215845158174,2.978331104679652,3.0126330215607675,3.0248599128846423,2.9217364181613417,2.895407960644881,2.8487711691188546,2.8329897210174106,2.8997863802022903,2.947377058910052,3.1490194062976755,3.180599421944767,3.2048024706811225,2.816993101028999,2.549303912647862,2.512297833384193,2.2717338003502627,2.48950143372491,2.5989106501332717,2.8067370381868986,3.457922494840633,4.091459314055145,5.016516516516517,5.728291316526611,5.9866310160427805
assetTurnover,1.0639727822697456,1.0078109979065457,0.87576810165814,1.1988527991303077,1.200502943196626,1.175910747781184,1.236737142443179,1.257331670111964,1.2603740320713692,1.327250707296438,1.3731820489498359,1.3753867809095064,1.321456301374436,1.2817421764608,1.2407394021660563,1.2841160619717031,1.3141742957723141,1.345238227037845,1.440749227169389,1.4827261004448893,1.5312909832707027,1.4036955571740715,1.3448625945037802,1.2531660983925963,1.1800516720643353,1.4285562632696391,1.4966631073144687,1.6262817053426875,1.709556739598685,1.7470208183776024,1.996215893248357,2.0506392579593884,2.0453714981729596
operatingCashFlowPerShare,159.70234246779728,158.22921257363853,115.55259133389974,85.2564687975647,77.13355580274379,55.24488216672529,52.77289303757235,48.32455640050697,40.317251330146995,39.36819408507915,31.630685342154226,30.295036592231188,24.67109387889787,16.710828117651314,14.552492297969824,12.231284641322123,10.935404122971411,8.252680504265886,7.51095972609509,7.357332518491981,7.0762977998200025,4.067364446886577,3.8584376998006693,2.059379080592822,2.416191317279928,1.1742307668823078,1.1518269218053663,1.2067219006262573,0.8597422693707355,0.7943613326738007,0.7424802544067494,0.267750000669375,0.35798283246438506
freeCashFlowPerShare,126.26169990550555,130.26829158609524,96.10756159728122,65.38744692782184,57.76955876900259,35.764333450580374,36.08478035397638,32.78022813688213,26.813538942495565,27.837409231282866,21.860838329543107,22.75131356727341,18.166391684540503,11.786132918490647,10.703941859546568,8.982793302557127,7.432074644124566,4.642875334267159,5.335839422070053,5.437095652540409,5.9538134538421765,2.5669656309268483,1.9805408251532588,-0.8099509786716728,-0.46138657407061556,-0.7938461522584616,-0.7537788122032822,-0.5226224777837205,-0.29953608293742695,-0.02444188715919387,0.26153238604446344,-0.04050000010125,0.14678111581683215
cashPerShare,13.148654697369075,52.67504609434726,74.37616822429906,7.061603781142353,8.076529477196885,10.315511783327471,6.347954096824919,5.5547845373891,3.7419965731806295,3.9560136883398713,2.6641771759354973,2.2895008444361045,2.026893251938624,1.676965377518903,3.830650130342049,1.254019478734027,1.2169278413546527,0.9526295683178403,0.904215641288106,0.07103871198870461,0.06221396702602302,0.06469681124483755,0.05265335289029298,0.03952614370688891,0.043440105404651395,0.03109230763012308,0.02578716989116492,0.04288184433097194,0.37659793872669783,0.5737054069310783,0.3926382315161035,0.06750000016875,0.007339055790841607
payoutRatio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
operatingCashFlowSalesRatio,0.19758119347314185,0.2405087362355118,0.21533526805445263,0.17941327623162437,0.18539147356354474,0.14424269764294576,0.14830547677458394,0.14970767639050037,0.1415503635605494,0.1546877681734851,0.1422594711236104,0.15998294556416826,0.16247644519924842,0.13551882812289126,0.14121439782814066,0.1369887925126957,0.13831504676503,0.11348212062515037,0.11324750200682097,0.12795295249896327,0.13878314001851466,0.09525101257008604,0.11443113697649807,0.07467690214750754,0.11320114712140368,0.06595080627182878,0.07767769553197182,0.09960732260383828,0.08507957559681698,0.09615384615384616,0.10904918687019854,0.04364303178484107,0.06535655798719667
freeCashFlowOperatingCashFlowRatio,0.7906064366649176,0.8232885032242039,0.8317213875331421,0.766949978694046,0.7489549544006322,0.6473782194456683,0.6837749131601587,0.6783347966032903,0.6650636652515519,0.7071040437141478,0.6911275583526215,0.7509914536002812,0.7363431785276012,0.705299153070768,0.7355401150797959,0.734411271258433,0.6796342010362846,0.5625899769011068,0.7104071405857649,0.7390036591216675,0.8413740662516523,0.6311127671118258,0.5133012320648783,-0.3932986337020169,-0.1909561427403977,-0.676056338028169,-0.6544202066590127,-0.4330927262631871,-0.34840218238503506,-0.03076923076923077,0.35224153705397987,-0.15126050420168066,0.41002277904328016
cashFlowCoverageRatios,0.3454189381229126,0.427570024748571,0.32747627546643954,0.4044611113539151,0.4112695770448893,0.30619966732769627,0.31743689264116604,0.32690052136963915,0.3061964863177336,0.33537058517090496,0.3222677575845341,0.3824537796811232,0.40821680618529754,0.3387758993729143,0.40650209164766404,0.43307015202140975,0.443014241660775,0.34808550635120983,0.3415161160893406,0.4514059262563476,0.6187362758336633,0.3745201566835319,0.4104008320665653,0.34605426094787795,0.6734544120344891,0.8946572580645161,1.5227272727272727,13.34074074074074,30.547619047619047,26,15.614285714285714,4.958333333333333,0.5868983957219251
shortTermCoverageRatios,9.548878329031414,10.776548238897396,9.336413312098413,37.84292216335384,39.78374450181679,32.62999127435908,35.18153633403221,37.63134129490722,6.169003978566336,6.869685744663291,15.35292199239868,21.751119943413386,24.853052998981987,0,57.86894515298109,52.775148298470185,0,0,0,0,0,0,0,0,0,0,1.5227272727272727,13.34074074074074,641.5,585,546.5,178.5,48.77777777777778
capitalExpenditureCoverageRatio,-4.775695986412668,-5.658941371928713,-5.942525822744988,-4.290924301985687,-3.9833488751491153,-2.835899695214433,-3.1623044521653356,-3.1088224322688087,-2.9856420347796666,-3.4141816523545607,-3.2375824617647213,-4.015926418825637,-3.7928091312618895,-3.393271551201666,-3.7812918216376428,-3.765220025481793,-3.121431823355338,-2.2861844658139256,-3.4531238167360847,-3.831471340305747,-6.304139407535035,-2.710855542954352,-2.0546589921372123,-0.717721223441513,-0.8396614821591949,-0.5966386554621849,-0.604441360166551,-0.6977915536613716,-0.7416184971098266,-0.9701492537313433,-1.5437853107344632,-0.8686131386861314,-1.694980694980695
dividendPaidAndCapexCoverageRatio,-4.775695986412668,-5.658941371928713,-5.942525822744988,-4.290924301985687,-3.9833488751491153,-2.835899695214433,-3.1623044521653356,-3.1088224322688087,-2.9856420347796666,-3.4141816523545607,-3.2375824617647213,-4.015926418825637,-3.7928091312618895,-3.393271551201666,-3.7812918216376428,-3.765220025481793,-3.121431823355338,-2.2861844658139256,-3.4531238167360847,-3.831471340305747,-6.304139407535035,-2.710855542954352,-2.0546589921372123,-0.717721223441513,-0.8396614821591949,-0.5966386554621849,-0.604441360166551,-0.6977915536613716,-0.7416184971098266,-0.9701492537313433,-1.5437853107344632,-0.8686131386861314,-1.694980694980695
dividendPayoutRatio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priceBookValueRatio,-12.289605067996868,-19.15609597248678,-31.8822529519566,-16.048531955228313,-13.668468482689898,-10.528066819894189,-12.598593613114797,-13.474199566237019,-11.05250973421208,-8.945494847151013,-9.125909258571406,-10.241344185126836,-14.088308460741915,-18.949678115056546,37.816562757143416,21.12447733134921,13.974499433473616,19.170215622738212,37.37067721552222,23.31019215642207,10.965566724275787,6.187502886169476,2.9477827050997782,2.706178449916906,3.150449267337378,3.9716786139787947,4.91401195702403,5.859161306499197,7.026611530507192,9.95661857327282,7.566589432825239,6.511665052432886,10.646914276063828
priceToBookRatio,-12.289605067996868,-19.15609597248678,-31.8822529519566,-16.048531955228313,-13.668468482689898,-10.528066819894189,-12.598593613114797,-13.474199566237019,-11.05250973421208,-8.945494847151013,-9.125909258571406,-10.241344185126836,-14.088308460741915,-18.949678115056546,37.816562757143416,21.12447733134921,13.974499433473616,19.170215622738212,37.37067721552222,23.31019215642207,10.965566724275787,6.187502886169476,2.9477827050997782,2.706178449916906,3.150449267337378,3.9716786139787947,4.91401195702403,5.859161306499197,7.026611530507192,9.95661857327282,7.566589432825239,6.511665052432886,10.646914276063828
priceToSalesRatio,2.6760538793753224,2.353708060071424,2.2159561373141647,2.3183907928551726,1.8519545316372037,1.381072271780334,2.117445551180762,2.2503291732679975,1.891820384192058,1.650052355116627,1.6419526531280193,1.59111415336085,1.4136206985069715,1.203876306620209,1.3316517485227757,1.3804959217505126,1.1030644220124723,1.3125272943828992,1.136250500929125,1.5965135475231178,1.4189567008605746,1.1123721899428933,0.6524622682421471,0.870284479642406,1.264978874155848,1.5866645038827378,1.8967130785695174,2.218775370034843,2.462109769708223,3.2452292292570677,2.1296367145565203,1.6605541930776284,1.340969104890576
priceEarningsRatio,17.900795001983862,15.865801966904328,16.152531489256603,17.00744211211702,15.536721553662856,11.740504688613747,18.1469281236931,19.75871254334229,16.756897238965585,14.849188788761216,15.184378394471894,15.130052981598965,14.096971601398328,12.490107891496676,13.537861008157652,14.298790710323802,11.525921162882614,13.126863554452655,11.312345205421387,16.832116444231495,17.649663434139594,30.534593165684853,10.930116969991404,14.63414637254902,17.999999960508994,21.89922485,25.440004485645932,28.90322583976945,31.89743584810996,45.44067809159954,33.72093015797788,30.87121204403409,38.657894753433474
priceToFreeCashFlowsRatio,17.131244087627582,11.886929514052865,12.37280376525169,16.84864682384838,13.337820409551714,14.789874407443106,20.880548325603733,22.159394283858397,20.095818055035505,15.085455564883665,16.70018297087101,13.24319139240402,11.81577518130174,12.59531018584599,12.82051059326412,13.721789631395799,11.734273964665297,20.558380987644163,14.12336354956572,16.884014162433893,12.151875526652642,18.504338128925117,11.108077006338705,-29.6314229280397,-58.519258074179746,-35.58624038125,-37.31200657894737,-51.43291982769231,-83.06177925548099,-1096.8874794888889,55.44246438961039,-251.54320924768518,50.0404970975
priceToOperatingCashFlowsRatio,13.54407184375618,9.786372407556195,10.29072551531042,12.922069322574021,9.989426676639626,9.574642559715576,14.27759511807619,15.0314882143932,13.364998411910227,10.666986631199332,11.541956680700109,9.945523554088227,8.700465453767267,8.883461606740795,9.429999837151232,10.077436967134172,7.975013910716173,11.565939084962883,10.0333383147002,12.477348246700704,10.224272924443675,11.678324040118795,5.701789613225203,11.653998152244633,11.17461179787524,24.058303356338026,24.41773105625718,22.27522346785119,28.938905165393606,33.750383984273505,19.52913887465691,38.04855265931373,20.517743684624143
