,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.3611261762662035,1.4679810464912453,1.3147083995980946,1.2465093395597064,1.2300610796758882,1.346294682874991,1.447063080501261,1.6524162448530648,1.5894267022528816,2.6950864956136793,1.6831600471055925,2.0193973329784454,1.914250532575266,2.065431221116256,1.8200368593638374,2.2251577230228925,3.602329368969846,2.7852674520932963,2.8554133669814905,2.0873509674239332,2.3254304506290935,2.606292805725043,1.831339251254342,1.8036286019210246,1.9463643903787669,1.6286039453717753,1.4459691252144082,1.8751733703190014
quickRatio,1.0537110587345608,1.233018764154483,1.0528508132578738,1.0381006782299311,0.9889173160406185,1.092332672619842,1.1147324435492836,1.3092869585307074,1.2752589470932656,2.1135879479629187,1.356188982657049,1.590982042743455,1.4882141269998024,1.8097856289968688,1.544875041927395,1.96840902012124,3.2184015338238394,2.507491285038919,2.5498272079248943,1.7778793437112395,1.969966904525841,2.107324462624286,1.4011964492473947,1.3639274279615796,1.5029029582526956,1.0766312594840668,0.7105488850771869,0.9371243643088303
cashRatio,0.5608161448472533,0.8179911169240026,0.26084687928948325,0.334602512786302,0.2176960074980131,0.2654908435171011,0.2623754894502535,0.3794773836200438,0.42501512201614133,0.7106318883467435,0.5658266564589727,0.5074695274860933,0.7188148084139838,0.22796213317909467,0.21146314667265767,0.14940178996125156,0.16146267603698036,0.23463796243868829,0.8500438911749966,0.283750752485728,0.6136459482481742,0.8432785594172093,0.35391740640679276,0.3526147278548559,0.4077965164500968,0.5405918057663126,0.1350771869639794,0.2741562644475266
daysOfSalesOutstanding,112.7010622325398,148.77912562151965,172.35430935458294,160.9494295397398,157.42451866616236,143.73467720444302,140.08406025150606,126.82867871406764,125.88139454550878,129.0546520333461,136.02385708715815,153.36901996486765,130.1785594414281,268.7231251341766,161.7451170347109,132.4389745693894,120.51302044433262,96.68363611348722,87.96073502564944,86.05042936027397,84.13218235994735,79.0152131614577,80.75563618573932,83.7873062015504,82.02921985815603,33.68240595611285,36.270270270270274,33.94798287715657
daysOfInventoryOutstanding,71.7949748671625,71.23889900499293,64.03729715054433,57.26028023265555,57.07460989297697,50.77819158439234,60.78448707843947,44.19598378992398,43.506672499564075,42.018760911588636,45.73808524542986,39.432264798584114,40.644008102218116,39.94319621082422,35.33028182425124,28.07218107079465,24.477451869710137,26.580588993325645,25.626046909664623,29.7879152109756,30.276954523866117,39.30807670748328,40.933218039111345,44.166731472120695,38.770113903453264,37.540318490719145,34.35102586975914,58.418866531290384
operatingCycle,184.49603709970228,220.01802462651258,236.39160650512727,218.20970977239537,214.49912855913934,194.51286878883536,200.86854732994553,171.0246625039916,169.38806704507286,171.07341294493472,181.761942332588,192.80128476345175,170.82256754364622,308.6663213450008,197.07539885896213,160.51115564018403,144.99047231404276,123.26422510681287,113.58678193531406,115.83834457124956,114.40913688381346,118.32328986894098,121.68885422485067,127.95403767367108,120.79933376160929,71.22272444683199,70.62129614002941,92.36684940844695
daysOfPayablesOutstanding,0.0,39.58700943109218,31.232944484041212,29.329975630348578,24.13593778509162,23.902012708621704,24.443599647212675,19.383686931779405,24.575893979040316,27.482544383544976,27.98003615346336,27.22013179301243,20.44788850763237,32.25440891303588,30.328331785112052,27.65070526343357,29.91600122966398,28.6083439918733,27.621593614510115,30.992370738561437,32.54511408535918,34.78458915081873,33.43122256219236,34.828135935920365,35.008587958777795,37.281164418298005,41.75847457627118,21.561750046151005
cashConversionCycle,184.49603709970228,180.4310151954204,205.15866202108606,188.8797341420468,190.36319077404772,170.61085608021367,176.42494768273286,151.6409755722122,144.81217306603253,143.59086856138975,153.78190617912463,165.58115297043932,150.37467903601384,276.41191243196494,166.74706707385008,132.86045037675046,115.07447108437879,94.65588111493958,85.96518832080395,84.84597383268813,81.86402279845427,83.53870071812224,88.25763166265831,93.12590173775072,85.7907458028315,33.941560028533985,28.86282156375823,70.80509936229595
grossProfitMargin,0.3207773989057603,0.33844533944425986,0.3583790783262825,0.3799089537553296,0.3905189523206446,0.4007352340331576,0.4131724611627377,0.4048210261590737,0.39635825997580965,0.38744192730910065,0.3719954372534811,0.37816442411061924,0.39335232017171384,0.3451399789107033,0.3691559475648734,0.3950433403383387,0.38195755542552207,0.37875633824441346,0.36017891673374025,0.34657819539131307,0.3508354903678227,0.3867945010347978,0.38709282889640834,0.3769864341085271,0.37236879432624115,0.3561259143155695,0.3359496482784154,0.297314826825788
