,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
operatingProfitMargin,0.027643236857649144,-0.025952626158599383,0.017939325631633325,0.023059464366772583,0.03330078125,0.04818074584883404,0.007939247497411116,-0.017084990059642147,-0.018235189468066182,-0.0028835081769676128,0.002937804347661476,-0.0032055960348983683,-0.02182104821891319,-0.106587307106239,0.03114473338559747,0.04886374666314831,0.02437449155903966,0.039070310369585054,0.03805109751406433,0.04400142190031148,0.03177590336666911,0.01845614612518773,0.04351426928960471,0.0575258121519944,0.04510606624488277,0.039448966812773954,0.045942181736053606,0.0452393230509587,0.04365187051754216,0.035891517599538375,0.02921279212792128,0.025407478427612654,0.023521932612841703,0.009848484848484848
pretaxProfitMargin,0.02728883638511518,-0.03038105046343975,0.013712782943552174,0.014344076259645937,0.02919921875,0.04164776336085654,0.0032447359337245425,-0.021123260437375745,0.011296922255826366,-0.007051744017101529,0.0028390187834440267,-0.004871876733739107,-0.02562088562635149,-0.10883227286951079,0.02953675138561898,0.04845390789459922,0.025318048729653958,0.03400245003593519,0.0360106504265948,0.0421960452539058,0.028162786338022827,0.007991480502167041,0.04031841610398215,0.043199928870711404,0.0392110160029773,0.035049270012853045,0.041763908755552206,0.04195771412498242,0.041287071137817405,0.035833814195037506,0.02067958179581796,0.025407478427612654,0.030832803560076286,0.02878787878787879
netProfitMargin,-0.024571766095688126,-0.032852729145211125,0.009298393913778529,0.009441670449387199,0.01767578125,0.04799927411305689,0.0005522954780807732,-0.021993041749502982,-0.001779042874933286,-0.0072095651578791085,0.008328798046012836,-0.0038358668811581853,-0.049114135680059075,-0.10202707811448815,0.02547828416058516,0.034384286866885876,0.019174527191926798,0.024733611855301766,0.02235655819615318,0.027359165344164948,0.01802416532567766,0.004263897685816464,0.02509913965293814,0.025917734532158218,0.023773725344250093,0.021256962067033584,0.024919069487314614,0.02461206694482209,0.024578406667958907,0.022619734564339296,0.01107011070110701,0.015500159795461809,0.018753973299427844,0.023484848484848483
effectiveTaxRate,0.19047619047619047,-0.08135593220338982,0.3219178082191781,0.37341772151898733,0.5117056856187291,-0.4793028322440087,0.8297872340425532,-0.03529411764705882,1.1574803149606299,-0.022499767975286054,-1.9335969833532605,0.1847375385972651,-0.9242171028950481,0.0625291981467853,0.1374039809608118,0.29037123400487536,0.24265383179121197,0.27259324462907036,0.32135538378572714,0.35000052169739465,0.3600006366790819,0.4664445862490401,0.37747704204929916,0.40005145356315924,0.3936977980258162,0.3935119887165021,0.4033348355114917,0.4134078212290503,0.40469483568075115,0.391304347826087,0.4646840148698885,0.389937106918239,0.3917525773195876,0.18421052631578946
returnOnAssets,-0.04275436793422405,-0.057394746311622884,0.013541239228559704,0.016866688290626014,0.028625652380199273,0.09548736462093863,0.0012418503570319776,-0.052390113955897585,-0.0026748696001069948,-0.019225840231375288,0.0225110233301278,-0.00976561474154156,-0.1219689998568595,-0.28072928134846814,0.054518707365809965,0.07871031201390795,0.04489479013367986,0.04957649909861985,0.04496110785653844,0.06519535020353351,0.04641310370301967,0.011756070824297596,0.060240400355455775,0.05669827376610746,0.05357082955955855,0.047075137758639564,0.05230720606826802,0.05514705882352941,0.04330896919188469,0.0462046204620462,0.02574646880028607,0.03525990548891312,0.03238199780461032,0.04754601226993865
returnOnEquity,-0.14464534075104313,-0.1696808510638298,0.04555913483663138,0.04891815616180621,0.08465855940130963,0.28563714902807774,0.004990642545227698,-0.21838371375694016,-0.009694619486185167,-0.07359029319305774,0.12947876455712645,-0.0641599664124596,-0.7584608635389711,-1.085100700686012,0.12828632057912137,0.19774446374119722,0.09995250474496216,0.10409525393354366,0.09888561093480626,0.13526027464050513,0.10876595974897209,0.03080746893149316,0.13503171358180008,0.11493912957760363,0.12017458048009633,0.11160134959771606,0.13200398803589233,0.1467915559904935,0.11429601586443122,0.10251046025104603,0.047151277013752456,0.08723021582733813,0.05858987090367428,0.1076388888888889
returnOnCapitalEmployed,0.09,-0.07272727272727272,0.04529286222433009,0.06380306455664406,0.07972878185644143,0.15132516386434883,0.03108948364422817,-0.07111455908973364,-0.04500548847420417,-0.015696763029315962,0.015318030430029403,-0.016752470799640613,-0.10763372730595833,-0.5846891201513718,0.11290910788914571,0.20445519163763065,0.09588530856191047,0.1277360809833695,0.12157941001577083,0.18015285889393612,0.1589305412313349,0.09332692307692307,0.1914930108910042,0.20046475600309838,0.16437910269625128,0.14846511627906978,0.1617413199045852,0.1727687762957658,0.12150642063235136,0.11480251015134736,0.12029123140234252,0.12421875,0.07326732673267326,0.04421768707482993
netIncomePerEBT,-0.9004329004329005,1.0813559322033899,0.678082191780822,0.6582278481012658,0.6053511705685619,1.1525054466230937,0.1702127659574468,1.0411764705882354,-0.15748031496062992,1.022380440979542,2.933688954290444,0.787348919276577,1.9169569856533142,0.9374708018532147,0.8625960190391881,0.7096287659951246,0.757346168208788,0.7274067553709297,0.6208318353406436,0.6483822163792115,0.6399993633209181,0.5335554137509599,0.6225229579507008,0.5999485464368407,0.6063022019741837,0.6064880112834978,0.5966651644885084,0.5865921787709497,0.5953051643192488,0.6312399355877617,0.5353159851301115,0.610062893081761,0.6082474226804123,0.8157894736842105
ebtPerEbit,0.9871794871794872,1.1706349206349207,0.7643979057591623,0.6220472440944882,0.8768328445747801,0.864406779661017,0.40869565217391307,1.2363636363636363,-0.6195121951219512,2.445543270321974,0.9663743556319251,1.51980370598804,1.1741363370502442,1.0210622242387095,0.9483706609374257,0.9916126208787388,1.0387108452428155,0.87028871064216,0.9463761304988548,0.9589700385024854,0.8862938061286965,0.4329983328025776,0.9265562024182714,0.7509659969088099,0.8693069306930693,0.8884711779448622,0.9090536665301107,0.927461139896373,0.9458259325044405,0.9983922829581994,0.7078947368421052,1.0,1.3108108108108107,2.923076923076923
ebitPerRevenue,0.027643236857649144,-0.025952626158599383,0.017939325631633325,0.023059464366772583,0.03330078125,0.04818074584883404,0.007939247497411116,-0.017084990059642147,-0.018235189468066182,-0.0028835081769676128,0.002937804347661476,-0.0032055960348983683,-0.02182104821891319,-0.106587307106239,0.03114473338559747,0.04886374666314831,0.02437449155903966,0.039070310369585054,0.03805109751406433,0.04400142190031148,0.03177590336666911,0.01845614612518773,0.04351426928960471,0.0575258121519944,0.04510606624488277,0.039448966812773954,0.045942181736053606,0.0452393230509587,0.04365187051754216,0.035891517599538375,0.02921279212792128,0.025407478427612654,0.023521932612841703,0.009848484848484848
debtRatio,0.7044193216855087,0.6617488305145736,0.7027766379428259,0.6552059682127798,0.6647161157678317,0.6657039711191336,0.7511642347097175,0.7601006363770905,0.7240872007489635,0.738730427844819,0.8260908533177259,0.7699041449643279,0.7665378402143018,0.7412968376295509,0.5750292840901261,0.6038978863573977,0.5508387683907174,0.5237314182699412,0.545336197357287,0.5180032733224222,0.5732754640317665,0.6184257560231633,0.5538796127402834,0.5067347434962315,0.5542249505216196,0.5781848702696785,0.6037452591656132,0.6243172268907563,0.6210806749094884,0.5492692126355493,0.45396030752726624,0.5957833515085423,0.4473106476399561,0.558282208588957
debtEquityRatio,2.3831710709318497,1.9563829787234042,2.364473078693051,1.9002822201317027,1.9658559401309634,1.9913606911447084,3.0187149095446038,3.1684145589142503,2.6243334949103247,2.827620958121549,4.751504253312604,5.058260579500097,4.7666944297858,2.8653288822040426,1.3530840081404896,1.5171768556969416,1.2263720232869126,1.0996733526773415,1.1993899975197622,1.0746972720529082,1.3434321575416577,1.6206207456441641,1.2415474131152697,1.027256148651979,1.2432839190307774,1.3707068085474523,1.523629112662014,1.661820215294282,1.6390841896520643,1.2186192468619246,0.8313686967910936,1.4739208633093526,0.8093346573982125,1.2638888888888888
longTermDebtToCapitalization,0.4055394791236048,0.4170542635658915,0.20924308588064047,0.40448179271708684,0.44467532467532467,0.352900069881202,0.47442622950819674,0.4821086261980831,0.42979546710889993,0.31653949862439357,0.46729167988098463,0.48683092106816517,0.45731360175003366,0.3357134153771171,0.16457420386720933,0.17944544817506683,0.17202029187632753,0.1533329760730156,0.228874254944338,0.1520793529392657,0.1466297322253001,0.2720701881989272,0.14406855707106964,0.1883101296207393,0.25170336167577,0.26502193679659186,0.33039588757593963,0.3550626634207916,0.39785062961354756,0.28789571694599625,0.020840012824623277,0.11535401750198886,0.000992063492063492,0.010309278350515464
totalDebtToCapitalization,0.4104141041410414,0.42136041859033546,,,,0.35335195530726254,,0.4822740338549984,,0.31751883293754746,0.4809110926158093,0.5063889464554903,0.4733410794828608,0.38835909978235017,0.20757294346553795,0.18966094806878958,0.18368399705685054,,,,,,,,,,,0.3573802892821849,,,,,,
interestCoverage,8.357142857142858,-6.0,2.146067415730337,2.0991735537190084,5.5,6.6375,1.2365591397849462,-3.0898876404494384,-2.971014492753623,-0.44737949141970207,1.015982903410288,-0.6374747854627508,-4.037986834887548,-22.626028761385935,7.66647114774889,17.9643154543228,10.748672019765287,8.67279243306932,8.580549219961682,10.817361186275571,8.000338585165455,6.298693253886316,,23.107142857142858,,9.172413793103448,10.800884955752212,10.662983425414364,10.622641509433961,41.46666666666667,15.833333333333334,31.8,74.0,13.0
cashFlowToDebtRatio,0.34565434565434566,0.3542731921110299,0.6365217391304347,0.4342105263157895,0.2675233644859813,0.36561264822134387,0.08707671043538355,0.10331125827814569,-0.06881028938906752,0.3678605128205128,0.29160642253554037,0.2846895585143658,0.4194100169779287,0.5410862029119482,0.5092659074028225,1.353863152725487,1.0316401889780131,1.106501627548398,0.7858917159049801,1.7036334951456311,2.3525377833753147,0.5287919799498747,1.1622547492992836,1.4021669853409815,0.8644295302013423,0.27111324376199614,0.05253586583148111,0.11588738059326295,0.2242837653478854,-0.07373868046571798,-6.415384615384616,-0.1103448275862069,-173.0,0.0
companyEquityMultiplier,3.3831710709318497,2.956382978723404,3.364473078693051,2.900282220131703,2.9574368568755847,2.9913606911447084,4.018714909544604,4.16841455891425,3.6243334949103247,3.827676309978031,5.751793806007813,6.569987462185261,6.21847243503748,3.8652921970725265,2.3530697402332934,2.5123069478654356,2.2263720232869124,2.0996894864736735,2.1993588603361314,2.0746920481021385,2.3434321575416575,2.620558296384188,2.2415474131152697,2.0272068608605647,2.243283919030777,2.3707068085474523,2.523629112662014,2.661820215294282,2.6390841896520643,2.2186192468619246,1.8313686967910936,2.4739208633093526,1.8093346573982125,2.263888888888889
receivablesTurnover,17.1010101010101,15.388272583201267,6.484165651644336,12.44632768361582,10.998925886143931,16.04221251819505,19.416890080428953,12.734177215189874,8.433608402100525,13.304704565244434,13.316087391389507,12.07002905167047,10.831668747770246,11.543795492553954,10.271573063438513,10.140364115382017,11.589045431930831,10.403174323184293,11.109822006472491,14.718290565059617,14.272656429942419,12.90828517237532,12.081577398469689,12.472553368450235,13.57344918165286,15.099776063697437,13.967402733964247,16.00225056264066,15.614406779661017,27.951612903225808,36.23398328690808,40.90196078431372,24.015267175572518,60.0
payablesTurnover,6.949473684210527,8.245919477693144,7.975633528265107,7.6252252252252255,8.72085201793722,9.309070548712207,11.127659574468085,9.194029850746269,6.042075736325386,7.966699112204513,8.114729136222923,7.66079514949551,8.093474200110967,8.379761143952708,6.928506158873806,6.622577154565246,7.466346422513854,5.640525964976065,6.412046553808948,6.842008517887564,7.536378887841659,7.2770343007915566,5.875655612039054,6.17925262748151,5.815010935881202,5.912531969309463,4.813094106463878,5.311034595835383,4.963377416073246,5.532855939342881,4.9908906882591095,3.760257441673371,3.502985074626866,
inventoryTurnover,7.685681024447032,8.148387096774194,7.929263565891473,7.947417840375587,7.117108874656908,6.499609069585614,7.811522048364154,7.521367521367521,4.754966887417218,7.089346087949743,7.02987774788269,6.708241063467618,6.985619762151808,7.87757960348453,6.418256389357862,6.717633954666494,7.268330498120232,6.607438955139125,6.349188056574123,6.152357536764706,6.348628820960698,5.823471283783784,5.0676456260004175,5.045931341385887,3.965693201444497,3.4908267270668176,3.218928798474253,3.460683760683761,3.0313762037899967,2.878588647819417,2.9186149748446284,2.617021276595745,2.3237623762376236,2.296728971962617
fixedAssetTurnover,5.990799716914367,5.561282932416953,5.089388145315487,14.436435124508519,14.124137931034483,18.337770382695506,21.781954887218046,16.714434060228452,8.588235294117647,12.490543033983418,10.767668503523767,10.054532411408816,9.504944040072004,9.308125602003468,9.771892385147892,10.533881403508772,10.885523546259654,9.271838004101163,9.932143373784458,10.157081656381362,10.048721621621622,10.336546055570446,8.958886173184357,9.188827614379084,9.586841729698872,9.03603335318642,9.402229693859494,10.740684793554884,9.84166348721862,10.28486646884273,9.990783410138249,9.3125,8.456989247311828,9.635036496350365
assetTurnover,1.7399794450154162,1.747031306225261,1.4562987279441937,1.7864093415504378,1.6194844219516054,1.9893501805054152,2.2485253027010246,2.3821222435992304,1.5035442022201417,2.6667128752368603,2.702793753163973,2.5458690418873373,2.4833787293213097,2.7515174063247407,2.1398107903259147,2.2891360905236833,2.3413766443525277,2.004418092620504,2.011092560046866,2.3829436820680683,2.5750487117924092,2.7571184138407645,2.4000982180440578,2.187624604911257,2.253362852638288,2.2145750465277523,2.0990834386852084,2.2406512605042015,1.7620739121524693,2.0426685525695425,2.3257643482925086,2.2748091603053435,1.7266739846322723,2.0245398773006134
operatingCashFlowPerShare,6.562068931575506,9.198275814491677,6.654545454545454,11.45480771433617,8.85635354223009,6.854442323313596,2.295416328677239,2.908474556552715,-3.3647798742138364,6.410964976566438,7.184385322289308,7.371469423748988,10.865417039306816,17.166319617561662,15.077998869145503,29.32463927759718,20.43761705619697,20.79063749338689,20.993814597436664,22.816148193840114,24.900206349188363,10.264558501581124,10.286180164154427,18.054711026690445,16.29154650034898,4.730232536138454,1.1127895210836378,2.0196190437721544,4.278548943138553,-0.5525510189985944,-2.316666666666667,-0.1484536051865236,-1.759322093536342,0.0
freeCashFlowPerShare,5.1775861801159335,7.908620648748514,3.9272727272727272,8.038461553920119,5.317679528631605,4.798109626319517,-0.6740508266750623,0.6152542331169204,-7.672955974842767,2.111773264647317,2.4953403521902144,1.2220339167576943,6.069465010922633,3.6529606710267766,-1.8027552107582696,17.148571813925763,12.05606310240822,8.197054033317361,14.166782253871247,16.242767975001794,17.99211755298483,1.5812535473931728,-0.6284161515078267,11.079027220923681,12.319849605077566,-2.6748837084889128,-8.298841851466053,-5.506857132367891,-1.0514195699683548,-3.581887745964572,-5.311111111111111,-3.516494772855778,-4.250847601723647,0.0
cashPerShare,9.748275811646849,13.825861997452439,12.690909090909091,12.02115386927145,12.027624242941302,14.1349716018602,15.667127322717665,19.9677964747946,30.031446540880502,23.980523867914073,20.53415036089782,22.77205804969571,24.187400120222264,5.707980174208875,8.173350384237265,6.155133909972941,22.608015041561607,30.73537144555875,28.704066326718955,28.719408872324202,18.775983191329267,4.913646314765264,6.030590085522477,19.556534716637877,8.415612529683374,2.1516278969691727,2.6535750118148287,1.419428568724898,7.208990615872136,6.3107142696155245,2.2333333333333334,0.7515463762567758,2.8881356911232436,0.8225806451612904
payoutRatio,0.0,-0.04075235109717868,0.5555555555555556,0.5288461538461539,0.292817679558011,0.04914933837429111,0.0,0.0,-3.15,0.0,0.3851025142642172,-0.6193891042735808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operatingCashFlowSalesRatio,0.04087418783225044,0.049948506694129764,0.034375880529726684,0.056922378574670904,0.0447265625,0.03357227111877325,0.008698653779772178,0.009691848906560637,-0.00951787938089308,0.01676681328076119,0.01737816497850696,0.017461046906351828,0.024409387418978537,0.03230344442402438,0.02649389919341361,0.055098732037993224,0.044532004607623646,0.04761366249262147,0.0527358918502357,0.06180502619042105,0.06698588615234191,0.027354392025512167,0.03636257344129081,0.07335207886459873,0.05752139933010793,0.01862043964011469,0.0048934728600466765,0.010805869391964746,0.0318666408218647,-0.006578188113098673,-0.03205719557195572,-0.002556727388942154,-0.054990464081373175,0.0
freeCashFlowOperatingCashFlowRatio,0.7890173410404624,0.8597938144329897,0.5901639344262295,0.7017543859649122,0.6004366812227074,0.7,-0.29365079365079366,0.21153846153846154,2.2803738317757007,0.32940021858898577,0.34732830162220096,0.16577887616553272,0.5586039623666251,0.21279812751998906,-0.11956196750003038,0.5847837257806124,0.5898957334046268,0.39426660370201205,0.6748074385491146,0.7118978995493641,0.722569014114668,0.1540498353776834,-0.06109324758842444,0.6136363636363636,0.7562111801242236,-0.5654867256637168,-7.457692307692308,-2.7266811279826464,-0.24574209245742093,6.482456140350878,2.292565947242206,23.6875,2.4161849710982657,
cashFlowCoverageRatios,0.34565434565434566,0.3542731921110299,,,,0.36561264822134387,,0.10331125827814569,,0.3678605128205128,0.29160642253554037,0.2846895585143658,0.4194100169779287,0.5410862029119482,0.5092659074028225,1.353863152725487,1.0316401889780131,,,,,,,,,,,0.11588738059326295,,,,,,
shortTermCoverageRatios,17.3,20.208333333333332,,,,185.0,,156.0,,81.51454545454546,5.485206450372242,3.782607076350093,6.721972789115647,2.6515062287655717,2.0538442336495257,20.625311720698253,13.451872223397503,,,,,,,,,,,11.525,,,,,,
capitalExpenditureCoverageRatio,-4.739726027397261,-7.132352941176471,-2.44,-3.3529411764705883,-2.5027322404371586,-3.3333333333333335,-0.7730061349693251,-1.2682926829268293,0.781021897810219,-1.4912023948112423,-1.5321638773145483,-1.1987229421901187,-2.265539141134302,-1.2703221815893133,-0.8932064763087558,-2.408383442773321,-2.4384042826519616,-1.6508913097934166,-3.0751010894541406,-3.470991702024548,-3.6045000410059482,-1.1821027311301022,-0.9424242424242424,-2.588235294117647,-4.101910828025478,-0.6387789711701526,-0.11823556161891768,-0.26833527357392317,-0.802734375,0.1824,0.7736549165120594,0.0440771349862259,0.7061224489795919,
dividendPaidAndCapexCoverageRatio,,-8.818181818181818,-3.8526315789473684,-4.75,-3.523076923076923,-4.352941176470588,,,1.445945945945946,,-2.1362756111913552,-1.4323510538526087,,,,,,,,,,,,,,,,,,,,,,
dividendPayoutRatio,,-0.04075235109717868,0.5555555555555556,0.5288461538461539,0.292817679558011,0.04914933837429111,,,-3.1500000000000004,,0.3851025142642172,-0.619389104273581,,,,,,,,,,,,,,,,,,,,,,
priceBookValueRatio,1.6217853162656466,1.3316441074680851,0.6023929797514956,0.7569440991533396,0.8199786711078447,1.2882818684555033,1.6984673980137204,2.6470753362122146,0.7491419953465825,1.1826120560421323,1.0453826658172218,2.2147700132156043,2.0780882543766332,0.486331598901207,1.2173929941017634,4.0467377444867285,3.6846126881049894,1.6385363947418716,1.824383933380333,1.7275817078139855,2.621746649534733,1.9254668082183226,1.9494014913246318,4.189051589531273,2.632537245089924,2.8417010446405397,3.086563853439681,5.398312837372381,5.7148007301243915,5.41526986737095,4.278541650294696,2.7461365454303235,2.1338285738104865,4.199245361111111
priceToBookRatio,1.6217853162656466,1.3316441074680851,0.6023929797514956,0.7569440991533396,0.8199786711078447,1.2882818684555033,1.6984673980137204,2.6470753362122146,0.7491419953465825,1.1826120560421323,1.0453826658172218,2.2147700132156043,2.0780882543766332,0.486331598901207,1.2173929941017634,4.0467377444867285,3.6846126881049894,1.6385363947418716,1.824383933380333,1.7275817078139855,2.621746649534733,1.9254668082183226,1.9494014913246318,4.189051589531273,2.632537245089924,2.8417010446405397,3.086563853439681,5.398312837372381,5.7148007301243915,5.41526986737095,4.278541650294696,2.7461365454303235,2.1338285738104865,4.199245361111111
priceToSalesRatio,0.27550233724630835,0.25782604758393407,0.12294542547196392,0.14609742667271902,0.17120257801060274,0.21648652757277853,0.1879629436669654,0.26658232604373755,0.1374737534602384,0.1158592839433538,0.06724485775080676,0.13241220995131647,0.13456661165661696,0.045727545839079925,0.24178014069473852,0.7036565719665087,0.7068427785782785,0.3893253694755778,0.41246593102038326,0.3494388408958888,0.4344630908633351,0.266493605363529,0.3623467330195941,0.9445932593885104,0.5207858198734648,0.5412652403354975,0.5826664806519611,0.9051177095711557,1.2289203198294243,1.194921637208685,1.0045100092250923,0.4879680151036305,0.683015058432028,0.916198987878788
priceEarningsRatio,-11.21215040764423,-7.847933924890282,13.222221666666666,15.47368418076923,9.685714910655093,4.510204197314919,340.33040487699924,-12.12121220338983,-77.27399682000001,-16.070218023722944,8.073776957888686,-34.5195008204603,-2.739875390116101,-0.4481902910888759,9.489655550226251,20.464480612630418,36.863635358679716,15.74074064690734,18.449437851813656,12.772277096180336,24.104477683878574,62.5,14.43661966226708,36.44582662950257,21.905940795241076,25.46296308139535,23.382353058912386,36.77536354830918,49.99999944794953,52.8265101347615,90.7407375,31.481482871324946,36.41975209876543,39.012344
priceToFreeCashFlowsRatio,8.542590786776557,6.003575352613908,6.060184930555556,3.6574162609090908,6.374961450285716,9.211961468647074,-73.58495240583768,130.0275490909091,-6.333934165573771,20.977630383723252,11.140764415403028,45.74341287377205,9.869074439378714,6.652138138998835,-76.32761518527138,21.838553324649546,26.907622433993442,20.739158154749983,11.59049345557142,7.941996105499731,8.97615300280248,63.24096484391024,-163.10847478070175,20.985596962962962,11.972548750855578,-51.404103873239436,-15.966083264569365,-30.719277426988576,-156.93069133663366,-28.021640017356575,-13.668060878661088,-8.057266064692666,-5.140587018725263,
priceToOperatingCashFlowsRatio,6.74025226817919,5.161836952659794,3.576502581967213,2.5666079023923443,3.8277606961322537,6.448373028052951,21.608279674730113,27.50582769230769,-14.443737723364487,6.910036033877389,3.8695027831749864,7.583291578189892,5.512904086728129,1.415562539983257,9.125879846136243,12.770830578847141,15.87269166987535,8.176757449312163,7.8213512002744245,5.653890345734488,6.485890025777405,9.742260223330236,9.964826433547694,12.877525409090909,9.053775219979295,29.06833838495575,119.07013634615384,83.76167402543305,38.56447645985401,-181.649052393215,-31.334930935251798,-190.85648990740754,-12.420609097266823,
