,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
netProfitMargin,-0.0491486747410918,0.05002159827213823,0.04372053150450064,0.03936866648731056,0.03713497355713957,0.05987445678416224,0.04485277333942023,0.042541497196878095,0.03743068391866913,0.06576151121605667,0.032623785284590465,0.04080090668681526,0.04207608969513731,0.02721252257676099,0.06833182347612268,0.044256659982812946,-0.05240301100173712,0.007084317266286984,-0.0048265460030165915,-0.177414605418139,-0.13524419090023654,-0.023871587323363974,0.023409208484221417,0.012650602409638554,0.03461022296517788,0.03408586276839616,0.014820531085519806,0.029423655720767262,0.023807235862201508,0.041103499351971856,0.03364500709145349,0.03486214641450473,0.04932453660069117,0.05070883315158124,0.051222351571594875,0.04879555281037678
effectiveTaxRate,0.1360381861575179,0.2634989200863931,0.21119592875318066,0.2918918918918919,0.4837153196622437,0.24187256176853056,0.27856025039123633,0.07945736434108527,0.2569444444444444,-0.026729559748427674,-0.33049403747870526,0.2687296416938111,0.015250544662309368,0.25339366515837103,-1.9900497512437811,-0.18507462686567164,0.006369426751592357,0.6165413533834586,1.507936507936508,-0.18633540372670807,-1.1785714285714286,0.25,0.36713286713286714,0.4134078212290503,0.3287335855775651,0.32122370936902483,0.24949899799599198,0.2979635584137192,0.34998203377650017,0.39391575663026523,0.3954695611137329,0.39966367713004486,0.3639432815665091,0.422360248447205,0.453416149068323,0.46308724832214765
returnOnAssets,-0.040345821325648415,0.03473305338932214,0.03289261528539181,0.0287642510811165,0.030291662759073433,0.05167204917178873,0.03922155688622755,0.03986402966625464,0.04034869240348692,0.07436582109479306,0.04105998835177636,0.046963328018553414,0.05113288426209431,0.03336285798641866,0.07565553804269953,0.04860018873859704,-0.05530939648586707,0.006276923076923077,-0.004116814614691882,-0.16055962691538975,-0.10103950103950105,-0.01559279505332019,0.015677782589865744,0.008420883791803674,0.02389136741510032,0.022557227049610013,0.014826692004671694,0.02739840629117604,0.023500675851929144,0.04062638885257902,0.04295054484492875,0.04124783362218371,0.05691499003081385,0.08667287977632805,0.0831758034026465,0.08413205537806177
returnOnEquity,-0.2928870292887029,0.26342129208371245,0.29772329246935203,0.46851654215581645,0.5374376039933444,1.355191256830601,2.7291666666666665,3.2521008403361344,81.0,-3.4382716049382718,-0.5961945031712473,-3.375,-55.666666666666664,-0.7129337539432177,35.2,-0.5669724770642202,1.5338983050847457,0.18411552346570398,-0.22857142857142856,13.850574712643677,-0.9671641791044776,-0.07552083333333333,0.05681104833647207,0.03225806451612903,0.07712486883525708,0.07459746263560191,0.04741106469173313,0.09093433291684021,0.07590961317502873,0.1306760847628658,0.11660294920808302,0.1125,0.11608133086876156,0.14351851851851852,0.13622291021671826,0.1369150779896014
returnOnCapitalEmployed,0.1401542416452442,0.10186155209928278,0.10305014647596071,0.09657238523217905,0.1452853095912586,0.15231985678054602,0.13034308211473566,0.1384547331170746,0.1665362035225049,0.17296862429605792,0.20183286057167793,0.18398938522777533,0.15997395268070327,0.13994045087196938,0.12111928104575163,0.1251703771013176,0.062146892655367235,0.037882547559966916,0.07129161582708733,0.08825214899713467,0.03753162777621591,0.055967633175994604,0.09863485426146845,0.06998324526356489,0.09286129547987017,0.07577539567861823,0.06480769740504148,0.08622623775884547,0.12611538723520196,0.12224411644421311,0.12399261627121697,0.12364261907321793,0.13548934565340373,0.21409574468085107,0.21212121212121213,0.21594202898550724
netIncomePerEBT,1.3365155131264916,0.6252699784017278,0.648854961832061,0.5932432432432433,0.3896260554885404,0.6449934980494149,0.6150234741784038,0.75,0.5625,0.8757861635220126,0.4804088586030664,0.5276872964169381,0.7276688453159041,0.5113122171945701,2.626865671641791,0.9223880597014925,1.1528662420382165,0.38345864661654133,-0.5079365079365079,7.484472049689441,2.169642857142857,0.75,0.6328671328671329,0.5865921787709497,0.6543512129979969,0.6787762906309751,0.750501002004008,0.7020364415862809,0.3560905497664391,0.6060842433697348,0.6045304388862671,0.6003363228699552,0.6360567184334909,0.577639751552795,0.546583850931677,0.5302013422818792
ebtPerEbit,-0.3074101247248716,0.7325949367088608,0.657190635451505,0.6751824817518248,0.7697307335190343,0.7531831537708129,0.6893203883495146,0.549520766773163,0.6768507638072856,0.7395348837209302,0.6345945945945946,0.7379807692307693,0.6227951153324288,0.6717325227963525,0.33895446880269814,0.6079854809437386,-1.097902097902098,0.5807860262008734,0.15403422982885084,-0.3484848484848485,-1.6779026217228465,-0.46586345381526106,0.3566084788029925,0.3296500920810313,0.5860179992174254,0.6184774575018478,0.4081799591002045,0.6561181434599156,0.7515527950310559,0.7798053527980535,0.7694262890341321,0.7756521739130435,1.0306193458594293,1.0,1.0,1.0
ebitPerRevenue,0.11962436370019308,0.10920086393088553,0.1025289327046721,0.09828714913460676,0.12382156817659232,0.12324963785610817,0.10579776306779275,0.103220842035836,0.09831330868761552,0.10153482880755609,0.10701064322073114,0.10477269865256265,0.09284454522549761,0.07922937989163155,0.07674388507829688,0.07891721569750788,0.041401273885350316,0.03180997360744548,0.06168929110105581,0.06802120141342756,0.03715041046333658,0.06832212923583482,0.10372478013450595,0.06542168674698795,0.09025733995714925,0.08119396536204228,0.04837943725513475,0.06387853196172678,0.08895882381204055,0.0869680217949057,0.07233282555024426,0.07486735457830149,0.07524348099277411,0.08778625954198473,0.09371362048894064,0.09203211859172329
debtRatio,0.8321325648414986,0.8437912417516497,0.8650757820058046,0.9157384353295768,0.9134389946544125,0.9304094176476716,0.9565868263473054,0.9601359703337453,0.9640099626400996,0.9835781041388518,1.0347990681421084,0.9668067835918249,0.9413655848132272,0.9946855624446412,0.9515689926923628,1.0418370556778862,0.998472116119175,0.9411692307692308,0.9566447960890261,0.9854763491005996,0.8955301455301455,0.7935298861905189,0.7240363793850152,0.7389526024540861,0.6902248551484271,0.6976140172515131,0.6872735910683532,0.6987011900529145,0.6904123882472907,0.6891061671590285,0.6316512992455994,0.6333525900250337,0.5096972992568425,0.3960857409133271,0.390359168241966,0.3855165069222577
debtEquityRatio,6.0407949790794975,6.399454049135578,7.830122591943958,14.915688367129135,16.206322795341098,24.401639344262296,66.5625,78.32773109243698,1935.25,-45.47530864197531,-15.02536997885835,-69.47916666666667,-1024.8333333333333,-21.255520504731862,442.73333333333335,-12.154128440366973,-27.690677966101696,27.60649819494585,53.114285714285714,-85.01149425287356,8.572139303482587,3.8433159722222223,2.6236660389202764,2.830721966205837,2.2281479538300104,2.3070315988547714,2.197683251044436,2.3189643204220465,2.2301034086556877,2.2165321224352508,1.7148188603677408,1.7274159663865547,1.0395563770794825,0.6558641975308642,0.6393188854489165,0.6273830155979203
longTermDebtToCapitalization,0.7599196383726771,0.7885521885521886,0.8202706956248033,0.9008885127988153,0.8966998968717772,0.92799527837891,0.9733283941470643,0.9767850175575498,0.9988482579902102,1.0518068436200831,1.1651536312849162,1.037602820211516,1.0021953896816684,1.1081911262798634,0.9955476402493322,1.1895652173913043,1.0798376184032477,0.9319911613061626,0.9636269160820993,1.02635564980309,0.8166058394160584,0.6866585067319462,0.5286284953395473,0.4948005587459258,0.4641099895970984,0.507528523012444,0.48539040359620833,0.4306153906960199,0.40578060992262177,0.4414541355502325,0.34746970776906627,0.33718582468843555,0.12704388984509465,0.0136986301369863,0.03003003003003003,0.05098684210526316
totalDebtToCapitalization,0.7660875948128212,0.7933822147020116,0.8237472991048462,0.9026897912555821,0.8988896366083445,0.9306424104604889,0.9745672907099965,0.9778728151729268,0.998959958398336,1.0462460747930344,1.1546256946714613,1.032520325203252,1.0021489971346704,1.1049668874172185,0.9956546929316339,1.1819092122830441,1.0745184717398168,0.933236924560135,0.9656778622211326,1.021930930173935,0.841106719367589,0.6989415915327323,0.6156815440289506,0.6346391289707037,0.5715939357840438,0.5715089646478857,0.5704730831973899,0.5588964757034814,0.5113780971629613,0.5259318317719753,0.4118843683083512,0.3915766600626318,0.25358719646799116,0.04283604135893648,0.04296296296296296,0.0768
interestCoverage,5.387351778656127,4.213333333333333,3.164021164021164,2.8541666666666665,4.273809523809524,4.20164609053498,3.433333333333333,3.7114624505928853,3.6059322033898304,3.8053097345132745,3.9870689655172415,4.098522167487685,2.983805668016194,2.1788079470198674,,,,,,,,,,,,,,,,,,,,,,
cashFlowToDebtRatio,0.1445225167678058,0.15580568720379148,0.14526605046215338,0.06569259088817303,0.14224218603780647,0.1893708002443494,0.17325117796303008,0.17341699942954936,0.23034877667881312,0.1694406548431105,0.10730464326160816,0.19356955380577429,0.270192994996426,0.12646089301768054,0.14809426825720104,0.10025416548997458,-0.03585071995298266,0.10433884297520661,0.11018024879411017,0.10236803157375432,0.05827067669172932,0.050476724621424565,0.16202978056426331,0.11885390873717722,0.07905861072334401,0.17944779235101815,0.07844819368982937,0.0037254150002739277,0.25799604772012,0.16144925339195026,0.2282297894463218,0.19340623469887383,0.42509974610083423,7.551724137931035,7.093103448275862,2.8291666666666666
companyEquityMultiplier,7.2594142259414225,7.584167424931756,9.051371862230006,16.288153681963713,17.74209650582363,26.226775956284154,69.58333333333333,81.5798319327731,2007.5,-46.23456790123457,-14.520084566596195,-71.86458333333333,-1088.6666666666667,-21.369085173501578,465.26666666666665,-11.666055045871559,-27.733050847457626,29.332129963898918,55.52142857142857,-86.26436781609195,9.572139303482587,4.843315972222222,3.6236660389202764,3.830721966205837,3.2281479538300104,3.3070315988547714,3.197683251044436,3.3189643204220465,3.2301034086556877,3.2165321224352508,2.714818860367741,2.7274159663865545,2.0395563770794825,1.6558641975308641,1.6377708978328174,1.6273830155979203
receivablesTurnover,6.031762837480148,6.491867638810993,7.6341623036649215,6.96067415730337,8.355427473583093,9.576878612716763,9.607456140350877,8.823472356935014,8.135338345864662,8.013245033112582,9.118143459915611,8.48397435897436,11.117647058823529,11.314713896457766,11.481426448736999,10.133526850507982,10.06997084548105,7.998888888888889,8.350125944584383,8.68542199488491,7.215863453815261,6.321769297484822,6.631217838765009,6.107431935246505,6.276025120059106,6.174979619061736,6.79000403063281,6.032791327913279,7.811221617564271,6.476019184652278,6.164831606217617,6.421613712374582,6.0996486745448735,7.395161290322581,6.070671378091872,5.996296296296296
payablesTurnover,,3.2274165202108964,3.5332577475434617,3.3045387994143485,2.9370511195606253,3.3741670937980524,3.871599564744287,4.0005316321105795,4.0610859728506785,4.773995915588836,5.237616654702082,5.146923076923077,5.799656061908856,5.424170616113744,5.045180722891566,4.9754901960784315,3.4402628434886497,5.045531197301855,5.8,6.852439024390244,7.252392344497608,3.143457698370993,5.3771073646850045,2.99266391563503,2.998926990655877,2.7357877199398595,6.451661179287639,5.174467507800841,4.368162957374576,4.330173347778982,6.15450643776824,4.458088358810683,4.071763255240444,,,
inventoryTurnover,5.204034582132564,5.488344291691572,5.749692496924969,5.342011834319527,5.019494584837545,5.287550200803213,5.866446826051113,5.683534743202417,5.919208573784006,6.014579759862778,6.355400696864112,6.312264150943396,7.026041666666667,7.014300306435138,6.504854368932039,6.7218543046357615,7.109876543209877,6.693512304250559,6.796319018404908,7.213093709884467,7.033642691415313,4.644409937888199,4.6189024390243905,4.593244194229416,4.8343783783783785,4.728543334738025,5.309767212710925,4.969511400651466,4.964984993568672,4.845279587816336,6.744785276073619,5.691400386017586,5.469029479960252,6.946902654867257,6.971291866028708,7.863636363636363
fixedAssetTurnover,2.8230921704658076,2.623526745240254,2.851381080420435,2.977570093457944,2.6853967273849952,2.9375886524822694,3.2463875509447946,3.7328682806729585,4.022304832713755,4.245614035087719,4.936607652769846,4.932298136645962,5.260437375745527,5.638153428377461,4.817331670822942,4.342039800995025,4.29869321717486,3.5959040959040958,3.1392045454545454,3.0705244122965643,2.745225362872422,2.4550353654429102,2.37542242703533,2.217472615549025,2.318458473211605,2.2413848761197643,2.5194675706665337,2.4509771538673273,2.612237213680577,2.753003713682371,3.0972097941918166,2.5933648488941414,2.5007201780803983,3.6975806451612905,3.6946236559139787,4.007425742574258
assetTurnover,0.8208933717579251,0.6943611277744451,0.7523379554982264,0.730638186345171,0.8157179030291662,0.863006563183665,0.8744510978043912,0.9370622167284713,1.0779576587795765,1.1308411214953271,1.258590564938847,1.15103638208436,1.215248009797918,1.2260112193681725,1.1071786788938243,1.0981440704624095,1.0554621848739496,0.8860307692307692,0.8529525279814744,0.9049966688874084,0.7470893970893971,0.6531947307106372,0.6697271546123863,0.6656508140187666,0.690297991987453,0.6617766199107242,1.0004157016449908,0.9311693472486562,0.9871232421921317,0.9883924603278346,1.276580050293378,1.1831696514538803,1.1538879825992387,1.7092264678471576,1.6238185255198487,1.7241746538871139
operatingCashFlowPerShare,6.941450171720356,9.848329288228815,8.686345129688776,4.272644014330283,5.617562273634415,6.713347289395799,6.93065311734615,6.646016502321318,6.344077608212491,4.251491277315986,2.498258041790465,3.701411129115653,4.7505438822913755,2.644288549779421,3.1523295436634493,2.1483818732682,-0.7346961320284119,2.455686274991311,2.5768749943630858,2.88605809938164,2.468152866242038,2.1479713603818618,6.775421660624881,5.421818180585951,3.135369561316105,7.449629057608434,1.8240053375316336,0.07630534373279413,4.054994934132215,2.4534749164211673,2.028790009073405,1.3719887914188944,1.4805520144704,2.63855421686747,2.2118279569892474,1.4145833333333333
freeCashFlowPerShare,0.6826398511415598,5.452154921544165,5.4597749697355935,0.8156185596532415,1.9365806785423905,3.2989244207030968,4.364281565525505,4.255782497100493,4.372754057637988,2.03332191523808,-0.14501761720155734,1.693866109934282,3.619462005555334,1.553989479491224,2.1861931805760264,0.9924919076506614,-1.890939225056732,1.616862745415071,1.7753124961165039,2.0863070597939566,1.1305732484076434,0.06364359586316627,4.07999998426988,1.2424999997176136,-0.8787767957232655,2.2891748640587815,-2.979799728203258,-4.85885497592645,0.9340867763164138,0.7187644825571871,0.9635597195713097,-0.1099906626032025,0.36129511615915905,1.4024096385542169,1.1419354838709677,0.43854166666666666
cashPerShare,4.072828774788407,8.784859509575968,4.533629831230513,4.542022621188234,3.1340084263434105,4.0352270266368295,5.197989838009613,7.0322433385307805,4.939061550348482,2.3961706071829227,2.254364776496937,2.9046666996280464,2.8842587856769066,3.7345876200676185,2.830284089300975,2.463074429352556,1.7704972361996154,2.8629411770319493,2.380937494791699,2.524431542350688,3.6305732484076434,3.0389817024661894,2.1874698710844536,2.2913636358428717,1.6031633469450166,1.3113701721251019,0.7546461937175228,0.48812977240831534,0.6234914196594782,0.3098519964869925,0.23338017188657623,0.25239962576313835,0.18191082771649966,0.21686746987951808,0.2903225806451613,0.17708333333333334
payoutRatio,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345679012345679,0.26047904191616766,0.28761061946902655,0.07196969696969698,0.0,-0.12430939226519337,0.803921568627451,-0.75,0.0,0.0,-0.7298850574712644,0.7624309392265194,1.361904761904762,0.5163265306122449,0.5119718309859155,0.2870493991989319,0.06870229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operatingCashFlowSalesRatio,0.07942776900122872,0.11360691144708424,0.09969995713673382,0.05120616985023765,0.08737640836974017,0.1122646064703042,0.10910750970098151,0.10025283060349566,0.10224121996303143,0.07331759149940968,0.04384544192503471,0.07429794736179322,0.09523809523809523,0.05081276339554485,0.065872913161641,0.05084503007734174,-0.01766068326577881,0.05611890540352827,0.06546003016591252,0.06110129564193168,0.043133435369417,0.03704211826039237,0.10695809622348681,0.08096385542168674,0.047335954606455864,0.10936281040338938,0.03256955162452016,0.0015273348007726517,0.08468265026666026,0.05633877324305023,0.04612071229710563,0.038572963119690114,0.06136768247984082,0.11941112322791712,0.11973224679860303,0.08387893761581224
freeCashFlowOperatingCashFlowRatio,0.09834254143646409,0.5536121673003802,0.6285468615649183,0.19089316987740806,0.3447368421052632,0.4913978494623656,0.6297071129707112,0.6403508771929824,0.6892655367231638,0.4782608695652174,-0.05804749340369393,0.4576271186440678,0.7619047619047619,0.5876777251184834,0.693516699410609,0.4619718309859155,2.5737704918032787,0.6584158415841584,0.6889400921658986,0.7228915662650602,0.45806451612903226,0.02962962962962963,0.6021765417170496,0.22916666666666666,-0.28027853767719474,0.30728709394205445,-1.6336573511543135,-63.6764705882353,0.23035460992907802,0.29295774647887324,0.47494305239179957,-0.08016877637130802,0.2440273037542662,0.5315068493150685,0.5162858531842489,0.31001472754050075
cashFlowCoverageRatios,0.1445225167678058,0.15580568720379148,0.14526605046215338,0.06569259088817303,0.14224218603780647,0.1893708002443494,0.17325117796303008,0.17341699942954936,0.23034877667881312,0.1694406548431105,0.10730464326160816,0.19356955380577429,0.270192994996426,0.12646089301768054,0.14809426825720104,0.10025416548997458,-0.03585071995298266,0.10433884297520661,0.11018024879411017,0.10236803157375432,0.05827067669172932,0.050476724621424565,0.16202978056426331,0.11885390873717722,0.07905861072334401,0.17944779235101815,0.07844819368982937,0.0037254150002739277,0.25799604772012,0.16144925339195026,0.2282297894463218,0.19340623469887383,0.42509974610083423,7.551724137931035,7.093103448275862,2.8291666666666666
shortTermCoverageRatios,4.309523809523809,5.411522633744856,6.1861702127659575,3.262857142857143,6.031746031746032,4.793814432989691,3.634980988593156,3.619047619047619,2.3726541554959786,1.6515957446808511,1.9435897435897436,1.4786967418546366,12.813559322033898,4.688888888888889,6.132530120481928,2.9338842975206614,-0.5781990521327014,5.315789473684211,1.8869565217391304,0.6231231231231231,0.3668639053254438,0.9,0.5401698236446767,0.2725060827250608,0.22530397265646887,0.7893961708394698,0.2706791646110837,0.009241641750475673,0.7424178601516428,0.5614127569847127,0.9522776572668112,0.9228971962616822,0.7436548223350253,10.95,22.855555555555554,7.988235294117647
capitalExpenditureCoverageRatio,-1.1090686274509804,-2.2402044293015333,-2.6921296296296298,-1.2359307359307359,-1.5261044176706828,-1.9661733615221988,-2.7005649717514126,-2.7804878048780486,-3.2181818181818183,-1.9166666666666667,-0.9451371571072319,-1.84375,-4.2,-2.425287356321839,-3.2628205128205128,-1.8586387434554974,0.6354166666666666,-2.927536231884058,-3.214814814814815,-3.608695652173913,-1.8452380952380953,-1.0305343511450382,-2.513677811550152,-1.2972972972972974,-0.7810800310800311,-1.443599493029151,-0.3797001153402538,-0.015461573442473852,-1.2992996682639144,-1.4143426294820718,-1.9045553145336225,-0.92578125,-1.3227990970654628,-2.134502923976608,-2.067336683417085,-1.4493062966915689
dividendPaidAndCapexCoverageRatio,-1.2728551336146272,,,,,,,,,,,-2.8365384615384617,-8.129032258064516,-3.871559633027523,-4.313559322033898,,0.8299319727891157,-4.164948453608248,-3.90990990990991,,,-2.0,-4.329842931937173,-1.792,-1.1077134986225896,-1.875668999588308,-0.3995145631067961,-0.015784586815227482,,,,,,,,
dividendPayoutRatio,-0.18749999999999997,,,,,,,,,,,0.34567901234567905,0.26047904191616766,0.28761061946902655,0.07196969696969698,,-0.12430939226519339,0.803921568627451,-0.75,,,-0.7298850574712644,0.7624309392265192,1.361904761904762,0.5163265306122449,0.5119718309859156,0.2870493991989319,0.06870229007633588,,,,,,,,
priceBookValueRatio,7.63369082901869,5.47647666887524,5.926101002611506,7.0642835813136795,12.954974029564061,20.31016331227869,43.94856074424814,51.096155563824205,1433.0156573875092,-34.74937627296145,-11.581592250916328,-55.0755572653375,-631.5192557600272,-9.439426656151419,258.348624,-6.8036698882574695,-13.502527185455605,7.80412268741819,10.08120314987218,-11.272186401597125,0.5748855596417911,0.4451874890885416,0.8643917817011927,1.2065944054147464,1.6653197868572926,1.8473646246486828,2.3205716942017975,2.4898686321671524,2.563614142091153,2.874508832618567,2.1961535183415255,1.8976815691780746,1.6339178952556992,1.7851404320987654,1.2971772445820433,1.867125129982669
priceToBookRatio,7.63369082901869,5.47647666887524,5.926101002611506,7.0642835813136795,12.954974029564061,20.31016331227869,43.94856074424814,51.096155563824205,1433.0156573875092,-34.74937627296145,-11.581592250916328,-55.0755572653375,-631.5192557600272,-9.439426656151419,258.348624,-6.8036698882574695,-13.502527185455605,7.80412268741819,10.08120314987218,-11.272186401597125,0.5748855596417911,0.4451874890885416,0.8643917817011927,1.2065944054147464,1.6653197868572926,1.8473646246486828,2.3205716942017975,2.4898686321671524,2.563614142091153,2.874508832618567,2.1961535183415255,1.8976815691780746,1.6339178952556992,1.7851404320987654,1.2971772445820433,1.867125129982669
