,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1990
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.0653185589888936,1.7322838486254473,1.8956256266013145,1.214121101499881,2.7767559306781684,0.614666825159625,0.8285212156675711,0.9288903053407044,0.6086157711887494,1.0071531758236638,0.668152122039923,0.9117739464470219,1.2154531515149916,0.8776965583947104,1.2575619355686838,1.0536544303334188,0.9887754013682837,0.7847137381141687,0.7569336064507738,0.7709270682148041,0.9336285433670878,0.7408231368186874,0.7181818181818181,0.8207217694994179,1.0964187327823691,0.8587848932676518,0.9683426443202979,1.195710455764075,1.271341463414634,0.75
quickRatio,0.925125440129566,1.6432595401696166,1.6498447421187479,1.1946940718990555,2.7147107194389712,0.53094858035593,0.5209491441190498,0.6027776075311654,0.45741310715789424,0.42429749755347407,0.49512728948277845,0.4192154589121626,0.36344490687835995,0.5218142754077045,0.7286546865476622,0.8183307103905135,0.6896271503232786,0.5698023930032773,0.5900393419170243,0.5117652394775036,0.7895400819588851,0.5795328142380423,0.5858585858585859,0.7159487776484285,0.953168044077135,0.7389162561576355,0.7821229050279329,1.0241286863270778,1.0853658536585367,0.6369047619047619
cashRatio,0.3590560341955687,0.6103848991263101,0.007961317812186699,0.7619188953257678,1.9337424169549904,0.002182108409183535,0.0419904692816692,0.05736629852539194,0.06920356014671082,0.08711671093713594,0.18414270903615448,0.130070188280792,0.07416214276100319,0.07332736080169346,0.16673106876949492,0.04861289023899279,0.05092209315908964,0.004679995604424018,0.020817076342827416,0.051759796806966615,0.0641277474853524,0.018909899888765295,0.022222222222222223,0.020954598370197905,0.01928374655647383,0.04926108374384237,0.07076350093109869,0.0777479892761394,0.03353658536585366,0.05952380952380952
daysOfSalesOutstanding,54.97433220784605,59.85091543873353,78.67553291642065,56.412809294084234,63.59060100702878,33.497756327598275,40.146269393021946,46.501038208120356,52.246186530028744,43.12403047769895,40.86100694876397,37.057664487601166,42.301888049262466,56.401341218569456,67.56821629736952,89.93964531185696,86.53755222394837,62.64367646856737,72.2538133628829,41.4044206137231,84.82848276554247,111.01991550995776,127.61278195488723,117.72285251215558,151.7290006131208,71.66900420757364,58.80641079713201,78.42057212416312,85.3150406504065,55.3203125
daysOfInventoryOutstanding,5.382950489082565,4.809281158499217,3.461089983853486,2.5022649077167847,4.266534053917274,5.171924152575829,4.422350644414498,6.064510483357794,6.976980520837969,34.58450782624185,69.36515104927358,63.44967860137255,74.59955344358534,50.23040234251186,58.025577899615534,42.62804059343464,49.61275207994212,34.19953256626258,38.8698584704757,32.02026308032793,21.060224272682124,88.80580357142857,62.62915129151291,54.51298701298702,73.6697247706422,15.820433436532507,22.20130340333092,25.62192118226601,31.04105571847507,20.692913385826774
operatingCycle,60.357282696928614,64.66019659723274,82.13662290027413,58.91507420180102,67.85713506094605,38.6696804801741,44.568620037436446,52.56554869147815,59.223167050866714,77.7085383039408,110.22615799803755,100.50734308897371,116.9014414928478,106.63174356108132,125.59379419698504,132.5676859052916,136.1503043038905,96.84320903482995,111.1236718333586,73.42468369405103,105.8887070382246,199.82571908138632,190.24193324640015,172.2358395251426,225.398725383763,87.48943764410615,81.00771420046293,104.04249330642912,116.35609636888157,76.01322588582677
daysOfPayablesOutstanding,4.546072659280206,7.477997253557891,9.384878610064261,2.442568105646599,8.772627709328551,9.1122211094535,17.325234960782282,9.03462080996221,11.31094908821661,31.567831140204394,537.724299843698,488.7098717510791,364.1785017540092,318.60578785576644,259.6968616606122,242.45131017729972,216.54958514197864,159.25721697144033,187.51419135461978,145.10321381646327,155.6399613142693,461.13839285714283,448.5055350553505,413.19264069264074,471.31880733944956,136.1687306501548,105.72049239681391,119.11945812807882,105.96774193548387,34.488188976377955
cashConversionCycle,55.81121003764841,57.18219934367485,72.75174429020987,56.47250609615442,59.084507351617496,29.5574593707206,27.243385076654164,43.530927881515936,47.912217962650104,46.14070716373641,-427.4981418456604,-388.2025286621054,-247.27706026116138,-211.97404429468511,-134.10306746362718,-109.88362427200812,-80.39928083808815,-62.414007936610375,-76.39051952126118,-71.67853012241224,-49.751254276044705,-261.3126737757565,-258.26360180895034,-240.95680116749813,-245.92008195568656,-48.67929300604865,-24.712778196350982,-15.076964821649696,10.388354433397694,41.525036909448815
grossProfitMargin,0.2940194623843603,0.4882738374380589,0.4661905867427615,0.3380538357199418,0.015165136971662498,0.11343256088125853,0.46726454675102885,0.3979578280205099,0.38444941081536116,0.7708202362776875,0.8150455846025343,0.8168777494211147,0.7637025516208127,0.7285316251690181,0.7276046341937144,0.6913094228592099,0.6664303705826458,0.6178181397001518,0.5951418491841834,0.5522411764442715,0.481121711320463,0.7296318648159325,0.6604010025062657,0.7504051863857374,0.7326793378295524,0.3959794296400187,0.4175453395191902,0.5057821059038344,0.537940379403794,0.50390625
operatingProfitMargin,0.2018417808518066,0.4242974199490194,0.359660772488881,0.2514438400221288,-0.10954704471924248,0.010486681649043952,0.39439422994177203,0.3030038745262782,0.2121114511193429,0.2484712164137064,0.23819865289946507,0.378929937812473,0.47497174322868374,0.40748596637392953,0.7138550738331837,0.3979176827080377,0.3285319980090798,0.33320376685100445,0.17287621976729722,0.2511285293104451,0.21826334392148672,0.15992757996378998,0.16854636591478697,0.344138303619665,0.2893930104230533,0.04441327723235157,0.06326444538169548,0.11381618989653074,0.11856368563685638,0.12265625
pretaxProfitMargin,0.1644068281986385,0.4356744037706464,0.3190538299968741,-0.12948222414564178,-0.5707468436249921,-0.1379899053162878,0.014910647023876088,0.27804164056353,0.197451986059478,0.24002004359788706,0.23517745117204855,0.25394756595198775,0.3548595831425759,0.3517379843478973,0.6699646188653889,0.3459798446683275,0.26135352407957646,0.08449697776364325,0.06721299426723504,0.1667606175706086,0.11376342394297045,0.08267954133977067,0.05513784461152882,0.2479740680713128,0.19251992642550583,-0.6619915848527349,-0.006748207507380852,0.05903834449178332,0.05555555555555555,0.1765625
netProfitMargin,0.1367282957322395,0.3296121478388425,0.2545728168295746,0.05690506677458978,-0.36093475945268444,-0.08391924253030247,0.048075228335245426,0.16021103169140308,0.10936070519515237,0.12492345876570626,0.12249018109438589,0.1687103935510579,0.22340030725604282,0.22866683966838303,0.42149613904680916,0.21740722352324338,0.16662267537442874,0.04148483188748918,0.04552007598457694,0.10532343717145146,0.06909516046341933,0.051297525648762825,0.03320802005012531,0.15289032955159373,0.12752912323727775,-0.404862085086489,-0.004217629692113032,0.02130249543517955,0.014905149051490514,0.1140625
