,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.8125352907961603,1.5528853754940712,1.8618327822390175,1.3003809178305823,1.1305903398926656,1.5520833333333333,1.7697320782041999,1.5222065063649222,1.6383987358440875,1.8617940199335548,1.9091872791519435,2.013479359730413,1.8145383104125736,2.195183140993477,2.073704232049453,1.7002364066193854,1.4711876317638792,1.6156699119146964,1.540340165721762,1.3620202020202021,1.5021500238891543,1.3617549668874172,1.7787810383747178,1.7497467071935158,2.1239470517448855,2.1816920943134535,2.638483965014577,1.7553707553707554,2.335185185185185
quickRatio,0.6790890269151139,0.7758102766798419,0.7964100141709967,0.48195175040812627,0.39614390777181474,0.49429563492063494,0.6846488052136134,0.6528995756718529,0.5588622596786937,0.8777408637873754,0.8653710247349823,0.8580454928390902,0.8550098231827112,1.0556949322629203,0.7232524964336662,0.608983451536643,0.6960646521433591,0.5813630041724618,0.5551679023113825,0.5272727272727272,0.5504061156235069,0.5252483443708609,0.6354401805869074,0.6413373860182371,0.8158844765342961,0.8904299583911235,0.8513119533527697,0.6096096096096096,0.8722222222222222
cashRatio,0.1940523244871071,0.39636363636363636,0.3353802550779405,0.08779249047705423,0.05366726296958855,0.07886904761904762,0.12635771180304128,0.1946251768033946,0.11535422702133263,0.3803986710963455,0.3784452296819788,0.3016006739679865,0.3842829076620825,0.5037631710988459,0.11887779362815026,0.019858156028368795,0.009838369641602248,0.01854427445526194,0.01439162668992586,0.010101010101010102,0.024366937410415672,0.028973509933774833,0.04853273137697517,0.030395136778115502,0.056558363417569195,0.033287101248266296,0.05393586005830904,0.03823053823053823,0.05
daysOfSalesOutstanding,17.65333508501933,18.61888669259708,16.498321176334375,18.704044334394528,15.70196244881654,15.97948248823837,15.260703343184836,14.291929519251687,16.3560404470463,15.895880607435853,15.114189554660738,14.94343891402715,15.380583890256773,15.035200718993408,17.270307497580227,16.906691449814126,16.894049062952384,17.033520412085803,17.117355621950757,19.031325104892257,17.197971498266785,40.70682454492182,26.51578653255099,29.892433687813224,31.064458261960322,35.49097660367859,30.936037683225383,32.763372768181156,31.712423928145117
daysOfInventoryOutstanding,43.176084438151626,39.46968388322681,40.01375624983466,40.109675520958724,36.713193609345474,35.63417427736082,30.983718617946806,28.045439982913287,34.245880498638776,32.11534857571215,32.94829359213317,31.405028769082385,32.026933168698875,28.755146856986,36.163725796377264,32.07562728236542,30.48211603264179,31.00560270248002,30.671894093686355,31.914492435869327,31.926914153132252,72.20128976161148,60.89643845089903,62.250599251582194,59.69087585175337,63.22137941820457,70.80751794484323,81.6500553709856,68.96629495050745
operatingCycle,60.829419523170955,58.08857057582389,56.51207742616903,58.813719855353256,52.41515605816201,51.61365676559919,46.24442196113164,42.337369502164975,50.60192094568508,48.011229183148004,48.06248314679391,46.34846768310953,47.40751705895565,43.79034757597941,53.43403329395749,48.98231873217954,47.376165095594175,48.039123114565825,47.78924971563711,50.94581754076158,49.12488565139904,112.90811430653329,87.41222498345002,92.14303293939543,90.75533411371369,98.71235602188315,101.7435556280686,114.41342813916675,100.67871887865256
daysOfPayablesOutstanding,19.44254944866349,20.04108777731165,18.114335599587314,18.805071824091165,17.703430109374104,18.68071254182114,17.136309967685808,16.195803075608715,18.890672016048143,15.49334707646177,16.092936564046532,15.344397512222704,15.633199567834541,14.499235324104935,17.34091973766396,15.048886794675463,13.959238358166537,14.45023481914806,14.04989816700611,13.41240955930717,12.787703016241299,30.716718250230315,21.834370677731673,22.155926123920054,20.07894299484793,20.69322802627463,18.615413675859465,23.624678966094105,23.690013782733992
cashConversionCycle,41.38687007450746,38.047482798512235,38.397741826581715,40.00864803126209,34.71172594878791,32.93294422377805,29.108111993445835,26.14156642655626,31.711248929636938,32.51788210668623,31.969546582747377,31.004070170886827,31.774317491121106,29.291112251874473,36.09311355629353,33.93343193750408,33.41692673742764,33.58888829541777,33.73935154863101,37.53340798145441,36.337182635157745,82.19139605630298,65.57785430571835,69.98710681547537,70.67639111886575,78.01912799560853,83.12814195220915,90.78874917307265,76.98870509591856
grossProfitMargin,0.12514545249802936,0.1387064549724755,0.12467291883755934,0.1184294304916873,0.12798362129232,0.13285415577626764,0.12735554892763212,0.09467527131220844,0.0714475784992017,0.06859835922499563,0.06490774685978724,0.06815223455030063,0.0884277172001407,0.04504943079688436,0.04638522820341002,0.053271375464684016,0.036308149771117806,0.06688706081340816,0.0715177186944518,0.07104159028881013,0.07775923310651774,0.10140546372861807,0.19195305951383068,0.21241630335873093,0.1884382460446986,0.19517913054423588,0.17970807896123214,0.2299136304253157,0.2191260787037943
