,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
pretaxProfitMargin,0.2278882915173238,0.1928516392911407,0.14686550703802354,0.12080441541758323,0.1282051282051282,0.11369668582783336,0.11133137019428496,0.10378787878787879,0.10145920821443258,0.10509162366398798,0.05578778135048232,0.0033271007479102506,0.022612608517794647,-0.151000656167979,-0.3959916341914807,-0.08420307174788651,0.13202181871333374,0.1715703600049049,0.14601320935724302,0.11550761334081873,0.09608595318683612,0.09152636485936302,0.08463322745877803,0.08358152208351816,0.0730855804125132,0.07153947211274334,0.08130824045313356,0.07430269775948788,0.07271802695143656,0.07364544976328248,0.07776560788608981
netProfitMargin,0.17495519713261648,0.15034816484363187,0.11686713176538936,0.09199733983595655,0.090882499377645,0.07369242779078845,0.07290210077812691,0.06935513673318551,0.06648057919724856,0.07392200405796175,0.21963711529627927,0.019742630884293885,0.05570201354483887,-0.149086832895888,-0.39626246971908335,-0.063072633116452,0.08193976600027905,0.10606836558783009,0.08994723636631984,0.0717172122225914,0.06005373929098385,0.05768335594950437,0.05247263386790633,0.05063050503770357,0.042905048463411276,0.043234205183327365,0.05006395030147999,0.046867855509830816,0.04500381388253242,0.04681746449237244,0.050383351588170866
effectiveTaxRate,0.22728285515813204,0.21751955641020854,0.2019778746228629,0.23841340046111137,0.29014563106796115,0.35185069596155044,0.34517916512744734,0.33176072636638776,0.34475558830754116,0.2965947096381879,-2.9370111156854675,-4.933884297520661,-1.463316582914573,0.012674271229404309,-0.0006839425488258987,0.250946173254836,0.3793467867746968,0.38177919784747333,0.38397877313791146,0.3791126822871721,0.37499980695189394,0.3750003065250603,0.3799996119318035,0.39423805913570886,0.4129478315524827,0.39565943238731216,0.3842696629213483,0.36923076923076925,0.3811188811188811,0.36428571428571427,0.352112676056338
returnOnAssets,0.19299135780910742,0.17387647350297095,0.1255109108886809,0.10370612433201339,0.1034602468366089,0.08522232982617402,0.07667684641272093,0.06732131647385885,0.0522911051212938,0.05224470439456212,0.13193620485085952,0.013399522245446402,0.041272353753409895,-0.08070627238551935,-0.3416000830133859,-0.061654681861841594,0.08321469296322036,0.11750087895931217,0.10852290433156747,0.08599018844607169,0.0672522117474504,0.07037120193637242,0.07114994301517455,0.06766025912439665,0.05600191869528721,0.05029174770769658,0.06800694961528915,0.06430363864491845,0.07665656128194023,0.056080655324511654,0.08820709491850431
returnOnEquity,0.3019905858333806,0.28050918617539383,0.2004814189189189,0.1615124390024848,0.16253728685276703,0.13403725264937846,0.13048214942951786,0.127360331167399,0.10428476484616286,0.11400763829000862,0.26622310069318783,0.027398305731511866,0.0937930506658503,-0.2413258983890954,-0.9291888649754789,-0.1275304730709338,0.19112337088750794,0.27432654279531377,0.2461938546216578,0.2064999373197944,0.17665906527303904,0.20411941441223214,0.1966697680716681,0.19915254237288135,0.16895803183791605,0.13774733637747336,0.15427927927927929,0.19321394910461828,0.20921985815602837,0.13505311077389984,0.16457960644007155
returnOnCapitalEmployed,0.27326116539548584,0.24356490958131272,0.16294187292101256,0.1424062785842463,0.15392754261177144,0.14279245009600405,0.12776692708333334,0.10961287948847986,0.0867833433916717,0.08162926654923285,0.0406550806531095,0.012435422667215288,0.03616493211254093,-0.08695024974304416,-0.8822954481988271,-0.05017471459826011,0.17249604627388618,0.22430584730550357,0.20501422708259576,0.16425960037088005,0.12765433469674545,0.1428281936896541,0.13655911660335543,0.1371801304565981,0.12755536626916525,0.09408399819358723,0.12021709633649932,0.27759197324414714,0.29610115911485774,0.18242343541944075,0.23471074380165288
netIncomePerEBT,0.7677235015793543,0.7796053245710658,0.7957425410660409,0.7615395473580201,0.7088834951456311,0.6481493040384495,0.6548208348725526,0.6682392736336122,0.6552444116924588,0.7034052903618121,3.9370111156854675,5.933884297520661,2.463316582914573,0.9873257287705957,1.0006839425488259,0.749053826745164,0.6206532132253032,0.6182208021525267,0.6160212268620886,0.6208873177128279,0.6250001930481061,0.6302375937047109,0.6200003880681966,0.6057619408642911,0.5870521684475173,0.6043405676126878,0.6157303370786517,0.6307692307692307,0.6188811188811189,0.6357142857142857,0.647887323943662
ebtPerEbit,1.0078331395963225,1.0070504625103407,1.032144216463098,1.0420691345918116,1.0335658020169585,1.0161740454141823,1.0142375421506182,1.0191417944298284,1.029460108736882,1.0286161063330728,0.9814141414141414,0.22242647058823528,0.5738177623990772,1.1453753629199501,1.0412248773540118,1.9656953916098368,1.0065342923715936,1.0125148986889154,1.012408058842341,1.0011956804553914,0.9812749010021777,0.9082904947301836,0.9763570688827705,0.9648866130212144,0.8853644963828603,0.9584,1.0045146726862302,0.9789156626506024,1.0177935943060499,1.0218978102189782,1
ebitPerRevenue,0.22611708482676224,0.19150146538874208,0.1422916533324143,0.11592744800459276,0.12404157331341797,0.11188702008374139,0.10976853603566553,0.10183850702143385,0.09855574524293137,0.10216797405460674,0.05684428112080845,0.014958205015398152,0.0394072996681969,-0.13183508311461067,-0.3803132664269271,-0.04283627672287877,0.13116474988871393,0.16944971400131278,0.1442236735296288,0.11536966808354625,0.09791950562345308,0.10076772287103127,0.08668265960897119,0.08662315442620873,0.08254857825347972,0.0746446912695569,0.08094281015896218,0.07590306355738455,0.07144673277396389,0.07206733298264072,0.07776560788608981
debtRatio,0.3481092942265684,0.3664114191015119,0.3590679081867356,0.3403367805928261,0.3511045300610715,0.3641481870557917,0.4123143205668359,0.4713119899560578,0.4981916197010537,0.5414163768574138,0.5040561794652465,0.5103948939982084,0.5583302461859697,0.6642690110410562,0.6284113313271765,0.5106305651462838,0.5575107788431046,0.555438360980599,0.540678003828518,0.5649131786964736,0.6193107234915606,0.6552449352306424,0.6382263338549984,0.6602591243966466,0.668545389135388,0.6348985829397055,0.5591958302308265,0.667189460476788,0.6336076223473365,0.5847511027095148,0.46404602109300097
debtEquityRatio,0.5447172914421823,0.5911194706613374,0.5735472972972973,0.5300422117773853,0.551589421664218,0.5727304410682708,0.7016415163783585,0.8916410769726685,0.9935493959888971,1.1814709868177897,1.0170930653378247,1.0436159658093567,1.2688274911985304,1.9862807576562223,1.7093462230533112,1.0562208022337969,1.2804630476219994,1.2967688978434446,1.2265761102835357,1.3566028648152912,1.6268142070396123,1.9006100335871896,1.7641591790133018,1.943419740777667,2.0170043415340086,1.73896499238965,1.2685810810810811,2.004712535344015,1.7293144208037825,1.4081942336874052,0.8658318425760286
longTermDebtToCapitalization,0.23969174202602003,0.2679694530362561,0.26565901521400703,0.2533028322764767,0.26284265542054003,0.2704285835365911,0.3250561418152189,0.39270333202827173,0.41856659013934033,0.46369342583415923,0.4096989416946033,0.39410894293905485,0.45387669801462904,0.5919016055915766,,0.41656658904123894,0.4309511631598441,0.47805258033106135,0.4690679499725197,0.4943165960533386,0.5568298705064809,0.5994481843304837,0.5796764443371292,0.5973908680381335,0.6072189853630808,0.5748260799223427,0.4889208633093525,,,,
totalDebtToCapitalization,0.3857654062955222,,,,,,,,,,0.5718848697932185,0.5568295198958281,0.6196381526279784,,,0.4392745666770376,0.485065634600806,,,,,,,,,,,,,,
interestCoverage,,,,,,,,,,125.3921568627451,9.200743494423792,1.048169556840077,1.965986394557823,-4.960905349794238,,,,,,,,,,,,,,,,,
cashFlowToDebtRatio,0.04611835786466585,0.0980658421110581,0.3318936334134896,0.2624286638818615,0.1701888559388169,0.1515183173143892,0.18891572157857733,0.18375967466876558,-0.17959161507548604,-0.35084069535480195,-0.06212487495831944,0.004525161721383667,0.16663926146907518,0.348213468403869,,0.30970115152622923,-0.19590037179613726,-0.12642577806745967,-0.12074188385916781,0.14286244614212776,-0.031475532174722085,-0.02933881008103676,-0.07999684618377079,-0.14354107172854022,-0.14661830095951323,-0.23388685617787786,-0.14067098293113597,,,,
companyEquityMultiplier,1.5647881296948387,1.6132670540422531,1.597322635135135,1.5574050235008832,1.5710119763145007,1.5727949813478592,1.7017151269782849,1.8918276979454727,1.9943117400993002,2.182185536528274,2.0178168759221626,2.044722582614668,2.2725394152762894,2.990175252257037,2.7201072575239036,2.0684637276486066,2.296750298315486,2.33467651667786,2.2685888858030148,2.4014360364996734,2.626814207039612,2.90061003358719,2.7641591790133018,2.943419740777667,3.0170043415340086,2.7389649923896497,2.268581081081081,3.004712535344015,2.7293144208037825,2.4081942336874054,1.8658318425760285
receivablesTurnover,79.13022926022217,86.33571650606154,90.5532768613464,,,,,,,,302.3611111111111,293.2903225806452,275.0125,12.47901740020471,,,,,,,,,,,,,,,,,
payablesTurnover,16.89031831213703,16.906711979609177,17.071848972792893,21.64179810725552,19.846486313430447,17.464494701882018,16.454718614718615,16.57739366867353,11.940190476190477,12.13375,13.099774943735934,19.631818181818183,19.43010176754151,12.688060236643958,29.4202486678508,17.74428837366729,10.967534338680242,12.004617023795431,17.415126407478223,5.922750377906749,6.323083306223096,6.9329708756184285,7.7704550722398205,6.886930585683297,6.7791505791505795,12.268468468468468,12.979651162790697,12.208191126279864,11.857664233576642,7.252336448598131,12.319672131147541
inventoryTurnover,1.0609631644324589,1.2075416739991869,1.256247242061222,1.2161762098918631,1.1926984126984126,1.1954834309469422,1.1392775359973144,1.093339310874856,0.814051035647036,0.7831509988059508,0.8384711418419284,0.8763950488448271,1.0517831255436358,0.966066066066066,1.7684062179706184,1.1221811954834913,1.0066295809787449,1.194831974360183,1.2481804062490482,1.3391176623946466,1.235169876416884,1.2577274738738764,1.331161905057482,1.3610738974331493,1.2929307805596466,1.1261991399272246,1.2930784824790038,1.2644043831742666,1.5926470588235293,1.2031007751937985,1.6626106194690264
fixedAssetTurnover,219.10994764397907,242.35776614310646,194.5507662835249,35.34840265220012,40.05983545250561,37.37665782493369,48.186286167261194,56.64050235478807,33.50688935281837,42.292567567567566,59.972451790633606,63.138888888888886,72.73057851239669,63.280276816608996,100.85128983308043,102.50907441016334,114.54566210045662,129.32555970149255,117.96300326441785,106.86378940924395,93.73156686834967,83.91430616242278,93.78067248459959,85.3027027027027,85.3686274509804,63.916030534351144,97.73214285714286,81,87.4,67.89285714285714,107.41176470588235
assetTurnover,1.1030901680663963,1.156492157279136,1.0739624477192091,1.1272730767752104,1.1383957037393904,1.1564597935098402,1.0517782834006697,0.9706752757600215,0.7865621171281548,0.7067544374689491,0.6007008636627025,0.6787100627052851,0.7409490452295153,0.5413373590267294,0.8620551001348967,0.977518756003219,1.0155593190605032,1.1077843832901844,1.2065173841428127,1.1990174433883558,1.1198671813188374,1.2199567930474593,1.3559438086200544,1.3363536285883648,1.3052524283487228,1.1632397888302306,1.3584015884834946,1.3720200752823086,1.703334776959723,1.1978575929426591,1.75071907957814
operatingCashFlowPerShare,1.5558017169759069,1.4799224591525892,3.8894664842681257,2.3942565754159957,1.4476898566117897,1.1624365482233503,1.6657681940700808,1.912093912093912,-1.9424375917767989,-3.8221049363551693,-0.9371266897202137,0.04681118441721646,2.230116315624018,3.6011360050489114,5.954703832752613,4.318575438354045,-3.8042260549199836,-1.9880972454561936,-1.3616443899603345,1.4235987754062218,-0.33692757456595446,-0.2437921098018072,-0.4767494965057114,-0.7513557167550386,-0.6468184063415543,-0.6382600591455858,-0.20957132037350135,-0.300168580436523,-0.4446448535152394,-0.1865186742843936,-0.33046831375094093
freeCashFlowPerShare,1.1453890888950429,0.739407366380504,3.1047879616963066,2.052871712292002,1.2668613913967073,0.742185412770505,1.4336927223719678,1.7589407589407589,-2.2367107195301026,-4.002173238124806,-1.0427538509902545,-0.004398366321080742,2.169757937755423,3.581571473650994,5.933797909407666,4.191774034852392,-4.070342976632139,-2.206541312058598,-1.5395444380687617,1.2599309381452672,-0.48500954377097427,-0.3909387547599633,-0.5467405498058999,-0.8274145458940799,-0.7066994399693438,-0.6789673794039685,-0.23324674150356217,-0.3224721282088962,-0.470919322132049,-0.20140048340282923,-0.34488126201422187
cashPerShare,7.035447244530601,8.890612018831348,8.258549931600546,4.010466988727858,3.91157727031333,2.6924926529521773,3.5126684636118597,3.7777777777777777,1.9436123348017622,2.9074821484011175,4.230430682175417,3.236569274269557,5.051870480980823,6.176396339539287,4.39436173582515,0.8589361403026562,1.8771945161832233,3.682800407323234,1.6694243644957474,1.960277814551588,0.3880522626633327,1.0551800888751977,0.3214960504526046,0.5653852848139144,0.39645373988053767,0.3379475644092151,0.28498192100999137,0.15519551991609704,0.11318232634933367,0.19743200097124639,0.08750718588420554
payoutRatio,0.054033290653008964,0.06928013793764069,0.10784850655095421,0.1380290392338585,0.12901458604396357,0.1440677966101695,0.13392756403023806,0.12201944851471959,0.09109653233364573,0.13010590015128592,0.04998431454564467,0.6657381615598886,0.19461444308445533,-0.08710801393728224,-0.053918590522478736,-0.26442105263157895,0.11157058298872942,0.06562393743624617,0.06860834786175776,0.06405732041440679,0.06451078845146432,0.053414471866743966,0.04844590259703003,0.044430538172715896,0.05032119914346895,0.058011049723756904,0,0,0,0,1.326086956521739
operatingCashFlowSalesRatio,0.01678016726403823,0.019240878225115395,0.06999128555321966,0.05070795605045217,0.03393079412496888,0.030877865304094813,0.05083323736983236,0.06470805617147081,-0.08241847250433028,-0.19668333519722653,-0.06846577859439595,0.00409700835899692,0.16121994454797509,0.31200787401574803,0.282857615744572,0.11999291816049219,-0.07911608964009753,-0.044771597769715156,-0.03897313851376282,0.04850070462070783,-0.01344402315475785,-0.012407996024701079,-0.029435407170001874,-0.05414739243393955,-0.05755891405209242,-0.09924758151200287,-0.04366892015348072,-0.07384545038866026,-0.11187388761759472,-0.09889531825355076,-0.17579408543263966
freeCashFlowOperatingCashFlowRatio,0.7362050551797793,0.499625748502994,0.7982554867754643,0.8574150879946194,0.8750917094644167,0.6384739140427488,0.8606796116504855,0.9199029126213593,1.1514968249168431,1.0471123385590122,1.1127138544112714,-0.09395973154362416,0.9729348745418663,0.9945671223273747,0.9964891749561147,0.9706381409074143,1.0699529727914008,1.1098759465120025,1.1306508875739645,0.8850323278662191,1.4395068269368743,1.603574271036828,1.1468088667385725,1.1012287887653598,1.0925778132482042,1.0637785800240673,1.112970711297071,1.0743034055727554,1.059090909090909,1.0797872340425532,1.043613707165109
cashFlowCoverageRatios,0.04611835786466585,,,,,,,,,,-0.06212487495831944,0.004525161721383667,0.16663926146907518,,,0.30970115152622923,-0.19590037179613726,,,,,,,,,,,,,,
shortTermCoverageRatios,0.09260083403385584,,,,,,,,,,-0.129310718778467,0.00938228071280146,0.3401908598283221,,0.501520648810159,3.4953584321815367,-0.9992447763698917,,,,,,,,,,,,-0.40515653775322286,-0.3022508038585209,-1.0158227848101267
capitalExpenditureCoverageRatio,-3.7908232118758436,-1.9985041136873598,-4.95676429567643,19.02132196162047,2.4481365065110015,-2.7660521296884935,-7.177700348432055,12.507142857142858,6.600798403193613,21.22586206896552,8.87202380952381,-0.9141104294478528,-36.947916666666664,-184.06451612903226,-284.8333333333333,-34.05778894472362,14.2953181272509,9.10117302052786,7.653985507246377,-8.6980973124024,2.2752775126827065,1.6567969311915607,6.811577680663754,9.878612716763005,10.801724137931034,15.679245283018869,8.851851851851851,13.458333333333334,16.923076923076923,12.533333333333333,22.928571428571427
dividendPaidAndCapexCoverageRatio,3.3380867498514557,24.401826484018265,-46.15584415584416,3.3004069552349242,1.326198005351496,-56.506493506493506,18.957055214723926,4.745257452574526,12.817829457364342,-559.5909090909091,-20.992957746478872,0.473015873015873,24.891228070175437,27.631961259079905,13.884047267355982,9.121803499327052,-21.930018416206263,-21.93286219081272,-36.111111111111114,-49.389686150974214,6.607614324265189,2.814867617107943,16.543301030610674,16.754901960784313,18.159420289855074,25.96875,,,,,-2.9722222222222223
dividendPayoutRatio,0.054033290653008964,0.06928013793764069,0.10784850655095421,0.1380290392338585,0.12901458604396357,0.1440677966101695,0.13392756403023806,0.12201944851471959,0.09109653233364574,0.13010590015128592,0.04998431454564466,0.6657381615598885,0.19461444308445533,-0.08710801393728224,-0.053918590522478736,-0.26442105263157895,0.11157058298872942,0.06562393743624617,0.06860834786175776,0.06405732041440677,0.06451078845146432,0.053414471866743966,0.04844590259703003,0.044430538172715896,0.05032119914346895,0.05801104972375691,,,,,1.326086956521739
priceBookValueRatio,1.4517500362306213,2.165411330551842,2.062420111722973,1.940543611687573,1.5241058085080808,2.140831217361335,1.564289992992271,1.8295424703781618,1.5181994663102545,1.54919112013059,1.8384109750897801,1.4101590874265435,1.2696246347122302,1.537096831297575,0.721778216843665,0.7387778281782991,1.1433446194647225,1.734489307437066,1.7626804264397709,1.952135839504581,1.112161372387667,1.2366926181797557,1.2378419539094836,0.9225217459654947,1.532652540323052,2.081503188989215,1.614303807153357,2.87824270012295,2.541928579758475,3.678451335217041,2.67511892236136
priceToBookRatio,1.4517500362306213,2.165411330551842,2.062420111722973,1.940543611687573,1.5241058085080808,2.140831217361335,1.564289992992271,1.8295424703781618,1.5181994663102545,1.54919112013059,1.8384109750897801,1.4101590874265435,1.2696246347122302,1.537096831297575,0.721778216843665,0.7387778281782991,1.1433446194647225,1.734489307437066,1.7626804264397709,1.952135839504581,1.112161372387667,1.2366926181797557,1.2378419539094836,0.9225217459654947,1.532652540323052,2.081503188989215,1.614303807153357,2.87824270012295,2.541928579758475,3.678451335217041,2.67511892236136
priceToSalesRatio,0.8410567272323776,1.1606237361385745,1.2022516812383377,1.1053318940231571,0.8522016570799105,1.1770089790660703,0.8739894860249724,0.996292699847561,0.9678382072985333,1.0044880675235248,1.5167101661966007,1.0161303630966785,0.7540073395368392,0.9495909886264217,0.3078099938309686,0.3653766961668959,0.4901828077936064,0.6706403401390427,0.6439975246291787,0.6779747350347333,0.37806975262573683,0.3494845441331641,0.3302634068809028,0.2345324912751768,0.38920038784077504,0.6533130754405418,0.5238449774354764,0.6981745552881687,0.5467763993073149,1.275170662760668,0.8189438541073385
priceEarningsRatio,4.807269181005548,7.7195736798361985,10.287337963011334,12.014824515514364,9.376961053180853,15.971912099402928,11.988536361728533,14.36508882796057,14.558209615276477,13.588485327534038,6.905527620642058,51.46884268119777,13.536446737780496,-6.3693819915642775,-0.7767831105710814,-5.792951365963984,5.982233434641943,6.322717771904555,7.159725530714798,9.453445191518009,6.295523927225264,6.0586721833435035,6.294012374379795,4.632236852082059,9.071202615530868,15.111023151004579,10.46351664782614,14.896660999172928,12.149556940540508,27.23707224615764,16.25425519130435
priceToFreeCashFlowsRatio,68.08167124695358,120.7318193717603,21.518376914698624,25.422922575970716,28.70085144824984,59.70206452131029,19.97638612032337,16.737346241114388,-10.19801054326418,-4.877350214141648,-19.90882141579741,-2639.6163603642854,4.806987967878875,3.060109251101322,1.0920493247210805,3.1370964872306293,-5.7906667411850785,-13.496235278829507,-14.614712926522923,15.794516189351302,-19.5356988778641,-17.564558940226167,-9.78361528498115,-3.93321705081144,-6.188826327907838,-6.187998168171558,-10.778208877835949,-8.800621051384582,-4.614745876557231,-11.94137650201,-4.463855157014926
priceToOperatingCashFlowsRatio,50.122070537095055,60.32072562174402,17.177162438660666,21.79799739755633,25.115877156933234,38.118210811353705,17.193268248220065,15.396733556753285,-11.742976761037193,-5.107133588701161,-22.1528214143576,248.01764459798656,4.6768862354524945,3.043484051875219,1.0882153306026918,3.044985502212718,-6.1957410941752675,-14.979146904439581,-16.524138142011836,13.978657430582269,-28.12177190366841,-28.16607479865658,-11.21993675757541,-4.331371848816342,-6.76177433591846,-6.582659904529069,-11.995830801273481,-9.45453716665774,-4.887435405626523,-12.894145903766116,-4.658540428660436
priceCashFlowRatio,50.122070537095055,60.32072562174402,17.177162438660666,21.79799739755633,25.115877156933234,38.118210811353705,17.193268248220065,15.396733556753285,-11.742976761037193,-5.107133588701161,-22.1528214143576,248.01764459798656,4.6768862354524945,3.043484051875219,1.0882153306026918,3.044985502212718,-6.1957410941752675,-14.979146904439581,-16.524138142011836,13.978657430582269,-28.12177190366841,-28.16607479865658,-11.21993675757541,-4.331371848816342,-6.76177433591846,-6.582659904529069,-11.995830801273481,-9.45453716665774,-4.887435405626523,-12.894145903766116,-4.658540428660436
priceEarningsToGrowthRatio,0.11925328697945098,0.0988166334953391,0.20766068260218223,1.0134243286999074,0.23400164069649518,1.0045492083571845,0.7228382218101019,0.4698581137478772,1.6126016804613927,-0.26051809449603475,0.005713206304847746,-0.7339075715652276,0.09350477264651587,-0.0802426673861723,0.0029049384859906996,0.03675399095313703,-0.36592622697615,0.12676645325610697,0.14526480982267215,0.2371239759697989,0.19197116814666207,0.18163150813007564,0.30016358465356086,0.10133045698151873,0.12380953105596593,0.9390326387483259,0.02656040513118818,0.225250593324451,0.10848071772844739,-1.967367928457783,0.36567945381615613
priceSalesRatio,0.8410567272323776,1.1606237361385745,1.2022516812383377,1.1053318940231571,0.8522016570799105,1.1770089790660703,0.8739894860249724,0.996292699847561,0.9678382072985333,1.0044880675235248,1.5167101661966007,1.0161303630966785,0.7540073395368392,0.9495909886264217,0.3078099938309686,0.3653766961668959,0.4901828077936064,0.6706403401390427,0.6439975246291787,0.6779747350347333,0.37806975262573683,0.3494845441331641,0.3302634068809028,0.2345324912751768,0.38920038784077504,0.6533130754405418,0.5238449774354764,0.6981745552881687,0.5467763993073149,1.275170662760668,0.8189438541073385
dividendYield,0.01123991368457272,0.008974606734903363,0.010483616552574553,0.011488227652066491,0.013758677818140158,0.009020071968437338,0.011171302316584714,0.008494165958599425,0.00625739941524504,0.009574716902968966,0.007238304919124667,0.012934780089840475,0.014377070057926093,0.013676054294223463,0.0694126710386873,0.045645308570198495,0.01865032252714279,0.010379071121575408,0.009582538823231703,0.006776082064968383,0.010247088121210158,0.008816201017376546,0.007697141301188469,0.009591594642390885,0.005547356979692381,0.003838988872166498,,,,,0.0815839877567054
