,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.106791338582677,1.2505770340450086,1.477866473149492,0.7929403201440421,1.1292482480169146,2.0546850039561075,2.0770028826643574,2.178346515742091,1.8450382551559772,2.651941339024467,3.405821260748951,3.0152816764592307,3.011034671300492,2.928915059208836,3.5865546637223495,3.018473504534203,4.258480512942406,4.181096805753598,3.435980310495162,3.044528440198841,2.157953187079401,2.4465536535831225,2.787301587301587,2.324626865671642,1.8167330677290836,3.017777777777778,3.1904761904761907,3.725806451612903,3.1558980438648487,4.128900949796472,3.9507042253521125,4.37940379403794,2.9486486486486485,2.2668621700879767,2.710526315789474,3.2278481012658227,3.2549019607843137
quickRatio,1.0040600393700787,1.1073283323716099,1.340711175616836,0.697329780789453,1.056593087484533,1.9951319038049224,1.9897081235651142,2.105250556118752,1.7363815854091207,2.4734224408251446,3.267607206436475,2.8350851749189907,2.82967601920441,2.7415117819722385,3.260476344710654,2.7647082976501918,3.9707048233770874,3.966700319528721,3.2800947258356077,2.910624699333379,2.026589696492609,2.3083554651507567,2.6666666666666665,2.156716417910448,1.649402390438247,2.8177777777777777,2.9913419913419914,3.489247311827957,1.6994665085951393,1.960651289009498,1.6919014084507042,1.848238482384824,1.372972972972973,1.0879765395894427,2.6210526315789475,3.151898734177215,3.235294117647059
cashRatio,0.5211614173228346,0.5545297172533179,0.8124092888243831,0.32355525093707216,0.3819406825096498,0.6537491456309744,0.3596892911064203,0.3959963063956819,0.44795715262173597,0.5470173985086992,1.1205423698960175,0.7911069821287374,0.702087281197804,1.1834508905894598,1.1624064547684956,1.1102896493471452,1.140478956871441,0.8759833054049272,0.8332306915251835,0.4350605914828305,0.4868522538425451,0.6971506547085774,0.7523809523809524,0.6380597014925373,0.44223107569721115,1.191111111111111,0.4805194805194805,0.3118279569892473,1.1268524007113219,1.2849389416553596,0.8309859154929577,0.8211382113821138,0.527027027027027,0.3841642228739003,1.8526315789473684,2.2025316455696204,2.5294117647058822
daysOfSalesOutstanding,42.810689537657616,43.425403864428255,39.654180913894926,50.14684373712381,53.17669375265227,60.88584750678113,51.93623375802597,51.14829055756519,52.08671675028001,53.988000710192246,51.15952986561003,54.917451683459596,53.244663157894735,50.90913735342531,47.638463092012074,41.93508716762918,57.92066555352774,38.006706432978135,36.67124490198796,49.06381854706974,46.0243795437453,42.26801629639267,46.115772699778425,28.39672494716545,57.516224459119506,52.43482246840093,58.93361370926423,63.67901943885857,58.98126463700234,57.98086124401914,67.12485896953741,60.224205485415766,67.72080616478956,72.15815485996704,63.82035928143712,69.65648854961832,81.61490683229813
daysOfInventoryOutstanding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.608445061818404,48.73435326842837,51.25,59.59183673469388,23.07131280388979,37.055837563451774,39.673913043478265,35.219298245614034,22.530864197530864,0
operatingCycle,42.810689537657616,43.425403864428255,39.654180913894926,50.14684373712381,53.17669375265227,60.88584750678113,51.93623375802597,51.14829055756519,52.08671675028001,53.988000710192246,51.15952986561003,54.917451683459596,53.244663157894735,50.90913735342531,47.638463092012074,41.93508716762918,57.92066555352774,38.006706432978135,36.67124490198796,49.06381854706974,46.0243795437453,42.26801629639267,46.115772699778425,28.39672494716545,57.516224459119506,52.43482246840093,58.93361370926423,83.28746450067698,107.71561790543072,109.23086124401914,126.71669570423128,83.29551828930556,104.77664372824134,111.8320679034453,99.03965752705116,92.18735274714918,81.61490683229813
daysOfPayablesOutstanding,63.89607390300231,61.061662198391424,64.86062717770035,45.71424685542111,56.89056643562045,41.011122315785094,39.18581109100045,45.756116009710915,40.11960680298353,38.64081410672791,37.541775014365975,72.23761227570552,47.42895945992833,72.45581871857433,56.20494719135207,68.80988965136144,68.68125912527312,133.06622963634103,151.0383414129414,146.89541183805983,132.1746030223995,138.4294238253674,167.32565469027563,138.98878781468161,160.49427030519485,167.65528110175734,111.1961288585659,72.83136737246836,156.35605006954103,122.5,57.10884353741496,36.08589951377633,38.90862944162436,121.66666666666667,0,0,0
cashConversionCycle,-21.085384365344694,-17.63625833396317,-25.206446263805425,4.4325968817027,-3.71387268296818,19.87472519099604,12.750422667025518,5.392174547854275,11.967109947296478,15.347186603464337,13.617754851244058,-17.32016059224592,5.815703697966406,-21.546681365149027,-8.566484099339995,-26.874802483732267,-10.760593571745375,-95.0595232033629,-114.36709651095344,-97.8315932909901,-86.15022347865421,-96.16140752897472,-121.2098819904972,-110.59206286751616,-102.97804584607533,-115.2204586333564,-52.26251514930167,10.456097128208611,-48.64043216411031,-13.269138755980862,69.60785216681631,47.20961877552923,65.86801428661698,-9.834598763221365,99.03965752705116,92.18735274714918,81.61490683229813
grossProfitMargin,0.8770305577643985,0.8818498574596135,0.8661796705004663,0.8502662672024565,0.8676635723910765,0.8616051074401784,0.8599508406454599,0.844788803528967,0.8499951170285491,0.8553582525325258,0.8901413523289742,0.8961465356247175,0.8938152631578947,0.8992712806782959,0.8987035631551704,0.8876797447402229,0.8864376965790394,0.9427468861899965,0.937369980817014,0.9281544144849697,0.9104661105711941,0.933764596818788,0.9310987714568636,0.9068969524361012,0.8754603030204818,0.8615288619071954,0.8205521998873581,0.8290773527262806,0.8797256607561057,0.9068580542264753,0.8894321173373448,0.7313887679582064,0.7664493183165383,0.886326194398682,0.8634730538922155,0.7938931297709924,0.9440993788819876
operatingProfitMargin,0.34635919572872886,0.3675641431738993,0.32926639726453216,0.2925462459730504,0.31454778334637135,0.2969380970087674,0.2551233851971926,0.18832091095192985,0.09951254682528488,0.1042411793136781,0.26800126348957926,0.2607285891897507,0.26133526315789474,0.23440171658259934,0.28723544221622516,0.2715697646618096,0.21406942880441113,0.3704552817164644,0.35509465186510586,0.2930660691763423,0.24641994938134665,0.30775867677194807,0.32224422723704926,0.2559033871231414,0.14008522660598954,0.2530513414936385,0.18661696520177024,0.17652382994966806,0.19856139176982268,0.2583732057416268,0.28130876269274163,0.33957335655202436,0.36810906935388266,0.4258649093904448,0.4095808383233533,0.40966921119592875,0.42857142857142855
pretaxProfitMargin,0.34124730205611725,0.3614190687361419,0.32452595585949645,0.28687277761928626,0.30939906144047713,0.29276717608219127,0.24513710130619035,0.18220811087702646,0.0871401822734874,0.08782242234738265,0.2540590511066093,0.24553288721895103,0.24819763157894736,0.23813815556988077,0.301268558885485,0.2999448047599007,0.26394090008931,0.38944607721730073,0.36520577157665907,0.293873175418556,0.24441271716398177,0.2495942165696256,0.35040011750046196,0.36873592966160285,0.1874113619828541,0.3246978267210882,0.3112579666218726,0.21493456323236776,0.06691201070592172,0.2902711323763955,0.26137645731478,0.36395298215063127,0.3930053349140486,0.4514003294892916,0.4287425149700599,0.4300254452926209,0.4472049689440994
netProfitMargin,0.27013518118823127,0.3054798859676908,0.4087659309916071,0.2642001192878499,0.28690716553075035,0.232000662877037,0.19964061403074254,0.13127923176487344,0.06471926531173251,0.0715087146506742,0.18910901049282225,0.19753226676356142,0.20386315789473683,0.13120410285238265,0.24353101450910908,0.22920654704847965,0.19640779714984663,0.30658219080201043,0.2702526909883168,0.20571091385280083,0.16432088929487598,0.167228312136096,0.2272686354311272,0.23413732453315528,0.1175067697372906,0.20488894542567448,0.1948693238812403,0.12262917153654739,0.01053864168618267,0.18181818181818182,0.16397141782625047,0.22464083587287767,0.23770005927682275,0.2775947281713344,0.25269461077844313,0.22900763358778625,0.2236024844720497
effectiveTaxRate,0.20838881491344874,0.15477651183172655,-0.2595785440613027,0.07903384392061637,0.07269542384844567,0.20755917387437833,0.18559608901722344,0.27950939651926515,0.25729710882847784,0.18575788802749474,0.25564938675037585,0.195495686948794,0.1786256919623687,0.4490420800547383,0.1916480916228716,0.23583758274475025,0.25586448677189516,0.2127737092831324,0.2599988499042956,0.30000105127046034,0.3276909188623375,0.3299992506459106,0.3514025136397747,0.365027094734087,0.37300082292747505,0.3689857813502651,0.37392984347939745,0.429458111844153,0.8425,0.37362637362637363,0.3726618705035971,0.3827751196172249,0.3951734539969834,0.38503649635036497,0.4106145251396648,0.46745562130177515,0.5
returnOnAssets,0.17507822565801584,0.1770125913145626,0.2166035249547027,0.14215398990482797,0.13803707687092787,0.11653864496136233,0.09197855626383772,0.05368630906209472,0.024884039975045034,0.027936095861602433,0.08349020800292906,0.09262930139448836,0.09515611311819905,0.05307544920606127,0.14975510160612257,0.1266796752145159,0.08483101519685879,0.2470332723439392,0.22995539744066268,0.1712773585330328,0.18200568651876647,0.22097455145638997,0.2692310570626754,0.29571019900497514,0.13708474576271187,0.1987627659574468,0.1514594861660079,0.10563276836158192,0.010071942446043165,0.16151884386511758,0.15499466761464628,0.2332730560578662,0.27522306108442,0.35812964930924546,0.32213740458015266,0.2786377708978328,0.18
returnOnEquity,0.3384812468863426,0.3258768669324863,0.396562123039807,0.28028628258558397,0.27672959333757313,0.2002340698183388,0.15741521528761246,0.08991556191602466,0.039610207049833195,0.043122793002563414,0.12494407504551264,0.14401361342930702,0.14919535080878987,0.07903131088249872,0.1976743816936237,0.15565802190202027,0.0981795757506586,0.323354928268983,0.31640693878439907,0.24195494186046512,0.2838395956821751,0.33331172241203816,0.38221513944223107,0.464357421875,0.2037674418604651,0.2613104895104895,0.2167991513437058,0.133932664756447,0.013791593695271453,0.2093279471171502,0.19412288512911843,0.28227571115973743,0.3719851576994434,0.5731292517006803,0.4762979683972912,0.3829787234042553,0.26277372262773724
returnOnCapitalEmployed,0.3203235803960708,0.28568614899798117,0.2257085020242915,0.25996347918802126,0.19632680184545337,0.1969545332032352,0.1509378171587247,0.09493356190678022,0.04977269202259596,0.0477402268864382,0.13561094506565782,0.14202088159739465,0.14040231526383207,0.10726108954711042,0.20325582195212927,0.17641175586045538,0.10430880490637916,0.37166517000693905,0.392638386862205,0.3392417625154781,0.4256533609364086,0.6134103330459081,0.5412241379310345,0.48480037313432833,0.2429205426356589,0.32273566433566436,0.18794622279129322,0.19251931330472102,0.25985113835376533,0.29011461318051573,0.333184855233853,0.4232230059685296,0.5712971481140754,0.8616666666666667,0.7354838709677419,0.6598360655737705,0.46308724832214765
netIncomePerEBT,0.7916111850865513,0.8452234881682734,1.2595785440613028,0.9209661560793836,0.9273045761515544,0.7924408261256216,0.8144039109827765,0.7204906034807349,0.7427028911715222,0.8142421119725053,0.7443506132496241,0.8045043130512061,0.8213743080376313,0.5509579199452617,0.8083519083771284,0.7641624172552497,0.7441355132281048,0.7872262907168676,0.7400011500957044,0.6999989487295396,0.6723090811376625,0.6700007493540894,0.6485974863602253,0.634972905265913,0.626999177072525,0.6310142186497348,0.6260701565206026,0.570541888155847,0.1575,0.6263736263736264,0.6273381294964029,0.6172248803827751,0.6048265460030166,0.614963503649635,0.5893854748603352,0.5325443786982249,0.5
ebtPerEbit,0.9852410626434897,0.9832816270251638,0.9856030210054284,0.9806065932075342,0.983631352123615,0.985953567532788,0.9608570422374904,0.9675405134565024,0.8756703054387729,0.8424926015381231,0.9479770647293532,0.9417183132159677,0.9497288218199248,1.015940322629697,1.048855797742035,1.1044852696817224,1.2329686754593292,1.0512633951737562,1.0284744353609534,1.0027540078060968,0.9918544248450494,0.8110062701971426,1.0873743821722541,1.4409185193166907,1.3378381612643302,1.2831302328000138,1.6678974834112246,1.217595172808406,0.33698399326032014,1.123456790123457,0.929144385026738,1.0717948717948718,1.067632850241546,1.0599613152804641,1.0467836257309941,1.049689440993789,1.0434782608695652
ebitPerRevenue,0.34635919572872886,0.3675641431738993,0.32926639726453216,0.2925462459730504,0.31454778334637135,0.2969380970087674,0.2551233851971926,0.18832091095192985,0.09951254682528488,0.1042411793136781,0.26800126348957926,0.2607285891897507,0.26133526315789474,0.23440171658259934,0.28723544221622516,0.2715697646618096,0.21406942880441113,0.3704552817164644,0.35509465186510586,0.2930660691763423,0.24641994938134665,0.30775867677194807,0.32224422723704926,0.2559033871231414,0.14008522660598954,0.2530513414936385,0.18661696520177024,0.17652382994966806,0.19856139176982268,0.2583732057416268,0.28130876269274163,0.33957335655202436,0.36810906935388266,0.4258649093904448,0.4095808383233533,0.40966921119592875,0.42857142857142855
