,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
operatingProfitMargin,0.1340808222377949,0.15431807456347332,0.14394200897480153,0.1359319106944616,0.12849740932642487,0.20747782002534854,0.13842482100238662,0.1489730264785944,0.15130624092888245,0.14232488822652756,0.15972492539250033,0.17515222179038736,0.17769671704012507,0.1642499340891115,0.16079019754938734,0.15990847845430278,0.1574288437968133,0.1595124536301007,0.15923477282318188,0.16546870320455226,0.1831077775966085,0.18922569027611044,0.20727620871230254,0.20423412204234123,0.2271505376344086,0.19688598694123555,0.1741338890336025,0.1615828524319868,0.15964125560538117,0.09437915641796484,0.1449897815813003,0.12723843909672636,0.10034161590769924,0.09730082332822058,0.08277023557682434
pretaxProfitMargin,0.11387526278906797,0.15762151958470977,0.08813715337705673,0.07709386949549772,0.03131836499712148,0.16387832699619773,0.10664489385755559,0.12249443207126949,0.12977745524915335,0.1186040735221063,0.14350590372388738,0.15131493716802694,0.1618030224075039,0.1422356973372001,0.11740435108777195,0.14605313334180756,0.1363203050524309,0.13645998940116588,0.13321142214094808,0.13836477987421383,0.13011576716125878,0.148109243697479,0.17185256103398755,0.17076587795765877,0.16024492234169654,0.13900050226017077,0.1558999739515499,0.14317120087936247,0.14394618834080716,0.07892259573046673,0.12761846979179972,0.1075740236295353,0.028908440491153438,0.018776114666525626,0.07981268869765244
netProfitMargin,0.08841392198084559,0.11821613968853233,0.18732021631572893,0.02602689034168003,0.03005181347150259,0.11242078580481622,0.07071975882426831,0.08549863895075477,0.09893565553942912,0.0568802781917536,0.10042818217205138,0.1042881202228268,0.10995310057321521,0.0970208278407593,0.14566141535383845,0.10855472225753146,0.10431703663352854,0.09366719660837308,0.091011394007596,0.08909853249475891,0.08560247839556498,0.0973889555822329,0.11393011010052657,0.11270236612702367,0.0985663082437276,0.08952787543947766,0.10445428497004428,0.0959054685353119,0.09417040358744394,0.0012450274817041693,0.07831459956571721,0.06471526893505908,0.0007090141480550453,0.0023095502547557344,0.0562960833042371
effectiveTaxRate,0.2235897435897436,0.24550898203592814,0.22715404699738903,0.2416,0.04044117647058824,0.3139984532095901,0.336866902237927,0.302020202020202,0.3233923578751165,0.2879581151832461,0.3092224231464738,0.3133561643835616,0.32045088566827695,0.3215940685820204,0.2854100106496273,0.28372497824194953,0.24575424575424576,0.31359223300970873,0.3167898627243928,0.3225108225108225,0.34210526315789475,0.342451874366768,0.3370473537604457,0.34001823154056515,0.35787511649580617,0.35591689250225833,0.32999164578111945,0.33013435700575816,0.34579439252336447,0.5051943055021162,0.3863380457900663,0.398411747078214,0.9754738015607581,0.8769953051643192,0.37828100874935666
returnOnAssets,0.06365623948873192,0.08539287540480654,0.13158745554477852,0.01604806814724673,0.017964071856287425,0.1148071447061869,0.07183871379354345,0.08542465076029175,0.10082583507950203,0.055028235011414156,0.11852986217457886,0.11731273681142525,0.13448056086679414,0.1215323645970938,0.17995057151683658,0.13250581846392553,0.09733163913595934,0.10433884297520661,0.09692883895131087,0.0958904109589041,0.09176717357105402,0.10949890332377257,0.1374133949191686,0.13111191597247374,0.11716669625421623,0.11038860504722094,0.12092882991556092,0.1105304829770388,0.12620192307692307,0.0016743236345074018,0.11266020487849694,0.0967703060978549,0.0010691029254543687,0.003331553114112052,0.07592797783933518
returnOnEquity,0.22725908135694986,0.31789340101522845,0.6351931330472103,0.1912964641885766,0.19134897360703812,0.5418448381185095,0.36918032786885246,0.5007246376811594,0.5065015479876162,0.3763352506162695,0.8619153674832962,0.7398897058823529,0.9114470842332614,1.010989010989011,0.8839150227617603,0.6594594594594595,0.4332579185520362,0.5566929133858268,0.7402745995423341,1.5374677002583979,-4.605263157894737,-2.6275303643724697,5.211678832116788,3.0808510638297872,0.7551487414187643,0.502112676056338,0.2924872355944566,0.28282009724473256,0.2985781990521327,0.004533642947973683,0.23926829268292682,0.2209807914579779,0.0025170184772038214,0.007145974252672922,0.14464379947229553
returnOnCapitalEmployed,0.1274705751721075,0.13185483870967743,0.1345595353339787,0.11287514083785721,0.10205761316872428,0.3070718439317201,0.20863309352517986,0.22790081393147832,0.24414519906323184,0.22733584606228924,0.27600896860986546,0.2774471578083316,0.323913559724531,0.2813911472448058,0.3158929010071236,0.28493771234428084,0.23553382233088835,0.25219941348973607,0.261070110701107,0.3229105786090006,0.36904370686822213,0.4492340577128607,0.6002772643253235,0.5521885521885522,0.5374558303886926,0.4508338125359402,0.3036565977742448,0.28330522765598654,0.32100991884580704,0.20400393829996719,0.29733800464948756,0.2749564611633577,0.22101153504880214,0.2044074074074074,0.14146341463414633
netIncomePerEBT,0.7764102564102564,0.75,2.1253263707571803,0.3376,0.9595588235294118,0.6860015467904099,0.6631330977620731,0.697979797979798,0.7623485554520038,0.47958115183246075,0.6998191681735986,0.6892123287671232,0.679549114331723,0.6821130676552364,1.2406815761448349,0.7432550043516101,0.7652347652347652,0.6864077669902913,0.6832101372756072,0.6439393939393939,0.6578947368421053,0.6575481256332321,0.6629526462395543,0.6599817684594348,0.6150978564771669,0.6440831074977417,0.6700083542188805,0.6698656429942419,0.6542056074766355,0.015775298191612157,0.6136619542099337,0.6015882529217861,0.024526198439241916,0.12300469483568074,0.7053525476067937
ebtPerEbit,0.8493031358885017,1.0214067278287462,0.6123101518784972,0.5671506352087115,0.24372759856630824,0.7898594990836897,0.7704174228675136,0.8222591362126246,0.8577138289368506,0.8333333333333334,0.8984565393988627,0.863905325443787,0.9105571847507331,0.8659711075441413,0.7301710730948678,0.9133545310015898,0.865916955017301,0.8554817275747508,0.8365724381625441,0.8361990950226245,0.7105966162065895,0.7827121332275971,0.8290993071593533,0.8361280487804879,0.705456936226167,0.7059948979591837,0.8952879581151832,0.8860544217687075,0.901685393258427,0.8362290862290862,0.8801894064530338,0.8454522422092728,0.2881002087682672,0.1929697408950897,1.0
ebitPerRevenue,0.1340808222377949,0.15431807456347332,0.14394200897480153,0.1359319106944616,0.12849740932642487,0.20747782002534854,0.13842482100238662,0.1489730264785944,0.15130624092888245,0.14232488822652756,0.15972492539250033,0.17515222179038736,0.17769671704012507,0.1642499340891115,0.16079019754938734,0.15990847845430278,0.1574288437968133,0.1595124536301007,0.15923477282318188,0.16546870320455226,0.1831077775966085,0.18922569027611044,0.20727620871230254,0.20423412204234123,0.2271505376344086,0.19688598694123555,0.1741338890336025,0.1615828524319868,0.15964125560538117,0.09437915641796484,0.1449897815813003,0.12723843909672636,0.10034161590769924,0.09730082332822058,0.07981268869765244
debtRatio,0.7197275479313825,0.7312084540651099,0.7923537019075332,0.9154243991481594,0.9054993461353156,0.7870825783070152,0.8043894347326783,0.8298924465323279,0.8024158757549612,0.8546197284632945,0.8624808575803982,0.8402798018070533,0.8519757807520714,0.8797886393659181,0.7964164349706518,0.7990690457719162,0.7753494282083863,0.8125737898465171,0.8690636704119851,0.9376309427880741,1.019926586261143,1.0416736966424835,0.9736335642802155,0.9574429554509236,0.8448428901118409,0.7801517262734169,0.5865500603136309,0.6091844813935076,0.577323717948718,0.6306891271056662,0.5291469520878314,0.5620872499397446,0.5752502672757314,0.533786017649602,0.47506925207756234
debtEquityRatio,2.569498649054338,2.722081218274112,3.8248146703082324,10.912058023572076,9.64516129032258,3.714722052535125,4.133770491803278,4.864492753623188,4.030959752321982,5.844700082169268,6.271714922048997,5.299632352941177,5.774298056155508,7.318681318681318,3.9119878603945373,3.976833976833977,3.4513574660633486,4.3354330708661415,6.637299771167048,15.03359173126615,-51.18421052631579,-24.995951417004047,36.92700729927007,22.49787234042553,5.445080091533181,3.5485915492957747,1.4186725018234865,1.5587520259319287,1.3658767772511848,1.7077458948415989,1.1238048780487806,1.2835599097363641,1.3543275556318288,1.1449378136591752,0.9050131926121372
longTermDebtToCapitalization,0.5561034115138592,0.6221529609206425,0.6689058261206563,0.865586156470875,0.8543046357615894,0.6042069632495164,0.6027611357124251,0.6490335707019329,0.5814977973568282,0.6764158468492423,0.6905582356995176,0.6904694167852062,0.6774642981539534,0.7552118359112306,0.5533717383937649,0.6156129415256753,0.544799176107106,0.6668415529905561,0.7442200760901375,0.8531866464339909,1.0488222698072804,1.12374749498998,0.8988929889298893,0.8498402555910544,0.5721977484092021,0.44811504080839487,0.2134251290877797,0.25774436090225566,0.20973782771535582,0.20342640711706156,0.2527248204716947,0.2983587565167021,0.3155174439093152,0.2555230669265757,0.21726559273027674
totalDebtToCapitalization,0.6025059665871122,0.6267171956418759,0.7155382907880133,0.884828234311371,0.8788417125599574,0.6835491977575875,0.6984974298141557,0.7479452054794521,0.7131438721136767,0.7853615520282187,0.7565075921908894,0.7392138063279002,0.7501349163518618,0.7828162291169452,0.664886854818205,0.6733097880928355,0.6450511945392492,0.7020877316443819,0.7932339720842205,0.9011494252873563,1.035294117647059,1.0650684931506849,0.9559343840463171,0.930780559646539,0.7305795314426634,0.6518754596714881,0.3698000459664445,0.4109785202863962,0.32023195876288657,0.38479591836734695,0.324991768192295,0.3673085628721663,0.36575720194470646,0.3294560883719229,0.25947635795232515
interestCoverage,6.074074074074074,6.228571428571429,3.626086956521739,3.095505617977528,5.552238805970149,14.616071428571429,9.582608695652175,11.148148148148149,10.254098360655737,8.488888888888889,10.798245614035087,11.081967213114755,12.178571428571429,11.327272727272728,,,,,,,,,,,,,,,,,,,,,-18.77294685990338
cashFlowToDebtRatio,0.23390770449593978,0.195578231292517,0.21653482239801458,0.1649752183148454,0.13189812007277138,0.3651018099547511,0.41409566940277387,0.2886446886446886,0.22391033623910336,0.22883449359982033,0.4014336917562724,0.37029831387808043,0.3802158273381295,0.44435975609756095,0.292925430210325,0.25252903709254404,0.38157485216308745,0.3307718008686936,0.22189084402028034,0.24744897959183673,0.3041267942583732,0.27355923818946326,0.39199192462987886,0.2949367088607595,0.5962025316455696,0.44640842421963145,0.7538844002486016,0.6881533101045296,0.9738430583501007,0.576681693626801,0.7541033434650456,0.7633674630261661,0.44479714314056146,0.3966914621960697,0.702710843373494
companyEquityMultiplier,3.570099069348544,3.7227157360406093,4.827155676941085,11.920217588395285,10.65175953079179,4.719609040928527,5.139016393442623,5.861594202898551,5.023529411764706,6.838948233360723,7.271714922048997,6.306985294117647,6.777537796976242,8.31868131868132,4.911987860394537,4.976833976833976,4.451357466063349,5.3354330708661415,7.637299771167048,16.03359173126615,-50.18421052631579,-23.995951417004047,37.92700729927007,23.49787234042553,6.445080091533181,4.548591549295774,2.4186725018234867,2.5587520259319287,2.365876777251185,2.707745894841599,2.1238048780487806,2.2835599097363644,2.354327555631829,2.1449378136591752,1.9050131926121372
receivablesTurnover,15.826247689463955,14.245378151260503,15.114782608695652,14.123693379790941,11.063694267515924,13.041322314049587,12.717252396166135,12.491499227202473,12.340298507462686,12.680314960629921,13.936708860759493,13.783928571428572,14.9921875,14.367424242424242,14.031578947368422,13.540447504302927,14.864372469635628,14.829076620825147,14.508163265306122,16.16949152542373,14.707434052757794,15.076923076923077,14.146726862302483,11.87430683918669,10.207317073170731,12.581358609794629,12.423948220064725,11.53407290015848,11.57439446366782,10.190623549435246,10.852885115231329,11.763557072430793,9.937229783827062,10.542936802973978,9.997741273100615
payablesTurnover,4.449025487256372,5.294392523364486,5.426120114394662,6.651105651105651,6.572228443449048,7.253753753753754,8.49344262295082,9.700367647058824,10.189753320683112,9.82791586998088,8.257443082311735,7.890598290598291,8.304587155963302,8.01054481546573,7.369465648854962,6.586455331412104,6.1765557163531115,7.197115384615385,6.897858319604613,6.137096774193548,5.055800293685756,5.405498281786942,5.328094302554027,5.583170254403131,5.978260869565218,6.629934210526316,7.198943661971831,7.201438848920863,7.871035940803383,7.422745098039216,7.526918441141021,8.057421227197347,7.725247524752476,7.495670995670996,7.590156599552572
inventoryTurnover,4.763242375601926,6.071811361200429,6.535017221584385,6.2734646581691775,4.894912427022518,5.355875831485587,5.511702127659574,5.314199395770393,5.285433070866142,5.556756756756757,6.603641456582633,6.018252933507171,6.251381215469613,5.531553398058253,5.822677925211098,5.898064516129033,5.862637362637362,5.742966751918159,5.266666666666667,5.366713681241185,5.396551724137931,5.269681742043551,4.749562171628722,4.639024390243902,5.363475177304965,5.29002624671916,5.533152909336942,5.303311258278145,4.736641221374046,4.707286744590898,5.219250592004458,5.500070751379652,4.949133935106124,4.668259803921568,5.101954887218045
fixedAssetTurnover,3.316034082106894,3.253742802303263,3.314645308924485,3.3022403258655806,2.6863594184967523,3.215158924205379,3.307436643124221,3.4435449510012783,3.566867989646247,3.5628318584070797,3.623413258110014,3.6704707560627674,3.742564602632862,3.8371269600404654,4.1248066013408975,3.8525954946131242,3.7579324462640735,3.798691494715652,3.7396107311941083,3.623440043407488,3.6419239904988125,4.070861331704338,3.812043795620438,3.7219003476245653,3.886244921648288,3.1109375,2.8638567698619917,2.81656346749226,2.7863390254060807,2.9085850556438793,3.1860820022382743,3.465203306523682,3.612854398323339,3.681747371154096,3.226573889993373
assetTurnover,0.7199798183652876,0.7223453212885631,0.7024733268671193,0.6165956799513234,0.5977699772868057,1.0212270256277505,1.0158223810131428,0.9991346272716034,1.0191051398989277,0.9674396251351676,1.1802450229709036,1.1248907024191197,1.2230720203951562,1.2526420079260239,1.2354031510658017,1.2206361520558573,0.9330368487928844,1.113931523022432,1.0650187265917603,1.076228847703465,1.0720153819262366,1.1243462122490298,1.206120092378753,1.1633466135458168,1.18870939108823,1.2330082056045828,1.1577201447527141,1.1524940617577197,1.3401442307692308,1.3448085758039816,1.4385594193578024,1.4953241744998795,1.5078724851783458,1.4425116350041962,1.3487257617728532
operatingCashFlowPerShare,3.9235880398671097,3.4158415841584158,4.622516556291391,4.644518272425249,4.335548172757475,4.232786885245901,4.73462783171521,3.7884615384615383,2.8630573248407645,3.245222929936306,3.533123028391167,3.503067484662577,3.1088235294117648,3.3125,2.0536193029490617,1.7461139896373057,3.0122850122850124,2.4205378973105134,1.8190709046454767,2.124087591240876,2.4804878048780488,2.6714975845410627,2.7411764705882353,2.113378684807256,3.1123348017621146,2.514830508474576,2.4357429718875503,2.3795180722891565,1.9282868525896415,1.3117962475280136,1.487082569049881,1.5843287674389697,1.019090909090909,0.8182442741845464,0.901468315301391
freeCashFlowPerShare,3.1196013289036544,2.5082508250825084,3.6324503311258276,3.3687707641196014,2.9833887043189367,3.124590163934426,3.6310679611650487,2.5705128205128207,1.7579617834394905,2.1751592356687897,2.5141955835962144,2.668711656441718,2.1823529411764704,2.3323863636363638,1.2546916890080428,0.8808290155440415,2.253071253071253,1.60880195599022,1.114914425427873,1.4355231143552312,1.824390243902439,2.1884057971014492,2.2705882352941176,1.439909297052154,2.548458149779736,1.8135593220338984,1.6004016064257027,1.5943775100401607,1.0896414342629481,0.5752680969003138,0.814768603598739,0.8738206726523179,0.13818181818181818,0.16763358765829497,0.4275502318392581
cashPerShare,0.36212624584717606,0.22772277227722773,2.8443708609271523,0.10299003322259136,0.7508305647840532,1.0459016393442624,0.9579288025889967,0.8108974358974359,0.7388535031847133,1.0605095541401275,1.0567823343848581,1.4846625766871167,0.7470588235294118,0.14488636363636365,0.21715817694369974,0.18393782383419688,1.6142506142506143,0.097799511002445,0.07823960880195599,0.07785888077858881,0.05121951219512195,0.057971014492753624,0.06352941176470588,0.013605442176870748,0.03524229074889868,0.05508474576271186,0.06827309236947791,0.10642570281124498,0.18725099601593626,0.1258713137572864,0.22397145773275784,0.3520074720502132,0.1834090909090909,0.3368702287504807,0.23377125193199383
payoutRatio,0.5957727873183619,0.43812375249500995,0.2616707616707617,2.004739336492891,1.632183908045977,0.47350620067643745,0.6927175843694494,0.5701881331403763,0.4779951100244499,0.8013100436681223,0.4819121447028424,0.46956521739130436,0.4324644549763033,0.47554347826086957,0.28240343347639485,0.36065573770491804,0.381201044386423,0.38896746817538896,0.40030911901081917,0.43529411764705883,0.5447619047619048,0.576271186440678,0.5378151260504201,0.5331491712707183,0.556060606060606,0.4908835904628331,0.42144638403990026,0.42263610315186245,0.4222222222222222,26.390243902439025,0.33924566768603465,0.3424657534246575,28.25,6.6183206106870225,0.38161255016417367
operatingCashFlowSalesRatio,0.1379350619014249,0.12210948560641813,0.16062593487515822,0.1724435672875293,0.15025906735751296,0.16362484157160964,0.18377088305489261,0.14625092798812175,0.10873246250604741,0.1265524093392946,0.14532243415077203,0.1479466252105195,0.13770192808754558,0.15370419193250726,0.09577394348587147,0.08567433583322741,0.16696173226201824,0.13116057233704292,0.10465606977071318,0.1307277628032345,0.16582422957769444,0.16596638655462184,0.18589436732088718,0.14508094645080946,0.2110215053763441,0.14904570567553993,0.15798384996092732,0.1628194558944765,0.14469357249626308,0.09905560110534146,0.11883701622173969,0.12978514208346092,0.07225498726997324,0.06299254244459723,0.09583273429316684
freeCashFlowOperatingCashFlowRatio,0.7950889077053345,0.7342995169082126,0.7858166189111748,0.7253218884120172,0.6881226053639847,0.7381874515879163,0.7669172932330827,0.6785109983079526,0.6140155728587319,0.6702649656526006,0.7116071428571429,0.7618213660245184,0.7019867549668874,0.7041166380789022,0.6109660574412533,0.5044510385756676,0.7479608482871125,0.6646464646464646,0.6129032258064516,0.6758304696449027,0.7354965585054081,0.8191681735985533,0.8283261802575107,0.6813304721030042,0.8188251946213729,0.7211457455770851,0.6570486397361912,0.6700421940928271,0.5650826446280992,0.4385346413243409,0.5478973532177885,0.5515399900645802,0.13559322033898305,0.20486985726280438,0.4742820402914702
cashFlowCoverageRatios,0.23390770449593978,0.195578231292517,0.21653482239801458,0.1649752183148454,0.13189812007277138,0.3651018099547511,0.41409566940277387,0.2886446886446886,0.22391033623910336,0.22883449359982033,0.4014336917562724,0.37029831387808043,0.3802158273381295,0.44435975609756095,0.292925430210325,0.25252903709254404,0.38157485216308745,0.3307718008686936,0.22189084402028034,0.24744897959183673,0.3041267942583732,0.27355923818946326,0.39199192462987886,0.2949367088607595,0.5962025316455696,0.44640842421963145,0.7538844002486016,0.6881533101045296,0.9738430583501007,0.576681693626801,0.7541033434650456,0.7633674630261661,0.44479714314056146,0.3966914621960697,0.702710843373494
shortTermCoverageRatios,1.3481735159817352,10.147058823529411,1.1000788022064618,1.0196936542669583,0.6882911392405063,1.244937319189971,1.2001640689089417,0.7660401814646792,0.5076228119706381,0.533787323205867,1.424936386768448,1.7382039573820396,1.2658682634730538,3.0846560846560847,0.780040733197556,1.1327731092436975,1.1175934366453966,2.1951219512195124,0.9185185185185185,0.6825645035183737,1.1363128491620111,0.6144444444444445,0.6641961231470923,0.5092896174863388,1.176519567027477,0.7881806108897742,1.4023121387283237,1.369942196531792,2.230414746543779,0.9746041230953092,2.534218590398366,2.8532955350815024,2.216510133465151,1.3160220994475138,3.381159420289855
capitalExpenditureCoverageRatio,-4.880165289256198,-3.7636363636363637,-4.668896321070235,-3.640625,-3.2063882063882065,-3.8195266272189348,-4.290322580645161,-3.110526315789474,-2.590778097982709,-3.0327380952380953,-3.4674922600619196,-4.198529411764706,-3.3555555555555556,-3.3797101449275364,-2.5704697986577183,-2.0179640718562872,-3.9676375404530746,-2.9819277108433737,-2.5833333333333335,-3.0848056537102475,-3.7806691449814127,-5.53,-5.825,-3.138047138047138,-5.51953125,-3.5861027190332324,-2.9158653846153846,-3.030690537084399,-2.299287410926366,-1.781053781053781,-2.211887072808321,-2.2298532262531157,-1.1568627450980393,-1.2576557550158396,-1.902160619649409
dividendPaidAndCapexCoverageRatio,5.650717703349282,6.310975609756097,10.992125984251969,35.84615384615385,68.6842105263158,15.74390243902439,29.857142857142858,84.42857142857143,20.431818181818183,32.87096774193548,22.4,10.773584905660377,21.14,233.2,24.70967741935484,-25.923076923076923,-72.11764705882354,-17.36842105263158,-25.655172413793103,-36.375,59.8235294117647,6.35632183908046,6.331521739130435,10.47191011235955,12.72972972972973,62.473684210526315,-15.551282051282051,-12.34375,-6.245161290322581,-4.352234823215477,-4.375661375661376,-3.6010733452593917,-1.7030003797949107,-1.8100303951367782,-3.3162757640369582
dividendPayoutRatio,0.5957727873183619,0.43812375249501,0.26167076167076164,2.0047393364928907,1.632183908045977,0.47350620067643745,0.6927175843694494,0.5701881331403762,0.4779951100244499,0.8013100436681224,0.4819121447028424,0.4695652173913043,0.4324644549763033,0.47554347826086957,0.28240343347639485,0.36065573770491804,0.381201044386423,0.388967468175389,0.40030911901081917,0.4352941176470589,0.5447619047619047,0.576271186440678,0.5378151260504203,0.5331491712707183,0.556060606060606,0.4908835904628331,0.42144638403990026,0.42263610315186245,0.4222222222222222,26.390243902439025,0.33924566768603465,0.34246575342465757,28.249999999999996,6.6183206106870225,0.3816125501641736
priceBookValueRatio,4.58051323284299,4.011481550920051,6.056496470152165,11.475113108975522,8.78946520659824,9.46673819609041,12.305291701967212,10.59669540347826,8.679232081486068,11.62857839424815,12.524676883630288,9.498345827941177,13.68077691360691,14.906813138461537,10.587200246889227,11.031551616833976,8.641844098585974,9.41988188976378,12.148329098283753,26.36984485503876,-85.12894772807016,-46.461861174898786,79.29972627737227,82.92207446808511,27.206235697940503,16.05880281690141,6.12964989059081,4.552724878444084,4.609597156398104,5.396233018258971,4.501539944512195,5.882914265094391,3.083347634574681,3.007264166962143,0.5558395778364117
priceToBookRatio,4.58051323284299,4.011481550920051,6.056496470152165,11.475113108975522,8.78946520659824,9.46673819609041,12.305291701967212,10.59669540347826,8.679232081486068,11.62857839424815,12.524676883630288,9.498345827941177,13.68077691360691,14.906813138461537,10.587200246889227,11.031551616833976,8.641844098585974,9.41988188976378,12.148329098283753,26.36984485503876,-85.12894772807016,-46.461861174898786,79.29972627737227,82.92207446808511,27.206235697940503,16.05880281690141,6.12964989059081,4.552724878444084,4.609597156398104,5.396233018258971,4.501539944512195,5.882914265094391,3.083347634574681,3.007264166962143,0.5558395778364117
