,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.1630434782608696,1.277121188789652,1.576853106941571,1.7810664137622172,1.8097086525362902,1.8805413442879104,1.9235679591070411,1.6244842973814937,2.2145268039657933,2.276823305534741,2.139010232780803,2.0219008669464418,2.443507518699692,2.7639071519311775,2.0245565343308796,1.99306009841008,1.989569823231178,1.9025604239558478,2.393940275353888,2.353701920353481,2.1374493337073153,1.7129268390781482,1.8939159065286462,1.6945402441445019,1.7210320739657718,1.7631435011767826,1.914185081636105,1.9842318996109805,1.744351717132896
quickRatio,0.8066130505022125,0.9430628272251309,1.2663016337304702,1.474775415579968,1.496345339758895,1.5508203331737191,1.6316605496808265,1.3874902940323501,2.0878147465389105,2.183158042274705,2.0612919633774163,1.9572897454402893,2.383844501384683,2.6971182776527223,1.969554724266924,1.9406573403274106,1.9378678904740743,1.8514495405681048,2.3465386852821406,2.3041239449385373,2.0865933002249393,1.6698658649398705,1.8438749103207954,1.6510768161969036,1.122313337429986,1.1290400106076175,1.2738117743042774,1.4298240265362618,1.2660663793340106
cashRatio,0.30311863454379434,0.3035494302433015,0.6533138332025398,0.47938565294133145,0.5057639631457909,0.5456160689533507,0.5829790326683383,0.6593790051733976,0.47648677628764147,0.4773828712513679,0.3857538946402569,0.3764534495201946,0.40871703289592876,0.4026165058280773,0.19382567072925466,0.06398280464664605,0.06473511885866658,0.04397175579596637,0.07430676750048477,0.07173851470005098,0.049002623372766424,0.045660217994610466,0.05249436302142052,0.0530592497022628,0.030491810226092854,0.04857128650512149,0.041698588158038744,0.034426409434031295,0.035564279243418345
daysOfSalesOutstanding,100.42792204399395,102.94833953312848,124.00620454916539,103.68277057186368,101.41523319300092,124.45109904704985,128.88613633895076,145.34643706907033,634.9934713925215,695.7004134688709,724.6987831155557,789.0109465188383,820.4049969709276,837.7914378472155,799.9702490206284,879.9615023909042,815.8802504421908,773.5287771706458,798.1642524759948,743.5596220200168,702.9252911965253,643.6671352441766,529.3347477532287,579.1812833838603,565.2307653776797,537.4742489270386,575.497383532168,602.8748773023847,551.6412940859128
daysOfInventoryOutstanding,114.38003061132619,107.3206731482856,95.99063239602124,73.51288056206089,75.90200817947363,87.03956098940544,93.26623458271892,99.37933077769581,79.4048160765456,81.97489013624403,75.51487013860853,73.72916605641642,58.66425892097667,57.629048616324866,59.5784987824094,64.37476923076923,56.15119417082715,57.21869668033646,57.78866238119141,62.38487677225325,63.85566444679885,63.674460761349984,55.02151554329159,65.13242671963735,60.62287204832509,59.75879020163306,56.131644089940174,58.5978594389246,54.98738109105028
operatingCycle,214.80795265532015,210.26901268141407,219.99683694518663,177.19565113392457,177.31724137247454,211.4906600364553,222.15237092166967,244.72576784676613,714.3982874690671,777.675303605115,800.2136532541642,862.7401125752547,879.0692558919043,895.4204864635404,859.5487478030378,944.3362716216734,872.0314446130179,830.7474738509823,855.9529148571862,805.9444987922701,766.7809556433242,707.3415960055266,584.3562632965203,644.3137101034977,625.8536374260049,597.2330391286716,631.6290276221082,661.4727367413093,606.628675176963
daysOfPayablesOutstanding,122.5364184748357,110.0025048241057,99.53062676883864,83.00951048152167,67.55991626290857,60.16103944133835,60.22627253294926,60.38237819404303,73.3402614652384,77.9341076729625,76.99333871618894,87.67099212044876,74.60021195599124,94.72471384728863,90.70972401279664,106.80711111111111,106.86014033193901,116.21284461340437,146.15011577259995,141.30687810022263,130.33543968518237,134.99134366661914,104.61272022075141,127.12302951587847,125.29461834157057,105.49783369438427,128.06246991679845,120.80892022209234,95.88778877887789
cashConversionCycle,92.27153418048445,100.26650785730837,120.46621017634799,94.1861406524029,109.75732510956597,151.32962059511695,161.92609838872042,184.3433896527231,641.0580260038287,699.7411959321526,723.2203145379752,775.0691204548059,804.4690439359131,800.6957726162518,768.8390237902412,837.5291605105623,765.171304281079,714.5346292375779,709.8027990845862,664.6376206920474,636.4455159581419,572.3502523389075,479.7435430757689,517.1906805876192,500.5590190844343,491.73520543428737,503.5665577053097,540.663816519217,510.74088639808514
grossProfitMargin,0.2745833115627776,0.2735996549679228,0.24112334995415668,0.264527647954629,0.23800322326009735,0.23685958096755985,0.26906848697018054,0.28191701835738725,0.44989885732455637,0.4603146840915928,0.48679521533744025,0.5199701905973833,0.5225848972445427,0.515757448192725,0.5410130674191163,0.5766710277993261,0.5464254457099841,0.5536866574928858,0.5946588082408458,0.6183982054893544,0.5986575346626373,0.6100720338646526,0.6009102600633024,0.645707016024253,0.6351432578641555,0.5933363451547323,0.6296711271819814,0.6048270685374444,0.565800121383775
