,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0,1.2678451742627346,1.0159915102279797,1.2368586858685868,1.16522561469873,1.330503921779306,1.7794698907230877,1.5499661511222205,1.7677182137908984,1.9971457353928812,1.8997710922171354,2.0425361649738383,1.8581932101528036,1.8049102579567893,1.348229937075293,1.227374329020574,1.1970886682858197,1.5822377569812456,1.1474016740320672,1.2045644541046647,1.1986796172991143,1.1227802706120822,1.3752780753069127,1.285472895830479,1.6854238070129186,1.4748769888302267,1.5999751511637539,1.5146322172422884,1.2703630290349814,0,0,0,0,0,0,0,0,0
quickRatio,0,0.7257875335120644,0.6110440223954331,0.7753375337533753,0.7175988471584257,0.8257762974105513,1.2415136014880261,1.0368692391813779,1.1907172546094,1.3806805462278935,1.2978526269893176,1.4301631271160358,1.2496004091809987,1.028995536706305,0.6470768994391949,0.9680866685157691,0.9453810904917981,1.3954899086706505,0.9125944091075519,0.8565248286239759,0.8399541017518909,0.7364737270664057,0.9549826975364588,0.8324656345618121,0.9854172159240706,0.7186366411665409,0.8300132527126646,0.7633535460058002,0.8481444774804537,0,0,0,0,0,0,0,0,0
cashRatio,0,0.339142091152815,0.2950195777070297,0.43546354635463547,0.3586868413942178,0.3272805415278822,0.37869100209253664,0.4438889756808832,0.3965149738889481,0.8742444593687039,0.7331044255504687,0.8329332102185287,0.6968863883383415,0.5911737256121951,0.3050765781809801,0.4353086097469449,0.4648934581496066,0.7205096403202165,0.24512734053695046,0.12550158836314998,0.1812495959661258,0.18572096810519567,0.26126719947268684,0.23084212449193953,0.42944239388346955,0.20204360162338827,0.2800463844943262,0.3247034010018455,0.2943875490951804,0,0,0,0,0,0,0,0,0
daysOfSalesOutstanding,,69.17193659658345,59.707775971996504,52.81746370623399,61.02319477940134,62.52542246149245,64.3497374833572,59.918476884905566,57.25998532092715,59.54988304226376,59.24386993039541,62.75657169021999,58.289516602518106,87.8675856688165,57.83149478203628,54.84872529207322,53.45034458384874,48.54031228562732,57.724120042199615,65.31266260189719,38.22223466556479,39.89506598457111,45.376320509771276,45.62221067432903,45.785461480693876,44.421878503526266,48.88890850131376,54.60853900522147,73.56664751700089,,,,,,,,,
daysOfInventoryOutstanding,,159.46315866725377,148.73425896028414,154.61805555555554,146.9834924864905,145.6,127.85904542509539,114.87210392393197,121.26759303435115,134.03857496755927,145.03678706068345,135.30377570979786,116.42857142857143,326.00256128796195,149.28875951634572,111.80565733548293,107.61876989218644,117.5249533944384,139.72851727892254,216.08358630917897,37.675381804100006,45.08634583196728,52.1041802496433,62.19733880814997,72.69469281799826,71.4824434868349,91.32331194764971,100.6705601626136,114.79208876938517,,,,,,,,,
operatingCycle,,228.63509526383723,208.44203493228065,207.43551926178952,208.00668726589183,208.12542246149243,192.20878290845258,174.79058080883755,178.5275783552783,193.58845800982303,204.28065699107887,198.06034740001786,174.71808803108954,413.87014695677846,207.120254298382,166.65438262755615,161.06911447603517,166.06526568006572,197.45263732112215,281.39624891107616,75.8976164696648,84.98141181653838,97.48050075941458,107.819549482479,118.48015429869213,115.90432199036115,140.21222044896348,155.27909916783506,188.35873628638606,,,,,,,,,
daysOfPayablesOutstanding,,123.46139732863642,108.28608330642557,96.68154761904762,89.64912280701755,88.62857142857143,73.75674897415593,61.908731753046744,57.14008826335878,48.95658841571311,38.905812963638574,53.26477387232529,45.79365079365079,90.52861213673508,40.380474697716075,37.119953751201,30.204295879088836,33.39123427062296,31.011532723093673,62.18524783908419,26.64927572185783,64.34752299277,75.20832742769132,90.85674695333637,102.01193964143123,108.93149947047438,124.85555930742987,166.9437775257398,187.67321202022308,,,,,,,,,
cashConversionCycle,,105.1736979352008,100.15595162585508,110.7539716427419,118.35756445887428,119.496851032921,118.45203393429665,112.88184905579081,121.38749009191953,144.63186959410993,165.3748440274403,144.79557352769257,128.92443723743875,323.34153482004336,166.73977960066594,129.53442887635515,130.86481859694632,132.67403140944276,166.4411045980285,219.21100107199197,49.248340747806964,20.633888823768388,22.272173331723266,16.962802529142635,16.4682146572609,6.972822519886776,15.356661141533607,-11.664678357904734,0.6855242661629859,,,,,,,,,
grossProfitMargin,0.7063070357438052,0.7202283180026281,0.6773555027711797,0.6987190435525192,0.6805929919137467,0.681596131798016,0.6510412741477629,0.6219049065775483,0.6030021071572318,0.6149705902391388,0.6520616920896185,0.6488646533602515,0.5999739056689934,0.6711826835786395,0.7659358582491624,0.746227947284246,0.734886905813748,0.7660538163447953,0.7837793064964732,0.808088624426863,0.361780101679272,0.39272608386757396,0.47560649304316804,0.48930733019502354,0.5102051438386211,0.5366059000968825,0.5668752868317136,0.59300645640875,0.6472163956766289,0.7989083842944504,0.8163311772315653,0.805747032908273,0.8013295965586913,0.797175788107778,0.7775570334203216,0.7561298480627506,0.7229044055317397,0.6927695560253699
