,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,2.358140995446695,2.024292452830189,2.5415804716590813,1.9487070792708774,1.784274193548387,1.7644683714670255,1.8796433878157504,1.6535994297933,1.9,1.7824474660074165,1.6213314244810308,1.8201803833145433,2.1469534050179213,1.9343891402714932,1.068733153638814,1.4537142857142857,1.3895511921458625,1.953300317624801,1.748287997677613,1.9970652840036631,1.471983756037371,1.7907153729071537,2.1711211991742565,1.5477497255762898,1.8573127229488704,1.6162310866574965,1.765008576329331,1.7640413294388615,1.6672297297297298,2.120866043874101,2.0927659574468085,1.3753569075334944,1.2488188976377952,2.1526468455402465,2.149887302779865,0,1.7071629213483146
quickRatio,1.5674360182132203,1.489622641509434,1.806371534960695,1.4251801610852055,1.205141129032258,1.0666218034993271,1.1701337295690937,0.9394155381325731,1.2902777777777779,1.19221260815822,1.168217609162491,1.5129650507328072,1.646953405017921,1.5479638009049774,0.6361185983827493,0.9634285714285714,0.9435483870967742,1.5058406848445165,1.037237810716777,1.3240127524496135,1.0447889662329939,1.1643835616438356,1.503432292385727,1.1262349066959385,1.323424494649227,1.094910591471802,1.2109777015437393,1.2326453671654851,1.2077702702702702,0.7127726733814469,0.7208510638297873,0.754227981550626,0.6381102362204725,0.9546773023930384,1.706235912847483,0,0.8735955056179775
cashRatio,0.7591458627728058,0.597877358490566,0.6599089780719901,0.6214497668503604,0.5433467741935484,0.797442799461642,0.9390787518573551,0.5595153243050606,0.5590277777777778,0.5370828182941904,0.39298496778811737,0.4898534385569335,0.36200716845878134,0.7497737556561086,0.4191374663072776,0.5455238095238095,0.4838709677419355,0.3474646273987204,0.4973943552125894,0.8165175897043938,0.3124805495893458,0.3249619482496195,0.48317347556467605,0.3227222832052689,0.4304399524375743,0.3314993122420908,0.2847341337907376,0.18231854034509823,0.6385135135135135,0.1329090953083791,0.1475177304964539,0.3380188886448495,0.15464566929133858,0.28897751994198695,1.0773854244928625,0,0.10814606741573034
daysOfSalesOutstanding,63.84136265412482,60.14482171108677,77.61343849226672,100.8074580300104,69.61776061776062,27.397260273972602,26.571863295880153,48.74592833876222,54.2262985833636,57.30892621249292,42.410549612689046,51.071102314250915,54.407145056975665,50.328521191930406,20.110192837465565,38.84916015300183,74.30518675871836,59.22422312694642,52.51368457252768,63.21147640578682,53.56902725183897,61.90010982194661,43.00602021408699,54.92363532525851,59.72918103283807,50.96175269216487,59.80484572858738,41.42138983687036,57.62167986133883,58.376128449049915,48.7068339385936,56.389613565954676,52.89605362537764,60.66811515480717,54.26858513189448,,69.05919111265406
daysOfInventoryOutstanding,105.89436836436374,83.90064667842445,94.28268094534711,92.78539994822675,76.57025819265144,76.93525385054193,83.72480146609652,85.01202335967021,68.18243796018544,97.15748268593796,48.992118461905896,47.88864388092613,65.29295216529862,66.0986905142127,68.64678899082568,79.88936283657692,104.03011204481793,41.04688420550655,105.28916749241984,109.42770780163664,74.98837419698613,53.55735521655204,49.8650361861374,36.789222748129994,37.164652647956046,39.0797738016951,39.01229015538288,43.4641567016405,47.93312878064473,48.10028066122569,52.82733086502861,66.40982302644662,59.705561613958565,65.15285996055226,64.93512875958325,,66.01063829787235
operatingCycle,169.73573101848856,144.04546838951123,171.89611943761383,193.59285797823713,146.18801881041207,104.33251412451453,110.29666476197667,133.75795169843244,122.40873654354904,154.46640889843087,91.40266807459494,98.95974619517705,119.70009722227428,116.42721170614311,88.75698182829125,118.73852298957875,178.3352988035363,100.27110733245297,157.8028520649475,172.63918420742345,128.5574014488251,115.45746503849864,92.87105640022439,91.7128580733885,96.89383368079412,90.04152649385998,98.81713588397025,84.88554653851085,105.55480864198356,106.4764091102756,101.5341648036222,122.79943659240129,112.60161523933621,125.82097511535943,119.20371389147773,,135.0698294105264
daysOfPayablesOutstanding,70.0065394676104,56.69194591416814,31.539881831610042,93.35231685218741,47.84508440913604,39.977181973759265,49.053145998778255,34.98282377189969,41.307608399236436,57.04155374887082,24.23453546692142,54.32745314222712,60.02405887347863,75.42478441392527,66.03067660550458,98.18315115969075,170.99789915966386,90.39247794729575,78.8501872165166,77.26685525918292,61.0923933149733,42.986824581706244,69.29019377349493,71.90620809861771,70.9313941966704,83.24685543556352,56.745149316920546,62.86467684367099,55.36462161485321,58.77942130086984,37.900538539212384,53.99880691986478,56.12322791712105,48.738658777120314,0,,0
cashConversionCycle,99.72919155087817,87.35352247534308,140.3562376060038,100.24054112604972,98.34293440127604,64.35533215075526,61.243518763198416,98.77512792653275,81.10112814431261,97.42485514956005,67.16813260767353,44.632293052949926,59.67603834879565,41.002427292217845,22.726305222786664,20.555371829888003,7.3373996438724305,9.878629385157225,78.9526648484309,95.37232894824054,67.4650081338518,72.4706404567924,23.580862626729456,19.806649974770792,25.96243948412372,6.7946710582964585,42.071986567049706,22.02086969483986,50.19018702713034,47.696987809405755,63.63362626440982,68.8006296725365,56.47838732221516,77.08231633823911,119.20371389147773,,135.0698294105264
grossProfitMargin,0.4492606245498072,0.4824753559693319,0.44525248386766364,0.4260882484029119,0.3779150579150579,0.3420904484893976,0.23361423220973782,0.2706088699574042,0.3339992735197966,0.37327797697678805,0.22777572851346367,0.4476248477466504,0.4559593470896212,0.4205071256709236,0.39944903581267216,0.37618493264593383,0.4944237918215613,0.409018128363252,0.3936570204351351,0.33874626047974976,0.21926645950043547,0.33455531875858546,0.4585409674502771,0.31255905296885084,0.32391515655504555,0.3301414248580977,0.26225602515899743,0.46542241011736313,0.5398388532346465,0.520977018467736,0.6076592934962034,0.590004891570194,0.4805513595166163,0.5410103204780011,0.5481836752819966,0.5973101265822784,0.5920847075160562
