,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.9919988963995033,1.0313540372670806,0.8905915648512459,0.8338217663514054,0.9607722954336501,0.9435001573811772,1.1194739344002536,1.2003237900477164,0.9057681771933944,1.1679851756824176,1.1513263806257437,1.7093346573982124,1.6265560165975104,1.6636225266362252,1.6046511627906976,1.3228388953854457,1.502398831873175,1.6936739659367397,1.5549675246572048,1.5864681642961584,1.3677346186560817,1.159181082367878,1.1082051282051282,1.1874629226814317,1.2205882352941178,1.3232790075407443,1.4064717570252625,1.4628318584070796
quickRatio,0.2718076056467559,0.47930434782608694,0.2442879823289846,0.17690155854535766,0.2736745326386761,0.25661000944287066,0.38226905403264144,0.28391274710293113,0.1598184237301401,0.5445798588838999,0.47042766151046406,0.8725918570009931,0.8900856360907566,0.914859208523592,0.9421999660499066,0.6809391022757938,0.8212348769294952,0.9418491484184914,0.7808515756555208,0.8404891665558952,0.6138361213495889,0.3645453102682114,0.35162393162393163,0.37789203084832906,0.38762071992976294,0.46728289953782537,0.4782855520862901,0.5772861356932153
cashRatio,0.2718076056467559,0.04308074534161491,0.052944018775453856,0.05241774343945651,0.056466441924609256,0.11032420522505508,0.08223736333386152,0.18830947511929108,0.05415981842373014,0.04661107547573231,0.041996220340169386,0.05789473684210526,0.051469939083605545,0.0821917808219178,0.20794432184688508,0.07313124044256544,0.17188151856487277,0.2731143552311436,0.08611979793120038,0.1007576764588595,0.07074000567054153,0.05649896841771147,0.037606837606837605,0.05042515325291675,0.046312554872695345,0.04889321333009,0.04967357365881351,0.04336283185840708
daysOfSalesOutstanding,0,4.427859898889494,4.495212003277345,5.3280428897499865,4.663269796737905,3.8904384454469128,3.8535610218879177,5.639510865074775,6.772480577442283,34.1442135850807,30.964789236384455,38.31985457783054,44.018697308628,49.19081418981339,49.830590054760364,41.4574718440074,43.18681109844166,42.836204872008366,43.77302078358906,46.25145160188537,35.05603188929001,19.198032680269897,19.895110082487687,19.528932829310847,20.44799510033505,24.744787355642266,23.4372342235074,31.00042231711323
daysOfInventoryOutstanding,67.68979363152488,58.7567432793871,59.82210557013707,65.03696129383292,61.377114914425434,61.71095737104486,60.375887070407906,62.567767853660435,62.54085222830336,57.04388150609081,60.38591725867112,60.6351011481684,59.469270573283104,55.42326244989469,59.06910132474042,57.93827254498845,61.00924785982192,62.49515026236286,61.34617804340988,59.377990430622006,59.60085884166483,61.29748962245503,60.19670849798081,56.03848192984006,58.39640748031496,59.38989692935367,62.849888743082104,64.82508314146841
operatingCycle,67.68979363152488,63.184603178276596,64.31731757341441,70.3650041835829,66.04038471116334,65.60139581649177,64.22944809229583,68.20727871873521,69.31333280574565,91.1880950911715,91.35070649505558,98.95495572599894,103.4879678819111,104.61407663970809,108.89969137950078,99.39574438899585,104.19605895826358,105.33135513437122,105.11919882699894,105.62944203250737,94.65689073095484,80.49552230272494,80.0918185804685,75.5674147591509,78.84440258065001,84.13468428499593,86.28712296658951,95.82550545858165
daysOfPayablesOutstanding,75.36344596667689,70.92396149719691,65.99591717701954,66.84487513837033,61.94826405867971,53.86061654288331,52.071657980268085,55.22904559460197,54.814210320562935,46.686046511627914,47.90910990388633,48.429852378348826,53.935704234941674,52.38138913422561,58.55507817161953,60.912078986776315,65.5029060612134,67.08013992685642,62.551745832022654,58.42993848257006,55.729281362401814,51.60071160308361,55.695427504450905,50.79747282848812,48.98400590551181,49.53403478634314,46.793803845495525,45.77673317984139
cashConversionCycle,-7.673652335152013,-7.739358318920317,-1.6785996036051216,3.5201290452125704,4.092120652483629,11.740779273608467,12.15779011202774,12.97823312413324,14.49912248518271,44.50204857954359,43.441596591169244,50.525103347650116,49.55226364696943,52.23268750548248,50.34461320788125,38.483665402219536,38.69315289705018,38.251215207514804,42.567452994976286,47.19950354993731,38.92760936855303,28.894810699641326,24.396391076017593,24.76994193066279,29.860396675138205,34.600649498652785,39.49331912109398,50.04877227874025
grossProfitMargin,0.29283524362058394,0.29268605508705553,0.29762392462105697,0.2927039651786188,0.29690293478559837,0.30063610877887037,0.29529037067154573,0.29386653446803823,0.2952779767480302,0.31013219464945907,0.3149645745366063,0.32148686748775784,0.3258258487996695,0.3201176325675925,0.3388514526488551,0.33772062531517905,0.3362409730140631,0.32865774247955765,0.3399497539605091,0.3337431973950862,0.31693742478941034,0.31455437227325694,0.3166874369473622,0.26871506574908727,0.26793241344525703,0.2657758858539277,0.2546776662697738,0.26629440195204357
operatingProfitMargin,0.08439224564879015,0.06989023204112825,0.059632322818517,0.05454111152396624,0.0580906015347801,0.07071195799120547,0.06654469065528223,0.06245008124707373,0.05286792660752659,0.07107679294961869,0.07617548128533601,0.07793441163377356,0.07149960983521275,0.06777729876208659,0.08319787902220399,0.08520759791561607,0.08215507411630558,0.0768803774632251,0.07306438552415755,0.07432201653118382,0.06718812675491376,0.06714901227542476,0.06910569105691057,0.06313204742980841,0.06275894368988003,0.0535650940049663,0.04010035720360606,0.05349350100886866
pretaxProfitMargin,0.08402433847460025,0.059276835433567404,0.05364092585006145,0.04878178247253039,0.049921610693951644,0.05636749156835679,0.06672087822728197,0.05030433225921948,0.04274340184032178,0.06287772335984503,0.063780147427181,0.0667012909927289,0.05924384534173845,0.0544435548438751,0.07298751716192971,0.07554210791729703,0.0733561383504371,0.06471103140545272,0.06145796565828541,0.060933123847257326,0.05555555555555555,0.05563233341462754,0.057444662037861256,0.05027301218054344,0.047771733256475844,0.03086200780418588,0.021304643646878722,0.0335038243160809
netProfitMargin,0.0655252110749493,0.04668611921634014,0.042003789430561246,0.03897499867296566,0.04007481365349176,0.03890651904768681,0.045578369587314496,-0.02252884959651877,0.027150256212463496,0.04091349367675748,0.04192371001216632,0.04332987090072711,0.03806784277124103,0.03408880950914578,0.0449603105717487,0.04679778113968734,0.045762067654884074,0.06827643630308076,0.03822436310030521,0.03766195322995651,0.03429602888086643,0.034251957835406334,0.03394457302237256,0.030209040095635038,0.027056238066073424,0.018249182137085648,0.013225038271814935,0.020365069682323683
effectiveTaxRate,0.220163916021107,0.2124053371799495,0.2198090692124105,0.2029379760609358,0.1977961432506887,0.32719010350921485,0.32541133455210236,0.3295921160689844,0.3648082500805672,0.3493165545671512,0.34268402154398564,0.3503893214682981,0.3574380165289256,0.373868778280543,0.384,0.38050734312416556,0.3761658031088083,0.37809303860112176,0.37804054054054054,0.3819133034379671,0.3799638989169675,0.3843156356551388,0.38791322314049587,0.38174807197943444,0.3951734539969834,0.3946360153256705,0.37924151696606784,0.39215686274509803
returnOnAssets,0.12908141458066194,0.08523259444270996,0.07669650996984502,0.07113102446112861,0.07230231000173684,0.07304106222115359,0.08352789230539963,-0.039513090522654816,0.044239445155208404,0.06226771588148579,0.06281363928801201,0.06681157762269763,0.05586868165180877,0.05019725207454768,0.0639362657091562,0.07454014833061126,0.06880982997571082,0.09903074969807699,0.058645514780835885,0.05782610215711639,0.056636581932599156,0.06485377116469984,0.06673277722685644,0.05968339078258649,0.05292086533718554,0.0345806258869221,0.024741447891805886,0.03710353081986834
returnOnEquity,0.541513993919077,0.30249307479224374,0.2772754162089073,0.2599805258033106,0.24886839183534035,0.24961197845339175,0.25955082194952533,-0.11688218904050868,0.12143429240342554,0.18112090832226113,0.18513368307945136,0.18854523148447086,0.16211637453573988,0.16146441073512252,0.18612399555758802,0.1780848205718672,0.1695177754311862,0.24545245222196638,0.16638047898779937,0.17515620036005508,0.17404580152671756,0.1938947691363706,0.1951552371204367,0.17525773195876287,0.16726057906458797,0.12057291666666667,0.08975468975468975,0.13407476058078469
returnOnCapitalEmployed,0.2790044910179641,0.21010185393438935,0.16464018096988547,0.15641650175064697,0.15500348611060144,0.20098693524248676,0.1776410998552822,0.15285829850343804,0.12078298086606244,0.1526426813547404,0.16454874315926166,0.15614687081908726,0.14072757935312896,0.13103530392331963,0.16083958752822014,0.19323726745959133,0.17014995867280672,0.1495866738669879,0.15248288413207384,0.15483870967741936,0.1567251461988304,0.1878838425961028,0.20623395023465863,0.1841832406447356,0.1807991696938246,0.14647553352015522,0.10423344755167459,0.13723365836041893
netIncomePerEBT,0.779836083978893,0.7875946628200505,0.783054892601432,0.7989662676822633,0.8027548209366391,0.6902297399646554,0.6831200487507617,-0.4478510813030386,0.6351917499194328,0.6506834454328487,0.6573159784560144,0.6496106785317018,0.6425619834710744,0.626131221719457,0.616,0.6194926568758344,0.6238341968911917,1.0550973276146487,0.6219594594594594,0.6180866965620329,0.6173285198555957,0.6156843643448612,0.5909090909090909,0.6008997429305912,0.5663650075414781,0.5913154533844189,0.6207584830339321,0.6078431372549019
ebtPerEbit,0.9956405097250167,0.8481419177244227,0.8995276942893946,0.8944038929440389,0.859375,0.7971422821493258,1.0026476578411405,0.8055126791620728,0.8084940072954664,0.8846449136276392,0.8372792183389703,0.8558644325971059,0.8285897710250375,0.8032712403452976,0.8772761760242792,0.8865653975143026,0.8928984501503585,0.8417106359344626,0.8411480534242682,0.8198529411764706,0.826865671641791,0.8284907183212268,0.8312580506655217,0.7963152507676561,0.7611940298507462,0.5761589403973509,0.5312831389183457,0.6263157894736842
ebitPerRevenue,0.08439224564879015,0.06989023204112825,0.059632322818517,0.05454111152396624,0.0580906015347801,0.07071195799120547,0.06654469065528223,0.06245008124707373,0.05286792660752659,0.07107679294961869,0.07617548128533601,0.07793441163377356,0.07149960983521275,0.06777729876208659,0.08319787902220399,0.08520759791561607,0.08215507411630558,0.0768803774632251,0.07306438552415755,0.07432201653118382,0.06718812675491376,0.06714901227542476,0.06910569105691057,0.06313204742980841,0.06275894368988003,0.0535650940049663,0.04010035720360606,0.05349350100886866
debtRatio,0.7616286632844586,0.7182329066500156,0.7233923186610253,0.7263986437394042,0.7109148202367069,0.7073815821110844,0.6781829019919527,0.6619408752777509,0.6356923215047247,0.656209123185848,0.660711987990564,0.645646951149754,0.6553791570296185,0.6891125923910579,0.6564856373429084,0.5814345765616215,0.5940848692670382,0.596537949400799,0.6475216615698267,0.6698598049155683,0.6745880599486628,0.6655207798871215,0.658052849559587,0.6594535937699476,0.6836022831371996,0.7131974008514452,0.7243436754176611,0.7232623749679405
debtEquityRatio,3.195135261557652,2.5490304709141274,2.6152285979886756,2.6549526422944143,2.4470065761380133,2.417419884963024,2.1073550976306246,1.9580624419518469,1.7449325365042203,1.9087450175141925,1.9473484609063902,1.822044295215342,1.9017397536977911,2.2165985997666278,1.91108643104462,1.389112774259579,1.463569165786695,1.4785478547854785,1.8370537731586083,2.029016202478026,2.073027989821883,1.9897223500536891,1.9244285226885023,1.9364573570759138,2.1605790645879734,2.48671875,2.6277056277056277,2.613531047265987
longTermDebtToCapitalization,0.5556825660743357,0.4878342909838973,0.4893185447326399,0.475046468401487,0.48703233155173925,0.5017740174672489,0.47968034696008355,0.4758070556512621,0.4374588431012373,0.46949891067538124,0.46402195270682295,0.5019296327265711,0.49624158870835383,0.5605409909621178,0.4970262543949003,0.3568783939443804,0.39097067398387925,0.4094638081856502,0.4800770604266516,0.5189260787610168,0.5071482317531979,0.4635892372253764,0.4354232880670327,0.45488913865331565,0.4963544587773416,0.5559666975023126,0.5886752136752137,0.5809708737864078
totalDebtToCapitalization,0.5582988980716254,0.5113201800399336,0.49715281319054905,0.5031665054094467,0.49302909594735017,0.5378870981351784,0.49616984873818876,0.47758742955249506,0.4592010128944124,0.4937320369351189,0.5140074952386804,0.503828532983052,0.522807126644072,0.5776244455396747,0.527517980059882,0.3910011686793923,0.41001785936786145,0.42265254575264766,0.5004063572331587,0.5416909337992623,,,,,0.5113191118850675,,,
interestCoverage,21.24940617577197,6.69293756397134,9.765199161425576,8.915401301518438,6.342342342342342,4.949203187250996,8.088962108731467,5.14172335600907,3.408525754884547,6.837270341207349,6.124280782508631,6.910526315789474,5.812189054726368,,,,,,,,,,,,,,,
