,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993
cashFlowToDebtRatio,-1.6620425119528865,-1.0119883911811764,-0.38195790596279916,0.06639359970000316,0.19071351662526784,0.15390457706247776,0.14766755930874553,0.363565024593726,0.2701186206896552,0.41268275862068965,0.4429765517241379,0.5002133333333333,0.5056857142857143,0.2362,0.5054838095238096,1.8731153846153845,0.780752380952381,0.6446912988987955,0.41230400333611344,867.43,,,,30.352941176470587,8.297872340425531,2.8,13.666666666666666,6.6875,0.3707865168539326,
companyEquityMultiplier,2.6319412178066885,2.8565877227953025,3.255358660715463,2.213064195242676,2.3749403129040423,2.515655467132519,2.4420418020927404,1.945184109877467,1.946572043618652,1.92318862924942,1.9919982664364944,1.6436413036513002,1.680875137269157,1.79850293344123,2.0665076279848367,1.4068157660812608,1.538565545371064,1.660277300526465,1.9818947862073095,1.3003285538894658,1.3965785381026439,1.3444308445532436,1.367624810892587,1.4076168929110107,1.5045173561578697,1.5595601710445939,1.5955940204563337,1.7623456790123457,1.886426592797784,1.9491525423728813
receivablesTurnover,14.534788287019023,13.160296949258184,13.1805710609018,9.576671465433417,6.610031479893624,6.321324633845048,6.761328391237277,6.670837149879832,5.9004279131007245,8.115127175368139,7.605291460529146,7.342842401702604,7.151314336204992,6.497690046199076,8.235924196649272,7.743220807969009,7.465315443905224,7.634619507642637,6.904978962131837,6.66532582461786,6.364658273381295,7.9979253112033195,7.899546827794562,7.851555555555556,7.320790216368768,7.233438485804417,7.537564766839378,7.501408450704226,7.161042944785276,7.6177777777777775
payablesTurnover,7.647376200058416,7.728892565456025,4.979278337719944,6.760682152562082,6.989745530565167,6.957392207943792,7.176924448965392,8.816482829870026,7.501900029231219,9.793434747798239,11.414622414622414,10.81470530821347,11.09504132231405,11.336097291321172,10.118312757201647,10.008205689277899,9.774137931034483,8.931945272035568,8.474916387959865,9.70762331838565,6.895958083832335,8.368421052631579,8.474406991260924,8.507440476190476,8.044481054365733,9.078350515463917,8.771764705882353,7.897674418604651,10.094594594594595,7.865248226950355
inventoryTurnover,6.632244744171364,6.391254896318837,5.285191715279847,5.76037360482932,5.470801478263323,6.028531976968773,5.6276553022959535,6.978850306790526,5.8794959908361974,6.784248474764282,7.4159375,6.758362243896053,7.4402493938344305,7.597999258984809,6.9950213371266,7.312150279776179,6.95014303228443,7.552849979409413,7.323699421965318,8.638467677573823,6.465263157894737,7.206364513018322,7.314655172413793,6.2344601962922575,5.969437652811736,6.7221374045801525,7.639344262295082,5.641196013289036,6.72972972972973,7.248366013071895
fixedAssetTurnover,22.896354566655628,19.929096088048407,14.343744937896151,18.229906144739854,18.808916342613305,18.740457426989934,18.364908034024854,19.158416326610592,17.496827720839434,18.94375,18.08542199488491,18.01675255692757,19.088443396226417,18.583783783783783,20.139019476158495,21.2,18.481272084805653,24.917748873201752,25.509067357512954,28.917975567190226,24.78984238178634,23.796296296296298,22.73695652173913,23.872972972972974,20.478947368421053,19.323033707865168,22.642023346303503,23.67111111111111,23.943589743589744,38.95454545454545
assetTurnover,2.3706353519621537,2.148661589940945,2.0218428563536928,1.705128271794092,1.5743698122859815,1.5944315038599874,1.5299638946104355,1.3278559224893796,1.2514748490243306,1.3562532627339847,1.2906840914068773,1.331661837496608,1.336112257531985,1.4502249718785152,1.4441822384896936,1.442251198268309,1.3679447612073024,1.4368098043020208,1.239332913782253,2.0109223300970873,1.9703507795100224,2.1057902403495996,2.313938053097345,2.366193410125904,2.4595448798988624,2.6944770857814335,2.869329388560158,3.1091652072387626,3.4280469897209986,3.31207729468599
operatingCashFlowPerShare,-10.084542080861869,-7.641492065816588,-2.5866559041570194,0.5191957306883725,1.9346902138060065,1.7146906646153197,1.6079591039065233,2.6537393043671518,1.9442254807549118,2.903960011647093,2.91641013067444,2.2200693211598614,2.2414579164661483,1.0534251928369975,2.009259679886128,1.7798121550999524,1.190776381727068,1.514955531683219,1.4547052938233822,0.6394052866683375,0.6683530280649926,0.5936012456439534,0.5039720250645918,0.3851206114162885,0.29400235201881614,0.20448011315591225,0.31725397341256945,0.17450643769334487,0.026902173839939744,0.06929133858267716
freeCashFlowPerShare,-10.4783453437092,-7.911243841462777,-3.0307050151878836,-0.1355829874400302,1.4668151881211675,1.219216624340074,0.7917446668449528,2.0178605703664045,1.5432704240173936,2.690594972338154,2.647160850337356,1.908783498182433,1.9898263299646244,0.7788830745183323,1.736761610563455,1.6372327595658371,0.10752414844941535,1.2845168409590833,1.3103389930259248,0.5556972475711696,0.5860930576070901,0.5193519685623192,0.3898375553113771,0.32242655839503226,0.24877122093899828,-0.3036452808142306,0.2638624510577712,0.12394849780088048,-0.046467391178077744,0.01968503937007874
cashPerShare,1.459892883209803,1.4983838743083087,0.8278352486352146,1.031168131098054,0.6811511133701753,1.0006533399369844,1.4138055172697537,3.5080665528493067,3.0349360151697162,4.903426186547607,5.209723849220403,3.285696170428608,2.8748005369671485,1.34306296510245,2.332712488075228,1.7673500712641157,1.629747984603094,1.797228860193366,2.171674072330283,1.6032492518170158,1.117429837518464,1.3679839845777415,0.8775576871677605,0.5873835681872462,0.2683713777402527,0.06995372292175946,0.35671727254437685,0.11090128750605095,0.03179347817447424,0.1346456692913386
payoutRatio,0.49756901727277203,0.4820010129438842,-0.17069025874931598,1.1894102453723634,0.4935912108033875,0.5612283709689689,0.4839997008291307,0.36620815995628436,0.42700398803589235,0.2081169757489301,0.25724154135338345,0.22180713002196242,0.05598681111634479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313588850174216,0.0371900826446281,0.046632124352331605,0.07086614173228346
operatingCashFlowSalesRatio,-0.15093597029266526,-0.12356408064456655,-0.04436129545095629,0.008638945430846728,0.03273058463141752,0.029092670343441155,0.029021277022327017,0.06716953921958442,0.054624975593428354,0.0822597052677884,0.09083293265831377,0.07688447654486529,0.08200562179526781,0.04007659491952686,0.08849801580684963,0.08701579473985134,0.06269664639975527,0.08561167924931147,0.10041182145940182,0.05234942667471334,0.06393147297774637,0.0692252485948984,0.06490199827899416,0.05841729876599117,0.05011565150346955,0.03866841110626545,0.07045884172538237,0.04018024784078107,0.007067894624116514,0.025670945157526253
freeCashFlowOperatingCashFlowRatio,1.03905018787067,1.0353009298868339,1.1716691850343264,-0.26114041280784084,0.7581654042874312,0.7110417345239339,0.49239104708659304,0.7603838730675966,0.7937713188586368,0.9265261785791875,0.907677840813556,0.8597855391223554,0.8877375369606569,0.7393814765533648,0.8643788694659337,0.9198907619966736,0.09029751521731175,0.8478907889341791,0.9007590737378692,0.8690845370808019,0.8769213768716504,0.8749172485292097,0.7735301483478441,0.8372093023255814,0.8461538461538461,-1.4849624060150375,0.8317073170731707,0.7102803738317757,-1.7272727272727273,0.2840909090909091
cashFlowCoverageRatios,-1.6620425119528865,-1.0119883911811764,-0.38195790596279916,,0.19071351662526784,0.15390457706247776,0.14766755930874553,,,,,,,,,,,0.6446912988987955,,,,,,,8.297872340425531,2.8,,,,
shortTermCoverageRatios,-16.812812778501407,-3.927479274416404,-4.8851446222971076,,11.1809375,2.757949152542373,4.282986301369863,,,,,,,,,,,10.351275777700105,,,,,,,19.5,6.82051282051282,,,,
capitalExpenditureCoverageRatio,25.608071421113085,28.32786567395688,5.8251572627903085,-0.7929331181875062,-4.135057670526778,-3.4607073736149214,-1.970020414849913,-4.173341806338867,-4.84898605987075,-13.610289769367238,-10.831635750421585,-7.1319319971756014,-8.90769695342907,-3.8370258060523548,-7.373482259453752,-12.482954836725279,-1.099260490905312,-6.574223829004535,-10.076487973909499,-7.638517083480099,-8.124887771592746,-7.994707409626523,-4.415598777076693,-6.142857142857143,-6.5,-0.40242057488653554,-5.942028985507246,-3.4516129032258065,-0.36666666666666664,-1.3968253968253967
dividendPaidAndCapexCoverageRatio,-15.620177380061461,-14.789330903937646,-4.153701840260604,1.2433004595445862,3.1982086670480547,3.3281994641140495,13.904562839099885,13.961785809194792,4.325955378838082,13.734621740727139,12.79972898648918,19.940167046317388,-14.816664806339993,,,,,,,,,,,,,,-6.833333333333333,-4.037735849056604,-0.4074074074074074,-1.6296296296296295
dividendPayoutRatio,0.4975690172727721,0.48200101294388414,-0.17069025874931598,1.1894102453723632,0.4935912108033876,0.5612283709689688,0.48399970082913074,0.3662081599562843,0.42700398803589235,0.2081169757489301,0.25724154135338345,0.22180713002196242,0.05598681111634479,,,,,,,,,,,,,,0.0313588850174216,0.0371900826446281,0.04663212435233161,0.07086614173228346
priceBookValueRatio,2.9761826785119365,3.3735010345740726,1.964088446031432,1.3857440179233973,1.372022846122562,2.9903007510179407,3.298173187618069,3.117181067652166,2.674803040169903,2.8963115212925477,2.725795147992004,2.6606039079837744,2.4115682068171522,1.9934878140326386,4.41273465956128,3.695118197756113,3.846389538751457,6.166080920985211,6.018756283067958,4.649903177656757,6.464665498250389,5.332069635378213,4.877745461422087,4.665378959276018,5.440435092724679,4.205081205632254,5.634711196522424,4.770582902199074,6.182415477557198,5.647101399246704
priceToBookRatio,2.9761826785119365,3.3735010345740726,1.964088446031432,1.3857440179233973,1.372022846122562,2.9903007510179407,3.298173187618069,3.117181067652166,2.674803040169903,2.8963115212925477,2.725795147992004,2.6606039079837744,2.4115682068171522,1.9934878140326386,4.41273465956128,3.695118197756113,3.846389538751457,6.166080920985211,6.018756283067958,4.649903177656757,6.464665498250389,5.332069635378213,4.877745461422087,4.665378959276018,5.440435092724679,4.205081205632254,5.634711196522424,4.770582902199074,6.182415477557198,5.647101399246704
priceToSalesRatio,0.4770002896913795,0.5496234603129092,0.2984109799303499,0.3672247512788987,0.3669457735169603,0.7455174980193012,0.8827529567818385,1.2068418494876967,1.0979920619532508,1.1104080288199714,1.0601914582993186,1.2155679039734517,1.0737944329947489,0.7643056245695817,1.4785935306554838,1.8211687928816465,1.8275476180945278,2.584814057249953,2.4504067435129233,1.7782610410601087,2.3492927815612856,1.8833985698677043,1.5413470456066545,1.4007228574663195,1.4702178103315342,1.000685845852595,1.2307471955284415,0.8706358582308487,0.9560299796094018,0.8747406193115519
priceEarningsRatio,15.25622788160819,20.83208962962348,-2.784077999235954,24.478677263279046,9.97944647682536,24.39991133132545,25.40349602826951,21.14025982906419,19.623187145107675,19.20483158546838,17.61522057851927,18.421717605719103,16.374479968804522,11.848268855426854,19.714799557032457,24.466436629860777,24.088809355236894,34.07231484624928,32.27816722408026,24.61636211392314,35.22694843538135,28.81151383666667,25.347403694968555,24.794759519038074,28.042242647058824,21.115699182883436,24.953721013170735,19.161184218749998,23.127999869410868,23.611109
priceToFreeCashFlowsRatio,-3.041510825860834,-4.296416894883031,-5.74123826396919,-162.77853229751113,14.787139290385012,36.03953368318237,61.77496590523677,23.6289865614165,25.32284763046787,14.569268582976205,12.85906026287066,18.388674531932324,14.75003117509345,25.793345442027768,19.32907745992205,22.751804703613423,322.81119730354607,35.60872091474353,27.092225896461315,39.08603001892369,41.90460743601699,31.09644437221786,30.70189066427973,28.640243055555555,34.67040909090909,-17.427134009164558,21.002105368856306,30.50662224300987,-78.31059604905784,119.94443372
priceToOperatingCashFlowsRatio,-3.160282395021376,-4.448084406453905,-6.726831957832671,42.50805312042652,11.211097438349311,25.625612541523733,30.417440145818112,17.96710031823207,20.100550160892787,13.498808744878756,11.671884054293837,15.810316446182961,13.094156345470365,19.07112183817749,16.707646122626883,20.929174965606457,29.14904900083558,30.192306469338895,24.40356830399361,33.96906430532262,36.74704605005801,27.20681554918248,23.748838040099585,23.977877906976744,29.3365,25.87863884819549,17.467604709219515,21.668255051109814,135.263756812009,34.07512321590909
priceCashFlowRatio,-3.160282395021376,-4.448084406453905,-6.726831957832671,42.50805312042652,11.211097438349311,25.625612541523733,30.417440145818112,17.96710031823207,20.100550160892787,13.498808744878756,11.671884054293837,15.810316446182961,13.094156345470365,19.07112183817749,16.707646122626883,20.929174965606457,29.14904900083558,30.192306469338895,24.40356830399361,33.96906430532262,36.74704605005801,27.20681554918248,23.748838040099585,23.977877906976744,29.3365,25.87863884819549,17.467604709219515,21.668255051109814,135.263756812009,34.07512321590909
priceEarningsToGrowthRatio,0.5406011184135076,0.16522913729079536,0.00350443384519211,-0.4182577138686262,0.48548658535907174,-3.622448374573704,-1.7397545764814886,1.558115446660658,-8.006260355203926,3.3695749963594492,16.822535652485886,2.747906209519769,3.092957327440851,8.941671207297219,1.664805295927186,4.403958593374935,3.227900453601748,1.5616477637864257,1.29112668896321,0.9916877308751891,1.42165899042789,1.6270031343058833,0.8783170117558872,1.1729828541698781,1.2192279411764708,1.4558543435426434,1.6733868607286346,0.7185444082031247,0.4625599973882174,0.43849202428571415
priceSalesRatio,0.4770002896913795,0.5496234603129092,0.2984109799303499,0.3672247512788987,0.3669457735169603,0.7455174980193012,0.8827529567818385,1.2068418494876967,1.0979920619532508,1.1104080288199714,1.0601914582993186,1.2155679039734517,1.0737944329947489,0.7643056245695817,1.4785935306554838,1.8211687928816465,1.8275476180945278,2.584814057249953,2.4504067435129233,1.7782610410601087,2.3492927815612856,1.8833985698677043,1.5413470456066545,1.4007228574663195,1.4702178103315342,1.000685845852595,1.2307471955284415,0.8706358582308487,0.9560299796094018,0.8747406193115519
dividendYield,0.03261415738765973,0.023137429874460266,0.06130943845544529,0.04858964528923388,0.04946078040997798,0.023001246330286638,0.01905248396876266,0.017322784247562163,0.021760175086662725,0.010836698818353863,0.014603367593765728,0.012040523840898605,0.0034191504843516757,,,,,,,,,,,,,,0.0012566817189656877,0.0019409073165862101,0.0020162627384829475,0.003001389800550388
enterpriseValueMultiple,9.589595621494473,12.59291201323199,-4.721536619153328,11.667725088913734,9.297775097422068,13.690530558133617,13.029834199617575,11.912903968016153,11.02991061520124,10.55294114749321,9.692627393404482,10.136276189920721,9.337870168742516,7.202711068399216,12.419246496369272,14.037016933210552,13.990474302590316,19.818438110157068,19.371396805911033,13.582450759401905,19.4260035477055,15.348085404830712,13.451773932947354,13.199755403868032,15.20797131147541,11.957843634756944,13.8777689294433,10.896650434945913,13.433642782131836,13.090790939814815
priceFairValue,2.9761826785119365,3.3735010345740726,1.964088446031432,1.3857440179233973,1.372022846122562,2.9903007510179407,3.298173187618069,3.117181067652166,2.674803040169903,2.8963115212925477,2.725795147992004,2.6606039079837744,2.4115682068171522,1.9934878140326386,4.41273465956128,3.695118197756113,3.846389538751457,6.166080920985211,6.018756283067958,4.649903177656757,6.464665498250389,5.332069635378213,4.877745461422087,4.665378959276018,5.440435092724679,4.205081205632254,5.634711196522424,4.770582902199074,6.182415477557198,5.647101399246704
