,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.7787955894826124,1.3765506807866867,0.8351832040652581,0.9131558133403638,0.9054393558737174,0.8699736321687541,0.635627068355586,1.0555515963511972,2.624547134935305,0.7877652470692981,1.0057865479015637,0.7303984050723927,0.7759472817133443,1.0065235852698216,0.7557495654985651,0.6982032218091697,0.6562662091529347,0.8421894591205845,0.6884832517877305,0.7735053795245314,0.6098632298790111,0.6461327257857227,0.7868122076186232,0.8624183378912185,0.6587140117972512,0.6922915059269131,0.7207705192629815,0.6784119640647694
quickRatio,0.5675784563189143,1.162077660110943,0.6245653918159936,0.7341682045873978,0.7740412265036172,0.6721489782465392,0.521425310966564,0.8960233751425314,2.460924214417745,0.5987164267695504,0.8364487500406359,0.6207798150145439,0.5172981878088962,0.8489925113873233,0.6116567640758256,0.5125154894671623,0.49654869728284723,0.6203467508322885,0.48084305607828376,0.5944467038858283,0.4530247238295634,0.4784437434279706,0.665404321675206,0.6454155271953813,0.4876685060230383,0.525934628603493,0.5104783175134934,0.443093585812398
cashRatio,0.06193808312128923,0.5590267271810389,0.05781403227244361,0.07237015554969681,0.06292944274601205,0.09492419248516809,0.12752482026703185,0.37763683010262256,1.9788539741219964,0.11474254340406588,0.4343811969701895,0.21792986240481094,0.06895249862712795,0.3775959237242338,0.046602805060426016,0.09972118959107806,0.030961975820931253,0.09900990099009901,0.026307866014301844,0.05316670980145673,0.025749605470804838,0.02211122794719009,0.08145837974307567,0.02251405347918566,0.02362377599859487,0.02674124991232377,0.06640610459705937,0.025624473254792262
daysOfSalesOutstanding,65.14179009527516,68.04559130733016,70.38542330208996,70.01390767443816,68.03675992192582,50.74015716780441,37.31807476067467,40.19110159821843,37.662671090833676,39.62363827840409,38.7665388951522,40.35156946464599,42.56775934995547,43.87693366476981,45.82952636703078,45.09909920130695,44.565648631377144,50.185387820377926,53.361155390246786,67.9965988909427,77.43280250037208,79.02777133849506,77.2932115512148,75.85285070281537,76.65097917128956,79.43201797972694,64.84902639711083,61.61495569702858
daysOfInventoryOutstanding,19.805598479600718,12.803265561219508,9.484157438877315,8.785039994235065,7.320389479401039,8.531619477286869,8.69494073101585,8.428531373295147,8.29416089290886,8.47920043219881,7.479019073569482,9.350494914947111,18.860132282895776,19.57546081472556,16.807867472767462,15.791564268160256,25.509442852094704,24.18314053867403,21.49818665932149,13.068030129672007,17.24616455787376,17.65786074314227,23.721248898894,22.01044108246324,23.786681982899506,14.957697183486745,13.121108765091224,25.047231107556975
operatingCycle,84.94738857487587,80.84885686854966,79.86958074096728,78.79894766867322,75.35714940132686,59.27177664509128,46.01301549169052,48.61963297151358,45.95683198374253,48.102838710602896,46.245557968721684,49.702064379593104,61.42789163285125,63.45239447949537,62.63739383979824,60.890663469467206,70.07509148347185,74.36852835905196,74.85934204956828,81.06462902061472,94.67896705824583,96.68563208163732,101.0144604501088,97.86329178527862,100.43766115418907,94.38971516321368,77.97013516220206,86.66218680458556
daysOfPayablesOutstanding,52.12340810998028,47.52748969746685,51.522585242846176,47.55494703466167,50.00378229498021,50.28119166148102,44.384477805049755,40.92187218361339,40.28360104261813,37.38735818476499,33.3691553133515,32.54071439896713,35.73455382740016,36.081728920450175,43.65768237142781,45.81013888095102,40.514154462287486,44.537940262430936,69.20304824863426,42.77996281464531,45.31499843941322,129.10577239684912,230.96065381227365,237.40943959088003,257.8972549205372,291.9818938433556,269.09141356721346,202.5122451019592
cashConversionCycle,32.82398046489559,33.32136717108281,28.346995498121103,31.24400063401155,25.353367106346653,8.990584983610262,1.6285376866407617,7.697760787900194,5.673230941124402,10.715480525837904,12.876402655370185,17.16134998062597,25.693337805451087,27.370665559045193,18.979711468370432,15.080524588516184,29.560937021184365,29.830588096621028,5.656293800934023,38.28466620596941,49.36396861883261,-32.420140315211796,-129.94619336216485,-139.5461478056014,-157.45959376634812,-197.5921786801419,-191.12127840501142,-115.85005829737364
grossProfitMargin,0.5786263312701608,0.6009026283790104,0.584994084994085,0.5758312127950604,0.590935779234175,0.591808223527544,0.6006913842881021,0.6070869301772913,0.6276482787225218,0.6005472782832381,0.5862457722660653,0.585708253178811,0.5890935737607599,0.5993282248289746,0.5982946217462474,0.6029905609003449,0.660919693258068,0.6749856206949764,0.6784891958908962,0.379637707948244,0.3801012055365382,0.3898496298700295,0.6920178453005366,0.7026538131337932,0.7203342396974223,0.7226137875150977,0.72491902155702,0.7098481662485316
