,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.6301761066158973,2.2020224225104417,1.9256099980162666,2.581818181818182,2.0247555648013313,2.2935437589670014,2.497141041931385,2.26777048244362,2.166890681003584,3.136996612721114,4.343283582089552,3.9447483588621446,4.754766355140187,4.060513532269257,3.40558101361056,3.679594898724681,2.6150943396226416,2.298286354900705,1.9242029636281994,1.6432686654908877,1.6272791519434628,1.8618297712785903,1.6148364107547781,1.6583034647550776,1.8753395282344532,2.497029702970297,2.993643226062773,3.573967889908257,3.0161830357142856
quickRatio,0.8714897667777249,1.3279841723455705,1.1356873636183298,1.663181818181818,1.25462866652798,1.4321377331420373,1.6998094027954256,1.6388809591778475,1.4722222222222223,2.069251035001882,3.04637526652452,2.644967177242888,3.5090342679127726,2.8465648854961834,2.274194651528623,2.5817704426106527,1.7179430262671107,1.462844330557335,0.9883251010327795,0.6637272192827748,0.6282685512367491,0.7165354330708661,0.6441528992549401,0.6887694145758662,0.7871336669049321,1.0897689768976897,1.3579658323400874,1.3337155963302751,1.5145089285714286
cashRatio,0.29255909884182135,0.6471752033413937,0.5838127355683396,0.9856818181818182,0.7522363220303724,0.7294117647058823,1.0533672172808133,0.9646017699115044,0.4021057347670251,0.5039518253669553,0.7436034115138592,0.4950765864332604,1.0950778816199378,0.45711311589174186,0.4795157649955543,0.21792948237059265,0.3082500924898261,0.39333760409993596,0.3137853614728334,0.07748383303938859,0.05342756183745583,0.09392575928008999,0.08746355685131195,0.11947431302270012,0.17869907076483202,0.5082508250825083,0.6980532379817243,0.3956422018348624,0.6517857142857143
daysOfSalesOutstanding,70.53092308526207,64.47451484685527,68.69660650825726,70.94497446922871,62.58216307624439,64.4704275152684,63.39558498896247,60.99235873718078,59.305426356589145,61.420019953441965,60.29224904701398,62.261345852895154,62.42397540983607,62.276553970638545,61.3657676163258,62.69569202566453,61.24297025307089,57.71518012932362,64.32008539990146,50.19970761040466,49.29124053659184,46.580524920262846,54.79623482135057,65.53239530351286,140.81218274111674,65.61881440669319,66.61520712009668,68.47935779816513,82.75260302097081
daysOfInventoryOutstanding,212.2216562363557,197.00488599348532,240.8972421609369,230.90400925212026,231.30495389234397,210.65909623039101,193.45953002610966,178.89802631578948,176.12275903980554,174.3466577091031,166.02840704782452,166.5937388829598,168.75880474252963,157.62009433530247,163.14886928779208,155.80795625134033,133.78265808405908,120.00554291382227,133.54248063042184,130.1306766229808,140.09404247660189,151.40796845818636,193.27008777852802,194.73055133342547,465.38550057537395,136.38683127572017,130,143.0868544600939,151.2236135957066
operatingCycle,282.75257932161776,261.4794008403406,309.5938486691942,301.848983721349,293.8871169685884,275.1295237456594,256.8551150150721,239.89038505297026,235.4281853963947,235.76667766254508,226.3206560948385,228.85508473585494,231.1827801523657,219.89664830594103,224.51463690411788,218.50364827700486,195.02562833712997,177.72072304314588,197.8625660303233,180.33038423338544,189.3852830131937,197.98849337844922,248.0663225998786,260.2629466369383,606.1976833164907,202.00564568241336,196.61520712009667,211.56621225825901,233.97621661667742
daysOfPayablesOutstanding,0,67.11482084690553,55.846241027578394,47.48939861218196,50.56615912502681,41.61905876843831,41.64621409921671,44.75179425837321,36.48890914615619,38.49848841115217,37.79935275080906,44.797225186766276,46.58113488209302,33.462929889636854,46.973585436802104,51.955554364143254,49.7933683128685,43.97718653363673,51.845904244752006,38.32444376714416,34.81821454283657,41.089956422494296,46.38284942606347,55.68053060660495,136.4234752589183,55.07544581618656,63.673469387755105,52.47946009389672,65.8175313059034
cashConversionCycle,282.75257932161776,194.36457999343506,253.7476076416158,254.35958510916703,243.32095784356156,233.5104649772211,215.2089009158554,195.13859079459706,198.9392762502385,197.26818925139293,188.52130334402946,184.05785954908868,184.60164527027268,186.43371841630417,177.54105146731578,166.5480939128616,145.23226002426148,133.74353650950914,146.0166617855713,142.00594046624127,154.56706847035713,156.8985369559549,201.68347317381512,204.58241603033335,469.7742080575724,146.93019986622681,132.94173773234155,159.08675216436228,168.15868531077402
grossProfitMargin,0.627567889858529,0.6411035772737901,0.631105846282489,0.6514377855415211,0.6571575619439747,0.6567823850851816,0.6618101545253863,0.6637844359541524,0.6598449612403101,0.6699922403281233,0.6787570751992608,0.6616106897797038,0.6877459016393442,0.6751944787374872,0.682742401238427,0.6891592367302725,0.6580028118987716,0.6481781792055835,0.6457077164910964,0.6379885802554272,0.6310266967724798,0.6296353225992392,0.6765528085961388,0.6559870703997718,0.606145757795504,0.628099173553719,0.6069662674431381,0.6091743119266055,0.590115852764335
operatingProfitMargin,0.1648869857444848,0.15104044891278934,0.1549020974148143,0.18227626981994088,0.18653040217631056,0.1840244294439087,0.19125827814569538,0.18711039613915142,0.12878552971576226,0.13923068395964971,0.20110892919025067,0.20296135789093536,0.23926229508196722,0.23715250405318974,0.22610222976392486,0.2178651779018415,0.1987383454195649,0.2050292517705019,0.16901672805762147,0.1876534355777453,0.1817970514012485,0.18137801175882873,0.15637284878134008,-0.05628178922850216,0.17113850616388687,0.1876339149066422,0.14745632348093615,0.18038990825688073,0.17671212787798798
pretaxProfitMargin,0.1454279364735216,0.13332943652092588,0.1361577590411818,0.1721311475409836,0.17322255716491433,0.16578270652523305,0.16962472406181014,0.174441986728333,0.11989664082687339,0.13435317592284668,0.19695044472681067,0.20296135789093536,0.2362841530054645,0.24154036084544334,0.23521181268792235,0.22833097241896508,0.20419564895663755,0.20595299189161448,0.1682190366703423,0.1799851046809919,0.16824943551600477,0.15590054951389157,0.14628286887394076,0.014165517897038552,0.05438723712835388,0.1992653810835629,0.18261729480276892,0.1764908256880734,0.18067165273500513
netProfitMargin,0.12781180551791424,0.1165536591068506,0.11142080691241028,0.13994893845740392,0.2612307918535402,0.08196721311475409,0.14543046357615894,0.1446812789060929,0.053229974160206715,0.11151757011417802,0.14993646759847523,0.1619116407848802,0.17396174863387978,0.1647156817539528,0.170849334643208,0.1695525372885593,0.14386932070445463,0.13860207328338295,0.10926025854585553,0.1250930957438005,0.1147562757338292,0.10260154478730354,0.09653184240412335,0.00922184722156201,0.03589557650471356,0.12784409754106724,0.11482254697286012,0.09977064220183486,0.1061739257955712
effectiveTaxRate,0.12113306000745434,0.12582200789127576,0.18167860798362334,0.1869633099141296,-0.5080645161290323,0.5055744062045565,0.14263404476834982,0.17060518731988472,0.5560344827586207,0.16996699669966997,0.23870967741935484,0.2022538552787663,0.2637604070305273,0.31806145698626764,0.2736362485761296,0.2798335887891395,0.29543395542670775,0.3270208312568524,0.3504881450488145,0.3049808429118774,0.31793960923623443,0.33004683263495194,0.3401015228426396,0.348993288590604,0.34,0.35842293906810035,0.3712394705174489,0.4346978557504873,0.41233766233766234
returnOnAssets,0.06393015941871814,0.05757847015679594,0.046577337605592774,0.0690489607849637,0.13048587902603842,0.04595215569671577,0.08059701492537313,0.0885701975749369,0.02907469090498504,0.06390141650257257,0.09828865667121006,0.10842402257154374,0.11687822966287598,0.12207732078092445,0.15096076703536623,0.13834647810715256,0.13240151179815451,0.13656681701421897,0.11403594691218963,0.14355354373080942,0.12274906766116143,0.1101666941739561,0.09091657067632056,0.007517922883162178,0.013721889185349457,0.1271952086082631,0.10518369401107197,0.10176628845479004,0.09427083333333333
returnOnEquity,0.14191141068849303,0.13403239900517577,0.1222103332314277,0.1626454282814086,0.30289855072463767,0.10234798314268513,0.17246073298429318,0.1690753142991423,0.05991855730075625,0.11119708190560407,0.15098290101198092,0.1750618248080177,0.17751198840191815,0.16791254112902004,0.21229215602863113,0.18916054662080506,0.18556430446194225,0.2076388461775017,0.16922238372093024,0.2104603675515129,0.23067681217460953,0.2527930316227987,0.25850976722423674,0.02889054355919583,0.06072688238000307,0.20447127937336815,0.1970211161387632,0.1915034118423949,0.20206530840078146
returnOnCapitalEmployed,0.09947352931558812,0.08589854397978858,0.0758988015978695,0.10528971164667986,0.11314780126661315,0.12238135955536554,0.12529646555214902,0.14602950408035154,0.09404483357234508,0.09598043710836007,0.15366284201235658,0.159402477072894,0.18852326670326477,0.20895639752041203,0.24734579560997852,0.21712340142833417,0.23755611082856068,0.2702892863908208,0.24253442413224252,0.29468075890149875,0.25972485768500947,0.24970902549994708,0.19741921252895114,-0.0619603328274635,0.08635199414562751,0.2696085617944583,0.1809112968455109,0.23115356355620867,0.20465353260869565
