,2022,2021,2019,2018,2017,2016,2015,2013,2012,2011,2010,2008,2007,2006,2005,2003,2002,2001,2000,1999,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.9936424030287878,1.2545171339563863,1.0385127340491613,1.1524573721163491,1.134952834973121,1.2167774655609622,1.2024658905995744,1.3459880316581945,1.1625451916124367,1.0655639261928158,0.9279862933019222,0.9379980563654033,0.8307636422344205,0.9744525547445255,1.1117998990845528,0.9631684491978609,0.9378134403209629,1.032797224850205,1.1241768579492004,1.2072858648201115,1.2597237656770917,1.1593889609453811,1.1897397769516729,1.221620646092763,1.2993657505285412,1.50740825165261,1.476290832455216,1.5452554744525548,1.5603208886146251,1.5245752427184467,1.5123609394313968,1.6383066173448417,1.7508513053348467
quickRatio,0.5506107579112793,0.7723260643821391,0.650412636436241,0.7265295887662989,0.7270514250938229,0.7699952025221026,0.7417073476029541,0.8803165819445338,0.582405398891299,0.6133857408013975,0.5657760882368689,0.5317784256559767,0.478406522441072,0.5702260419119378,0.7007856988394724,0.5766711229946524,0.583442635599105,0.6825396825396826,0.7672859830667921,0.8315520096342014,0.8633116367677409,0.7815247153768554,0.7005204460966543,0.7126872405702942,0.766384778012685,0.8974242078869387,0.849736564805058,0.7958029197080292,0.9163838321505708,0.8570995145631068,0.8009888751545118,0.8454582819564324,0.8972758229284904
cashRatio,0.05971855132509465,0.1309968847352025,0.112565445026178,0.11634904714142427,0.11380464550157217,0.10883421287094784,0.14207034672674929,0.22624026767904254,0.11347312605447096,0.06960366852276449,0.07394121111527548,0.051263362487852286,0.028858572812399095,0.03443607252178008,0.06112592806170259,0.019719251336898395,0.01759123524419412,0.02007778828970882,0.008113828786453434,0.027848863465301823,0.005238926813779965,0.005476293414036605,0.04014869888475837,0.005594658003970403,0.01226215644820296,0.00888990198313198,0.011169652265542677,0.011861313868613138,0.009564949089787103,0.017900485436893203,0.024721878862793572,0.009864364981504316,0.012485811577752554
daysOfSalesOutstanding,55.49721770491078,64.67015706806282,62.58086872887229,62.03317502444476,66.73289183222958,59.011463238867755,55.2432744103755,60.42711726384364,58.829610974882364,55.82577118552982,56.32553295143381,53.78941642823081,64.44988744094613,59.58195089581951,60.64539684322867,63.85545710326292,63.631415056217165,60.479846449136275,62.53489729844489,56.3234486545854,58.96598619123054,60.993793638479445,52.05578213815472,50.060209332446526,49.908191819680304,54.24415723054634,57.06396605241444,60.53741023859161,61.92190025398291,63.817319848293295,62.56431252132378,65.59803748231967,61.00943497373218
daysOfInventoryOutstanding,55.55507829573029,51.855710946475966,46.843786295005806,45.343949651950034,46.33955348217261,40.435421536182915,38.36357419161805,40.05652666414944,38.74722440282606,40.48979025753729,39.90071458018414,42.744712445318456,50.22789723906311,42.54651019147622,42.037007497208485,44.854596622889304,43.955558670965935,38.079278998088256,43.71126519431604,38.46494835938214,39.13265306122449,42.66596518079204,39.76570508127105,40.80155979202773,39.63927560169892,48.59326945824462,55.76572497887239,70.11762619695,61.90880448100823,72.12254470829669,75.35608465608465,89.13778934392549,83.4303101033678
operatingCycle,111.05229600064106,116.52586801453879,109.4246550238781,107.3771246763948,113.07244531440219,99.44688477505068,93.60684860199355,100.48364392799309,97.57683537770842,96.31556144306711,96.22624753161796,96.53412887354926,114.67778468000924,102.12846108729573,102.68240434043716,108.71005372615222,107.5869737271831,98.55912544722453,106.24616249276093,94.78839701396754,98.09863925245503,103.65975881927149,91.82148721942576,90.86176912447425,89.54746742137922,102.83742668879097,112.82969103128684,130.6550364355416,123.83070473499114,135.93986455658998,137.92039717740843,154.73582682624516,144.43974507709999
daysOfPayablesOutstanding,73.67552862805384,75.98322174240323,75.32452574525745,71.73309812148374,76.56364545151617,68.80863668973177,62.233549186809434,72.11147635652888,65.84490299428059,58.269784709923826,57.665017635472495,49.28532728659148,54.06463994417063,56.82186534898086,60.08613814005423,60.58297524662591,56.41560353287537,45.057157348523276,49.49152542372882,45.0036559729458,41.71768707482993,40.2742969198393,30.2696832137453,35.87927859618718,30.31618688060406,33.892240359593096,36.090184715682724,35.31770894904835,0,0,0,0,0
cashConversionCycle,37.376767372587224,40.542646272135556,34.100129278620656,35.644026554911065,36.50879986288602,30.638248085318907,31.373299415184114,28.372167571464203,31.731932383427832,38.045776733143285,38.56122989614546,47.24880158695778,60.61314473583861,45.306595738314876,42.59626620038293,48.12707847952632,51.171370194307734,53.501968098701255,56.754637069032114,49.78474104102174,56.3809521776251,63.38546189943219,61.55180400568047,54.98249052828707,59.23128054077516,68.94518632919787,76.73950631560412,95.33732748649325,123.83070473499114,135.93986455658998,137.92039717740843,154.73582682624516,144.43974507709999
