,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.4731659963943975,1.5479058561897703,1.6156289707750953,1.4963788300835654,1.7840788329629989,1.7499222717380039,2.185772492016298,2.186201533162982,1.7083003057411392,1.4512377294067436,1.4933377381345667,1.6139134089953762,1.6089786013677476,1.7348182181382341,1.6311525999074217,1.607175997525518,1.7123812442537543,1.6738714308502154,1.5567253585042657,1.6509546539379476,1.5518998559875927,1.4679060822181265,1.450018375597207,1.4033191817830952,1.4406243408563595,1.4941643604861028,1.8777189888301,1.7020762916465475,1.577836849975079,1.7198250149135017,1.530131652141665,1.5259691381257057,1.383946013141538,1.420473009568514,1.3161226508407518,1.5127715445213654,1.9368243243243244
quickRatio,0.5828595201775066,0.846830985915493,0.6913384159254553,0.6732192598487863,0.8982706984832384,0.9073479117006944,1.1748706089637706,1.135873791800911,0.8309364737855283,0.7744344857020914,0.8381235546745953,1.0124001681378731,0.9474961394220163,0.7613863363963244,0.6972689399783984,0.5998298793690071,0.7739043824701195,0.7680650821502631,0.6537484116899619,0.7544749403341289,0.521103356596876,0.48281112268611265,0.5664277839029769,0.5276920108066384,0.5726639949377769,0.6803032126097942,0.8847736625514403,0.650410429744085,0.6939690978567868,0.7070988268045337,0.5256814389022807,0.48588633797515995,0.36529923637009415,0.390864777035566,0.4146389713155292,0.46311768918596324,0.8381756756756756
cashRatio,0.24580502010816807,0.4814677538917717,0.33915713680643794,0.2343016315161162,0.43358129649309246,0.4377655715618199,0.7238189626693096,0.6140428841239862,0.4036915411618163,0.3033504054630815,0.3724259442792644,0.5794451450189155,0.5808515332009706,0.3171194566520176,0.25567042123129147,0.21914630374265387,0.3736592093165798,0.39862817036209924,0.3139408241060084,0.3494431185361973,0.12019497064362468,0.10032855196730507,0.0926130099228225,0.12167116943265148,0.09027631301413204,0.28696907712669956,0.5060258671369783,0.2980846611942701,0.41335770061472005,0.38874527739113146,0.18931948822547748,0.1592021076401957,0.03853667199431717,0.05705000902690016,0.006132542037586548,0.02912389591788016,0.3533783783783784
daysOfSalesOutstanding,30.299083165132906,28.343645773433007,29.477898938759612,38.960594665839665,38.863192904656316,33.93438788013813,35.39140706822223,36.75007163883607,34.232540192926045,34.28502259522272,33.71478121664888,35.10254752739988,43.70375706926984,34.479155605581155,36.83982225983919,31.719240953221536,32.18812248894291,32.33090470999943,33.09903843824933,40.05078261806622,39.187581583007,45.70279912904326,43.9400765675335,38.93135962688837,45.64745447585717,37.755434610638225,30.926711382915762,29.590941076256435,27.935698749320284,28.37549771778188,31.705693626394673,25.57474975783016,23.764198011393795,20.56322364411944,24.420846293416275,38.638057528822635,34.04452388690283
daysOfInventoryOutstanding,105.47820678436439,82.88626575211357,100.73726317198903,89.74271794070137,85.31859676976154,85.23824845253417,83.58964929290228,84.97430315143295,76.15656442572154,75.7740842226709,67.67353616932395,71.75399694406141,71.93192440560861,77.12766511337308,73.08705638126366,70.86556439078232,70.95239153627313,73.35240479170392,72.70628432750033,69.99246143057503,78.63144469351472,72.4045445717615,76.24656478316241,87.28143291101726,83.83674711011966,75.34380364682411,71.93685925074254,81.4918936623178,77.23926784303397,77.6341955221805,86.46151271753682,74.21769861464517,72.03853658536585,69.77608237191416,62.88414059343718,110.49349810193037,82.18284081778413
operatingCycle,135.7772899494973,111.22991152554658,130.21516211074865,128.70331260654103,124.18178967441786,119.1726363326723,118.9810563611245,121.72437479026902,110.3891046186476,110.05910681789362,101.38831738597284,106.85654447146129,115.63568147487845,111.60682071895424,109.92687864110286,102.58480534400385,103.14051402521604,105.68330950170335,105.80532276574965,110.04324404864126,117.81902627652173,118.10734370080476,120.18664135069591,126.21279253790564,129.48420158597682,113.09923825746233,102.8635706336583,111.08283473857423,105.17496659235425,106.00969323996239,118.1672063439315,99.79244837247533,95.80273459675965,90.33930601603359,87.30498688685346,149.131555630753,116.22736470468695
daysOfPayablesOutstanding,60.55392086503038,53.28569149784654,48.07775992501841,50.1920170913449,45.65703904985803,43.92213642213642,41.37992711711411,41.34730004639709,40.105142220520136,44.00634554369772,35.831650769337884,39.202847240338386,38.74740906319854,28.629500429542084,35.249773635741256,36.88396819318361,38.30747688477952,36.163444101044675,37.44874824370929,37.26788218793829,30.259140449872458,33.82753932802486,38.00707151953885,38.68507816551826,37.44007300750355,34.27643483505776,27.06812302385743,31.34150335717015,29.5114564129576,27.104714226115977,28.82864792503347,26.748091603053435,29.751951219512193,30.594012322706032,32.99860843021951,45.51813262256683,30.500848138559057
cashConversionCycle,75.22336908446691,57.94422002770004,82.13740218573024,78.51129551519614,78.52475062455983,75.25049991053588,77.6011292440104,80.37707474387193,70.28396239812746,66.0527612741959,65.55666661663496,67.6536972311229,76.8882724116799,82.97732028941215,74.6771050053616,65.70083715082023,64.83303714043652,69.51986540065867,68.35657452204036,72.77536186070296,87.55988582664926,84.27980437277989,82.17956983115707,87.52771437238738,92.04412857847328,78.82280342240458,75.79544760980087,79.74133138140408,75.66351017939665,78.90497901384641,89.33855841889803,73.0443567694219,66.05078337724746,59.745293693327554,54.306378456633944,103.61342300818617,85.72651656612788
grossProfitMargin,0.28497143443604395,0.2790109258194365,0.272855612890663,0.25604744921693284,0.2737694013303769,0.2729419627938064,0.2714762403487834,0.2700914372053039,0.26114469453376205,0.2539272649020874,0.23356456776947707,0.21155936884788293,0.11368466553798494,0.18421220294348759,0.20156227958809422,0.21636363636363637,0.24048752489955771,0.25131470751343393,0.24150458982246228,0.23166033567714647,0.23240773703571851,0.324615021380414,0.3034688827676362,0.315776133022407,0.32588724230327554,0.3180077840711325,0.3136713355691458,0.32154364653160994,0.3117636396592351,0.30164125473438863,0.2845855480534406,0.2862043913464643,0.27461873252892677,0.26316270566727606,0.2782205806117159,0.2790846628624665,0.27195320116997074
