grossProfitMargin,0.018473414263254207,-0.02470803071915608,0.3660571147305482,0.35342696392192746,0.33000076044589427,0.3965910463009221,0.38634372872426176,0.3378992407186329,0.35276035575335885,0.3585702588698909,0.3769397185080534,0.4250791120473296,0.42560535657759496,0.4135670581101658,0.4404498084373389,0.48008320934612037,0.43754944017320146,0.35761790934549814,0.33590469543582796,0.35885299128644144,0.38856906867337027,0.33064129651788376,0.34812392962789973,0.2832021762362771,0.25010421008753647,0.24214385474860337,0.2307146237576905,0.25795454545454544,0.318546978693678,0.29029571012078303,0.2827338129496403,0.23096774193548386,0.1642512077294686,0.06070287539936102
operatingProfitMargin,-0.10500815841804012,-0.13717764824795,-0.0484835461064217,-0.04016556673673208,-0.11659390434370595,-0.1486920733500042,0.011139785691939085,0.030912832182842444,0.08113374235921077,0.11152355086641201,0.1436222093406801,0.14613098203314404,0.10531419057489644,0.19899796145698131,0.24286692462031043,0.31204577080527013,0.2718204882049018,0.1551031145124976,0.1276040826982504,0.13682709550681627,0.2351659966706849,0.1355449829857647,0.0910789350770668,0.15029631788594192,0.10698902320411283,0.10230446927374302,0.015144344533838144,0.08977272727272727,0.11910583304226335,0.1116201582673886,0.09136690647482014,0.08129032258064516,-0.07407407407407407,-2.9584664536741214
pretaxProfitMargin,-0.24192187744727758,-0.330624546928061,-0.19350899968883312,-0.1696725458600303,-0.2262166646843077,-0.5377744980674097,-0.11063319184657429,-0.088859126212836,0.017256134778605058,0.03929896719012735,0.0804852722226815,0.0194627497307581,-0.06711021281709273,0.15114178771851364,0.22979241120809055,0.29759338695299786,0.2461131469956849,0.13718020776487735,0.09081486504899508,0.09267471224717119,0.2556538719199003,0.17082578568393006,0.07099486221391874,0.17720781113378023,0.1133805752396832,0.10230446927374302,0.010175106483672503,0.10369318181818182,0.12434509256025149,0.12453144523115368,0.1223021582733813,0.07096774193548387,-0.08051529790660225,-2.961661341853035
netProfitMargin,-0.2821603253057672,-0.3775186348166368,-0.2309551574678573,-0.20962323952068587,-0.21324111789446182,-0.4622156268922485,-0.09643707479252475,-0.09827390359215055,0.023241490796105015,0.02389759717796781,0.04020872718428355,0.022463314308487168,-0.024417777886877177,0.10392063182012554,0.18837301983269109,0.2065132637656154,0.182679063894234,0.12354502498210895,0.09997056446538101,0.07997896000821586,0.16851652187933283,0.10349899481887148,0.043126264985209405,0.11153210920042747,0.09795748228428512,0.0892108938547486,0.001656412683388547,0.09744318181818182,0.11805798113866574,0.11286963765097877,0.10503597122302158,0.07096774193548387,0.36231884057971014,-2.7348242811501597
effectiveTaxRate,-0.11395667593410218,-0.08119143894201401,-0.15549767201768655,-0.15279475090305594,0.14303100930210108,0.15594265801389728,0.22930988106236916,-0.10364612191229129,-0.5197908816880181,0.1187841985124671,0.29236175320694835,-0.30244009458108867,0.6346994674968951,0.31242951807830105,0.21109614729096624,0.306055601974004,0.2577435780078952,0.09939613742340057,-0.10081718903008195,0.13699262647932148,0.3586510339638786,0.40242692109198214,0.3925438596491228,0.3706140350877193,0.13602941176470587,0.12798634812286688,0.8372093023255814,0.06027397260273973,0.05056179775280899,0.09364548494983277,0.1411764705882353,0.0,0.16,0.07659115426105717
returnOnAssets,-0.10302886832433121,-0.1463889415833186,-0.10396695114587959,-0.08160842501550813,-0.06508117606508178,-0.12577746590179692,-0.03907331219647216,-0.05628604920798435,0.011758570918577599,0.013197985907420199,0.018872084720271,0.008130720729856149,-0.008036495191499236,0.05265322389740448,0.09211677832234791,0.11164976702259813,0.08971763276949693,0.05159085315087532,0.03430993529539014,0.023991325215171316,0.08609280295959816,0.04378762510886655,0.011551292743953294,0.09301571868416789,0.08091357741306095,0.08757497857754927,0.0016706443914081145,0.08036551077788191,0.1092436974789916,0.10323809523809524,0.06982305117168819,0.08088235294117647,0.4017857142857143,-1.712
returnOnEquity,-0.9637961859356377,-0.6997152991530193,-0.3544891570603552,-0.23731343836199714,-0.18779036862219317,-0.31713399188487923,-0.08701849996847791,-0.1362246693010804,0.023953751043292056,0.02809688727989855,0.04360899564498825,0.017772545204143567,-0.016554120475511528,0.11746782210766607,0.2061732505619588,0.28861638390874084,0.17261065314224588,0.10324903486831573,0.07719147483711639,0.056285166936535624,0.19239816003952923,0.07603566739073153,0.018842255628868786,0.15773564165979664,0.15399737876802097,0.13855748373101953,0.0025289017341040463,0.12812850205453866,0.1829004329004329,0.19288256227758008,0.14147286821705427,0.12222222222222222,0.6428571428571429,3.1703703703703705
returnOnCapitalEmployed,-0.0423706475183875,-0.05868993710653997,-0.02417289334563106,-0.017489792956773463,-0.039957190824253044,-0.04497737363648818,0.00504598280622003,0.020396380419932494,0.04601015800782181,0.06764373062678113,0.07834690030530413,0.0648976753412727,0.03676350140313916,0.1130130741398309,0.13937660074919417,0.186095995110005,0.16421317564573096,0.08142657988678816,0.04903024767206087,0.04819616280239995,0.13052120933019518,0.0629477175437915,0.02743259085580305,0.1548238590872698,0.10770737166037209,0.13536613536613537,0.018664333624963548,0.0911976911976912,0.13992613869511694,0.1376476630713919,0.08078880407124682,0.10576923076923077,-0.13157894736842105,-2.376923076923077
netIncomePerEBT,1.1663282720979167,1.1418348647258163,1.193511195030921,1.235457619016411,0.9426410657766806,0.859497109947207,0.8716830201036172,1.105951721343334,1.3468538055764883,0.6080973340177587,0.49957869401294464,1.1541696121687834,0.3638459313700471,0.687570481921699,0.8197530059515683,0.693944398025996,0.7422564219921048,0.9006038625765994,1.100817189030082,0.8630073735206786,0.6591588878111388,0.6058745429122171,0.6074561403508771,0.6293859649122807,0.8639705882352942,0.8720136518771331,0.16279069767441862,0.9397260273972603,0.949438202247191,0.9063545150501672,0.8588235294117647,1.0,-4.5,0.9234088457389428
ebtPerEbit,2.3038388739680635,2.4101925579774752,3.9912303292353988,4.224328439634886,1.9402100474948156,3.616699168633891,-9.931357290529396,-2.8745061496550774,0.21268752404154379,0.3523826750925591,0.5603957256482931,0.13318701797503657,-0.6372380820737151,0.7595142513617504,0.9461659366228641,0.9536850513468706,0.9054252996932359,0.8844452169516165,0.7116924719701014,0.6773125739744613,1.0871209083765014,1.2602885176640632,0.7794871794871795,1.1790562378797673,1.0597402597402596,1.0,0.671875,1.1550632911392404,1.0439882697947214,1.1156716417910448,1.3385826771653544,1.0,1.0,1.0
ebitPerRevenue,-0.10500815841804012,-0.13717764824795,-0.0484835461064217,-0.04016556673673208,-0.11659390434370595,-0.1486920733500042,0.011139785691939085,0.030912832182842444,0.08113374235921077,0.11152355086641201,0.1436222093406801,0.14613098203314404,0.10531419057489644,0.19899796145698131,0.24286692462031043,0.31204577080527013,0.2718204882049018,0.1551031145124976,0.1276040826982504,0.13682709550681627,0.2351659966706849,0.1355449829857647,0.0910789350770668,0.15029631788594192,0.10698902320411283,0.10230446927374302,0.015144344533838144,0.08977272727272727,0.11910583304226335,0.1116201582673886,0.09136690647482014,0.07096774193548387,-0.08051529790660225,-2.961661341853035
debtRatio,0.7476689318567972,0.771631790222385,0.6967506713103961,0.6498159396094497,0.6502286840822358,0.6024442363914077,0.5498070842035513,0.5859585004707936,0.5081192462613111,0.5293057328756223,0.5662053695204667,0.5412500453996366,0.5131864807711638,0.5517647049832527,0.5532069360536898,0.6131551316993104,0.48023119583724677,0.5003260493749455,0.5555217027814486,0.57375403643694,0.5525279298829576,0.42411730426654864,0.38694745621351123,0.4103062712688381,0.47457821645816595,0.36795201371036845,0.3393794749403341,0.37277413308341145,0.40271493212669685,0.46476190476190476,0.5064562410329986,0.3382352941176471,0.375,1.54
debtEquityRatio,6.994160729764872,3.6882742855554707,2.3756641454984866,1.8896340041098172,1.8762212310118496,1.5189966199829075,1.2244518073836426,1.4181489742838056,1.035105542121524,1.1268267459544092,1.3083688346876194,1.1830920306101804,1.0570964862986236,1.2309711241338934,1.238172614336213,1.5850155500129641,0.9239323175826339,1.0013050485202908,1.2498286333838633,1.3460632721089854,1.2347763509316603,0.7364647477840737,0.6311815522753554,0.6957955482275351,0.9032328527741372,0.5821583514099783,0.513728323699422,0.5943220022413149,0.6742424242424242,0.8683274021352313,1.0261627906976745,0.5111111111111111,0.6,-2.8518518518518516
longTermDebtToCapitalization,0.8467202515355716,0.7205436295610406,0.6270128974040972,0.5703890128006052,0.5804046987268109,0.5242705146688234,0.46047385268918395,0.46976714392407953,0.3954255776975314,0.4241789609236105,0.43763652585141055,0.36511211245371944,0.43264076424687437,0.45312214810782964,0.4227875672234985,0.5309930992064823,0.24985593498940395,0.29088913574395453,0.4436169128929887,0.42793758254130343,0.4576336994326638,0.3211944033713544,0.24714497874737543,0.2397367596364776,0.3339153208206024,0.12253152510111825,0.17200119653006282,0.20469399881164588,0.20207253886010362,0.2697505197505197,0.2680851063829787,0.11764705882352941,0.05405405405405406,-0.125
totalDebtToCapitalization,0.8469356208405926,0.720581675785787,,0.5704273459412991,0.5804156424362042,0.5242912147504628,0.4609158279435951,0.4701214464939806,0.39604860195714264,0.4241992617846123,0.45279897011554765,0.4547134231596063,0.43265091743643025,0.4670989657984341,0.47020804046309667,,0.34955553174796716,0.4064803087914428,0.4784997025263585,0.4940444378185582,,,,,,,,,,,,0.18181818181818182,0.18604651162790697,
interestCoverage,-1.2355023443513962,-1.419194857325693,-0.7222029161425474,-0.5407222486395097,-1.341385173786055,-1.7871277514026758,0.23662657754716152,1.1820138467417447,2.234090359774056,3.098770830683119,3.3916176017893256,2.25612355517792,1.3925789211467912,,,,,,,,,,,,,,,,,,,-7.857142857142857,10.0,463.5
cashFlowToDebtRatio,0.13119569477791712,0.11779391646813249,0.2053743827290128,0.09083451718902702,0.015580145418993845,0.14863361195004124,0.23392253014167158,0.40915980509059713,0.3623182370701085,0.3568064022649953,0.3149967472754106,0.2491442996220694,0.4103190038083947,0.3515920404421285,0.3419994793373557,0.3711864466041337,0.5097385058794462,0.28072370349251036,0.17323489740203016,0.17671178345837835,0.44328776945374376,0.25848730136632125,0.2658516369664318,0.7189542483660131,0.3664488017429194,1.4330097087378642,0.6417391304347826,0.41219158200290273,0.21367521367521367,0.5876685934489403,0.18253968253968253,0.34,-0.3875,
companyEquityMultiplier,9.354622656842562,4.77983713513476,3.409633091605806,2.9079526815632115,2.8854790275209696,2.5213895796921797,2.227057167074119,2.4202208401181675,2.037131145371335,2.128876896595401,2.3107672677066082,2.1858511434149337,2.059868149118285,2.2309711241338936,2.238172614336213,2.5850155500129643,1.923932317582634,2.001305048520291,2.249828633383863,2.3460632721089856,2.2347763509316603,1.7364647477840738,1.6311815522753554,1.695795548227535,1.9032328527741371,1.5821583514099784,1.513728323699422,1.594322002241315,1.6742424242424243,1.8683274021352314,2.0261627906976742,1.511111111111111,1.6,-1.8518518518518519
receivablesTurnover,7.01580126020614,5.879278852379076,6.717661938628207,4.042758356251322,3.6712518808779673,4.382447305524683,4.924913753662363,4.483811234640063,4.395731320866883,5.055299239199695,3.844046671381588,3.7756401644409814,4.838725761007679,4.569205905055963,4.754138128128494,4.453946787439918,4.3194157916759925,4.53275023467746,4.684304253240663,5.469285469962374,5.874381726236963,3.788513910854063,3.1240272373540856,4.201224489795918,4.167342211928199,4.323018867924528,3.85232452142206,3.963963963963964,5.3414179104477615,5.130341880341881,2.6679462571976966,6.458333333333333,6.21,4.4714285714285715
payablesTurnover,7.804108800857544,9.898384950344466,6.536581977849227,5.03247862377591,4.727554648116759,5.080913757001716,8.719027589858227,5.775278824705792,7.299249145756647,8.984429169756117,4.823953405480401,6.821629015824049,8.887577675412833,7.319975147561355,7.932191183390527,5.596510293371431,5.933845134570649,7.432178638941399,9.911153368519093,8.921612634317489,9.838652415017334,6.38336614880499,5.214196762141968,8.56910569105691,8.303076923076922,8.053803339517625,12.176029962546817,7.002680965147453,11.969325153374234,9.737142857142857,11.729411764705882,14.15,15.333333333333334,13.35
inventoryTurnover,15.660801277995699,13.617529657190897,10.940909941533732,11.939186047213852,10.3307076671457,12.976475698634104,15.416553983773664,19.581530597608523,18.979794368734897,17.852373045358437,13.838872355709322,15.25851822005087,19.960047213322884,20.719140942458598,20.664038090682133,25.573457263128564,38.93915230445294,54.88601542595889,54.83073554038387,47.45225102319236,70.04812314339725,49.27183981363359,16.228682170542637,34.47663551401869,29.17297297297297,30.78723404255319,21.966216216216218,13.06,9.334928229665072,14.440677966101696,16.89830508474576,28.3,,
fixedAssetTurnover,0.6054161172789901,0.5354239536423525,0.23000841318248655,0.22987734312581473,0.1930626390024499,0.17236436002553776,0.30799603252880065,0.47860196283021983,0.43505011762306506,0.5110323191025169,,0.37269647385004934,0.3676467625250017,,,,,,,,0.8717392849965498,0.7286317278213587,0.3847259658580413,1.194915254237288,1.4078638497652582,1.492832942402919,1.8342013888888888,1.5251299826689775,1.4372489959839359,1.425771971496437,1.3997985901309165,2.039473684210526,2.5875,0.9484848484848485
assetTurnover,0.36514300234337504,0.38776613412585753,0.45016076837491265,0.3893100078126353,0.30519993849071836,0.27211859267388666,0.40516899004386736,0.5727466514567159,0.5059301497367024,0.5522725071116343,0.4693529500144825,0.3619555252710047,0.32912475609905034,0.5066676652672883,0.4890125900416316,0.5406421117304907,0.4911215924636054,0.4175874597811316,0.34320037581933827,0.2999704573891283,0.5108864222894737,0.4230729504716169,0.26784820683903254,0.8339815264948954,0.8260071158039711,0.981662382176521,1.0085918854415274,0.8247422680412371,0.9253393665158371,0.9146666666666666,0.664753706360593,1.1397058823529411,1.1089285714285715,0.626
operatingCashFlowPerShare,54.2273934488428,49.548236294092646,97.34426947502538,48.71051474744092,11.180354387802732,96.1940500949453,151.34460849099943,306.49256606603507,241.04516931695346,269.4644181194282,253.63909612075872,194.1089621069982,285.3553856688055,259.9179986051494,245.5323159848903,256.03860240283075,164.91314627691952,94.53691518504593,67.5502576879757,64.81587831958511,120.28404763553279,38.26778390511556,28.9485559566787,40.24390243902439,22.665250155907813,20.941291175317197,13.178571428571429,10.349854227405247,3.8461538461538463,12.380075628055444,3.1900684385262252,0.036677454153182305,-0.06919642857142858,0.1
freeCashFlowPerShare,24.173011255849246,21.849837087406147,36.51942312231775,-19.9112133183013,-91.16435598407999,24.67673388190614,-1.864076160321151,-6.77757366853117,40.794134243427536,7.600400048281689,-102.07127383166502,30.985463536095672,92.39127365649463,-7.936807517813104,-115.4499939073778,-75.99701627268374,19.572363151723298,3.1505143148735026,7.24000819140585,9.690230065086492,-1.082012047358582,-13.801751371723105,10.42418772563177,-25.097560975609756,-16.790072350928142,-10.07338532146017,-0.17857142857142858,-0.2915451895043732,-15.307692307692308,-16.35793599379129,-7.859588906513888,-0.05609492988133765,-0.20758928571428573,-0.035
cashPerShare,125.39370178323004,68.24564385890353,64.34501175995473,72.04041902289794,65.09212443836338,53.38674382855593,48.517043486864885,92.22223368903383,86.19375080732335,134.1892987084648,93.94900354558057,140.48817268407302,192.5081002096525,105.01732778269091,137.45152781461226,196.39127483711812,228.03106998917133,136.47657383037009,156.94614150653607,151.69172670634507,93.74991345288375,95.42360610763177,25.20306859205776,0.9512195121951219,25.84539227052984,3.4050879959865363,8.0,22.995626822157433,5.6923076923076925,6.0885617842895625,9.616438191499347,0.06472491909385113,0.29017857142857145,0.3
payoutRatio,-0.012963925856181228,-0.027975239591828124,-0.07054212282236781,-0.1358893389167296,-0.12527728959366216,-0.04945316399641852,-0.18612195612799357,-0.08845104123826972,0.32988767816928005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operatingCashFlowSalesRatio,0.21252332038692512,0.16389594773863506,0.22493324041042484,0.10654466759920056,0.02447309873902472,0.23875378786348564,0.22165091577375953,0.2618840988877894,0.23052983453388848,0.2235766047511057,0.24033046930780083,0.2625960137965717,0.46153955936337837,0.2726366513895352,0.27732978510452305,0.3006967427206996,0.2899175980686053,0.23005025831729403,0.20585683928926185,0.2451889780989222,0.3276065845196749,0.1664870803331113,0.19975089522030204,0.1603031186243078,0.11685424482423232,0.12884078212290503,0.08731661145291056,0.08068181818181819,0.0349283967865875,0.12703040399833404,0.04964028776978417,0.04387096774193548,-0.0499194847020934,0.06389776357827476
freeCashFlowOperatingCashFlowRatio,0.445771218538351,0.44098112711251397,0.3751574008338227,-0.4087662267898199,-8.15397730894257,0.2565307714723494,-0.012316766212600227,-0.022113337871532305,0.16923854711142042,0.02820557942797905,-0.40242721012957894,0.159629226800026,0.32377616928431663,-0.030535813450418982,-0.47020284659589345,-0.2968185873515904,0.11868285575522099,0.03332575754885493,0.10717957916383507,0.14950395360388782,-0.008995474201509559,-0.3606624153085101,0.36009353078721745,-0.6236363636363637,-0.7407847800237812,-0.481029810298103,-0.013550135501355014,-0.028169014084507043,-3.98,-1.321311475409836,-2.463768115942029,-1.5294117647058822,3.0,-0.35
cashFlowCoverageRatios,0.13119569477791712,0.11779391646813249,,0.09083451718902702,0.015580145418993845,0.14863361195004124,0.23392253014167158,0.40915980509059713,0.3623182370701085,0.3568064022649953,0.3149967472754106,0.2491442996220694,0.4103190038083947,0.3515920404421285,0.3419994793373557,,0.5097385058794462,0.28072370349251036,0.17323489740203016,0.17671178345837835,,,,,,,,,,,,0.34,-0.3875,
shortTermCoverageRatios,79.08078199926227,623.4598930481284,,580.7005347593583,346.7182320441989,1790.9259259259259,131.6158574062692,287.8693053311793,139.24624447717233,4293.145604395604,5.290045255442639,0.8027335393736702,9920.073619631901,6.425840998977914,1.9574257142857143,,1.340648407630041,0.7000161581008016,1.3221470681563872,0.7554895179366512,,,,,,,,,,,,0.85,-0.5166666666666667,
capitalExpenditureCoverageRatio,-1.804309038882343,-1.7888483707799083,-1.600403047638641,-0.709840980698918,-0.10924213227217577,-1.3450455804073789,-0.9878330907639896,-0.9783650823718028,-1.2037149732007588,-1.0290242244973753,-0.7130494850478577,-1.1899509500933594,-1.4788002944848115,-0.9703689934382973,-0.6801782504471402,-0.7711178801363697,-1.1346653205718846,-1.0344746514237853,-1.1200460659977476,-1.175784419266139,-0.9910847229432537,-0.7349361522367507,-1.5627283800243605,-0.6159014557670772,-0.5744535519125683,-0.6752058554437328,-0.9866310160427807,-0.9726027397260274,-0.20080321285140562,-0.4307909604519774,-0.28870292887029286,-0.3953488372093023,0.5,-0.7407407407407407
dividendPaidAndCapexCoverageRatio,-1.862138452184487,-2.0219151949591003,-1.8102433374409639,-0.8761106927710843,-0.12403253986449629,-1.543852367421219,-1.0737242445248658,-1.0112026648961223,-1.2539138861062902,,,,,,,,,,,,,,,,,,,,,,,,,
dividendPayoutRatio,-0.012963925856181228,-0.02797523959182812,-0.07054212282236781,-0.1358893389167296,-0.12527728959366216,-0.04945316399641852,-0.18612195612799357,-0.08845104123826972,0.32988767816928005,,,,,,,,,,,,,,,,,,,,,,,,,
priceBookValueRatio,1.4377434581211401,0.4378676148721886,0.4131849228191694,0.3813402299276154,0.7633627124790853,1.3351076754875617,0.48631532837852665,0.6816352909036126,0.8447322554910417,0.8101557899177602,0.9536661611023272,1.2758352317365727,1.2226374588401394,0.6491561062283374,1.6553203336817954,2.4603559297448743,3.4181469476922093,2.5258271867243485,2.5883808013171237,2.402619234591409,2.3601781829260022,4.925281909228395,2.2469389837426026,5.915086562242375,3.2420498034076015,2.0305838530368763,1.8966763005780347,2.242248785954427,2.242288961038961,3.0137895907473307,2.816358072916667,97.06678799999999,43.55968,-21.329925925925924
priceToBookRatio,1.4377434581211401,0.4378676148721886,0.4131849228191694,0.3813402299276154,0.7633627124790853,1.3351076754875617,0.48631532837852665,0.6816352909036126,0.8447322554910417,0.8101557899177602,0.9536661611023272,1.2758352317365727,1.2226374588401394,0.6491561062283374,1.6553203336817954,2.4603559297448743,3.4181469476922093,2.5258271867243485,2.5883808013171237,2.402619234591409,2.3601781829260022,4.925281909228395,2.2469389837426026,5.915086562242375,3.2420498034076015,2.0305838530368763,1.8966763005780347,2.242248785954427,2.242288961038961,3.0137895907473307,2.816358072916667,97.06678799999999,43.55968,-21.329925925925924
priceToSalesRatio,0.42091281099631833,0.23624348988375587,0.2691963548459067,0.3368447017107102,0.8668193122059366,1.9458892675817239,0.5389523803855516,0.49173884001300966,0.8196143019807332,0.6890719433075526,0.8793071688422007,1.6125708212945435,1.8034235011336033,0.5742909973023055,1.5124061399632966,1.760454920110692,3.6175280800471077,3.0223370444318816,3.352208133152629,3.4140253664882176,2.067218409575529,6.704244787977612,5.142807099486221,4.1824540950160305,2.062262609420592,1.3074010562150837,1.2423095125414103,1.7052556818181817,1.4473454418442193,1.7635878279883381,2.090993907374101,56.36136077419355,24.55054428341385,18.39961661341853
priceEarningsRatio,-1.4917505164490787,-0.6257796783952158,-1.165578451667058,-1.606905333974051,-4.064972650513615,-4.209916658735878,-5.588642973099886,-5.003758088757618,35.26513463233134,28.83436096842559,21.868565120506897,71.78686097470828,-73.85698688424941,5.526246205819225,8.028783215911618,8.52465787431814,19.80264187329947,24.463445977444728,33.53195164075993,42.68654363769559,12.267155686109946,64.77594105827194,119.25,37.5,21.052629787234043,14.655172700587084,750.0,17.5,12.259615384615385,15.624997693726938,19.90740774828767,794.1828109090909,67.75950222222221,-6.727897196261682
priceToFreeCashFlowsRatio,4.442971496735309,3.268674165134403,3.1900832499406193,-7.734335298314122,-4.343802966909056,31.770817149138878,-197.41682654028435,-84.91239315805502,21.007922239165396,109.27056401297729,-9.091686281200417,38.469652022840066,12.068239303048305,-68.9823961046314,-11.598095025230066,-19.72445858428785,105.13549048975315,394.22134796739306,151.93352975839719,93.13504364067383,-701.4709326507759,-111.65249673727537,71.49837662337663,-41.83673469387755,-23.823601926163725,-21.095192253521127,-1050.0,-750.3125,-10.41143216080402,-10.507132444168734,-17.09695018382353,-840.00105,-163.93427956989248,-822.7257142857143
priceToOperatingCashFlowsRatio,1.9805488180308601,1.4414236175045247,1.1967833404912367,3.1615350566191793,35.41927082669386,8.150192233575543,2.4315368989301342,1.8776964393844586,3.5553502375860493,3.0820395724081,3.6587419455168497,6.1408808076720165,3.9074082915474113,2.106433578813934,5.453457295952848,5.8545859332632695,12.477780252549783,13.137725062944115,16.28417178038102,13.924057243351369,6.310063677768904,40.26885914849128,25.74610288386594,26.090909090909093,17.648161712247326,10.14741632791328,14.227642276422763,21.135563380281692,41.4375,13.883194672131147,42.12292074275363,1284.7074882352942,-491.80283870967736,287.954
