,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.4501356351981065,0.689652237561067,1.3038505032312901,0.8363750164012669,0.9438565795378648,2.272095595545834,2.828556493373493,2.2847882190193154,2.3985498939645784,1.4949996932327136,2.099780099638469,1.3868713399354087,1.1346425668463163,0.8892910854319169,0.4885428102794167,0.6496236729923438,0.5243608589932789,0.6428031836362437,0.7826406782892519,0.779445028455432,1.0018850356915336,0.7012664899825103,0.7608847497089639,1.0183066361556063,0.9181976666219659,0.9335126825518831,0.9702029283329052,0.6169573060733614
quickRatio,0.3055003463466092,0.33179680097139713,0.6787552139754603,0.584671938568179,0.7081032301416043,2.151973553390336,2.2344138554118462,1.659926644822485,2.0661087866108785,0.7278851463279956,1.2607981016511163,0.7042215536764804,0.5839206494808006,0.24835604560870433,0.2099745410410529,0.2223723558246641,0.18318840274963488,0.3817723922676366,0.4889766613974705,0.5598180302316308,0.3911400055538313,0.4935203766726715,0.49545983701979046,0.7711670480549199,0.611505967547271,0.6439277478862413,0.7778063190341639,0.44377630787733013
cashRatio,0.02243290629390231,0.010332442507702521,0.003414810290793832,0.0014806787767818357,0.11955086562081807,1.3714704712666534,2.0120555050834423,1.2926888379911192,1.6156378364952906,0.31913439036575425,1.0327253978705693,0.0,0.0,0.0,0.053781721678553655,0.0,0.03582611388504446,0.0,0.05311975777822992,0.032167325189400804,0.04838693869550303,0.05935195780572425,0.04190919674039581,0.23432494279176203,0.09306691699074694,0.02824750192159877,0.07757513485743642,0.04690318701142514
daysOfSalesOutstanding,171.26885239910555,77.78124740232653,75.12767889492753,109.98175515577007,85.6393206082174,89.90210526315789,27.602267094017094,45.231184210526315,46.21915413533834,61.80825708061002,50.60873867069486,51.81990538573508,53.97712433257056,59.96977791878172,63.64167891256429,69.11770110410095,89.75245215311004,118.73131203272214,106.76371198832783,99.39591307568836,43.40512363055409,84.07058874797394,66.90693516514538,97.01903467029231,65.60158066015808,62.81340638092169,69.77489481065919,51.72117655478423
daysOfInventoryOutstanding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.681082725060827,26.088872727272726,116.29566390041494,211.4271028037383,157.238578125,157.49836084905658,145.08473103448276,162.43645996860283,173.24818342151676,185.0020367132867,114.81133975602782,109.41656556540265,44.94660605301662,26.831321122874414,25.4173198372431,21.205255681818183,20.098856209150327,7.2173497049912285,8.622940627914206,7.226132864056313,8.876150772972034
operatingCycle,171.26885239910555,77.78124740232653,75.12767889492753,109.98175515577007,85.6393206082174,89.90210526315789,27.602267094017094,48.91226693558714,72.30802686261107,178.10392098102494,262.03584147443314,209.05848351073507,211.47548518162714,205.05450895326447,226.07813888116712,242.3658845256177,274.75448886639674,233.54265178874996,216.1802775537305,144.34251912870496,70.2364447534285,109.48790858521704,88.11219084696357,117.11789087944264,72.8189303651493,71.4363470088359,77.0010276747155,60.59732732775626
daysOfPayablesOutstanding,13698.377889869693,78.37005053554776,151.88080982236156,203.60718157894735,175.17431085043987,106.8384985835694,206.63252427184466,394.3749513381995,438.4366727272727,437.7455601659751,437.92665887850467,241.96534375,214.34022405660377,179.5961103448276,160.01382260596546,137.3262610229277,154.81743006993008,105.39005876365694,98.61329136397934,82.07965345425306,28.280482320749396,85.19241812937392,42.203125,91.13071895424837,55.91505873598044,52.6453217283183,58.5156181258249,39.11846447802675
cashConversionCycle,-13527.109037470587,-0.5888031332212336,-76.75313092743403,-93.62542642317727,-89.53499024222246,-16.93639332041151,-179.03025717782756,-345.46268440261235,-366.1286458646616,-259.6416391849502,-175.89081740407153,-32.906860239264915,-2.864738874976638,25.45839860843688,66.06431627520166,105.03962350269,119.93705879646666,128.15259302509304,117.56698618975115,62.2628656744519,41.9559624326791,24.295490455843122,45.90906584696357,25.987171925194275,16.90387162916886,18.791025280517594,18.4854095488906,21.47886284972951
grossProfitMargin,0.9883559791076539,-0.23582793988931888,0.5665760869565217,0.5831505046072839,0.5587188612099644,0.23648161499639508,0.7799145299145299,0.8336032388663968,0.8523093447905478,0.8249818445896877,0.8383685800604229,0.7671033478893741,0.6765827612509535,0.5399746192893401,0.5319617927994122,0.5528391167192429,0.543859649122807,0.45418169886263027,0.4836972453324192,0.43230552219316265,0.2564484602075046,0.2590826392158904,0.3375364637244754,0.30659415363698167,0.12538354253835426,0.13605113331184876,0.20301542776998596,0.1759822514850068
