,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.859579531931773,1.0731481481481482,0.9047826086956522,0.7186414511771517,0.8444007858546169,0.9794784095767421,1.1801882563872703,1.560674157303371,1.334056399132321,1.0773666506487265,1.0293944738389182,1.1868395773294909,1.2554499720514254,0.9496437054631829,0.8598562628336756,1.1466794075489728,1.3794898490369598,0.8936846887778283,0.7912270960577457,0.7010253642741501,0.43880972338642077,0.44992050874403816,0.7125779625779626,0.8173679498657117,1.0091491308325709,1.2238931361841552,1.1136175153425112,1.181745891500265
quickRatio,0.7199523998413329,0.9087962962962963,0.6521739130434783,0.5275955229641065,0.6463654223968566,0.8127404873877726,0.9175257731958762,1.1393258426966293,1.121475054229935,0.853916386352715,0.7777777777777778,0.920749279538905,1.0352152040245948,0.7068883610451306,0.5893223819301848,0.9125656951743908,1.1389901093180634,0.6524307133121309,0.5435868961687951,0.46788990825688076,0.2845766974015088,0.21886592474827768,0.47193347193347196,0.5210384959713519,0.6505032021957914,0.9306057296479879,0.8562779897163709,0.9129704894857749
cashRatio,0.33280444268147563,0.5162037037037037,0.25217391304347825,0.1381705905055963,0.27111984282907664,0.40872167592988456,0.4935006723442403,0.5466292134831461,0.6260303687635574,0.3137914464199904,0.16225749559082892,0.39721421709894333,0.5567356064840693,0.2935866983372922,0.10574948665297741,0.2517916865742953,0.1504424778761062,0.263062244434348,0.15769017212659633,0.0992984349703184,0.08549874266554904,0,0.019230769230769232,0.004476275738585497,0.03110704483074108,0.17575401159371587,0.056145297727649694,0.050362254815338396
daysOfSalesOutstanding,31.972715849937174,31.619164368168352,29.72733711048159,32.142171408622794,33.03715287650459,34.883191747572816,32.850347255256395,33.12758086717137,33.23788350377946,36.66530797101449,33.38972431077694,30.953656998738964,35.084703224996865,29.78613638495451,36.45356234096692,38.490485808440525,39.851647707282744,38.28706236323851,39.2200061842919,39.759968102073366,28.099675850891412,24.357038480272774,60.21270452358036,44.879175550817344,47.71015865498461,53.89297693920335,55.00803341902314,57.889463689345824
daysOfInventoryOutstanding,12.94242029928432,13.392827494604019,12.918479837539891,10.485012489592005,12.329580036518564,14.705282959711553,13.89255617977528,11.365615516558913,10.73529411764706,10.561286001339584,18.502304147465438,18.619076365831575,21.617912603828096,17.31719246759599,18.25,16.481758373205743,15.964214711729623,13.370905248326874,11.882519462137296,14.863560033585223,13.574380165289256,13.061344868265829,18.90212325220093,80.0557620817844,60.48571428571429,20.749864645370874,21.31613819214387,20.541412855714153
operatingCycle,44.915136149221496,45.01199186277237,42.645816948021476,42.627183898214795,45.36673291302316,49.58847470728437,46.74290343503168,44.49319638373028,43.973177621426515,47.226593972354074,51.89202845824238,49.57273336457054,56.70261582882496,47.103328852550504,54.70356234096692,54.97224418164627,55.81586241901237,51.65796761156538,51.10252564642919,54.62352813565859,41.67405601618067,37.418383348538605,79.1148277757813,124.93493763260173,108.1958729406989,74.64284158457423,76.32417161116702,78.43087654505997
daysOfPayablesOutstanding,80.20738451528953,33.45176822181637,37.590658543661156,41.94004995836802,45.65276932440657,37.192349898103146,30.860955056179773,36.02322206095791,32.976127670799265,37.99129269926323,38.33252486053844,130.11319046181708,128.38931022029612,101.76082171680117,118.10653409090911,128.9069976076555,140.65440689198144,130.10919337794996,122.4416135881104,139.13518052057094,127.90082644628099,132.7664176169878,154.6193682030036,814.1263940520447,650.7428571428571,233.48538170005415,253.16800757217226,233.65442312937537
cashConversionCycle,-35.29224836606804,11.560223640955996,5.05515840436032,0.687133939846774,-0.28603641138341374,12.396124809181224,15.881948378851906,8.469974322772366,10.99704995062725,9.235301273090847,13.559503597703937,-80.54045709724655,-71.68669439147116,-54.65749286425067,-63.40297174994219,-73.93475342600925,-84.83854447296906,-78.45122576638458,-71.33908794168121,-84.51165238491235,-86.22677043010032,-95.3480342684492,-75.50454042722231,-689.1914564194429,-542.5469842021582,-158.84254011547992,-176.84383596100525,-155.2235465843154
grossProfitMargin,0.44821396517680845,0.38471754009602616,0.3896954674220963,0.3710944318380171,0.37712065207089374,0.35487459546925565,0.32261440395775853,0.3479869236063317,0.32574477545575814,0.32382246376811596,0.6309523809523809,0.651849516603615,0.6525285481239804,0.6164524903855173,0.6268023748939779,0.6445200382693739,0.6460654391931512,0.6117341356673961,0.5630797773654916,0.6200956937799043,0.6077795786061588,0.5871082968014288,0.6282964388835419,0.9362710258232646,0.9171205304286053,0.7676729559748428,0.7736718080548415,0.7599153078820422
