,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.6211240214593216,0.5592779524815894,0.6368535824531049,0.6696704509115498,0.5573279272296167,0.6929695782582832,0.6809400855547662,0.8759096792751331,0.8590101203395503,0.637140220371462,0.611274559581084,0.6969679855335728,1.0643474749106476,1.2945052745933274,0.8838259967055326,1.066414625046636,1.269252512217387,1.2033246761136678,1.0664058252452024,1.225755841892915,1.166191334854395,1.1081331371357281,0.4525756591008877,0.6821394460362942,0.8271856712183011,0.7953949524745985,0.8856881952515357,0.8768877843624546,0.7528003089996137
quickRatio,0.23013235366140813,0.25717649565874284,0.31242019348070765,0.32888650122047514,0.3108302158924083,0.32448994091743066,0.30960024514889634,0.43729927519993045,0.46073339520626244,0.31558215450913424,0.3146768797565106,0.3828494589979268,0.7461720816590272,0.885295462992081,0.6556271874570727,0.42967043900012436,0.6828406662096221,0.5686178318474304,0.6157622927436449,0.6001583421781385,0.7503480655528569,0.8431248200633377,0.3123657445365403,0.4082139446036294,0.3310870721759177,0.2935922648312029,0.557197409928607,0.44618619766775,0.3784279644650444
cashRatio,0.007000296943074733,0.011419968295063535,0.021688451625346997,0.004280052796192994,0.026275492464894447,0.010633747974739798,0.008313900519567251,0.008009592646975205,0.012347892614203571,0.013238284542522998,0.01255540399979142,0.0033675928616683833,0.01889627041980494,0.02751855194749503,0.052725567109803445,0.012522488910997803,0.3533499286937203,0.02317806027652476,0.03005560949774914,0.025719195013258565,0.06546775716984372,0.07729919068487892,0.07869120889323927,0.16249602037567654,0.12076609327895017,0.11750245821042281,0.16121534119209696,0.02953546167080864,0.03341058323677095
daysOfSalesOutstanding,45.0598282934082,53.17667038254258,58.573850319447736,50.101681229109246,50.56391894131294,53.03819143446853,52.37994397245749,58.89178734851914,66.25957646055878,49.51051128581604,58.69415553954892,54.610351847443724,61.26217011384055,49.796585303974865,57.71908477361146,31.542436690021997,23.824981247425335,53.15924738319867,49.98410650756075,49.96287951734969,62.50835119234418,50.849546526199525,36.89073736263362,31.501688546955023,22.97900575948191,20.454391363304477,45.91255504865378,42.420812669972804,35.80160320641283
daysOfInventoryOutstanding,19.864252009113585,19.09955909874533,21.696957000885387,19.52127428846678,19.419265912741142,21.355999001158846,31.373257657390994,27.809860708112005,28.685855847614558,27.684268648353903,26.644036402563753,57.48759871523892,44.8600774362244,27.854956016689393,36.552505189941854,22.968594667399653,13.705398076098332,15.283211502752843,15.974387359401323,15.075460752902625,14.45633524580467,8.72172586869696,17.99170396714948,33.26397302849919,57.065561126108754,60.01971395438732,67.69696437971574,80.53123625164982,83.35716001922152
operatingCycle,64.92408030252179,72.27622948128791,80.27080732033312,69.62295551757603,69.98318485405409,74.39419043562738,83.75320162984849,86.70164805663114,94.94543230817334,77.19477993416994,85.33819194211267,112.09795056268264,106.12224755006494,77.65154132066425,94.27158996355331,54.51103135742165,37.53037932352367,68.44245888595151,65.95849386696207,65.03834027025232,76.96468643814885,59.57127239489648,54.882441329783106,64.7656615754542,80.04456688559067,80.4741053176918,113.60951942836951,122.95204892162262,119.15876322563435
daysOfPayablesOutstanding,112.15732486631833,119.39759144558843,111.96863336744185,95.15042106178744,91.3682489894242,103.88089920884856,84.41902171255606,67.2481304036915,71.2282342718445,67.76530288098371,76.07164846047672,146.2329448725646,76.7054880204509,46.000059490873795,82.6699697614963,65.20161472038602,44.922732539834385,71.94578640524783,71.18919562147026,75.22104639268115,92.40822682117127,53.81315148693932,59.23378746282247,66.77790654796397,95.32510605476281,113.69037495168148,162.38945429022635,128.0631324241091,123.1721528111485
cashConversionCycle,-47.233244563796546,-47.12136196430052,-31.697826047108734,-25.52746554421141,-21.385064135370115,-29.48670877322118,-0.6658200827075689,19.453517652939638,23.71719803632884,9.429477053186233,9.26654348163595,-34.13499430988195,29.41675952961404,31.651481829790455,11.601620202057006,-10.690583362964368,-7.392353216310717,-3.5033275192963202,-5.230701754508189,-10.182706122428826,-15.443540383022423,5.758120907957164,-4.351346133039364,-2.0122449725097624,-15.280539169172144,-33.21626963398968,-48.779934861856844,-5.111083502486494,-4.0133895855141475
grossProfitMargin,0.44021369421423584,0.4817008065934746,0.49821695493142176,0.4835779041810825,0.47039819133069766,0.508202012383901,0.49936811928106717,0.4448390908633781,0.4253169118691794,0.45242699830164906,0.4154353662309543,0.6460357344955064,0.5946169250660502,0.3325019349453895,0.4834257025100451,0.4245031024216511,0.327347906596781,0.333132361549141,0.3672226011668837,0.38534847349450235,0.4198781094951787,0.33932834494210357,0.43484077582011427,0.5754478563281372,0.6558908617989755,0.6626942734953583,0.6994277577068115,0.7575854529941876,0.7714881818431383
