,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.557668959935249,1.734437975817286,2.199603764239723,1.5239423523942353,1.3394255874673628,1.0110876451953537,1.2191176470588236,1.5194672131147542,1.2206929283341243,1.0734323432343233,1.066235249333841,1.0922962411611463,1.1253448955459204,1.3780160857908847,0.9945923460898503,0.9326095095469862,1.0594766058683585,0.7962403491104397,0.9005125113053964,0.8610859728506788,0.7290138549307253,0.6279140175597941,0.623780487804878,0.7379786927728189,0.7630769230769231,0.8034724787587736,0.7515415306492564,0.6469408224674023,0.6646706586826348,0.6905494505494505,0.6232456140350877,0.6197012515139282,0.7490230134607034,0.734019734019734,0.7954916693890886,1.2592202318229715,1.1375203031943693,1.0502049180327868
quickRatio,1.375961149332254,1.5512763098969995,2.0024764735017335,1.3668061366806137,1.1075718015665796,0.7333685322069694,0.9598039215686275,1.2397540983606556,0.9919316563834836,0.8791254125412541,0.8880852683669586,0.9062151097878675,0.9219550650374458,1.1179624664879357,0.7703826955074875,0.7068513665293897,0.8223632038065027,0.6055723397113125,0.6035574314139283,0.6927601809954751,0.4331703341483293,0.4529215864365728,0.4676829268292683,0.6072559746616758,0.5503846153846154,0.6195049870705578,0.5716358360536815,0.49882982280173854,0.49540918163672654,0.4246153846153846,0.49780701754385964,0.4816310052482842,0.5805471124620061,0.5057915057915058,0.20418163998693237,0.946786090621707,0.8105035192203573,0.7612704918032787
cashRatio,0.792391744233104,1.0026869682042097,1.549777117384844,0.44537424453742447,0.44804177545691903,0.21172122492080253,0.29558823529411765,0.32172131147540983,0.31751305173232086,0.24422442244224424,0.2984392843547773,0.29140305173055453,0.5092629089475759,0.5517426273458444,0.2782861896838602,0.13777611381505053,0.18279143536875495,0.10372608257804633,0.25896894784443775,0.1665158371040724,0.10757946210268948,0.18710263396911897,0.20853658536585365,0.280449179383818,0.205,0.25489471739933506,0.24737033006891548,0.22066198595787362,0.21357285429141717,0.130989010989011,0.2324561403508772,0.18772708922083164,0.26443768996960487,0.22908622908622908,0.16595883698137864,0.48524762908324554,0.1705468327016784,0.09579918032786885
daysOfSalesOutstanding,32.26587221436747,33.46270563807699,31.454219030520647,30.149116193348412,30.093877551020405,31.035238429172512,30.930526696178514,30.34713402760139,32.52703449364591,31.92915350074838,29.868152432800272,35.0919696840671,34.077190673185406,40.16978210374958,35.900044424700134,42.72283150548355,44.79510767300857,50.9085634718032,52.01932668329177,54.47132041575773,35.77465652600589,39.5154130702836,37.87693810279575,38.31976690407918,33.114770660739545,33.9191224931739,30.970956719817767,28.91089108910891,26.82035803497086,27.272930648769577,25.283375314861463,30.76887447892543,32.38513101767215,30.39703034215623,5.625,39.75382320029839,67.9952718676123,65.05694291986828
daysOfInventoryOutstanding,13.725738861932069,16.76171769168247,17.719016235331942,13.487894662324791,12.838705363113549,17.783889980353635,19.343098958333332,15.528139054333293,11.003202296819788,10.754121360925991,12.050849499939751,20.48643592142189,27.315482320631652,30.40418547394337,20.964796188459502,28.91089108910891,16.957412890002278,18.199699323477827,14.08442469597755,17.89731756561869,16.059643119041798,18.057156580211334,19.103823969237343,19.284341978866475,13.416925338996895,13.145327621767413,13.090837901331247,12.588179965511834,13.585288410654437,9.743125419181757,8.687193048734416,9.356645097063215,13.561515107705652,13.455436304246385,48.9361065389795,18.535954113038613,23.737668980635732,24.38270641485875
operatingCycle,45.991611076299534,50.22442332975946,49.17323526585259,43.6370108556732,42.93258291413395,48.819128409526144,50.27362565451185,45.87527308193468,43.53023679046569,42.68327486167437,41.919001932740024,55.578405605488996,61.39267299381706,70.57396757769295,56.864840613159636,71.63372259459246,61.75252056301085,69.10826279528102,66.10375137926933,72.36863798137642,51.83429964504769,57.572569650494934,56.98076207203309,57.60410888294565,46.53169599973644,47.064450114941316,44.06179462114901,41.49907105462074,40.405646445625294,37.01605606795133,33.97056836359588,40.12551957598865,45.946646125377804,43.85246664640262,54.5611065389795,58.289777313337005,91.73294084824803,89.43964933472702
daysOfPayablesOutstanding,45.48411998235554,47.61514494716879,47.465841504581256,53.89990089197225,46.32673532165307,40.49181401440734,38.30598958333333,33.895709250030386,34.05753091872791,40.84005612065942,44.596939390287986,97.90809167446211,131.0641949879849,144.8317603610997,94.00344097406034,117.57095709570957,80.96333409246185,87.24880982209973,75.03157156220767,87.06518603980386,71.55463211928624,84.6757925072046,84.13480025635548,104.9243515850144,72.51102760986767,68.27463112803427,67.96945967110416,64.14249882426712,128.25542423707887,96.20724346076459,94.96159173907569,94.42944250871079,102.6875813213821,105.99704464146835,101.85919497231782,80.42459429210969,100.75173547679941,99.35383174652725
cashConversionCycle,0.5074910939439974,2.6092783825906736,1.7073937612713337,-10.262890036299048,-3.3941524075191154,8.327314395118805,11.967636071178518,11.979563831904294,9.47270587173778,1.843218741014951,-2.677937457547962,-42.32968606897312,-69.67152199416785,-74.25779278340674,-37.1386003609007,-45.93723450111712,-19.210813529451002,-18.14054702681871,-8.927820182938348,-14.696548058427439,-19.720332474238546,-27.10322285670967,-27.15403818432239,-47.320242702068754,-25.979331610131226,-21.210181013092956,-23.90766504995515,-22.64342776964638,-87.84977779145358,-59.191187392813255,-60.991023375479806,-54.303922932722145,-56.740935196004294,-62.14457799506573,-47.29808843333832,-22.134816978772683,-9.018794628551376,-9.914182411800226
grossProfitMargin,0.3894836060055208,0.4104775594952883,0.41217046206179725,0.4083102957191924,0.38963265306122447,0.33073281907433383,0.30617038576203814,0.30344594022521376,0.28518430815376117,0.2887909529353068,0.29406260632868325,0.6358681767861705,0.7261188416698007,0.7304501714412123,0.6643269657929809,0.6979062811565304,0.5409784653982856,0.5368995126479461,0.46683291770573565,0.5551135634543821,0.49815996074582924,0.4865598027127004,0.4285191063362227,0.6148367403570437,0.38159224085673876,0.40655305526786556,0.39398253606681854,0.3927075399847677,0.4099708576186511,0.16610738255033558,0.09079459583237921,0.06947660954145438,0.15697745277269956,0.1699160748870239,0.11973129610115911,0.1112768867338058,0.13727344365642238,0.12088364434687157
