,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.7038443929378773,1.7171821969479073,1.637740892630713,1.3277004146715303,1.803648200319013,1.9967497372955105,1.5304381770274227,1.9118729475710565,3.363845050215208,3.0960719356365356,1.4584063900253263,1.6994448850118953,1.0001998001998003,0.6041424699961285,0.6809470124013529,0.9129803373513283,0.6166901078293483,0.5482718585335358,0.7933982114676486,0.7653935027864619,0.6503658961551865,0.6961327604089494,0.9129918337045286,0.8314749920356802,0.8828673835125448,0.7324460761817347,0.8949506674405108,0.912677304964539,0.8907350550839805,1.0844399899774493,0.8889396709323584,0.8276199804113614,0.8584233509538037,0.7047923322683706,1.0270531400966183,0.724619683328159,0.7682970367725812
quickRatio,1.598770996079778,1.600111351253626,1.475040838940358,1.2405525587253305,1.6272671938641716,1.874874917552171,1.4560270411739134,1.708620035037002,3.012625538020086,2.823473734027449,1.1073446327683616,1.391554321966693,1.018895104895105,0.5547773906310491,0.6428523111612175,0.3659485328899825,0.6737637130801688,0.5810565329999107,0.8608232509205681,0.8706837025961669,0.4303635730049948,0.4683383293251422,0.6394951744617668,0.5860146543485186,0.6281003584229391,0.5328132170720514,0.714644999032695,0.6409574468085106,0.553187646740112,0.7785016286644951,0.6302559414990859,0.5408912830558276,0.5902091473224547,0.3810436634717785,0.7388083735909823,0.557901272896616,0.555872902534809
cashRatio,0.5722469024522849,0.5877353373819718,0.5264647756999737,0.358684932808954,0.44005273578936477,0.2525273551238034,0.1876842002537328,0.29409599872108283,1.3850789096126255,1.9415522953147184,0.3413208649912332,0.7329500396510705,0.07292707292707293,0.05497483546264034,0.05278261760787127,0.05574756123680079,0.04210032817627754,0.03786728588014647,0.05181483429773803,0.050292238684246295,0.06040190498315716,0.07869313972440362,0.09487750556792873,0.05734310289901243,0.15311827956989246,0.05981337004742236,0.1768233700909267,0.09175531914893617,0.0760339534043706,0.29691806564770734,0.19469835466179158,0.07908912830558276,0.17467248908296942,0.02726304579339723,0.24444444444444444,0.08040981061782056,0.027133166726169226
daysOfSalesOutstanding,40.97178772524829,37.59033077881791,42.9822413176587,46.43683682584562,40.27300928183219,46.31429936309827,47.88499349360283,48.871167768334914,46.81682728886635,43.632732023516404,45.30687785142463,46.08439523710048,51.16640714636945,49.980331649089486,50.024568871083844,44.67099333931729,47.10759606261859,43.01201719336481,43.84931209717402,42.474667099707695,38.54525862068965,35.75916439673244,42.765604037564685,41.251574896993226,42.18688947809099,43.15793499043977,42.114219307711465,38.36401425178147,47.74619993068278,39.55624471384268,40.84845282132582,38.743246285457,37.306800836678164,35.66264705882353,33.16021543560606,36.83288498130044,38.78354139761802
daysOfInventoryOutstanding,0,0,0,0,0,0,0,0,0.9880443451906205,4.56140350877193,8.043342036553524,6.109898107714701,5.825989032510771,6.883126758421413,7.321228841995377,8.756970283008691,7.606141262009867,8.08912233141308,7.408314669652856,6.287520331213958,8.462836598429819,10.404519391875468,7.597548592979402,8.066160372194854,8.296041917439638,9.153435227778601,13.404839540072079,10.043756766510285,17.130879142687043,21.003680160588825,16.206333659810642,18.473436816790556,20.693361550456675,16.38015410245731,14.234760760323356,13.950721153846153,15.983424047501238
operatingCycle,40.97178772524829,37.59033077881791,42.9822413176587,46.43683682584562,40.27300928183219,46.31429936309827,47.88499349360283,48.871167768334914,47.80487163405697,48.194135532288335,53.350219887978156,52.19429334481518,56.99239617888022,56.8634584075109,57.34579771307922,53.42796362232598,54.713737324628454,51.10113952477789,51.257626766826874,48.76218743092166,47.00809521911947,46.163683788607905,50.363152630544086,49.31773526918808,50.48293139553063,52.31137021821837,55.51905884778354,48.407771018291754,64.87707907336983,60.5599248744315,57.05478648113646,57.21668310224756,58.000162387134836,52.04280116128084,47.39497619592942,50.78360613514659,54.76696544511926
daysOfPayablesOutstanding,44.61626848844905,46.81449185709138,60.236587834728994,62.24142279753461,74.42214570543673,60.584241008651716,56.76472778126679,53.503672360248444,52.98293188706333,42.54385964912281,39.60678851174934,43.26263256394261,42.60477869173521,48.5426963728994,55.22220565207665,57.87580359705504,47.65093482212412,47.02575398170112,45.11408174692049,47.95246192518113,45.795729694034776,52.90744400553786,50.74738903394256,40.9051724137931,49.00092048431637,46.55253004896869,49.077998970310624,40.01037531577048,41.794999007739634,56.62038585926174,52.98835564261617,49.95408832531701,43.33815994653598,57.91961682632237,64.87382564998907,72.16646634615384,81.45225136071252
cashConversionCycle,-3.644480763200761,-9.224161078273475,-17.254346517070296,-15.804585971688994,-34.149136423604546,-14.269941645553445,-8.879734287663965,-4.632504591913531,-5.1780602530063575,5.650275883165527,13.743431376228813,8.93166078087257,14.387617487145008,8.320762034611498,2.1235920610025687,-4.447839974729057,7.062802502504333,4.07538554307677,6.143545019906384,0.8097255057405235,1.2123655250846923,-6.743760216929957,-0.3842364033984751,8.412562855394974,1.4820109112142603,5.75884016924968,6.441059877472917,8.397395702521273,23.082080065630194,3.939539015169764,4.06643083852029,7.262594776930548,14.662002440598854,-5.876815665041526,-17.478849454059656,-21.382860211007248,-26.685285915593262
grossProfitMargin,0.4989736741021275,0.4616500312002597,0.610218940240064,0.6258854236365362,0.6327335422486585,0.5953590914409821,0.6087853775451728,0.5945860875039345,0.6025234592949531,0.5818300587910156,0.587888439356116,0.598161687904742,0.5815440091788231,0.5540370985791312,0.5802635285280586,0.5350838611351155,0.543287476280835,0.553366024942487,0.5572632622706991,0.560701526469633,0.5481100795755968,0.647487358341059,0.5595732447454163,0.5022984983144345,0.5072913759419481,0.4845889101338432,0.5163111148003653,0.5298608754665762,0.5010150022280536,0.49438962503524103,0.46045446538664786,0.48514182800540295,0.49245293685341174,0.4350588235294118,0.4582149621212121,0.45410406141329307,0.4200028698522026
operatingProfitMargin,0.12918066950474655,0.09881820256228979,0.09688971980770164,0.10875398462082193,0.06705859675025468,0.06532582544546472,0.08648917341843891,0.05788353792886371,0.09896462084707076,0.05443947540324607,0.024406903675647757,0.0978149153958638,0.03034707425012293,-0.013780053579300755,0.07118055772902257,-0.15824509111666818,0.14262749051233398,0.15436281632158858,0.16718827466534458,0.1769626502111075,0.12413892572944298,0.1822407797206154,0.18248897974829106,0.17546906391527906,0.15873569634384593,0.1147227533460803,0.09487839296090313,0.08962504241601629,0.06268257662029014,0.04984493938539611,0.055017321355175855,0.07310895992796038,0.09553960088190401,0.1477058823529412,0.17240767045454544,0.17479168033593595,0.15289137609413114
pretaxProfitMargin,0.14000878124341828,0.064717131661732,0.090752373931124,0.10070410694739443,0.06637706570448647,0.019626551588010868,0.061265882099650774,0.01882278879446018,0.060106517879786964,0.13230490930104014,-0.001592493759146079,0.07403384165448089,0.0015571217833142109,-0.024212418189833496,0.05790116115301556,-0.1677623929945655,0.13226399430740038,0.14426686039472092,0.15487109568666335,0.159597271841507,0.11269893899204245,0.19289144006728845,0.1720117549351562,0.17213198488098885,0.1525955902874686,0.07567877629063098,0.09491989706980991,0.164234815066169,0.024409565777095608,-0.00011277135607555681,0.040396923257589104,0.06421656911301216,0.0749053083837413,0.1487058823529412,0.16950757575757575,0.16429368151696083,0.15418280958530636
netProfitMargin,0.10601640482785245,0.05612290379387309,0.07723608640182233,0.07187701232644668,0.002563798049579892,0.018689137180118585,0.040049011692518115,0.020963172804532578,0.04127567841744864,0.0669313099844229,-0.01708702763191874,0.04499686651347399,0.008154400917882314,-0.019600529010817592,0.06531876936559106,-0.1651851133604851,0.07702798861480076,0.08857004479961254,0.09379647992067427,0.09733679766157843,0.147446949602122,0.11392495389681197,0.09908643710470837,0.09497054516974836,0.09150851241975998,0.03231357552581262,0.05640408400431643,0.0904733627417713,0.003020250532257266,-0.025204398082886947,0.027596735364922787,0.036470058532192706,0.15071513369890893,0.09864705882352941,0.09487452651515152,0.08673971524178203,0.08344095279093126
effectiveTaxRate,0.24278746028412984,0.1264380760967496,0.14893591146783414,0.27616970770794647,0.9346543911386032,0.14482736028303742,0.3504837109310402,-0.11842809364548496,0.39970464135021094,0.39301936954044814,-9.866486486486487,0.3866591422121896,0.5805263157894737,0.08019607843137255,0.41155135135135135,-0.03009120854033722,0.40394530374355525,0.3850188837599664,0.39575830332132855,0.3899063899063899,0.4048249485142689,0.40938305060571756,0.42395543175487466,0.4330365974282888,0.40032007315957935,0.5730166750884285,0.40577175338871885,0.44912190082644626,0.8762677484787018,-55.5,0.3168604651162791,0.43207712532865905,0.4852830188679245,0.36313291139240506,0.4402932960893855,0.4820287539936102,0.4583527221963704
