,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.767130473193087,0.6186822181297319,0.5910972804762549,0.6431909600316212,0.6441620333598094,0.687125890736342,1.0341767992113047,0.6790091601083731,0.7178469725969843,0.6726440143148498,1.6583150642029438,1.6649673888597347,1.1150610411790751,1.1227056079505122,1.0237598216616146,0.8101455683967034,0.6564568973842626,1.0775930264075786,0.9515983636200056,0.9181150475088663,1.1718146718146718,1.3121638863698672,1.559796437659033,1.4296875,1.4401114206128134,1.428082191780822,1.12005388320568,0.9342105263157895
quickRatio,0.418751035282425,0.37272355228156334,0.3636043837099175,0.44848752586667906,0.3884917483011208,0.4326840855106888,0.7860663818600065,0.5359738528361931,0.5463330376733112,0.5300342478931773,1.4131694331349827,1.459704625534148,0.9180846353343033,0.8636040969475712,0.7191700512279202,0.5615110359554607,0.3885839142704872,0.8055700711277197,0.6796304561435695,0.6660850202676039,0.8088803088803089,0.8425195604951811,1.1119592875318065,0.9973958333333334,0.9331476323119777,0.791095890410959,0.4607910079310888,0.35
cashRatio,0.17597040472640937,0.1969766728054021,0.14163171424705723,0.245971773349764,0.12314300002941782,0.1776405384006334,0.3540092014459415,0.2686105018707264,0.20647962280005602,0.24012006003001501,0.8447384904478547,0.9128120548766774,0.4644190018343981,0.21924754081736134,0.2172320790146447,0.10120792215612771,0.017621710655740638,0.10452316557863603,0.01714706074328627,0.05154409260112676,0.14864864864864866,0.31571219182993443,0.4173027989821883,0.4166666666666667,0.47075208913649025,0.3801369863013699,0.10006086577705824,0.07105263157894737
daysOfSalesOutstanding,31.2247439127601,25.977988398591258,28.301179651019908,29.51966646857822,29.922383393318064,60.17082906857728,53.80616678346181,54.72843257844343,63.17491262689902,70.21345589174007,75.37332536905879,81.81769296951818,86.32700171481335,48.57696416228557,51.363501261268716,51.743269657663795,54.99285805859043,69.9395654621563,68.53338393190393,68.18287476544637,16.376053628334176,19.211059407765443,28.39574725062067,24.403366511663656,24.83877571068479,24.02101795774587,25.436378873078866,23.26978698732341
daysOfInventoryOutstanding,47.173361386377145,41.196374263044326,35.24560220751936,32.80388166686915,34.72584121469472,72.03739469215144,33.184885602033745,33.113945373601254,33.681057510999366,37.57832093517534,48.27241227856132,49.80934775411102,53.66465921593607,26.583532807659815,39.85248267516374,36.92663428400546,38.50792830491187,31.253584462744566,29.55873183023083,27.916370887916077,27.298629117800658,26.295384345165807,32.118523148281405,32.44060896360042,34.52066332494035,39.5083131609692,46.612795084647495,48.767911598633404
operatingCycle,78.39810529913724,67.17436266163558,63.54678185853927,62.32354813544737,64.64822460801278,132.2082237607287,86.99105238549555,87.84237795204469,96.8559701378984,107.79177682691541,123.64573764762011,131.6270407236292,139.99166093074942,75.16049696994538,91.21598393643245,88.66990394166925,93.5007863635023,101.19314992490087,98.09211576213475,96.09924565336244,43.674682746134835,45.50644375293125,60.51427039890207,56.843975475264074,59.359439035625144,63.52933111871507,72.04917395772637,72.03769858595682
daysOfPayablesOutstanding,122.99543870356392,107.4528943031415,89.73636762723025,89.62033774753979,92.08952583156406,157.71169791215743,94.40905939449965,90.4704608350379,85.98778284098051,60.96004250797024,47.827094822117026,45.88180112570357,40.8772945740923,19.632497887918895,34.657011316201455,40.71222847155811,39.15736680547538,43.404701618780216,55.90513777151001,46.15117849022377,52.69822316653692,47.29887162978289,54.03116043636125,45.35386107532486,42.98799583860497,40.161343130572,44.247135138303825,56.66693953362333
cashConversionCycle,-44.59733340442668,-40.27853164150592,-26.189585768690982,-27.296789612092425,-27.441301223551278,-25.50347415142872,-7.4180070090041,-2.628082882993212,10.868187296917881,46.831734318945166,75.81864282550308,85.74523959792563,99.11436635665711,55.52799908202649,56.558972620230996,47.957675470111134,54.34341955802692,57.78844830612065,42.18697799062474,49.948067163138674,-9.023540420402085,-1.7924278768516402,6.483109962540823,11.490114399939216,16.371443197020177,23.36798798814307,27.802038819422542,15.37075905233349
grossProfitMargin,0.39431111802873625,0.39033561218147916,0.3971113673743312,0.3885752488486109,0.43494383247900537,0.3852405322415558,0.39355290819901895,0.3986686925692786,0.3947837664344642,0.3993361419634878,0.4171573228660011,0.443153883972468,0.43051708217913204,0.4049808348867897,0.4018470285232818,0.4044328599645679,0.399490566935408,0.3632579747950214,0.35332251863884845,0.3606133163432567,0.3670932082905598,0.3680336644694471,0.4087631026438191,0.3899095198661987,0.38491486161135935,0.3546676457497346,0.3483486423072033,0.36079416793821506
