,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.9669282511210763,0.8895914396887159,1.4245416078984485,0.90625,1.0925,0.8369264787175235,0.9531450577663672,1.0170818505338077,0.8516483516483516,1.252204585537919,0.6676370693837943,0.936996336996337,0.6824529447480268,0.609189468249871,0.7519566526189043,0.7231955150665732,0.8911504424778761,0.8086053412462908,0.8225552050473186,0.6554100620261888,0.8179591836734694,1.0318054256314313,0.9435431537962362,0.8157894736842105,0.652,0.7544527836899294,0.9196986696585991,1.252451491758815,1.3419372006386376,1.431108719052745,0.9924080664294187,1.3398392652123996,1.8546099290780143,1.8590867856062896,1.6040076335877862,2.3230452674897117,2.355731225296443
quickRatio,0.484304932735426,0.4489299610894942,1.0712270803949224,0.5152777777777777,0.6091666666666666,0.5433941404090658,0.6225930680359435,0.6412811387900356,0.5341880341880342,0.7751322751322751,0.4090247452692867,0.5743589743589743,0.38312082574377654,0.3572534847702633,0.4328717639975918,0.4498948843728101,0.5548672566371682,0.5222551928783383,0.5457413249211357,0.4376292212267402,0.5387755102040817,0.715622076707203,0.5697598961713173,0.5423976608187134,0.4230204081632653,0.513050296852246,0.6505850296521879,0.9372000834550386,0.9731240021287919,0.8016684607104413,0.6491103202846975,0.9569460390355913,1.2238475177304964,1.1390988811611733,1.2678117048346056,1.8888888888888888,1.8023715415019763
cashRatio,0.10257847533632287,0.1551556420233463,0.6142454160789845,0.07708333333333334,0.10916666666666666,0.2310668877833057,0.2573812580231066,0.27188612099644127,0.20085470085470086,0.263668430335097,0.12954876273653565,0.18974358974358974,0.052823315118397086,0.10635002581311306,0.1288380493678507,0.12754029432375613,0.16991150442477876,0.21735905044510387,0.1829652996845426,0.11853893866299105,0.14448979591836736,0.23479887745556596,0.15898767034393252,0.09649122807017543,0.07322448979591836,0.11313991262462193,0.14553614361275846,0.28645941998748176,0.30840872804683345,0.1916038751345533,0.16370106761565836,0.3269230769230769,0.5523049645390071,0.70547323858482,0.8247455470737913,1.2628600823045268,1.1592320722755505
daysOfSalesOutstanding,34.97467285774588,30.031330881351312,35.19119178693647,37.06388799485034,35.76094056172437,34.52620123890842,36.05016490192675,33.49867374005305,35.64478626363799,37.64894184598968,38.4491587417703,36.63257503345441,35.88001445608963,32.54862385321101,34.956381566470704,34.63998349494533,34.18927648578811,34.18755697356427,38.829787234042556,40.78064671814671,43.411721250923414,48.06815270304894,56.58706833210875,55.62078441169123,57.054134899500234,51.44904647214435,51.85837316259356,57.37501259953634,49.636343840165495,50.633643372904174,43.4938846825859,48.65927725478287,37.26246630727763,38.5910196859102,40.3559806333836,39.449822380106575,38.17234413736112
daysOfInventoryOutstanding,60.40661990355107,66.26750362143892,45.30071077091307,53.6087205966724,53.548854740504495,50.73743185947911,51.12077141953841,44.05172413793103,43.60569483132157,44.78667081905948,44.29835651074589,47.136578769438806,43.81910369643441,43.03801546391753,45.24209167204648,40.92343976777939,39.69459962756052,47.29041315683915,46.02639296187684,43.30786516853933,40.80155979202773,44.228115567054765,66.97901415324549,65.30286034772855,73.31832401175467,62.34028683181226,56.878859324127085,56.07192693137131,53.21974390747625,60.28306300686213,58.512258813288845,61.35207399913282,71.35128948573173,67.56317991631799,61.368893492145695,53.08715336728919,62.211959626737766
operatingCycle,95.38129276129695,96.29883450279023,80.49190255784954,90.67260859152273,89.30979530222886,85.26363309838753,87.17093632146515,77.55039787798408,79.25048109495955,82.43561266504916,82.7475152525162,83.76915380289321,79.69911815252405,75.58663931712854,80.19847323851718,75.56342326272471,73.88387611334863,81.47797013040342,84.85618019591939,84.08851188668604,84.21328104295114,92.2962682701037,123.56608248535423,120.92364475941979,130.3724589112549,113.78933330395661,108.73723248672064,113.44693953090766,102.85608774764174,110.91670637976631,102.00614349587474,110.01135125391569,108.61375579300935,106.15419960222819,101.7248741255293,92.53697574739576,100.38430376409889
daysOfPayablesOutstanding,0,81.95316272332207,57.37424822307272,53.08519793459552,53.6546825166715,55.380072683222295,56.544419854568446,49.31504702194358,49.70597338285361,46.946434132668955,47.52844500632111,52.19574036511156,48.95322211318286,44.80186855670104,49.247901872175596,43.572206095791,44.7243947858473,50.80425190533494,47.4025974025974,51.182022471910116,52.02989601386482,49.422164726175076,56.825280624694976,42.170499158721256,53.388472841027586,52.493230368067394,63.68137420006736,56.859063808194854,49.098857221533805,47.93044291952589,55.17626577687509,54.968926145396736,44.16984587211964,52.41338912133891,59.66770239944761,47.16562912657989,47.68425061892973
cashConversionCycle,95.38129276129695,14.345671779468162,23.117654334776823,37.58741065692721,35.655112785557364,29.883560415165235,30.626516466896703,28.235350856040505,29.544507712105947,35.48917853238021,35.21907024619509,31.573413437781653,30.74589603934119,30.784770760427506,30.950571366341585,31.99121716693371,29.159481327501332,30.673718225068484,37.45358279332199,32.90648941477592,32.18338502908632,42.87410354392862,66.74080186065925,78.75314560069853,76.98398607022733,61.296102935889216,45.05585828665328,56.5878757227128,53.75723052610793,62.98626346024042,46.82987771899965,55.042425108518955,64.44390992088971,53.74081048088928,42.057171726081684,45.37134662081587,52.70005314516916
grossProfitMargin,0.3580976502040242,0.4357716932298052,0.45573575360809404,0.43900869005471516,0.4368060091443501,0.4471789720408505,0.45096337441416423,0.4358974358974359,0.42210695761044537,0.4289525164502934,0.4213606437454279,0.4345249474287899,0.4475966750993856,0.43045871559633025,0.41247866489664325,0.43140086651537035,0.4218346253229974,0.43185961713764814,0.44796484736355224,0.46307915057915056,0.43166707707461216,0.40584166026133744,0.4981631153563556,0.5545840619535348,0.6151825776091635,0.6063094721048683,0.5983857877175579,0.6027114202197359,0.6046055854973053,0.6076367641659528,0.5985439720442632,0.5797752808988764,0.5584231805929919,0.5594632455946325,0.5402809746805302,0.5293072824156305,0.5178587824809475
