,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,2.6293569431500465,2.717696919578251,2.4814099468855626,2.1008136282735825,2.505629139072848,2.934051881622214,2.8042179917879806,2.5222608146510894,2.7244877660632585,3.470708099847173,2.9834411384217336,2.8542193026781204,3.2575946733250105,2.970399755874275,2.661237392744242,3.1255804953560373,2.8052453017192085,3.1768207282913163,2.7436535589845694,2.3223005160778087,2.2642958283411394,2.029047965523031,1.6805607476635513,2.2564793696869168,2.073365418476347,2.052011355723392,1.8587008383886578,1.847313769751693
quickRatio,1.6462255358807083,1.854351870994418,1.392563978754225,1.135901347571828,1.4475165562913908,1.8005115089514065,1.6233669279581933,1.4654246921376697,1.7059876666003582,2.3132959755476312,1.8206985769728332,1.9393633148054572,2.3172522442185364,1.934391211473909,1.677374680114406,2.0672213622291022,1.7912171692143484,2.04421768707483,1.666998506719761,1.3572350138944025,1.2975710706894674,1.077629148709912,0.8521962616822429,1.2123159859008916,1.0464843291466135,1.178156301890835,1.0961761297798378,1.1460948081264108
cashRatio,0.7990680335507921,1.0222245193301633,1.0077257363592467,0.5677599796592931,0.703476821192053,0.6956521739130435,0.5856662933930571,0.6081465108935902,0.44161527750149193,0.8499745287824758,0.5994825355756792,0.4939363314805457,0.9152547410974378,0.6991455599633811,0.6424506999849465,0.7185371517027864,0.3637403270689589,0.694327731092437,0.41214534594325536,0.314608971814212,0.3134190175362161,0.17014607936419096,0.11883177570093457,0.13691340106434446,0.06373987557225026,0.23857732069205634,0.17865176197941518,0.19512415349887133
daysOfSalesOutstanding,36.468743309783775,36.57539629080785,26.826324091650402,39.861952603727275,35.07899002665055,39.07147016011645,36.53833086236718,40.053266233129634,45.08831252922767,44.94548255836922,49.61870026525199,54.90221455277538,50.86657199957926,54.89247031461038,54.7744940140656,55.77429115699594,58.47605132765849,60.09348821298863,63.15732345284051,71.69313826306441,66.67254624481957,62.36942500632324,63.68256050516393,64.7084961660723,63.9746260376213,69.69427964948567,75.93213921429235,80.74651319106032
daysOfInventoryOutstanding,121.80650786730608,101.79484049479167,127.06525848218506,94.81264150071617,93.9418325913605,96.91537976678222,101.45762711864406,95.74240958025887,93.83540676089363,87.77995657959241,89.5328403016768,87.27981328166284,72.93138560350904,81.37811326465942,86.91902027422947,84.50187662295153,90.5837187346885,86.7032383300762,85.16353872082726,87.57895653826661,83.50741918830249,89.85401649120988,101.88602756650323,83.14709290177979,87.40723593964334,91.58696833936304,90.05325490819489,82.82242081366437
operatingCycle,158.27525117708984,138.37023678559953,153.89158257383545,134.67459410444343,129.02082261801104,135.98684992689869,137.99595798101123,135.7956758133885,138.9237192901213,132.72543913796164,139.1515405669288,142.18202783443823,123.79795760308829,136.27058357926978,141.69351428829506,140.27616777994746,149.05977006234698,146.79672654306484,148.32086217366776,159.27209480133104,150.17996543312205,152.22344149753312,165.56858807166716,147.85558906785207,151.38186197726463,161.2812479888487,165.98539412248724,163.56893400472467
daysOfPayablesOutstanding,48.57793983591613,42.119954427083336,38.773272847556946,44.050270295245575,40.69443764982144,39.26462863746192,45.94742889974145,47.04336518688763,45.88354067608936,42.07507528538413,42.44123892509336,47.224326228641885,44.831646040573354,35.62752442842684,45.89769131606703,41.42857922185611,41.53407665005557,40.40023346405572,39.81875053560716,33.10876520527116,30.66031608573284,27.25716952756314,38.3164742674028,25.873838965183204,36.58762002743484,47.01135958910529,44.00153670879368,39.15552592699362
cashConversionCycle,109.6973113411737,96.25028235851619,115.11830972627851,90.62432380919785,88.3263849681896,96.72222128943676,92.04852908126978,88.75231062650087,93.04017861403196,90.65036385257751,96.71030164183543,94.95770160579634,78.96631156251493,100.64305915084294,95.79582297222802,98.84758855809135,107.52569341229142,106.39649307900912,108.5021116380606,126.16332959605987,119.5196493473892,124.96627196996998,127.25211380426435,121.98175010266885,114.7942419498298,114.2698883997434,121.98385741369356,124.41340807773105
grossProfitMargin,0.4598372939413402,0.44820153576721,0.43421650669732376,0.4467111486054657,0.43838777921257244,0.445764192139738,0.46241042747714356,0.4596908597758243,0.44771394654483976,0.43590250069134434,0.4339771220159151,0.45575687853513563,0.46283790890922477,0.4487043768023738,0.45028184892897405,0.4385975658309802,0.4404576426455543,0.4450897763415504,0.42860174160008485,0.4097784425539871,0.3930354796320631,0.3903444060365905,0.42410868139320296,0.4001640670396154,0.3895175388093917,0.41928917433190005,0.4167001514542701,0.41709376575365487
operatingProfitMargin,0.14290301862556198,0.15575463649018814,0.08328208967195144,0.1219929953728558,0.122125449899717,0.1382532751091703,0.13905361996540647,0.13643344988725858,0.13237886254901254,0.12855054714968595,0.1259946949602122,0.1349343303614227,0.1301146523614179,0.12801351682563192,0.13065442637032265,0.13057779356727653,0.14103738573979097,0.13782688122739215,0.12647411675412754,0.11646255959614846,0.10794501162438087,0.10688390523564624,0.10949294615957576,0.0976198885711356,0.09042091048978866,0.15019866107875687,0.1507279077674404,0.14403041505629305
pretaxProfitMargin,0.14238921001926783,0.1495576810813238,0.07718632195278453,0.12273436101950559,0.11882847487430283,0.14224163027656478,0.14279095626389918,0.13741381000620895,0.12748660023741862,0.12926164421443528,0.12363229442970822,0.1363244176013805,0.132370884611339,0.10202804532725633,0.1343694636817523,0.13474907968320277,0.1432038997251737,0.13535957844785548,0.11833740033134472,0.10498270543142937,0.10283028403921965,0.09710395413540174,0.10218896955008838,0.08500723490070526,0.06835477488982634,0.14098949545528766,0.1389515655426081,0.13651067047555032
netProfitMargin,0.12943695140226932,0.12858682473393507,0.06788225543405609,0.10299869621903521,0.05310877270104679,0.12343522561863174,0.11613540894489746,0.1069572889774844,0.09687398827295945,0.09817090032789476,0.09213362068965517,0.10224331320103537,0.10027874197959398,0.077528798869426,0.10111129006281205,0.09135790369903038,0.09307986011273897,0.08818242028574132,0.07717230741608246,0.044311489202580163,0.06704740725765693,0.0621469521962735,0.06437949550310725,0.05143045950164637,0.041829353822319455,0.086627115876558,0.08549439001019998,0.08395647790287347
effectiveTaxRate,0.09096376484739137,0.1402191863083621,0.12054035330793211,0.16079983336804832,0.5530635838150288,0.1322144903806795,0.18667531905688947,0.221640903686088,0.24012415349887134,0.2469437652811736,0.25477707006369427,0.25,0.24244109817632803,0.24012266802964477,0.24751288505333813,0.3220146370289559,0.3500186776242062,0.34853210022583075,0.34786206896551725,0.34096170970614426,0.3430649759166421,0.3599956587801172,0.3699956483899043,0.39498726712236965,0.3880551301684533,0.3855775169857937,0.38471805138471804,0.38498230496999536
returnOnAssets,0.14994667790977406,0.15174880763116058,0.0810095080084232,0.16987814647721045,0.08577387291444799,0.18229502558149532,0.17573378201532996,0.1515277777777778,0.14483166612885878,0.14132165605095542,0.14374393792434528,0.1422189625283371,0.13223249394908212,0.11220716097089724,0.15136586110731592,0.1395451100736319,0.14103915052281754,0.1377820232896652,0.1198236099143393,0.07059980041406634,0.10294893683066894,0.10132998831534813,0.0988748313954481,0.0860186367360939,0.07403564679290028,0.14843691710811013,0.13999392651078044,0.12718363190886817
returnOnEquity,0.3956547346377855,0.4485783661001018,0.31520794537554314,0.4456858407079646,0.19700366897676314,0.3417425646812283,0.3067384565181922,0.2575745652002833,0.2487989652623799,0.22275008963786302,0.2141412195356902,0.21670222493142335,0.19548479038723765,0.1710265967237254,0.24068086846510678,0.2123010789421243,0.22147266594539552,0.2146628397292796,0.19775393688437168,0.11877615455935049,0.17277936962750717,0.16875089426241235,0.1846443261167618,0.1353563825002249,0.12250528832888807,0.25214663667184184,0.22752323764086535,0.20340966921119594
