,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1042.2481116374345,1.3338364020525204,1.5368403015764223,1.1784261715296198,1.0270232815964524,5.5754039497307,1.4470454545454545,1.378248974008208,2.7431767337807607,2.757276995305164,2.690557643746003,2.560475705726327,2.6950545950075164,2.6149188590580232,2.551693198896779,2.1169508705992457,2.020677789979122,2.2898039442039444,2.515359752857396,2.2413525734779665,1.5399436146506096,1.3939870765318547,1.226915683194709,1.2666064846159633,1.4129499038373476,1.935417281038042,1.6666231562459208,1.84375,1.9557717823971694,1.8089922968086778,1.7120426188139632,1.9416525503482025,1.6763680724991286,1.5300334683811871,1.6793457588436669,1.7085192697768763,1.757521329142344,2.0385431400282887
quickRatio,410.31878120599157,0.7232115907032901,0.8983893077450309,0.5147656940760389,0.4817073170731707,4.775583482944345,0.8011363636363636,0.7152302781577747,1.7592841163310962,1.8065727699530516,1.7341681601371044,1.531322467623358,1.7644431656191133,1.7525627527653307,1.4891297979145532,1.185192949190869,1.2639639313874198,1.5180405964405965,1.4845288272725368,1.2471347762163902,0.7912177143573451,0.6758624343310066,0.595828857409249,0.6598209583991574,0.7417345910797692,1.0443821881450899,0.9339511813079232,1.0716666666666668,1.0095827804806132,0.9383744694230467,0.899621477639142,0.937699981178242,0.8084698501219937,0.7433503611062181,0.8803727653100039,0.983367139959432,0.9541984732824428,1.154879773691655
cashRatio,128.79272820381513,0.34455176577120433,0.48406442769019875,0.09478337754199823,0.15798226164079823,4.242669060442848,0.3502272727272727,0.32466940264477884,0.8326621923937361,0.8873239436619719,0.8448526456544434,0.6446160326629472,0.7274084106161911,0.7845644544207873,0.5862553376832496,0.34587428126282704,0.6345686718952706,0.8026089466089467,0.6850684041817686,0.49827386919743066,0.19411107642362627,0.06494074371617711,0.03634622744245082,0.04506131046415406,0.07628903745764264,0.16602772043644942,0.17647826654483748,0.27569444444444446,0.13990859501695416,0.06146832259078761,0.07934950231319221,0.056841709015622056,0.07267340536772394,0.10745111854852915,0.23488018257892734,0.38336713995943206,0.38796587337224964,0.4186704384724187
daysOfSalesOutstanding,42.38023317435082,45.01209996048992,51.13454460477888,49.50404858299595,52.95845585935056,52.63871661291656,47.30994152046784,57.43726901381054,51.29706369879233,56.19567916563198,59.16746017517035,57.28164568118347,59.677527452978595,59.56837531284589,55.03892796304034,62.164879268041865,55.408330015611426,56.812984920071926,59.71812119977831,62.98445429930609,67.51416105204251,74.67091219619519,75.82987087427529,86.75476831266089,85.08742660977254,77.36363636363636,76.47104484078272,77.11760368663595,84.12326626294198,82.58173115924394,90.28939246607196,78.63916766411933,76.56531027972375,72.73806237924371,72.47045747045748,68.24715549936788,70.1837450442208,66.4390627732121
daysOfInventoryOutstanding,113.22620994900414,96.67221144071712,104.94706498951781,104.56954010219951,102.58169934640523,107.88001950902292,96.64741219963031,127.98192231967067,131.64656212303979,131.78727787792943,120.58616446556255,121.58736452975262,117.98656885630801,124.26959575558968,112.91298562859747,124.99183247225432,110.7241587985256,106.39305018840892,107.8459719032684,124.20551815057206,122.21664765373002,135.01679827229717,158.7849445892735,161.42104900881057,149.3042749371333,132.92854175321978,119.56742898998942,121.38938629334203,128.18797558324275,138.09053113863905,146.1934628975265,145.0361858190709,151.86688991209712,150.5434277751974,161.57744379580177,146.0095712599974,156.23723675813656,117.77728717767573
operatingCycle,155.60644312335495,141.68431140120703,156.0816095942967,154.07358868519546,155.54015520575578,160.51873612193947,143.95735372009815,185.41919133348122,182.94362582183211,187.9829570435614,179.75362464073288,178.8690102109361,177.6640963092866,183.83797106843556,167.9519135916378,187.15671174029617,166.13248881413702,163.20603510848085,167.56409310304673,187.18997244987816,189.73080870577252,209.68771046849236,234.61481546354878,248.17581732147147,234.39170154690584,210.29217811685612,196.03847383077215,198.50698997997796,212.3112418461847,220.67226229788298,236.48285536359845,223.67535348319024,228.43220019182087,223.2814901544411,234.04790126625926,214.25672675936528,226.42098180235735,184.21634995088783
daysOfPayablesOutstanding,0.05966852689310113,60.47916089086036,51.842243186582806,44.276827371695184,46.28941635133586,47.293935945374734,37.388324091189155,41.22337569357437,35.31121833534379,31.301828483131597,34.06201303300751,29.771116020112636,33.52119549004384,28.38065745270629,27.264213853387243,31.723616915929803,30.799881393337312,34.58851500115138,30.209011735100756,34.59914222977456,39.351463692169915,39.11676314958721,43.04143641627946,52.60944383259912,57.99169397241485,38.971749065226426,38.02392772849353,36.8980953931304,36.04523789614516,81.85092482606481,84.54328621908127,84.60146699266504,93.9237128505651,160.71528100325128,0,0,0,0
cashConversionCycle,155.54677459646186,81.20515051034667,104.2393664077139,109.79676131350027,109.25073885441992,113.22480017656474,106.56902962890899,144.19581563990687,147.63240748648832,156.6811285604298,145.69161160772538,149.09789419082347,144.14290081924275,155.45731361572928,140.68769973825056,155.43309482436638,135.33260742079972,128.61752010732948,137.35508136794598,152.5908302201036,150.3793450136026,170.57094731890516,191.57337904726933,195.56637348887236,176.40000757449099,171.3204290516297,158.01454610227862,161.60889458684755,176.26600395003956,138.82133747181817,151.93956914451718,139.07388649052518,134.50848734125577,62.56620915118981,234.04790126625926,214.25672675936528,226.42098180235735,184.21634995088783
grossProfitMargin,0.44923158452570217,0.4655768470960095,0.44265934451130456,0.47935222672064776,0.45435775511480947,0.49135863722814854,0.4799327084835376,0.45662322505349157,0.5092351408950982,0.5178793146262727,0.5128176055623606,0.5226213017811944,0.5193946068361264,0.5255330564397586,0.5119333529907447,0.5169713766732686,0.505237601731808,0.5083682676781882,0.4933148521352167,0.4840280569088813,0.4833539917120188,0.4903734435855187,0.568841074372902,0.5750058506903815,0.5789726972312234,0.5717843800035581,0.5563939634630659,0.5470599078341014,0.5327603047470209,0.5219437008193396,0.5214137741512704,0.5292790719086641,0.5252148854772196,0.5245928788296992,0.5290160290160291,0.5178887484197219,0.5221103995120464,0.5049833887043189
