,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,3.2861635220125787,1.6936842105263157,1.6013916500994037,0.8261990716864364,1.4721030042918455,1.3449419568822554,2.4845714285714284,3.303921568627451,2.0620567375886525,1.7983739837398374,2.194473963868225,2.4590316573556796,3.880628272251309,2.325055187637969,1.1561181434599157,1.3694471077021413,1.4980030721966207,1.6808510638297873,1.5924752475247526,1.2985971943887775,1.6430488459473966,1.2488905325443787,1.5483980913428765,1.447631754503002,1.657514450867052,1.5003371544167228,1.304482225656878,1.1865626874625075
quickRatio,2.5262054507337526,1.0810526315789473,0.9025844930417495,0.5471892728210418,1.0592274678111588,0.9535655058043118,1.7474285714285713,2.320261437908497,1.3342198581560283,1.2463414634146341,1.5302869287991498,1.8333333333333333,3.212565445026178,1.7676600441501105,0.5469888761028001,0.6251198465963567,0.7818740399385561,0.84090187361067,0.6554455445544555,0.5103540414161657,0.6580783682232958,0.536612426035503,1.0006816632583504,0.609739826551034,0.7319364161849711,0.6304787592717465,0.6733642452344153,0.5686862627474505
cashRatio,1.969601677148847,0.5210526315789473,0.13817097415506957,0.17225373904074265,0.7072961373390558,0.560530679933665,1.1565714285714286,1.7211328976034859,0.7402482269503546,0.7300813008130081,1.0095642933049946,1.3659217877094971,1.9570680628272252,1.2660044150110374,0.03567318757192175,0.07766059443911794,0.2513056835637481,0.3315338202604001,0.06772277227722773,0.038410153640614564,0.1084272678475577,0.045488165680473376,0.5589638718473074,0.018679119412941963,0.07225433526011561,0.022252191503708697,0.04327666151468315,0.023395320935812838
daysOfSalesOutstanding,18.99960788158024,25.780669144981413,22.66631064998474,23.14205457463884,20.79627570872707,27.18146111547526,26.64572154758543,27.11738484398217,28.672763512721303,32.833970817396235,28.77252252252252,27.965506715506713,75.93162083936325,35.09790471439261,29.83474368408143,28.555215564486666,27.85606964514561,25.83101698654313,27.256076083127862,27.846498569191727,25.696803025094535,30.332916145181475,38.5777197847007,30.038082853427458,29.727475468331846,29.622998020514668,37.86859518154055,31.90854010386613
daysOfInventoryOutstanding,31.09945928232017,29.685147787773086,28.056171470805616,25.390736766809727,26.38637221593054,26.52659358505887,36.41025641025641,37.684365781710916,29.48725592487703,33.35886402753873,33.93359375,32.357195845697326,34.76560835286597,38.440268648185196,34.895634950864626,41.0832652584899,40.20137891410514,43.87638137785093,44.72970373220469,48.73529614088189,45.628994134640635,45.26265718067505,52.04216285806244,41.38731730315889,40.888319088319086,43.82977447216891,42.74734659021593,35.5006518904824
operatingCycle,50.09906716390041,55.4658169327545,50.72248212079036,48.53279134144857,47.18264792465761,53.70805470053413,63.05597795784184,64.80175062569309,58.160019437598336,66.19283484493496,62.70611627252252,60.32270256120404,110.69722919222922,73.53817336257781,64.73037863494605,69.63848082297656,68.05744855925076,69.70739836439407,71.98577981533255,76.58179471007362,71.32579715973517,75.59557332585652,90.61988264276314,71.42540015658635,70.61579455665094,73.45277249268358,80.61594177175648,67.40919199434853
daysOfPayablesOutstanding,16.805669342946093,13.669910042225078,16.59090909090909,14.490343347639485,17.15458663646659,17.264514819326024,20.897435897435898,20.963907686968593,20.89133999105679,20.66867469879518,23.953125,23.015578635014837,24.654805028766248,19.76779079737068,24.162794240877577,22.31999066402147,26.0249928181557,25.682165530213968,24.366102347056557,24.681502373254457,25.850039394204675,27.809811383189942,37.6316918785538,30.072489391796324,28.867236467236467,31.744841650671788,33.26277906551177,30.694263363754892
cashConversionCycle,33.29339782095431,41.79590689052942,34.13157302988127,34.04244799380909,30.02806128819102,36.4435398812081,42.15854206040594,43.83784293872449,37.26867944654155,45.524160146139785,38.75299127252252,37.307123926189206,86.04242416346297,53.77038256520713,40.567584394068476,47.318490158955086,42.03245574109506,44.0252328341801,47.619677468275995,51.90029233681916,45.4757577655305,47.78576194266658,52.98819076420934,41.352910764790025,41.74855808941447,41.70793084201179,47.35316270624471,36.71492863059364
grossProfitMargin,0.4017253210469562,0.2768189060010621,0.17424473603906013,0.2520064205457464,0.26375764313507505,0.22608012568735272,0.19598983338040102,0.22153181142779954,0.21338961191229922,0.17693724323558577,0.17631917631917632,0.17704517704517705,0.1510492040520984,0.12721376901970566,0.19505764042187884,0.21729996346364633,0.23085421361969155,0.24941539819104347,0.21531726463040307,0.21510717563846446,0.21464420763148848,0.24355444305381727,0.2398466808024792,0.21196358907672302,0.21721677074041035,0.2499550116969588,0.30463182897862234,0.2623581457972687
