,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.364572047670639,1.2102212855637513,1.2471177944862155,1.067965564114182,1.0614035087719298,1.0941747572815534,1.0999057492931197,1.0184707903780068,1.1313220940550133,1.2247918593894542,1.2,1.316979316979317,1.3747726490684757,1.220336444865971,1.0652698161692034,1.0283214270617576,1.2527032219111915,1.259270915289798,1.5562564177790816,1.4546015107137351,1.6136419001218028,1.5794385432473446,1.6572146728458095,1.6404943109034738,1.5791339337037746,1.4201569234169522,1.368882888963888,1.184375,1.3221319377496212,1.3012655117336283,1.2767375886524823
quickRatio,0.7676056338028169,0.624868282402529,0.587468671679198,0.4807430901676484,0.506578947368421,0.5427184466019418,0.5447690857681433,0.5395189003436426,0.5882874889086069,0.6470860314523589,0.6939866369710468,0.8249158249158249,0.8930836159858428,0.6955024210053412,0.6456216643605456,0.5720082850741852,0.7161205335089742,0.5910306845003934,0.7040487017749744,0.6519963002928935,0.7523345513601299,0.7741274658573596,0.8998507579923023,0.8658729560696256,0.8620425368844606,0.7179798872803624,0.599955000562493,0.600323275862069,0.5971629252169123,0.5482245976164148,0.6062411347517731
cashRatio,0.3927410617551463,0.2966280295047418,0.2761904761904762,0.23198912550974174,0.21578947368421053,0.23883495145631067,0.1880301602262017,0.21993127147766323,0.1699201419698314,0.19935245143385755,0.17817371937639198,0.30784030784030786,0.3990070294450179,0.1894374282433984,0.1532713975093892,0.09413704189034958,0.13535320270047752,0.14576448990296353,0.11984744022297199,0.09742562047171266,0.1263499796995534,0.1742792109256449,0.2019480009425811,0.2045060658578856,0.20904387813757425,0.17780970272958338,0.12307346158173023,0.11788793103448277,0.09241151356562458,0.09964369087111438,0.09560283687943262
daysOfSalesOutstanding,39.73257826018562,37.332950254473815,33.876102226871915,29.138432456012794,35.2300189256078,34.09280811698,44.88385315139701,40.02948113207547,49.40361705181571,50.47428571428572,57.443598804022834,59.154982662445356,51.86910068633694,45.77371364795109,56.352745077612255,53.259387253273076,51.0818253890983,47.86130536130536,45.97667948613043,44.47726601968716,45.79723280062528,50.679652744006766,56.59816400803925,60.373612498351015,53.40431469357089,46.39259432613048,41.1148756377551,45.80789392537773,37.84229137199434,36.290269872824815,36.75730110775428
daysOfInventoryOutstanding,56.55905810862134,59.96581363547568,69.56501915010031,66.4229531641044,65.92398884239888,65.35428051001821,72.84086405073326,68.30139215331766,72.33942512420155,73.89530750088872,61.77956179963204,65.35869770963468,58.863164117078064,58.76475894396032,62.396088019559905,62.33316896778435,60.01328787481423,82.94577504879635,74.97895143577647,73.89484297820275,72.39605063531197,82.62704745905081,80.43213990562768,84.6987568181189,65.07147371272082,63.732613146932145,67.62950118063755,67.21793337707955,66.59154929577464,76.48623615279168,63.40304683091969
operatingCycle,96.29163636880696,97.2987638899495,103.44112137697223,95.56138562011719,101.1540077680067,99.44708862699821,117.72471720213028,108.33087328539312,121.74304217601727,124.36959321517443,119.22316060365488,124.51368037208005,110.732264803415,104.53847259191141,118.74883309717217,115.59255622105744,111.09511326391254,130.80708041010172,120.9556309219069,118.37210899788991,118.19328343593725,133.30670020305757,137.03030391366693,145.07236931646992,118.47578840629171,110.12520747306263,108.74437681839265,113.02582730245729,104.43384066776898,112.7765060256165,100.16034793867397
daysOfPayablesOutstanding,83.86821116597038,80.2871654620043,84.94254969906986,86.1932427601001,84.25034867503487,75.459927140255,87.66944114149821,75.03254384378954,74.08800567778566,66.95343050124421,63.366783743100854,60.6606095021768,56.43750223910006,49.28126157761634,58.52689486552567,56.393819855358316,53.79753474954104,63.65830351333767,40.1951313755796,42.525717134182266,39.576853783424994,50.080192146157074,50.60822158833409,54.05723066699892,49.68235577357128,41.092459224740516,38.98594303423849,39.49106419114525,33.901408450704224,34.65951613500797,30.067707353770924
cashConversionCycle,12.423425202836583,17.011598427945202,18.498571677902376,9.368142860017088,16.90365909297182,23.987161486743204,30.055276060632067,33.298329441603585,47.65503649823161,57.41616271393022,55.85637686055402,63.85307086990325,54.294762564314944,55.25721101429507,60.2219382316465,59.19873636569912,57.297578514371494,67.14877689676405,80.76049954632731,75.84639186370765,78.61642965251225,83.2265080569005,86.42208232533284,91.015138649471,68.79343263272042,69.03274824832212,69.75843378415416,73.53476311131203,70.53243221706475,78.11698989060852,70.09264058490304
grossProfitMargin,0.1716218341985213,0.15957970776555574,0.180541025257809,0.18656390868111095,0.1649439510845829,0.18084153983885407,0.18031189083820662,0.18469929245283018,0.19104349074206975,0.19628571428571429,0.18741505843979342,0.20352781546811397,0.2099908016698507,0.212639669232818,0.22239295759974997,0.19133382069515517,0.2044869744217422,0.21473959830124215,0.19528680140741347,0.23379802433985522,0.2984883508223438,0.3138452117216909,0.3208097195314056,0.31935623692591825,0.2867017280240421,0.26343708557609796,0.27976190476190477,0.2737644717293191,0.2669024045261669,0.264970997521854,0.2563220320017903
