,open,high,low,close,adjclose,volume,ticker
1986-05-01,0.0,1.234375,1.0,1.1640629768371582,0.5282244682312012,28675200,TROW
1986-06-01,0.0,1.1796879768371582,1.0859379768371582,1.0859379768371582,0.4927733540534973,8281600,TROW
1986-07-01,0.0,1.1015629768371582,0.9453129768371582,0.9921879768371582,0.4502318203449249,12876800,TROW
1986-08-01,0.0,1.0,0.9609379768371582,0.984375,0.4466862082481384,5555200,TROW
1986-09-01,0.0,1.0234379768371582,0.8828129768371582,0.8984379768371582,0.4076901376247406,18886400,TROW
1986-10-01,0.0,1.140625,0.890625,1.09375,0.4963182806968689,11376000,TROW
1986-11-01,0.0,1.09375,1.0078129768371582,1.0234379768371582,0.464412122964859,5139200,TROW
1986-12-01,0.0,1.0234379768371582,0.953125,0.953125,0.4325057566165924,24588800,TROW
1987-01-01,0.0,1.2890629768371582,0.96875,1.265625,0.5761399269104004,28870400,TROW
1987-02-01,0.0,1.5546879768371582,1.2734379768371582,1.515625,0.6899449825286865,16067200,TROW
1987-03-01,0.0,1.59375,1.359375,1.375,0.6259297132492065,16009600,TROW
1987-04-01,0.0,1.4765629768371582,1.1640629768371582,1.2890629768371582,0.5881021022796631,18742400,TROW
1987-05-01,0.0,1.3046879768371582,1.125,1.1640629768371582,0.5310738682746887,12588800,TROW
1987-06-01,0.0,1.234375,1.140625,1.203125,0.548895001411438,7401600,TROW
1987-07-01,0.0,1.28125,1.1484379768371582,1.265625,0.5789632797241211,14016000,TROW
1987-08-01,0.0,1.265625,1.203125,1.203125,0.5503725409507751,7552000,TROW
1987-09-01,0.0,1.2109379768371582,1.0,1.0390629768371582,0.4753219485282898,11126400,TROW
1987-10-01,0.0,1.1796879768371582,0.546875,0.671875,0.30830681324005127,25475200,TROW
1987-11-01,0.0,0.71875,0.5625,0.625,0.28679710626602173,15433600,TROW
1987-12-01,0.0,0.6953129768371582,0.546875,0.625,0.28679710626602173,16547200,TROW
1988-01-01,0.0,0.7734379768371582,0.6171879768371582,0.765625,0.35365650057792664,11315200,TROW
1988-02-01,0.0,0.9140629768371582,0.7734379768371582,0.9140629768371582,0.4222226142883301,13251200,TROW
1988-03-01,0.0,0.9140629768371582,0.84375,0.859375,0.3969613015651703,9888000,TROW
1988-04-01,0.0,0.90625,0.8203129768371582,0.828125,0.3844485580921173,11744000,TROW
1988-05-01,0.0,0.875,0.8203129768371582,0.828125,0.3844485580921173,11948800,TROW
1988-06-01,0.0,1.0078129768371582,0.828125,1.0,0.4642396867275238,13072000,TROW
1988-07-01,0.0,1.1015629768371582,1.0,1.03125,0.48106974363327026,7328000,TROW
1988-08-01,0.0,1.046875,0.9375,1.0,0.46649169921875,7465600,TROW
1988-09-01,0.0,1.1171879768371582,0.9921879768371582,1.1015629768371582,0.5138700008392334,3993600,TROW
1988-10-01,0.0,1.09375,1.0,1.0078129768371582,0.4720243215560913,5033600,TROW
1988-11-01,0.0,1.0625,1.0078129768371582,1.0390629768371582,0.48666074872016907,8710400,TROW
1988-12-01,0.0,1.0859379768371582,1.03125,1.078125,0.5049563646316528,9065600,TROW
1989-01-01,0.0,1.25,1.0703129768371582,1.203125,0.5669785141944885,9100800,TROW
1989-02-01,0.0,1.234375,1.171875,1.203125,0.5669785141944885,6784000,TROW
1989-03-01,0.0,1.3046879768371582,1.1953129768371582,1.25,0.5890687704086304,7171200,TROW
1989-04-01,0.0,1.4375,1.25,1.390625,0.6587549448013306,9308800,TROW
1989-05-01,0.0,1.3984379768371582,1.328125,1.390625,0.6587549448013306,5286400,TROW
1989-06-01,0.0,1.46875,1.3828129768371582,1.4375,0.6809600591659546,7785600,TROW
1989-07-01,0.0,1.5390629768371582,1.40625,1.53125,0.7286885976791382,7510400,TROW
1989-08-01,0.0,1.7109379768371582,1.5078129768371582,1.6953129768371582,0.8067623972892761,7891200,TROW
1989-09-01,0.0,1.71875,1.609375,1.660156011581421,0.7900320887565613,4870400,TROW
1989-10-01,1.6484379768371582,1.7109379768371582,1.5859379768371582,1.609375,0.7678756713867188,5801600,TROW
1989-11-01,1.5859379768371582,1.6484379768371582,1.578125,1.640625,0.7827857136726379,5472000,TROW
1989-12-01,1.640625,1.8359379768371582,1.6015629768371582,1.828125,0.8722474575042725,9366400,TROW
1990-01-01,1.859375,1.96875,1.5625,1.609375,0.7723314762115479,7908800,TROW
1990-02-01,1.625,1.78125,1.609375,1.75,0.8398166298866272,6510400,TROW
1990-03-01,1.75,1.875,1.75,1.8671879768371582,0.8960546255111694,8880000,TROW
1990-04-01,1.828125,1.875,1.4375,1.53125,0.7387278079986572,20990400,TROW
1990-05-01,1.5625,1.859375,1.46875,1.765625,0.8517981171607971,12099200,TROW
1990-06-01,1.734375,1.78125,1.578125,1.703125,0.8216457366943359,8225600,TROW
1990-07-01,1.6875,1.71875,1.59375,1.625,0.7883769273757935,6491200,TROW
1990-08-01,1.625,1.640625,1.296875,1.328125,0.6443465352058411,9048000,TROW
1990-09-01,1.34375,1.34375,1.21875,1.28125,0.6216046810150146,5144000,TROW
1990-10-01,1.25,1.28125,0.890625,1.015625,0.4964125156402588,19006400,TROW
1990-11-01,1.015625,1.21875,0.984375,1.1875,0.5804209113121033,6672000,TROW
1990-12-01,1.21875,1.578125,1.21875,1.5,0.733163595199585,11102400,TROW
1991-01-01,1.5,1.53125,1.171875,1.328125,0.6538206338882446,11206400,TROW
1991-02-01,1.328125,1.625,1.296875,1.484375,0.7307402491569519,18678400,TROW
1991-03-01,1.484375,1.84375,1.484375,1.78125,0.8768884539604187,7454400,TROW
1991-04-01,1.8125,1.921875,1.640625,1.6875,0.8360421657562256,16110400,TROW
1991-05-01,1.65625,1.9375,1.65625,1.734375,0.8592654466629028,6561600,TROW
1991-06-01,1.71875,1.78125,1.546875,1.71875,0.8515247106552124,7361600,TROW
1991-07-01,1.703125,2.015625,1.6875,1.984375,0.9891130328178406,6779200,TROW
1991-08-01,2.0,2.109375,1.90625,2.070312976837158,1.0319496393203735,7267200,TROW
1991-09-01,2.09375,2.171875,2.015625,2.125,1.0592079162597656,5108800,TROW
1991-10-01,2.140625,2.375,2.109375,2.296875,1.1505041122436523,19260800,TROW
1991-11-01,2.265625,2.3125,2.046875,2.054687976837158,1.0291920900344849,13795200,TROW
1991-12-01,2.09375,2.859375,2.0625,2.8125,1.4087809324264526,13017600,TROW
1992-01-01,2.75,3.109375,2.5625,2.90625,1.463265299797058,31608000,TROW
1992-02-01,2.859375,2.890625,2.734375,2.84375,1.4317975044250488,10611200,TROW
1992-03-01,2.796875,2.890625,2.28125,2.296875,1.1564513444900513,15196800,TROW
1992-04-01,2.296875,2.34375,2.046875,2.15625,1.090714693069458,21188800,TROW
1992-05-01,2.132812976837158,2.359375,2.109375,2.234375,1.1302341222763062,14094400,TROW
1992-06-01,2.25,2.359375,2.140625,2.335937976837158,1.1816080808639526,9363200,TROW
1992-07-01,2.359375,2.625,2.328125,2.59375,1.3189259767532349,12758400,TROW
1992-08-01,2.59375,2.671875,2.34375,2.382812976837158,1.2116643190383911,8192000,TROW
1992-09-01,2.40625,2.5625,2.21875,2.296875,1.1679645776748657,9062400,TROW
1992-10-01,2.328125,2.5,2.28125,2.375,1.2135165929794312,6129600,TROW
1992-11-01,2.390625,2.71875,2.359375,2.703125,1.3811719417572021,8320000,TROW
1992-12-01,2.679687976837158,2.921875,2.664062976837158,2.84375,1.453026533126831,19024000,TROW
1993-01-01,2.796875,3.1875,2.796875,3.070312976837158,1.5764888525009155,17345600,TROW
1993-02-01,3.0625,3.109375,2.65625,2.828125,1.452134370803833,12222400,TROW
1993-03-01,2.8125,3.0,2.71875,2.765625,1.4200427532196045,9464000,TROW
1993-04-01,2.71875,2.765625,2.53125,2.726562976837158,1.406441569328308,17625600,TROW
1993-05-01,2.78125,3.015625,2.734375,2.921875,1.5071895122528076,11491200,TROW
1993-06-01,2.875,2.921875,2.6875,2.875,1.4830095767974854,12001600,TROW
1993-07-01,2.867187976837158,3.40625,2.828125,3.390625,1.7572780847549438,24323200,TROW
1993-08-01,3.375,3.8125,3.1875,3.765625,1.9516302347183228,33182400,TROW
1993-09-01,3.734375,3.953125,3.609375,3.835937976837158,1.988072395324707,20760000,TROW
1993-10-01,3.796875,4.109375,3.515625,3.6875,1.9177415370941162,20220800,TROW
1993-11-01,3.6875,3.984375,3.53125,3.75,1.9502460956573486,25001600,TROW
1993-12-01,3.8125,3.90625,3.375,3.625,1.8852384090423584,18460800,TROW
1994-01-01,3.5625,4.0625,3.28125,4.0625,2.122448205947876,24936800,TROW
1994-02-01,4.0625,4.25,3.8125,3.90625,2.040815591812134,18502400,TROW
1994-03-01,3.8125,4.78125,3.46875,3.5,1.8285702466964722,27271200,TROW
1994-04-01,3.453125,3.6875,3.359375,3.5625,1.8675713539123535,17429600,TROW
1994-05-01,3.5625,3.78125,3.546875,3.773437976837158,1.9781512022018433,18903200,TROW
1994-06-01,3.78125,3.96875,3.28125,3.3125,1.7365130186080933,27726400,TROW
1994-07-01,3.34375,3.5625,3.078125,3.507812976837158,1.8467727899551392,21101600,TROW
1994-08-01,3.46875,4.34375,3.46875,4.0,2.105897903442383,15676800,TROW
1994-09-01,4.0,4.28125,3.90625,4.1875,2.2046124935150146,14225600,TROW
