,Industrial Conglomerates,Building Products,Health Care Equipment,Pharmaceuticals,IT Consulting & Other Services,Interactive Home Entertainment,Agricultural Products,Application Software,Data Processing & Outsourced Services,Automotive Retail,Independent Power Producers & Energy Traders,Life & Health Insurance,Industrial Gases,Internet Services & Infrastructure,Airlines,Specialty Chemicals,Office REITs,Health Care Supplies,Electric Utilities,Property & Casualty Insurance,Interactive Media & Services,Tobacco,Internet & Direct Marketing Retail,Paper Packaging,Semiconductors,Multi-Utilities,Consumer Finance,Specialized REITs,Water Utilities,Asset Management & Custody Banks,Health Care Distributors,Electrical Components & Equipment,Biotechnology,Electronic Components,Insurance Brokers,Oil & Gas Exploration & Production,"Technology Hardware, Storage & Peripherals",Semiconductor Equipment,Auto Parts & Equipment,Communications Equipment,Multi-line Insurance,Integrated Telecommunication Services,Gas Utilities,Specialty Stores,Residential REITs,Oil & Gas Equipment & Services,Metal & Glass Containers,Diversified Banks,Multi-Sector Holdings,Computer & Electronics Retail,Life Sciences Tools & Services,Aerospace & Defense,Distillers & Vintners,Air Freight & Logistics,Casinos & Gaming,Packaged Foods & Meats,"Hotels, Resorts & Cruise Lines",Construction Machinery & Heavy Trucks,Financial Exchanges & Data,Real Estate Services,Technology Distributors,Managed Health Care,Fertilizers & Agricultural Chemicals,Investment Banking & Brokerage,Cable & Satellite,Integrated Oil & Gas,Restaurants,Household Products,Diversified Support Services,Regional Banks,Soft Drinks,Hypermarkets & Super Centers,Railroads,Industrial Machinery,Health Care Services,Homebuilding,Health Care Facilities,Agricultural & Farm Machinery,Movies & Entertainment,General Merchandise Stores,Commodity Chemicals,Industrial REITs,Diversified Chemicals,Research & Consulting Services,Personal Products,Reinsurance,Retail REITs,Automobile Manufacturers,Systems Software,Copper,Consumer Electronics,Leisure Products,Health Care REITs,Home Improvement Retail,Hotel & Resort REITs,Advertising,Trucking,Construction & Engineering,Electronic Equipment & Instruments,Oil & Gas Storage & Transportation,Food Retail,Distributors,Alternative Carriers,Oil & Gas Refining & Marketing,Construction Materials,Home Furnishings,Brewers,Housewares & Specialties,Gold,Publishing,"Apparel, Accessories & Luxury Goods",Steel,Environmental & Facilities Services,Human Resource & Employment Services,Apparel Retail,Food Distributors,Wireless Telecommunication Services,Electronic Manufacturing Services,Trading Companies & Distributors,Drug Retail,Broadcasting,Household Appliances
currentRatio,1.321501503410131,1.9347143899839463,3.5098479789265373,1.335588038364252,1.2822735103726939,3.7932556865979135,11.992693110647181,1.5045917391739259,1.3383123738712916,1.3216933692951918,1.2229694043976687,3.8673006324251515,1.3554377089889937,1.7386186177553165,1.2685007560467663,1.3847135682145495,1.2927332474851125,2.0680589837551038,0.798130815130106,22.352086685335642,3.0138591214466497,59.505030954542526,1.220053812451593,1.643399731264947,3.081135256814944,0.6888392250588748,4.407776760526084,0.9916057919880378,0.7258290518449323,147.99232083122337,1.3257177747130415,1.2241187502981419,2.5259477993674677,2.529496326750107,1.1439895026440159,1.6347290769221807,1.0796299354927128,2.874587320743887,1.9380802348115629,1.7392596378999992,0.23672026448669498,0.7465662757133138,0.8086689237983054,1.265873116592845,3.348474541381472,7.58561788013016,0.8773727532336637,46.5948779402612,94.46108039132284,1.1919019104647848,1.352251994573403,1.5753638527852079,2.8736910507974933,1.4678101002517963,1.8502500999026847,0.961413826940158,0.7499797462640094,1.4100285484967894,1.6195487603416714,1.1975913866815127,1.2711930926216641,1.5810328573165515,1.5331372656797144,9.937145822969015,0.723515959964978,0.6225320567845509,1.5279693807650037,0.9236377074455586,2.2892856411104945,718.2101175638923,1.1871357869246038,0.989002336792522,0.9586743739258032,3.2145633442569115,1.08312008286895,9.937542185430551,1.3728062295030767,2.1511552812858783,1.1499048786795052,1.1616858575684752,1.5762891274761832,3.162287853742749,1.5637832379670145,0.6727399095878496,0.8688480465102812,0.0,42.848739520924795,1.3067460150693015,2.0288587481456024,2.516972165648337,2.9429119123183543,1.5185336048879836,1.2768396364713475,1.2182203396567044,8.272697076346013,1.0027948038584036,2.381149275018113,1.421625108889753,1.904304592922536,0.782657784739236,0.8136795522582324,2.170841288107318,1.60915050913656,1.3921479466146778,1.2595547589380351,1.7779110120810289,0.767130473193087,1.2848959903527284,2.8997739261492086,1.3778602350030924,2.619303550127155,2.481778558358619,0.7365050898743888,1.6696784288787663,1.5241342816880812,1.4663655400306346,0.8890165538959105,1.5599226804123711,0.8263542066845947,0.7170581300444364,2.1000289100896214,1.1392479435957696
quickRatio,0.8903194022706052,1.0696897582098939,2.8415338663654235,0.9344859019879164,1.0491638059095498,3.436676635615918,0.9843423799582464,1.319842705571134,0.8935751911184766,0.33411032870529933,0.5405567653791701,450.8787247979985,1.21574065711076,1.618928863444534,1.1514263865660606,0.6914698597510164,1.4481460845961927,1.3678415155773356,0.4112066181368315,25.991079938112236,2.863981407331065,13.223743944922976,0.9988195588257026,1.0480413179044588,2.413359542655236,0.3353976279737142,7.550586483192625,0.8856463096713583,0.29659037832788415,137.26267589083318,0.9311269319672052,0.6898464048130761,2.34656312957474,1.8782146856826882,0.6787672020424638,1.423119896925552,0.9047309839327483,1.9895111666089904,1.3689297593245242,1.4924687059921207,73.56107550396918,0.519960191784924,0.1309525674753693,0.3750356474340814,0.31840615558536556,5.407492042535704,0.5246094406181757,15.848258569227475,79.23606975754998,0.6230396350156829,1.1644413822495243,0.9261754286579675,1.4372595601165479,1.3546302335614921,1.2239088432804883,0.5353444237262489,0.6718692749447355,0.8950361289362403,106024.6998083563,1.2429320375456607,0.9334772370486656,0.7694592444047854,0.9809439721633801,13.698812360469773,0.6081796335369314,-196.7859055022302,1.2929142300659267,0.4430458998155018,1.7696242282984116,114.80754066934122,0.8318137024322156,0.3812847098099944,0.6729575459895858,2.1163829299770427,0.7208995321348283,2.0794917463648512,1.0079785435141169,1.9078645235361653,0.9671406915078011,0.3829805395668858,0.7431574172085287,2.720654491769413,0.5217098619993268,0.5546168093474527,0.5736440486444694,10.830461062205533,49.60833602993905,0.9554899586657895,1.8521076645125867,1.664969450101833,1.857187939354265,1.0260692464358452,1.7450301691683305,0.41292772708749936,26.75004028014935,0.9118081118636792,2.194580158914284,0.7484806483716682,1.349002789691313,0.4894667620580013,0.29701939346609396,0.5802102871339142,0.264751011298647,0.7823455037447742,0.8022749840383501,0.8253859429702124,0.418751035282425,0.5848658426288815,2.038809344385833,1.1546072974644406,1.7766828873746647,1.2548607218386427,0.6117285071920007,1.180336990578307,1.0819748149940538,0.9286252548551581,0.6627090514489978,0.8872422680412371,0.6995774106799846,0.31087331096399745,1.8360797918473548,0.7219741480611046
cashRatio,0.42699865421910227,0.37362807720766955,1.9738279179728309,0.3446682099069395,0.48483623640410056,2.916073585605579,0.9843423799582464,0.699749452867354,0.5324790943391435,0.17601327173863782,0.1350397458542039,22.10059474497359,0.6721207149681158,0.41832778879219124,0.7284960201225832,0.1291416492592078,0.4740798871482018,0.6845273159040315,0.14567768082618948,0.9955735361658264,0.45267879216622314,13.221839993997069,0.36360334696335594,0.27975692683148307,0.8232076619296145,0.04736126975164916,3.1952281941103626,0.55484387903632,0.0541802895843064,93.56243196457741,0.4251765452053817,0.19961273139632707,1.4545369388564189,0.4053796850992523,0.16733310242509855,0.7707369496832859,0.28540579281126505,0.9425702779705397,0.6807038711894797,0.39340871823685497,1.3465455687887355,0.13874296871666306,0.0332510529561825,0.28418684765331814,0.26481972720066416,1.2695302052765016,0.09457416428691416,8.903569783756737,37.50914504466185,0.5221937078224503,0.4435938034596407,0.41477600564405026,0.5890789234028897,0.5277901431800015,1.0644297516334542,0.2510142792879349,0.3887186656765874,0.389940048708104,106024.46691741116,0.28875030600903756,0.05062794348508634,0.13811044366096872,0.5059265557564256,4.412916250797567,0.24145748194174857,-197.09272797079277,0.9330411727757043,0.1394481503775808,1.003005125932303,41.76958082071874,0.3984139762721204,0.2985797119049548,0.4187610317127203,0.6904335302686015,0.22309188303332075,1.709890871070233,0.14431102601431303,0.28763633754305395,0.646734194137402,0.1827128263679598,0.22591864509299864,0.08984215933307506,0.15449343655334905,0.19452657402105217,0.4042531686796592,0.5154173297805098,7.913592149750282,0.7954510195568244,0.14826498048326625,1.3693143245078072,1.0344647094081545,0.415071283095723,0.15221752166826008,0.31402546955940325,1.6314448693094739,0.315629905482558,0.7084876673946433,0.03869976150077992,0.8477805423777002,0.21219230242448586,0.10978784329038137,0.07957052885705516,0.04937927186497419,0.2640824525572376,0.17948407642241182,0.09126361215807328,0.17597040472640937,0.13264998492613808,1.8809344385832705,0.6914038342609771,0.9949567324475962,0.45853570384997283,0.03825275257944982,0.455592331635353,1.0409141031531612,0.4108179081412118,0.2821822205200221,0.25837628865979384,0.05532078371110257,0.054094495329645415,1.1289389997108992,0.35769682726204466
daysOfSalesOutstanding,71.08257528760849,47.76254716916698,58.81908654101106,71.81028603180403,64.72776571684376,41.59059074110956,0.0,66.47208082896539,118.73729323528266,27.086972103894187,49.04108007673997,34.548668533676334,19.58890159589541,33.78711596956397,32.648477704636846,59.436745652185635,79.74410896564706,69.8550430320947,48.91269780975776,169.3250359479651,54.368764648841086,0.22918956570080018,27.29356525772974,55.53897146071021,47.05666801526007,63.873880693217366,483.991152295796,35.935007794819406,48.20229007633588,130.7761423921232,57.722981102952325,61.05742636724553,74.4329789581857,76.86306834658859,170.3812683289196,204.2944977610837,51.47018584517685,76.34170842517142,66.726132187579,79.32795577102782,209.1470983881998,53.88936916042106,36.73758543678778,10.616185843336824,2.2964281004702087,88.98888894392528,67.65621605966258,290.7325841126365,40.72126067291533,8.194003639287377,69.59023597634481,73.28461176883336,54.579897833682686,52.50897037363919,16.30430068391474,32.8094068244925,96.77574960126148,97.64204866256325,41.158790148504416,89.94152155644865,78.87295869356387,21.455885355105767,91.95628003466433,1051.9583980540287,32.84633504321229,22.92607287770645,21.279103666571483,31.89821867436137,57.27835915116169,196.836106881452,37.84106335541502,3.7516296435539056,22.05027312044752,74.0966628833143,34.913578968692164,5.65640698749924,52.58630879101822,368.37440941304743,51.22759119298718,2.308426773621891,45.425793188764374,15.71015547464448,38.01212294768996,56.252524117805294,25.004005303635683,172.77293076239815,102.80755482528265,26.153282188426317,82.83847374769147,27.83234843510615,61.784084033158095,85.2803738317757,124.94344196080641,5.818014869759919,545.0787038020749,239.1227999386257,42.87422514658964,63.168797961574114,57.46353940834378,35.278997552850804,4.906224999622636,27.933243757985064,0.0,19.749707988240182,53.49596569303064,59.960515107521346,31.2247439127601,51.70459911228633,10.0642284405171,58.42808292370165,37.58396815666865,38.556685998186765,46.643616374734904,55.624132159932046,4.977624359201405,26.96893483416057,40.73778676452233,71.61562688467465,62.99969123095924,15.598902716041929,73.23353293413173,51.46690925631112
daysOfInventoryOutstanding,84.71335726786974,72.77415103527878,129.61694440181935,135.83027980272198,6.9512941032839235,0.7122843361030228,0.0,11.45307932238497,0.0,294.49403053350153,19.533199936089886,0.0,108.76510758973185,0.0,11.133692192518344,83.82613072217535,0.0,117.37373077942922,316.9434101874359,0.0,2.912772028539445,0.0,30.70988589897858,57.26683148746061,98.15157179711068,42.32746772781891,0.0,1.79221004532485,11.707934721440632,0.0,63.98012399504948,83.37293982608794,202.6316064097295,74.30306862010144,0.0,50.38457514876871,13.282087604978633,139.8875393050589,53.503173203672546,56.123697340242856,0.0,18.163895774767482,62.952715990924915,150.879714696863,39.24200476184599,68.76001260723383,59.104645917907085,0.0,0.0,55.83090299544823,89.96987453736564,11386.14784097829,203.54203316951538,0.7418977642852281,3.906560522381513,62.842248373359595,7.972342103526076,116.44787797970251,0.0,0.0,19.612508694644102,0.0,145.79804013911343,0.0,0.3291958258836282,17.368668277770688,7.944049980423129,74.31262644476196,65.4079205066756,0.0,63.51465971251192,34.18945027118318,13.352601400967043,95.78158998447454,31.528329280317713,274.8567014591507,66.6226350198809,82.20349397190209,7.764671866587745,69.52951993555564,60.8897739358693,33.001391321266,68.82647943831493,0.0,85.77709126550172,0.0,0.0,50.66680445295474,18.607002053796634,116.99251603706344,214.15168739628817,0.0,0.0,78.11576943003689,0.0,0.0,0.0,1.4974397427913986,108.8380659028227,13.671385640151808,25.374715788852033,127.78938574378046,0.0,20.069001185378013,56.4026065807267,110.05718569332689,47.173361386377145,99.94583847525024,84.07514823408096,0.0,107.40595107078454,86.18258245518936,0.6974699807385516,0.0,62.03060116115296,32.158315541316114,25.596366616582433,91.32273814268633,10.20979020979021,28.513768407345705,0.0,56.423816568047336
operatingCycle,155.79593255547823,110.97809659321884,188.4360309428304,207.640565834526,71.67905982012769,42.302875077212576,0.0,77.92516015135035,99.58340362731562,321.5810026373957,68.57428001282987,0.0,25.968237656274017,33.78711596956397,34.145916738837975,143.262876374361,79.74410896564706,187.22877381152395,365.8561079971937,0.0,57.28153667738053,0.22918956570080018,55.16387952589377,112.80580294817082,145.20823981237075,106.2013484210363,0.0,37.727217840144256,59.91022479777651,35.905248560172346,121.70310509800183,144.43036619333344,277.06458536791524,151.16613696669003,160.28342428491496,254.6790729098524,64.75227345015549,216.22924773023033,120.22930539125156,135.45165311127067,0.0,72.05326493518854,99.6903014277127,161.4959005401998,41.5384328623162,157.7489015511591,126.76086197756968,112.7523678750077,0.0,64.0249066347356,159.56011051371047,11459.432452747122,258.1219310031981,53.250868137924414,20.20613392632926,95.65165519785211,104.74809170478758,214.08992664226577,18.125935136631785,89.94152155644865,98.48546738820798,11.418170355939914,237.75432017377776,0.0,33.17553086909592,40.29474115547714,29.22315364699461,106.21084511912333,122.6862796578373,0.0,101.35572306792693,37.94107991473709,35.40287452141456,169.87825286778886,66.44190824900987,280.51310844664994,112.27495267933134,450.57790338494954,56.47666845014935,71.83794670917753,106.31556712463367,48.71154679591048,106.8386023860049,56.252524117805294,110.78109656913739,0.0,64.82802015039418,76.82008664138107,101.4454758014881,144.8248644721696,275.9357714294463,0.0,124.94344196080641,83.9337842997968,545.0787038020749,239.1227999386257,42.87422514658964,64.66623770436551,166.3016053111665,48.95038319300261,30.28094078847467,155.7226295017655,0.0,39.818709173618196,109.89857227375734,170.01770080084822,78.39810529913724,151.65043758753657,94.13937667459805,0.0,144.98991922745319,124.73926845337613,14.524300281006195,55.624132159932046,67.00822552035436,59.127250375476684,66.33415338110477,162.938365027361,73.20948144074946,44.112671123387635,73.23353293413173,107.89072582435846
daysOfPayablesOutstanding,83.79615213369699,59.61100825540821,63.515037885304686,92.39182065583971,30.630627876957426,93.94583546407834,0.0,126.78669560518456,135.970174720828,236.24932552042264,46.32190717263507,0.0,216.66819563284176,23.586101166074172,39.20919856093558,67.73629155206402,241.32065744742903,41.39125533934843,376.93229947599116,0.0,30.10066432160948,87.09124565656151,80.54891448871261,55.70803266990986,57.52248743763814,169.4165272302079,0.0,73.69037942577646,48.269555430500844,0.0,83.01842092373555,73.46253594412043,37.687532784315025,59.67056478868794,237.817237600076,199.9124278690074,94.17698893139956,27.592574054313573,78.65258207373863,57.1209105789155,0.0,95.9863455552061,149.5821507731547,174.78477444950303,42.73001227461533,35.74008195900182,156.70139828597203,2305.816762820221,0.0,69.43048325111069,17.43963970260424,6721.436826126985,41.85543910858086,56.78301415500883,9.847535438949372,94.32349027364238,41.745288356082824,63.78739506536527,15.432518213467795,49.327392650814495,65.88279619754232,24.580802591623577,84.72455413248439,0.0,91.29001372053658,24.622260679397716,19.146699863197437,40.325183980191724,30.207878623518255,0.0,17.989805305298102,38.26244206136634,30.04224859305048,57.5419277514001,23.07135431869603,21.810135283803024,144.81842710067139,147.95659105250922,88.71751896064217,57.561544637138304,0.0,24.413560112943248,0.0,35.24773160682952,138.86874441020262,0.0,408.76769345679253,88.03846372979396,101.95085964043277,90.92480399144691,64.55345604147709,0.0,64.34972283194847,53.77171779084573,309.378965775886,383.01243835000435,15.434301843253108,22.129739656726738,58.741073012256734,52.87769228365444,23.995147494512633,47.40595280714497,0.0,25.259124027501265,0.0,56.53725491778177,122.99543870356392,84.08062525709585,24.37097189997422,0.0,48.13296673396772,28.301913209818714,15.371542889434505,17.81623597498922,75.25863005081126,42.510695238421775,113.72285206938942,69.50129533678756,50.79993177554153,38.91767679669099,32.54978354978355,112.41152708238506
cashConversionCycle,71.99978042178125,62.69184781019826,124.9209930575257,115.24874517868629,41.048431943170264,-51.64296038686575,0.0,-48.8615354538342,-36.38677109351239,85.33167711697308,22.252372840194795,0.0,-5.2088524136485574,10.201014803489796,-5.063281822097607,75.52658482229698,-161.576548481782,145.8375184721755,-11.076191478797394,0.0,27.180872355771047,-86.8620560908607,-25.385034962818864,57.097770278260974,87.68575237473262,-63.215178809171604,0.0,-35.9631615856322,11.640669367275663,35.905248560172346,38.684684174266266,70.96783024921302,239.37705258360015,91.49557217800208,-77.53381331516104,54.76664504084498,-29.424715481244075,188.63667367591674,41.57672331751292,78.33074253235516,0.0,-23.93308062001755,-49.891849345442,-13.288873909303215,-1.1915794122991414,122.00881959215727,-29.940536308402358,-2193.0643949452133,0.0,-5.405576616375086,142.1204708111062,4737.995626620141,216.26649189461722,-3.532146017084415,10.358598487379894,1.32816492420971,63.00280334870476,150.3025315769005,2.6934169231639906,40.61412890563415,32.60267119066566,-13.16263223568366,153.02976604129339,0.0,-58.11448285144064,15.672480476079423,10.076453783797174,65.88566113893161,92.47840103431905,0.0,83.36591776262884,-0.3213621466292569,5.360625928364081,112.33632511638875,43.37055393031383,258.7029731628469,-32.543474421340036,302.6213123324403,-32.24085051049282,14.27640207203922,106.31556712463367,24.29798668296723,106.8386023860049,21.004792510975783,-28.087647841065216,0.0,-343.93967330639833,-11.2183770884129,-0.5053838389446703,53.900060480722686,211.3823153879692,0.0,60.593719128857956,30.162066508951064,235.69973802618892,-143.8896384113787,27.439923303336528,42.53649804763877,107.56053229890976,-3.927309090651829,6.285793293962037,108.31667669462054,0.0,14.55958514611693,109.89857227375734,113.48044588306644,-44.59733340442668,67.56981233044073,69.76840477462383,0.0,96.85695249348548,96.43735524355742,-0.8472426084283096,37.80789618494283,-8.250404530456896,16.61655513705491,-47.38869868828465,93.43706969057342,22.409549665207926,5.194994326696644,40.68374938434818,-4.520801258026609
grossProfitMargin,0.39042388141959977,0.27194550059033745,0.6108214518211688,0.6741283774914587,0.4168976735232601,0.8028602295306322,0.07022956281012094,0.8151161337488475,0.4434057560184057,0.44344663107376064,0.24247838949373995,0.1211244432431162,0.08408343345082646,0.7563155073455212,0.15174981911842772,0.35521444715149686,0.6621254352994717,0.5882902775899684,0.5523441362423113,0.2968277719906419,0.6235414067831685,0.6310176918836201,0.26491657762958004,0.2380574753768049,0.5823039442853631,0.43514720400138757,0.5200058424887504,0.6895659379140496,0.5478371501272264,0.363910147449585,0.5056363276638742,0.36983906412405093,0.8104922542803636,0.353980579103527,0.3460509115851661,0.29789695743305006,0.41433853113066443,0.4971726962256718,0.16509459371107837,0.6227749419135126,0.0,0.5574001861305686,0.696927357086888,0.3764667459116598,0.4332428774443205,0.16143953446002382,0.19737890087611323,0.3369224664891731,0.0,0.22371038043248276,0.5166506991646418,0.23203783201697017,0.5404199264786351,0.45045921295789304,0.33287414507168533,0.34436498306246766,-0.03463547601309745,0.259972347045106,0.3836428138220628,0.22224900883138765,0.17137367915465898,0.20521473902916787,0.37377297222531725,0.0,0.5994073332102069,0.15245938666626346,0.3953114216035064,0.46990546555797286,0.4188835021965914,0.25278100631209555,0.5670563044158059,0.18129144663356794,0.45635443062823455,0.3755454046114374,0.3909301401168528,0.24936629843406022,0.7666884866924448,0.3160775940396148,0.34200864205624365,0.30380737242970124,0.1960595255421336,0.14040123449387037,0.23864070255822833,0.6295996761912357,0.5501289503213657,0.0,0.6073140389043903,0.23857991134068454,0.6938390238994732,0.3858612387831035,0.58008788240335,0.0,0.4948798229040821,0.33671151758776696,0.8708739363499503,0.18897524927213366,0.27066578573614297,0.18098037476124956,0.5645942546401461,0.39864076646786806,0.23321861462059804,0.3559405269971417,0.0,0.05020037158548481,0.24816350582696803,0.2918352772299159,0.39431111802873625,0.3112664085371612,0.36524300441826213,0.0,0.47644937169773377,0.3021991128753943,0.15699164457388998,0.41724852834753345,0.23024575503314465,0.18240043738291295,0.5431114106692628,0.3274810694900489,0.396562371346233,0.21181202786225842,0.6210319087851693,0.20054582670002274
operatingProfitMargin,0.17301482798718812,0.1132922901172801,0.1993653010787568,0.25993649914883926,0.129999614233351,0.28243122208783555,0.03510891623362151,0.23472336260630453,0.42711448071181013,0.07420177926270104,0.18895696523436797,0.0677581843432278,0.06078753239815876,0.46248280424148513,0.06299044051101022,0.148969268872135,0.2623019342587887,0.22436944617066262,0.17490100164113842,0.015418369265355692,0.31733150779754526,0.42400850544867674,0.06946141084540611,0.11097208278032586,0.287452192101762,0.159683246600528,0.23005166448375602,0.3042679555070999,0.3043256997455471,0.27563004455519907,0.3295274363273665,0.16856613754738373,0.3990636883450665,0.17029252547117465,0.2000190195065724,0.7198515291151995,0.29054852420015737,0.30842615367704207,0.07764284156174192,0.2581587071012131,0.6081356978011173,0.2115523704466089,0.2655908014403564,0.12813839305098787,0.2513907976687844,0.12177645446724726,0.10375787415827963,0.3276705082778874,0.0,0.05596462274131438,0.2308172383052896,0.07059584421410689,0.3187890760706951,0.11125057497940409,0.05699968192826575,0.16074386555861164,-0.5262324254689873,0.12188423401648082,0.46203516746614387,0.05901625010506005,0.06815561959654179,0.046713607393605,0.1346737348443894,0.141123446436691,0.18599884868357397,0.11422725225610267,0.2928471664851942,0.24119828697507717,0.25135356940067183,0.06142674300602646,0.21264583288284605,0.03691001792031948,0.41740393330945935,0.16345395674841903,0.08195329878555445,0.18462711711962254,0.15713474531975474,0.17267853897873886,0.10864468758448174,0.08269402815332516,0.15054213360500654,0.7145765930164338,0.1385070637647957,0.28274561822880573,0.2286967161344296,0.1220319656724123,0.2828752132927175,0.11401518790747711,0.39691913757113445,0.3627051871306632,0.24456555005774872,0.0,0.12883268743672482,0.12926632103366054,0.5486039465829543,0.15623882916620985,0.1996121675208002,0.04121998807882418,0.18695307137152167,0.23213955222815785,0.020981448776585306,0.13498287375952533,0.0,0.020862880537611782,0.08896111548445106,0.1191908871416234,0.14148272809517787,0.08933799225611484,0.16265750286368844,0.06336824107715323,0.1414867018233469,0.25542211875751686,0.17194322218252572,0.11491316801631338,0.017246472764787812,0.028017591304959937,0.08602311590404153,0.180794746364672,0.23435570193495264,0.02626991374170811,0.16503978344680503,0.1058903798044121
