,Industrial Conglomerates,Building Products,Health Care Equipment,Pharmaceuticals,IT Consulting & Other Services,Interactive Home Entertainment,Agricultural Products,Application Software,Data Processing & Outsourced Services,Automotive Retail,Independent Power Producers & Energy Traders,Life & Health Insurance,Industrial Gases,Internet Services & Infrastructure,Airlines,Specialty Chemicals,Office REITs,Health Care Supplies,Electric Utilities,Property & Casualty Insurance,Interactive Media & Services,Tobacco,Internet & Direct Marketing Retail,Paper Packaging,Semiconductors,Multi-Utilities,Consumer Finance,Specialized REITs,Water Utilities,Asset Management & Custody Banks,Health Care Distributors,Electrical Components & Equipment,Biotechnology,Electronic Components,Insurance Brokers,Oil & Gas Exploration & Production,"Technology Hardware, Storage & Peripherals",Semiconductor Equipment,Auto Parts & Equipment,Communications Equipment,Multi-line Insurance,Integrated Telecommunication Services,Gas Utilities,Specialty Stores,Residential REITs,Oil & Gas Equipment & Services,Metal & Glass Containers,Diversified Banks,Multi-Sector Holdings,Computer & Electronics Retail,Life Sciences Tools & Services,Aerospace & Defense,Distillers & Vintners,Air Freight & Logistics,Casinos & Gaming,Packaged Foods & Meats,"Hotels, Resorts & Cruise Lines",Construction Machinery & Heavy Trucks,Financial Exchanges & Data,Real Estate Services,Technology Distributors,Managed Health Care,Fertilizers & Agricultural Chemicals,Investment Banking & Brokerage,Cable & Satellite,Integrated Oil & Gas,Restaurants,Household Products,Diversified Support Services,Regional Banks,Soft Drinks,Hypermarkets & Super Centers,Railroads,Industrial Machinery,Health Care Services,Homebuilding,Health Care Facilities,Agricultural & Farm Machinery,Movies & Entertainment,General Merchandise Stores,Commodity Chemicals,Industrial REITs,Diversified Chemicals,Research & Consulting Services,Personal Products,Reinsurance,Retail REITs,Automobile Manufacturers,Systems Software,Copper,Consumer Electronics,Leisure Products,Health Care REITs,Home Improvement Retail,Hotel & Resort REITs,Advertising,Trucking,Construction & Engineering,Electronic Equipment & Instruments,Oil & Gas Storage & Transportation,Food Retail,Distributors,Alternative Carriers,Oil & Gas Refining & Marketing,Construction Materials,Home Furnishings,Brewers,Housewares & Specialties,Gold,Publishing,"Apparel, Accessories & Luxury Goods",Steel,Environmental & Facilities Services,Human Resource & Employment Services,Apparel Retail,Food Distributors,Wireless Telecommunication Services,Electronic Manufacturing Services,Trading Companies & Distributors,Drug Retail,Broadcasting,Household Appliances
currentRatio,1.4950129348884489,1.9972597468834987,2.485564922221806,0.9392365351303035,1.4488788577726175,2.8272375691579366,1.5007149928500716,1.5947965167098463,1.4857596482427622,0.0,1.814324105179966,7.0628768004855385,1.5880513301241312,1.8210608790034621,1.3314941940583038,1.5646905399739612,2.106176827521429,1.8291682222383883,1.4414802653955803,0.0,3.5108172830644575,0.9850104321927318,1.2496856951570943,1.4397874330877847,3.934515460036841,0.6418506346600281,0.0271440870069974,0.7914300842911016,0.6615758417216244,11.286390685446156,1.3997002130938423,1.7508281487232482,2.4489808719174673,2.0973746731256866,1.1518747224894677,1.6751305552911189,1.3559949667003381,3.1557006490128225,1.78677035850874,1.9521375564888053,3.1719903027287506,1.1463469773657213,0.6023228497918587,1.3469307391324215,0.6645117131942692,1.5529476145221042,1.051980198019802,53.367921831933465,0.8338703575668236,1.0988833746898263,1.8646062327545776,1.5505704493875876,2.258954470621381,1.3741457397031716,2.2467914698990548,1.0350313518129048,1.1068185127043975,1.7341356912213883,1.612574759154421,1.2381931759916003,1.5272041659184772,1.0818153987176986,1.5244573915889168,1.0148361033593696,0.8121086351057349,1.003697756041921,1.0512466611056315,0.9583732850068747,2.3943968932090063,1217.4593389657332,1.2926658375576654,0.9838914176176699,1.3300741214222687,1.9546516493336892,1.0796133174396447,14.257942963395282,1.3926220300346852,2.1958418891170433,1.4190353673350078,1.0370100339640116,1.7180410514944184,1.9050694101458447,1.737487733071639,0.8139382209857948,0.9835716128225481,2.0582861762328215,3.137824356784569,1.767947309117972,2.4448889565629153,2.722563652326602,3.1517758287329594,1.6005406640172992,4.510356003347754,1.057114251987592,11.039907191896475,0.992569107158641,2.7426625243239737,1.6171034752765605,1.9308797514777545,0.829519328932401,0.7645861124763041,2.1737214692756712,0.47874585468797104,1.651775825065114,2.74951944213184,2.261954042765666,0.6186822181297319,1.2780999723833195,2.5244879786286734,1.2904548844146162,2.3095091995867945,3.6107943345535913,0.8754979118932564,1.7606461142757777,1.2514304307521797,1.8381217927811162,0.6429249119002439,1.5674796747967479,1.0671957671957673,0.6676394532693019,1.9889682024659312,1.082232893157263
quickRatio,1.126699645378383,1.2533884107387196,1.8134144143985882,0.6170784274476425,1.3084489417625895,2.569270154076788,0.3107468925310747,1.4214216010271152,1.0823979051330395,0.0,1.2618880042339073,5528.244056172778,1.3468361293767093,1.695743749181146,1.214841315258739,0.9464530457757244,1.982601269643699,1.3048194508873325,1.1786597725863364,3.040639235545391,3.3964006582962014,0.5621210473396872,1.055573957339403,0.9274657350065526,3.2956748828994415,0.5924735014484181,0.0271440870069974,0.6670766439199382,0.3727872266574106,16.66683177823236,1.0230995559210214,1.0868425201579273,2.0269463855674075,1.5275679406545744,0.7931042955034165,1.4344085568487,1.2034190231488786,2.2914766157610478,1.3810906828950131,1.778432156730262,164.3420218696443,0.8768138892443588,0.32132244207254335,0.38878927158851606,0.4743783793824856,0.9507694755079713,0.6984698469846985,20.18119690147443,2.271703823525575,0.41910669975186104,1.4124413108430716,0.920346415974942,1.8034288345802998,1.2071595708881098,1.9373469206657725,0.6051842546652252,1.0413234462145686,1.266573667028391,1.1640318382004513,1.1358172324878153,1.2832003693917862,0.8049471715136063,0.9506625605351303,1.1276467977828704,0.6961174667503349,1.046700674391642,0.9013500977811919,0.5205889331320234,1.5545001070317694,502.1913256043641,0.9986684325879436,0.42445845211469463,1.136696840183987,1.3494502246910798,0.727971111411622,3.1036828559099643,1.0462481083658564,1.9819900752908965,1.3209119316271276,0.17344557998751908,1.124774936982355,0.7902964529096277,1.0201177625122668,0.7055301621212913,0.7079227801341664,2155.953435731609,3.0127301775839794,1.4135128133292503,2.264268895970297,1.4834650278021657,2.315335543116103,1.1822716792997747,3.5517249007018536,0.17819564439431473,11.031564279489604,0.8960833205321634,2.5716181963058653,1.532215176691014,1.3390288559998194,1.5001858693593317,0.1758056589201713,0.512025952702668,0.3679529695507989,0.7623340425327869,1.3684731106338863,1.286183056348387,0.37272355228156334,0.7343275338304336,1.8637577916295636,1.0141685309470545,1.3005407730953453,2.0345547327483198,0.7804362605788204,1.231183823065737,0.5139797076185892,1.3487916451878301,0.3645974518839794,0.9002710027100271,0.8026455026455026,0.28252678241595863,1.501622323166775,0.724249699879952
cashRatio,0.604223280006215,0.531578499135731,0.763487211870101,0.24662781597697386,0.6792887019293129,2.0094695625264696,0.03662963370366296,0.9515558060770671,0.642273551197375,0.0,0.8940648809567785,27.70084833241119,0.8116993194938629,0.4325708407255958,0.803693428255347,0.33312622869047936,1.2732858594427947,0.7125126146283632,0.10154353645495492,0.7758931987498872,0.6382934846386282,0.43335810004013475,0.5294088358792842,0.3057237501973171,2.337654737887855,0.06891647589453902,0.0271440870069974,0.41592730953008855,0.18986463033668866,9.005339025969791,0.5008511361644712,0.5120522012452454,1.0732353680298303,0.9194054419381719,0.18111738139506886,0.6550192791099552,0.3632295387294565,1.2398884467135187,0.6292517423045212,0.5310997510703496,3.1688331984286995,0.39135820218155865,0.026595058032901287,0.2827601538536041,0.28249566207583,0.282924753702574,0.3073807380738074,11.39191237910105,0.6260354566445334,0.27655086848635235,0.7609337175730735,0.40840590194462756,0.13049790540297007,0.39664072234234304,1.6173636878906539,0.3522463514829907,0.7953737519849183,0.3679858395390306,0.8006901606509222,0.2654244837928646,0.36174742836621093,0.28164842019928993,0.4121697150624861,0.4151313440738341,0.34100882561707235,0.19462682389548835,0.5510588348057469,0.19570359461733583,0.5861777615333018,132.26149663577348,0.4593673987024529,0.33077355266907205,0.7378172095168155,0.657022128653882,0.2130314340186915,2.6710526926199023,0.23237509669537265,0.30227583846680356,0.845009505114629,0.07270675482755852,0.4594886568239107,0.34124760463384957,0.27674190382728164,0.3764931505979962,0.5650935930390517,64.80606305578011,1.6033576450018063,1.2056678937132128,0.20484013280208976,1.0702370500438982,1.2527235042951614,0.6031919731740106,1.7668111414825978,0.09516642054668209,1.2325399446321126,0.31725199650608793,0.7919066337459124,0.1797633947885088,0.8377035691687429,0.20811619102096107,0.02801376114582602,0.11422574257556697,0.06119987940910461,0.2053109432972015,0.7835519773216267,0.3241436576857419,0.1969766728054021,0.27091963545981773,1.6444048679133274,0.5656226696495152,0.9254321452965276,1.0044945316721592,0.11906662653032735,0.5488359738817877,0.4647527180491199,0.9019886264257345,0.07535917592843588,0.25609756097560976,0.10687830687830688,0.01906169190986332,0.6784555483452304,0.3510204081632653
daysOfSalesOutstanding,82.78236044629583,66.32790511851564,62.26114383139016,58.89828122709943,76.56118734766568,46.0505256440505,28.267578276746175,63.05217785254998,130.91999376862765,0.0,44.29069514301562,40.67538893201968,60.623704002690644,35.107298771562654,36.32547201636915,56.093134892020075,71.16356745595951,78.65024004969413,56.606512078184764,164.72302093897056,59.88409777402499,31.638466776120573,24.550513851049416,40.665198509553264,50.324109077894455,55.13798726400587,232.30230909119342,35.71039460206243,50.92798517341806,108.50335502856012,57.886113828900356,59.597109905126224,144.35375369517658,80.56338083668457,156.09806706021914,53.20904207176914,50.23362705191317,70.80460072241452,89.69155373020656,88.01398657145405,180.3000617820694,57.672017514260475,29.83448694622062,11.032321371707388,13.932985934603305,84.28825174100933,53.8468720821662,291.00872874781874,45.71425577105808,9.610545854530455,66.38399147035314,72.7969783427516,114.28166887269575,50.76609960894838,28.156354921468818,30.544937593042686,54.102461015516944,159.79140759697026,70.98694907712706,95.25633089966736,70.99588466224449,22.88337553674957,95.75762684417329,1229.8464693232804,34.726196307425575,44.12852724913144,30.35332394943993,33.397373144001605,53.09979471423812,191.5956781895099,39.80145073546597,3.824614414135403,29.747116617434266,61.35364101107085,38.50681544927095,7.64533520110013,52.98405595925612,399.8343685300207,54.80965810530553,2.7722292091653102,69.9846920242852,39.51468082911922,65.26318895314529,57.85774906008225,22.89086754427901,178.44287429801315,88.10466533635679,36.54998596203167,81.99380991306823,36.299478799830965,74.0596628794004,92.94397361750913,91.03512728468085,4.857489159054505,670.206952023817,235.87587254479575,44.299038661574,95.11911624983725,53.99651942404358,41.74489395269282,5.092079224113962,22.622961843310144,35.8620606411742,33.45693668019662,21.89828694019393,65.3216160638228,25.977988398591258,65.2605221097496,14.25458815343133,48.74500444049734,27.796914977145114,41.663083355238705,55.69082176081347,51.02162752006264,3.0676454535020907,20.71279534217087,0.0,71.27875451856721,56.26905041031653,18.655840386420806,86.77771530315809,58.32570929276316
daysOfInventoryOutstanding,79.01231692292593,70.54638682864592,139.59172347616806,153.2758166070602,5.207764797927374,0.7633795861697044,71.37065540382625,5.895068140916367,0.0,0.0,21.93071851559659,0.0,36.54703722984358,0.0,14.141759766599131,89.628054145637,0.0,117.139648820792,67.88254227848698,0.0,2.371639779755288,268.1218550372918,26.7030572180168,47.4056499785933,94.41375205110704,47.89086034098841,0.0,1.7517073987222516,10.576448828606658,0.0,55.57742399639943,72.04173088642327,461.1975538306087,76.67381422044281,0.0,24.15741527618979,10.395743250759772,144.8465034041705,46.232497638114836,48.29121337168508,0.0,7.509178400678592,65.80264368130118,175.53016799917796,34.984399705130635,68.07082920547826,52.97061031856698,0.0,0.0,56.22238761536171,75.05794803710394,121.73090122602383,535.5131095992162,2.9085218508814155,10.225473811595556,58.14795220048919,3.8129791282143737,107.76017725703608,0.0,0.0,18.181341512970754,0.0,134.87362223543644,0.0,0.28454911915135933,35.87526529278201,9.226214612166203,73.72671033522339,56.09829261482466,0.0,67.53410867180361,35.33488923200602,19.267777905111103,69.2957969684601,27.472176317011247,274.728870771448,76.65733117903571,72.65988372093024,9.83269145350151,73.06527874725882,62.40223714988304,17.07987272962089,77.45998768851955,0.0,80.99984649954682,0.0,0.0,56.539064826652634,15.530936107681777,121.91720291720291,163.12140775739675,63.09056787435192,0.0,80.51561586074055,0.0,20.485586090058806,0.3828811870930219,1.0586085920798776,117.97139950448964,28.1394382352728,27.13350263395387,113.55053018219249,4.289791806581598,28.795968720801266,59.92225642003986,98.04839060047263,41.196374263044326,94.80970504281636,87.20635344367325,0.0,126.82531317139151,72.72994205801032,4.904288705869801,0.0,63.764775881236545,26.277338276371182,0.0,84.36055469953774,8.532822143257903,30.932702654232422,0.0,51.15051903114187
operatingCycle,161.79467736922177,136.87429194716154,201.85286730755823,212.17409783415962,81.76895214559306,46.81390523022021,99.63823368057243,68.94724599346635,130.91999376862765,0.0,66.2214136586122,0.0,97.17074123253423,35.107298771562654,50.46723178296828,145.72118903765704,71.16356745595951,195.78988887048618,124.48905435667177,0.0,62.25573755378027,299.76032181341236,49.52205758758044,88.07084848814657,144.7378611290015,103.02884760499428,0.0,37.46210200078468,61.504434002024716,41.25904545437339,113.46353782529978,131.63884079154948,605.5513075257852,157.2371950571274,156.09806706021914,77.36645734795893,60.62937030267293,215.65110412658504,135.9240513683214,136.30519994313914,0.0,65.18119591493907,95.6371306275218,186.56248937088534,43.57131487042497,152.3590809464876,106.81748240073318,0.0,0.0,65.83293346989217,141.44193950745708,194.5278795687754,649.794778471912,53.674621459829794,38.38182873306437,88.69288979353186,57.91544014373132,267.5515848540063,46.01172790465859,95.25633089966736,89.17722617521525,13.672963112272246,230.63124907960972,0.0,35.01074542657693,80.00379254191344,39.579538561606135,107.12408347922499,109.19808732906277,0.0,107.33555940726959,39.159503646141424,49.014894522545376,130.64943797953097,65.9789917662822,282.3742059725481,129.64138713829183,472.4942522509509,62.179185275358044,75.83750795642413,132.38692917416824,56.59455355874012,142.72317664166485,57.85774906008225,103.89071404382582,0.0,88.10466533635679,93.08905078868429,97.52474602075002,158.21668171703388,237.18107063679716,156.03454149186103,91.03512728468085,85.37310501979505,1.436872431109067,256.36145863485456,44.68191984866702,96.17772484191714,171.9679189285332,69.88433218796563,32.225581858067834,136.17349202550264,40.1518524477558,62.25290540099789,81.82054336023378,163.37000666429543,67.17436266163558,160.07022715256596,101.46094159710458,0.0,154.62222814853664,114.39302541324903,60.595110466683266,51.02162752006264,66.83242133473863,46.99013361854205,0.0,155.63930921810496,64.80187255357444,49.58854304065323,86.77771530315809,109.47622832390502
daysOfPayablesOutstanding,78.91077128732266,60.95270974381891,64.05824554251942,78.48315888830236,24.22242600811682,33.17869301049018,27.261360221695437,99.08853241639811,149.57957215417724,0.0,51.402121442490106,0.0,62.27126715695488,30.92229892346488,22.42502293363404,76.88942771329148,173.2653638398253,66.1435997420817,97.19700135153772,0.0,25.583883359815516,74.55596714651779,86.03982973668612,47.74044611909516,51.45205320297589,127.56098224644985,0.0,54.53843891186703,42.5308261405672,25.87636764620814,70.62481578945719,60.8180363788229,181.0904432865601,63.13911651962329,214.55482589348367,61.93025837440808,91.30051344949426,40.89746680663931,89.40133968212471,52.125509474138354,0.0,87.99611033439896,78.1544545529055,178.93721925926596,55.792784184874705,54.46133355011804,134.28617397833315,0.0,0.0,57.46114915153319,53.73567851099075,42.180344973519304,36.39416570158557,31.719626446643293,26.01269347542508,84.7217969516352,24.164586159496785,63.19415626305285,21.814805303855028,51.60344100732795,49.960412652221216,52.506403031301474,94.06321565177495,0.0,96.60507426162543,44.94279458779073,22.360177086346646,82.29951058011002,28.351619431297834,0.0,104.79200007676349,39.09301751120321,30.84493815126998,51.50562547050143,20.312505108338307,21.74049877582026,142.63802763139967,27.99418604651163,75.02600346308085,54.724787895080894,41.189198104720205,302.5927277749342,44.880732533087105,87.60210753123124,124.3624658734073,0.0,575.7120563885778,85.98340837037038,95.46648850232766,46.12998712998713,55.41342640348526,67.85338086190166,66.68708390571791,44.49025371426616,6.866755319352039,365.58633856322945,15.18644269491374,15.942149724411776,56.90583538316094,79.02000398117778,24.318267676873674,41.604631289065814,46.32975151108126,31.474505865653512,10.763340903089878,52.11922209723307,107.4528943031415,88.32699016809387,24.01828617191671,0.0,38.542336528265054,29.18415345984872,43.0257252535781,15.415068972277062,37.705936821672054,29.26565605327137,0.0,55.202086049543674,31.81036095006546,47.320390961262554,37.54015544041451,113.05972062027426
cashConversionCycle,82.88390608189911,75.92158220334264,137.79462176503878,133.69093894585728,57.54652613747624,13.635212219730027,72.37687345887699,-30.14128642293175,-18.65957838554959,0.0,14.819292216122099,0.0,34.89947407557935,4.184999848097775,28.042208849334244,68.83176132436559,-102.10179638386577,129.64628912840445,27.292053005134015,0.0,36.67185419396476,225.20435466689457,-36.51777214910568,40.33040236905141,93.2858079260256,-24.532134641455553,0.0,-17.076336911082354,18.973607861457516,15.382677808165253,42.83872203584259,70.82080441272659,424.4608642392251,94.09807853750411,-58.45675883326452,15.436198973550848,-30.671143146821333,174.7536373199457,46.522711686196686,84.17969046900078,0.0,-22.814914419459907,17.482676074616293,7.625270111619383,-12.221469314449731,97.89774739636954,-27.46869157759997,0.0,0.0,8.371784318358976,87.70626099646634,152.3475345952561,613.4006127703265,21.954995013186497,12.36913525763929,3.971092841896688,33.75085398423454,204.3574285909535,24.19692260080356,43.65288989233941,39.21681352299404,-38.83343991902923,136.5680334278348,0.0,-61.5943288350485,35.06099795412271,17.219361475259486,24.82457289911497,80.84646789776495,0.0,2.5435593305060857,0.06648613493821398,18.169956371275386,79.14381250902952,45.6664866579439,260.63370719672787,-12.99664049310784,444.5000662044393,-12.846818187722816,21.11272006134324,91.19773106944804,-245.998174216194,97.84244410857775,-29.744358471148992,-20.47175182958147,0.0,-487.60739105222103,7.105642418313906,2.0582575184223444,112.08669458704675,181.7676442333119,88.18116062995938,24.348043378962945,40.8828513055289,-5.429882888242973,-109.22487992837483,29.49547715375328,80.23557511750536,115.06208354537229,-9.135671793212154,7.90731418119416,94.56886073643682,-6.177899063325462,30.77839953534437,71.05720245714392,111.25078456706237,-40.27853164150592,71.74323698447209,77.44265542518787,0.0,116.07989162027157,85.20887195340032,17.569385213105168,35.606558547785575,29.12648451306658,17.724477565270682,0.0,100.43722316856127,32.99151160350898,2.268152079390674,49.23755986274358,-3.5834922963692435
grossProfitMargin,0.3806219174517472,0.34973489261433865,0.5866015854100997,0.5100371698824269,0.39132987488464,0.6932726856756534,0.06919431279620854,0.7598406072730999,0.6427201531258326,0.0,0.27952622049796744,0.0,0.40791210551151674,0.7625669434932932,-0.30234654251054416,0.3726840125937753,0.6650683560039173,0.5446631875966366,0.5203331254582925,0.12344864348999865,0.5978817015409413,0.6516677304583336,0.24948290326991907,0.19375695873865434,0.5662256665151758,0.45436535210571044,0.23372857756513754,0.6418707649215234,0.5705586444267937,0.5473476616960568,0.46309835661307563,0.3655807816017623,0.8440089674192297,0.3586360547197175,0.3901209383998433,0.16787494874208056,0.3795614238720759,0.45235259642957015,0.15862213434798536,0.6233067610794256,0.3964742613031612,0.5735279947399889,0.7664579919372934,0.42265587934549204,0.6329978454357954,0.1193790200891986,0.20864103217044394,0.0,0.0,0.23025803199046702,0.4441836528360701,0.14718034538769595,0.528165860569144,0.17126181699632795,0.4121187057200339,0.3264212735991319,0.01817427500209826,0.18226258835669995,0.7717590250984274,0.20055972008959047,0.17382428590767565,0.16389950868196462,0.3011699803121142,0.0,0.6046995014338234,0.14450629903983803,0.36253142209698286,0.4943636442773309,0.4006053610375408,0.0,0.5714845648846585,0.18175250758949027,0.4363742841612289,0.34979993771354717,0.22291641915451646,0.21088178965918303,0.794639004901014,0.28778467908902694,0.3320622317368414,0.30051606469830916,0.1348139691764828,0.732038961321555,0.23309335536409773,0.6066725842338498,0.5417453588128734,1.0,0.8205404141848545,0.19653880231656298,0.6837771769108226,0.17910973376531905,0.5926890561803174,0.5812107088117102,0.46802687052644654,0.3339269037222881,0.8042417883395616,0.15840336813705047,0.24987928376433124,0.16740842535248512,0.5463856183733814,0.6058811256012453,0.22072845624192466,0.3416631429917411,0.5686558516801854,-0.2680497538052014,0.2643531785195085,0.2544639730524821,0.39033561218147916,0.32807671816728823,0.34835174393319995,0.7574154178896957,0.46428913642917674,0.11062501657178091,0.3996069114264587,0.39393442943824625,0.33372506152998166,0.18720068757277622,0.0,0.3068517909957279,0.3731535756154748,0.20078545475393622,0.638271952019492,0.19788240131578946
operatingProfitMargin,0.15622970951714982,0.13067517223810995,0.16418362539715356,0.1603516505877725,0.126928230998975,0.2870121215830144,0.027441535234247534,0.21112744174310008,0.4173752547183933,0.0,0.2089453114217203,0.0,0.17281226893340812,0.45157376392198584,-0.3729211447707061,0.12361950874445235,0.2726438447741027,0.14322325817718357,0.21226155978471176,0.012495020761612383,0.25625174638361237,0.4454241540998318,0.0516471213570749,0.07815709434342884,0.23870583253518912,0.20264942722711426,0.0,0.3185532005818745,0.33042096902303414,0.20097920551908005,0.046436854284155296,0.15886102844317454,0.23214085782973976,0.1739569344779116,0.19300945993408705,-0.13756735684010446,0.23546191277810816,0.2605940645707703,0.06225353718071522,0.25551738654246614,0.016219877015495807,0.19252522512017428,0.29211590929472764,0.14120370236000004,0.3148880961055405,0.06925084348438347,0.10737628384687208,0.0,0.0,0.04603785691369907,0.21822324472511695,0.050097320577650026,0.3119858991313725,0.07644054605911016,-0.27805393050546734,0.14155495248650635,-0.4208291837117314,0.10267343460489321,0.4336625762070188,0.040701379301227074,0.06385271422769731,0.05156378813994016,0.0993774614455116,0.0,0.17046605109331195,-0.11944546756480942,0.22752597324083454,0.20679460176421388,0.21964600462144745,0.0,0.2288185478953409,0.03551425372558384,0.3958626360594474,0.1319063830308817,0.08643013012230542,0.1409981722017595,0.13866043344218718,0.10939051022433989,0.07126780173439437,0.06619759942953189,0.06631726428311971,0.33632224007177236,0.12923403753098076,0.2489337145145964,0.20985663859482395,0.05356791969755725,0.4115232611632902,0.06043548070883973,0.35373109033154887,0.13832934216086773,0.2518145509465618,0.13180633299075664,0.15199843699314658,0.12667265828409344,0.3586203011624339,0.09655417495111289,0.17107797412598907,0.04776757644154367,0.1568109429112017,0.25590425383981874,0.019846916245522792,0.10115079547701095,0.17400540749324064,-0.08096747044474831,0.1984457138566056,0.06658175077419362,-0.04235550031075202,0.09483217900905701,0.2662433678350874,0.04096358792184725,0.07086433206513319,0.08008621596255508,0.16856276198714656,0.06759659424544921,0.11431373860872347,0.01311328408072779,0.0,0.14212947748931976,0.2130128956623681,0.0069658943506023495,0.23568550276450193,0.07478412828947369
