,MMM,AOS,ALK,ALLE,AAL,AME,BA,CHRW,CARR,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FTV,FBHS,GNRC,GD,GE,HON,HWM,HII,IEX,ITW,IR,JBHT,J,JCI,LHX,LDOS,LMT,MAS,NLSN,NDSN,NSC,NOC,ODFL,OTIS,PCAR,PH,PNR,PWR,RTX,RSG,RHI,ROK,ROL,ROP,SNA,LUV,SWK,TDY,TXT,TT,TDG,UNP,UAL,UPS,URI,VRSK,WAB,WM,GWW,XYL,ABT,ABBV,ABMD,A,ALGN,ABC,AMGN,BAX,BDX,BIO,TECH,BIIB,BSX,BMY,CAH,CTLT,CNC,CRL,CI,COO,CVS,DHR,DVA,XRAY,DXCM,EW,ELV,LLY,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,IQV,JNJ,LH,MCK,MDT,MRK,MTD,MRNA,MOH,OGN,PKI,PFE,DGX,REGN,RMD,STE,SYK,TFX,TMO,UNH,UHS,VRTX,VTRS,WAT,WST,ZBH,ZTS,ACN,ADBE,ADP,AKAM,AMD,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,BR,CDNS,CDW,CDAY,CSCO,CTXS,CTSH,GLW,DXC,ENPH,EPAM,FFIV,FIS,FISV,FLT,FTNT,IT,GPN,HPE,HPQ,IBM,INTC,INTU,JKHY,JNPR,KEYS,KLAC,LRCX,MA,MCHP,MU,MSFT,MPWR,MSI,NTAP,NLOK,NVDA,NXPI,ON,ORCL,PAYX,PAYC,PYPL,PTC,QRVO,QCOM,CRM,STX,NOW,SWKS,SEDG,SNPS,TEL,TER,TXN,TRMB,TYL,VRSN,V,WDC,ZBRA,ATVI,GOOGL,GOOG,T,CHTR,CMCSA,DISH,DIS,EA,FOXA,FOX,IPG,LYV,LUMN,MTCH,META,NFLX,NWSA,NWS,OMC,PARA,TMUS,TTWO,TWTR,VZ,WBD,ADM,MO,BF-B,CPB,CHD,CLX,KO,CL,CAG,STZ,COST,EL,GIS,HSY,HRL,K,KDP,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SJM,SYY,TSN,WBA,WMT,AAP,AMZN,APTV,AZO,BBWI,BBY,BKNG,BWA,CZR,KMX,CCL,CMG,DHI,DRI,DG,DLTR,DPZ,EBAY,ETSY,EXPE,F,GRMN,GM,GPC,HAS,HLT,HD,LVS,LEN,LKQ,LOW,MAR,MCD,MGM,MHK,NWL,NKE,NCLH,NVR,ORLY,PENN,POOL,PHM,PVH,RL,ROST,RCL,SBUX,TPR,TGT,TSLA,TJX,TSCO,ULTA,VFC,WHR,WYNN,YUM,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,CEG,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE,NEE,NI,NRG,PNW,PPL,PEG,SRE,SO,WEC,XEL,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,WRB,BRK-B,BLK,BK,BRO,COF,CBOE,SCHW,CB,CINF,C,CFG,CME,CMA,DFS,RE,FDS,FITB,FRC,BEN,GL,GS,HIG,HBAN,ICE,IVZ,JPM,KEY,LNC,L,MTB,MKTX,MMC,MET,MCO,MS,MSCI,NDAQ,NTRS,PNC,PFG,PGR,PRU,RJF,RF,SPGI,SBNY,STT,SIVB,SYF,TROW,TRV,TFC,USB,WFC,WTW,ZION,APD,ALB,AMCR,AVY,BALL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IP,IFF,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK,ARE,AMT,AVB,BXP,CPT,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,VNO,WELL,WY,APA,BKR,CVX,COP,CTRA,DVN,FANG,EOG,XOM,HAL,HES,KMI,MRO,MPC,OXY,OKE,PSX,PXD,SLB,VLO,WMB
currentRatio,1.885002516356316,1.825566963782015,0.9331469834614489,2.1955896452540746,0.6696239966201943,2.3444881798283324,1.393698441796517,1.5989834388921864,1.6681017612524462,1.534549130925069,2.609254458057264,2.706853647302019,2.199603764239723,1.8779794790844515,2.1958418891170433,1.0927356062033027,1.366707524077434,1.560618942356742,1.5222126188418323,0.9980669324634529,2.093742191804412,4.079647462053207,1.583816705336427,1.5544253355704698,1.6418853616831461,2.602759990273162,1.3494738160861939,1.576853106941571,1.4676772412356098,2.212048192771084,1.0979335130278527,4.152857479363902,2.5195056006179994,2.577138662751902,1.6981120074336078,1.5432430071148426,1.2188409311348205,1.7896713615023474,1.2053150450064294,1.390798822938348,1.8040330920372285,1.1619644723093,2.8109141284919126,1.0731481481481482,1.6016701461377871,3.332187173371211,0.9730256256556271,2.6905333515209384,1.5516598573294842,1.2622653721682848,1.6779495135970253,1.2099977683552778,0.6668711656441718,1.7606461142757777,1.483211840070687,0.666179200060951,0.7168630338733432,0.0,2.0214495070610177,1.3241778733299696,0.0,1.8827353094123764,1.5917473490087597,4.306930693069307,1.0098250658998322,1.163064833005894,1.1880582980724024,1.0671957671957673,0.5552447552447553,1.2025540092365867,0.9963411201801294,2.7196391394864676,1.8011247443762781,1.7167212564037961,0.8434109068071596,4.821344353034841,2.3278800272665303,1.3952448738345853,0.9764460110967166,1.814468377241912,2.5235523552355237,1.5368403015764223,3.3883024879025108,4.8835639554505565,1.8403880070546736,1.8185275740287965,1.5823899371069183,1.098454372221046,2.5671742051052395,1.0837618716701414,1.4303418513345028,3.1572593360061263,1.2686180804460374,0.9089281971072448,1.8646311807619562,1.2716244578766251,1.3599088838268794,5.576941866145579,3.457881194764515,1.407793312423582,1.3990273682861172,1.403527244011582,1.4169347426470589,1.6606419686899665,1.793189703865085,0.0,1.8236258088650408,0.0,3.738771694959561,6.8647948611686695,1.1167178587099604,0.0,1.6649017378593471,0.9905686936936937,2.1253135249855295,1.0159915102279797,1.2577294315189207,1.4349862194928555,1.5863041289023163,0.0,0.0,1.3528935185185185,1.7218468468468469,3.6253799955512718,2.527467769148966,2.40018705061685,1.9256099980162666,2.6339886709368234,2.1309200310559007,0.7417564208782105,1.3227800933399274,4.331949957737095,1.2181787198591296,1.7404504194498518,2.7288438617401667,1.9880714928233407,3.0465437788018432,1.4017476677362215,1.477866473149492,1.0477153080666255,2.5449846340530486,2.5415804716590813,2.382849455366055,1.8444789909933141,2.3589160635269097,1.3636044481554577,2.9982058757568963,4.994510851384263,0.8260748011928429,1.8670538377020875,0.9900842466264073,0.0,1.5272041659184772,1.0669530784958203,1.7201452765386285,0.9250515813079839,1.9353107344632767,2.1247677196708254,1.138315389487017,1.7471701716902945,4.105122867260436,1.3921487503871444,0.8007442763530459,1.0372194154889045,0.9969778074349516,1.4978955998906804,0.7881468121733242,1.009511570553326,0.8835521400362899,0.787490465293669,0.9823421706087436,1.908742021491476,2.2612638141116466,1.3521425901039719,1.5136735921521447,3.1211840888066607,2.778905697540749,3.4320107688931527,1.6133198278045076,1.3540979601807743,2.707611152976639,2.5157654542940118,5.7290857255611725,1.24018343364861,1.1819690265486726,1.1742944317315027,7.673766816143497,2.1437778879524045,1.9015228426395938,3.031395348837209,1.2344078248887482,1.0853157395388904,1.3263713683772467,1.2242890299077502,3.136349890445879,2.1354935424354244,1.0753115527113506,1.511388684790595,1.209972642210201,5.168599464763604,3.942547449088395,1.1912663171835236,1.5674796747967479,3.4463317786011975,4.284100418410042,1.0180626732756448,1.9725595762364938,1.2318687398413866,1.9052377670572018,2.053563322741716,0.6877363587250135,3.4080645161290324,3.0667558151810534,3.0667558151810534,0.819824080204294,0.39554430379746836,0.9286359216557856,1.1540593477525602,1.3238320564818988,2.4463213213213213,3.9275970619097587,3.9275970619097587,0.9777777777777777,0.9613332458859565,0.47874585468797104,2.0402771000487965,5.051064681930446,1.2505571188547981,1.290454884414616,1.290454884414616,1.0041867685232302,1.660920925747348,0.6429249119002439,1.71365423962946,4.422876385300073,1.3765506807866867,1.9889682024659312,1.5007149928500716,0.785280812093126,4.509036144578313,0.775609756097561,0.801094627682558,1.4245416078984485,1.317717964522978,0.9850136239782016,0.8778670073614406,1.507094039276754,1.1318628240218966,1.7169337709982622,0.6836147633985183,1.5741577221031375,2.379751523472953,0.0,0.31037171822199117,0.8030420611516375,1.342513335814415,0.7645861124763041,2.2466582105571273,0.6839323814213031,0.6186822181297319,0.6582888053301669,4.1880070081121294,0.9841263049803183,1.0956920723935764,0.8487081513828238,1.2429588557746833,1.8381217927811162,1.8618327822390175,0.6676394532693019,0.7945237177015041,0.0,1.0502274795268425,1.8450321304992585,1.0841593731492987,1.368043844856661,1.0988833746898263,3.5637956204379564,1.6186351706036746,2.579110251450677,2.387222447020832,1.2160948653004835,1.7273640566334914,15.088828384242321,0.6143462739848282,1.139605947759026,1.2038347666713662,0.0,1.7966016991504248,4.167431333908117,1.042175360710322,1.2011688204790518,3.1517758287329594,1.0126892754348642,1.2069327481590015,1.6005406640172992,1.7285067873303168,1.078095238095238,1.1450844521437853,21.776469193261985,2.028690097164131,1.0089579765511791,0.49113351877607786,1.0100304148061865,3.205167234645583,2.261954042765666,1.2780999723833195,2.4814099468855626,1.8587901267723599,6.7164484264345,0.8550798995974663,2.4244186046511627,2.321633360855377,5.926096386143429,1.4375502943543264,1.6133843212237093,1.270507717805098,0.9503266498733448,1.0625578483149125,1.465530107341714,0.8905915648512459,1.8751403705783267,1.2434006825218764,1.868728488047354,1.80725180939116,1.6624367865963112,1.082232893157263,2.0273120993913514,1.0083582089552239,1.009697873927639,0.6838858905165767,0.7582568807339449,0.43836320227265857,0.6615758417216244,0.6023228497918587,0.6051813471502591,0.782042940793754,0.7208322001631765,0.0,0.635064096652218,1.2998885172798216,0.5324747010119595,0.4924588887807726,18.598586249044153,0.6894897699295356,0.6368535824531049,0.983634797588286,0.7422062350119905,0.4744825813086515,0.7279985961217864,3.147780678851175,0.8808364689771565,0.46310858290112095,0.6573705179282868,0.6595993566310864,0.7133868697739879,0.5239017125837677,0.7725878744987025,0.0,0.0,0.0,0.0,2.2517605633802815,1.07176045431079,1.0976023680315738,3.7344009983361066,100.79612856477408,0.0,0.8338703575668236,11.866731517509727,0.8047572242972282,1.2565024261452833,0.11613507979969906,1.1930252036853728,0.0,0.0,0.0,0.0,12504.666666666666,1.0123132183419332,0.0,0.0,2.0582861762328215,3.047236086328644,3158.846153846154,0.0,3.1446076937145646,88.45000353054708,2.8048927734025066,0.0,842.8214285714286,0.9911362629120786,0.2992180694404115,12.804818354815929,150.2608695652174,6.832,0.0,0.0,4.080424624597378,1.2438987187309336,1.7362512060345583,2.0292529252925293,0.0,1.884572736107672,1.5556458164094233,0.0,0.0,0.0,0.0,3.7827027027027027,2.3363675769397485,0.0,1.6693615834959576,0.0,46.93654376724354,3192.444460662677,0.0,11.055372203887055,0.0,72.75313021702839,41.972695888691284,105.79623328321595,1.0501241464928617,0.0,3.593702155832333,1.224400046840773,1.1412069659754378,0.0,1.051980198019802,1.907247845919919,1.5088300220750552,1.7276555919513337,1.7180410514944184,2.3147478186848267,1.737487733071639,1.74524248004911,1.5466949452103216,2.722563652326602,1.356349589570256,1.6072685880215956,0.7950509461426492,2.114503816793893,3.3412777889044665,1.119084697282695,2.5244879786286734,3.6107943345535913,3.5143112701252237,1.4071620782446699,1.375968992248062,0.9993470311683789,2.17310997506401,1.6882447335177029,0.6020771088710803,0.7948570646970319,0.8591687170939493,4.9693514375018335,1.364455326760987,1.2381931759916003,0.5606907059421026,0.3482996207239674,3.4986358345055053,1.288630695147549,0.12156703081840278,1.494775779841251,0.3745713225199753,3.6559657281565063,2.273508884266893,0.9044512663085188,0.636263056228532,8.031655282796414,0.05085866389441847,1.51775139103839,0.6526206433467205,4.323926458171333,1.8389177175627809,0.7693383712778606,0.04009852084262668,0.3506344268984686,1.0623813095447074,15.177321321737924,2.604581711072219,7.304654562763498,1.6936842105263157,1.4113149847094801,1.6089762393663831,1.175584907361493,2.248602310846068,1.0653185589888936,2.263888888888889,0.48705501618122976,1.6942172836423415,0.7964977023934141,2.143180275955666,1.8983364140480592,0.6312573906188411,1.3289365210222588,1.8059758666922046,1.0724796303052413,1.3906356564701718,1.394830846816558,1.3614900314795384,1.2314364693546849,1.7067758267801358,0.6162138852953859
quickRatio,1.241570206341218,1.4381135055850163,0.8912182622874447,1.5877277085330777,0.4952622367071036,1.6825622841953127,0.408352428964253,1.571179389171901,1.2821917808219179,1.0161371855193062,1.1475110004010416,2.400447697475593,2.0024764735017335,1.2126282557221784,1.9819900752908965,0.9726878884912413,0.8611354185745199,0.6811766706342459,1.057389801210026,0.9323829084611976,1.8625282151541196,1.6567651379141506,1.4484725444702242,1.3123252237136465,0.8579287785294774,1.605604778620909,0.8775369581558506,1.2663016337304702,1.1484606969839037,1.1849397590361446,0.9564240790655885,3.3052764259831906,2.0027037466203166,1.8133591351928466,1.4966348728755359,1.4880501985826067,0.8783947623666344,0.25790297339593116,1.039862837548221,1.0538290389722242,1.2740434332988624,0.9216300940438872,1.8732762490739185,0.9087962962962963,1.2054279749478078,3.1783185484951626,0.8074329387082272,2.4535261219478923,0.9070040303356686,0.6468608414239482,1.5685981568871705,0.7807130104887302,0.5988168273444348,1.231183823065737,1.07891539650983,0.5259771730181942,0.5870152184585175,0.0,1.9269917399413803,0.6347103086677051,0.0,0.5923036921476859,1.2657906869525126,3.364480198019802,0.8061346752935538,1.0198821218074656,1.0029384109073813,0.8026455026455026,0.45454545454545453,0.6233766233766234,0.8941739375175908,1.4288688410825816,0.9585889570552147,1.1389938691525994,0.6036425805101008,4.001713614133525,1.7975460122699387,1.2592009209407657,0.5592541853728688,1.301982322148803,1.7422742274227423,0.8983893077450309,2.2335100453497505,3.688332020849739,1.3193843193843193,0.886987231730508,1.3077044025157232,0.4672877408426847,2.095499328257949,1.0227472782024554,1.0088561966582952,1.3020406324609217,0.5488849064117881,0.5255978199525937,1.361794109700081,1.1242807866912372,0.8709187547456341,5.106985832926234,2.2434276764738783,2.1334325660517783,0.8500753108575824,1.0792313766780732,1.0160845588235294,0.8085368065027319,1.3958686355200516,0.0,1.3018544480498866,0.0,3.6175365774443713,6.110754247824286,0.9583150504607284,0.0,1.4089329218775377,0.5622419294294294,1.5042446459579395,0.6110440223954331,0.8188038703980712,1.371245905494157,1.5510574018126888,0.0,0.0,0.9033564814814815,1.507882882882883,2.8552309631496997,1.5558388814140265,1.7991449681994094,1.1356873636183298,1.4276156562542244,1.6301436335403727,0.45085611709472523,1.1903956366667352,4.018171185273442,0.5577729600772515,1.2627123802614466,1.9880810488676997,0.8818491141616802,2.1267281105990783,1.2917208090919787,1.340711175616836,0.14438403271527486,2.318906050094306,1.806371534960695,1.6012237989845073,1.377395079509973,2.2975295852913935,1.2181949294064065,1.9876653958286612,4.246583437792469,0.7753479125248509,1.556270601161513,0.885633340788787,0.0,1.2832003693917862,0.07487253810916432,1.6241759109391654,0.8060747240208379,1.6415254237288135,1.275550836209185,1.0222925902469917,1.6132483713858248,4.04166112243803,1.2762514952118291,0.5171102661596958,0.21666560081857134,0.5818986969519274,1.3978136102760317,0.6629669135882889,0.6023269264123317,0.7248905966485217,0.5179633867276888,0.8164237879053902,1.2392744606932213,2.0433550580901105,1.0818357263385505,1.2669936606357872,2.2414431082331174,1.8753896078682846,2.7849841989196955,1.261754030556259,0.8165384145596678,1.816729464958553,2.3307702945650672,4.602154195782784,1.0920034393809115,1.0660951327433628,0.996186117467582,7.036995515695067,1.5071888943976202,1.0490892803822036,2.826046511627907,0.38914364453680905,0.09969965600135039,1.2965120815668323,1.0558904753510783,2.0354747561701885,1.7547278597785978,0.9512293701583024,1.0422483468038206,1.0974827301276056,3.0517395182872433,2.99531069780027,0.9573792876562791,0.9002710027100271,2.7592909394168115,3.3397489539748952,0.6699151474418213,1.8751942751520974,1.188560048468028,1.5798070296347346,1.231729459827508,0.37385197190707725,3.128709677419355,2.9573494739064645,2.9573494739064645,0.472193322614206,0.3239493670886076,0.8058758160855675,0.7949792809757383,1.296567522908217,2.325825825825826,3.4275970619097587,3.4275970619097587,0.9369135222587548,0.800479854310563,0.3679529695507989,2.4481497332192084,4.892130031373073,1.129466030642658,1.0141685309470545,1.0141685309470545,0.8640137583654856,1.2055207328833173,0.3645974518839794,1.2725888491709014,4.359858482015294,1.162077660110943,1.501622323166775,0.3107468925310747,0.5607414763323403,1.5180722891566265,0.46634146341463417,0.41905516347400257,1.0712270803949224,0.9628107663858639,0.48864668483197093,0.4301575713329683,1.8987801712950947,0.59793109000161,1.2002317049623479,0.46034839484749385,0.9299456322073006,1.618432609801425,0.0,0.17988042630621262,0.39391587769672515,0.6798163999503783,0.1758056589201713,1.6646502097765636,0.3125225668800263,0.37272355228156334,0.4336037997229369,3.63709686021643,0.7682269382166695,0.562885546775427,0.6173884036875303,0.5938504190032134,1.3487916451878301,0.7964100141709967,0.28252678241595863,0.20245532844838668,0.0,0.8619535546148672,1.4426594167078597,0.33671150075655437,0.7609612141652614,0.41910669975186104,3.3845255474452554,1.2034120734908136,1.592649903288201,0.16244208177847627,1.1266405710338476,1.6284208567512244,2.7591253297030547,0.4535363676929942,0.06973760663444524,0.18398420978429436,0.0,1.2936031984007996,4.043929143279433,0.7783943766185719,1.053121656103383,2.315335543116103,0.7919159053935677,0.43215061068013283,1.1822716792997747,1.6408885232414645,0.23069387755102042,1.064963187527068,3.71587081549119,0.6967811269952944,0.0576999077855355,0.4598400556328234,0.8994046463469877,3.0494483683196494,1.286183056348387,0.7343275338304336,1.392563978754225,1.7352290058587085,3.7666522101032522,0.15124875128671864,2.2676744186046514,0.3236012904320547,1.7401569550456346,0.5372495870568803,1.2101816443594646,0.5379261669604068,0.8747007188038406,0.8204252191430282,0.960737041501636,0.2442879823289846,1.4928411005053341,0.5039004946262695,0.7694446260404014,0.5642170091122443,0.8857019647579074,0.724249699879952,1.8512702510728976,0.7755223880597015,0.5080193957478553,0.21471472629144178,0.4089770642201835,0.2640857485367746,0.3727872266574106,0.32132244207254335,0.4727461139896373,0.43103448275862066,0.7186565134620615,0.0,0.2470718435857235,0.8569305091044221,0.20926096289481755,0.24462391748564757,18.333158721843898,0.20447406401222515,0.5376776292713019,0.4173518127006499,0.6340927258193445,0.26218022882118525,0.41322277792401507,2.5112271540469973,1.454402385122972,0.34917182533043334,0.4065555957986237,2.2684603012136275,0.36426856527858265,0.44527177959791514,0.4149563576315169,0.0,0.0,0.0,0.0,44.86179577464789,0.24992829690816268,0.7457030093734583,3.7344009983361066,36.36752756068527,0.0,2.271703823525575,11.866731517509727,10.896756437979162,0.8403361094687626,0.11613507979969906,0.5544810781999543,0.0,0.0,65.31481481481481,16.822488261756682,3116.9166666666665,0.024891749123278444,0.0,0.0,2155.953435731609,2.751383495057783,2038.8461538461538,0.0,3.1446076937145646,85871.99805427628,1.1090922546018245,0.0,62.642857142857146,0.02060250684666871,1.2079893806778115,5.2510417845918305,40.081686429512516,566.936,0.0,0.0,3.7215896202876197,1.131025015253203,34.76695026752039,1.856885688568857,1.1407022903291235,1.8194817028114965,0.7120227457351747,0.0,0.0,0.0,0.0,469.6281081081081,7.109666233203295,0.0,1.5918594926122107,0.0,35.11387007775269,2366.657616892911,0.0,11.055372203887055,0.0,32.19949916527546,22.253792237681765,29.440690037192372,1.0308297123939583,0.0,3.2173211403980635,1.1326115562402843,0.5935423797060599,0.0,0.6984698469846985,1.383679675620882,1.1346578366445916,1.0202386523163314,1.124774936982355,1.297084486060864,1.0201177625122668,1.2627378759975445,1.0946977730646872,1.4834650278021657,1.0700144857556735,0.3411945836743313,0.607278020378457,1.2639040348964012,1.566993791307831,0.5201017003019228,1.8637577916295636,2.0345547327483198,2.450421671351904,0.9621196439660525,0.8998098581249085,0.5016324220790528,1.1751016096262654,0.8173034244938373,0.5054807262725826,0.6842018875666803,0.3659409632572769,4.831766166803013,1.3518997517727231,1.1358172324878153,0.3367191467750127,0.3482996207239674,1.2492057525343163,1.219716014322756,0.05191783059508456,1.1698349034081015,0.3578016193397257,2.9981884711056637,0.21537871413092813,0.9044512663085188,0.5333515391881024,8.031655282796414,0.035983058060130746,0.6787580581721467,0.6526206433467205,4.146983536856017,1.7188261713646933,0.6789904375562174,0.04009852084262668,0.306821244061872,1.0291316767609207,15.16557273286917,2.3709940710555357,6.293169029647763,1.0810526315789473,0.8944954128440367,0.9537498777745185,0.7707704097732497,1.97726425642937,0.925125440129566,2.091666666666667,0.8689320388349514,1.4086920508747713,1.2146266167521247,1.2743723139561185,1.6013555144793592,0.48817500985415846,1.596042868920033,0.39424120538849516,0.5013985163565609,1.0072477942385056,0.9493591090565244,1.1878279118572928,0.7866742922505005,1.0149736076699343,2.7171194480379475
